Other,English
A,yes
Achukmahoke,Just fine
Ahattak,my husband
Ahokni,my father's sister
Ahosi,"almost, nearly"
Aki,"my father (his brothers, sons of his sisters)"
Alhi,"truly, surely, true"
Anakfi,my brother (only spoken by females)
Ashaka,"behind, in back of"
Ashukma akIli,I'm fine too
Atek,my sister (only spoken by males)
Aya,"go along, travel along"
Biloksi,Biloxi
Chahta,Choctaw
Chiksa,"Chickasaw, Chickasha"
Chilakki,Cherokee
Chim-achukma,How are you?
Chishnato,And you?
Flaiti,Friday
Halbamo,Alabamu
KOwi,woods
Koshatta,Coushatta
Lhasti,Thursday
MIti,to come (does not imply arrival)
Manti,Monday
Mashkoki,"Creek, Muskogee"
Nahollo,White
Nittak Hollo,Sunday (Sacred Day)
Nittak Hollo Nakfish,Saturday (Sunday's Little Brother)
Okahpa,Quapaw
Shawano,Shawnee
Simanoli,Seminole
Tosti,Tuesday
Winsti,Wednesday
Wishashi,Osage
abaiyat,alongside
abeka,sick
abeka aiashachi,hospital
abeka apisachi,nurse
abi,to kill
abinili,chair
abinili,seat
aboha,room
aboha anusi,bed room
aboha ayupi,bath room
aboha isht holita,wall
aboha pakna,ceiling
abohli,forest undergrowth
abohushi,restroom
achAka,"next, succeeding"
achaffa,one
achefa,wash
achi,to say (direct quote)
achukkoa,passageway
achukma,good
achukmahni,to like (something)
achukmali,to do well
achukmat pisa,"to look carefully at, scrutinize"
achunli,to sew
achvffa,one
afama,to meet
afammi,year
afohommi,"to bind up, hem, wrap around"
afololichi,"to turn around, turn back"
afvmmi,year
ahanta,"to dewll, habitually live"
ahayuchi,to find
ahe,potatoe
ahi,potato
ahma,"expect, hope, wish for"
ahnichi,"to respect, to approve"
ahochi,to find
ahofobi,deep place
ahoponi,kitchen
ahpi chakkali,nineteen
aiAlhi,"very much, really"
aiahni,to wish for
aiasha,"dwelling place, refuge"
aiena,"and, also"
aiimpa,"table, eating place"
aiitimanumpoli,read
aiitvnaha,church
ailibesha,warm place
aioklvchi,"to settle, settle people"
aiona,arrive there;go there (plural)
aiowa,gather things up (plural obj.)
aiukli,"beautiful, handsome"
aivla,"to arrive here, to come here (plural)"
aivlhto,container
aivtta,residence
aiyamohmi,"manner, way, custom"
akAk chaha,turkey
akAka,chiken
akAkushi,egg
akIli,also
akalli,to patch
akama,to be closed
akaniohmi,"to do, to act, to bring about"
akinimi,somehow
akishtvla,"base, lower end"
akka,downwards
akucha wiha,move out from
akuchi,"to take out, to take from"
akvmmi,to close something
ala,return here
alhchiba mA,after awhile
alikchi,doctor
alikchi hopaii,shaman prophet
