Other,English
A Flirt,Tart
Airplane,Aeroplane
Aluminum,Aluminium
AM,Medium Wave
anesthesia,anaesthesia
antenna,aerial
Apartment,Flat
Appetizer,"Entree, Starter"
Archeology,Archaeology
area code,dialling code
asphalt,tarmac
attorney,lawyer
auto,car
automatic telle machine(ATM),cashpoint
automobile,car
baby carriage,"pram, preambulator"
Babysitter,Minder
back-up light,reversing light
backbag,rucksack
backpack,rucksack
backtop,tarmac
Baked Potato,Jacket Potato
baking soda,bicarbonate of soda
Band-Aid,Elastoplast
bandshell,bandstand
bangs,fringe
Bank Teller,Cashier
bankroll,foot the bill
bar,"pub, public house"
barrette,hair slide
baseboard,skirting board
bathrobe,dressing gown
bathroom,"loo, Toilet"
bathtub,bath
battle stations,actions stations
be(to)through,to have finished
Bedspread,Similar to a Eiderdown and Duvet
beer,lager
bell pepper,"red pepper, green pepper"
beltway,"ring road, circular road"
bill,note
billfold,wallet
Billion,Trillion
biscuit,scone
Bleachers,Terrace
blinders,blinkers
blinkers,indicators
blood sausage,black pudding
blow-out,puncture
bobby pin,hair grip
boneyard,"scrapyard, junkyard"
boro,borough
bouillon cube,stock cube
Braces (for teeth),Brace
braid,plait
Brit,Briton
bureau,chest of drawers
burlap,hessian
bus,coach
busy signal,engaged tone
bylaw,bye law
caboose,guard's van
cadaver,corpse
cafeteria,"canteen, refectory"
Call (on the phone),Ring
Can,Tin
Candy,Sweets
car(railwroad),carriage
caravan,convoy
cart,trolley
Catalog,Catalogue
cattle guard,cattle grid
cell phone,mobile phone
cellular phone,mobile phone
center,centre
Cents,Pence
Chapstick,Lip Balm
check,cheque
Checkers,Draughts
checking account,current account
chesterfield,settee
chicory,endive
Chief Executive Officer(CEO),managing director(MD)
chifforobe,gentleman's wardrobe
Chips,Crisps
Cigarette,Fag
city,town
closet,fitted wardrobe
Closet (bedroom),Wardrobe
closing out,closing down
clothes pin,clothes peg
Clumsy,Cackhanded
coach(train),economy
collect call,reverse charge call
Color,Colour
comfort station,"public convenience, toilet"
comforter,"quilt, eiderdown"
Commercial,Advertisment
Cookie,Biscuit
Cotton Candy,Candy Floss
Cracker,Savoury biscuit
Crib,Cot
Cross Walk,"Zebra Crossing, Pedestrian Crossing"
Crossing Guard,Lollipop Man
crosswalk,pedestrian crossing
Cupcake,Fairy Cake
Curb,Kerb
defense,defence
Dessert,"Afters, Pudding"
detour,diversion
dial tone,dialling tone
dialog,dialogue
Diaper,"Napkin, Nappy"
divided highway,dual carriageway
Dollar Bill,Note
donut,doughnut
draft,draught
Drugstore,Chemist
Duplex,Semi-Detached House
Eggplant,Aubergine
Elevator,Lift
Emergency Room,Casualty
encyclopedia,encyclopaedia
Eraser,Rubber
Expensive,Dear
Faucet,Tap
favorite,favourite
Fire Department,Fire Brigade
Flashlight,Torch
flat(auto),puncture
Freeway (Expressway),"Motorway, Carriageway"
gage,gauge
Garbage Man,Dustman
Garter Belt,Suspenders
gas,petrol
Gasoline,Petrol
gear shift,gear lever
Gizzards,Offal
Glue,Gum
Golashes,"Wellingtons, Wellies"
grade crossing,level crossing
gray,grey
Gutter,Gully
gynecology,gynaecology
Hamburger Bun,Bap
hauler,haulier
honor,honour
Hood (car),Bonnet
hood(car),bonnet
Horny,Randy
House (one story),Bungalow
humor,humour
Hungry,Peckish
information,directory inquiries(phones)
intersection,"junction, crossroad"
Jail,Gaol
jalopy,banger
Jello,Jelly
Jelly,Jam
Jewelry,Jewellery
junker,banger
Kiss (passionate),Snog
klunker,banger
Ladybug,Ladybird
Lawyer,"Barrister, Solicitor"
Leash (Dog),Lead
licence plate,number plate
Licens Plate,Number Plate
Line,Queue
Liquor store,"Off Licens, Offy"
Living Room,Lounge
long distance call,trunk call
loop,"ring road, circular road"
Mail,Post
Mail Carrier,"Postman, Posty"
Mailbox,Postbox
Maneuver,Manoeuvre
Math,Maths
men's room,gents(gentlemen)
Menopause,The Maenopause
meter,metre
mold,mould
Movie,Film
Movie Theater,Cinema
muffler(car),silencer
mustache,moustache
Napkin,Serviette
nite,night
Nudist,Naturist
omelet,omelette
On/Off Ramp,Slip Road
Oven,Cooker
Overalls,Dungarees
overpass,Fly-over
Pacifier,Dummy
Pajamas,Pyjamas
Pants,Trousers
Paper Towel,"Kitchen towel, Kitchen Paper"
Parade,Carnival
Parking Lot,Car Park
pay phone,public telephone
pedestrian crossing,zebra crossing
Pharmacist,Chemist
phone booth,phone box
Picnic Basket,Picnic Hamper
Pie Crust,Pastry Base
Plastic Wrap,Clingfilm
Private school,Public school
program,programme
Public School,State school
Raincoat,Mackintosh
Realtor,Estate Agent
Rent (to),Hire
rest area,lay-by
Robe,Dressing Gown
routing,routeing
rumor,rumour
Sand Box,Sand Pit
Sandwich,"Butty, Sarny"
Santa Clause,Father Christmas
sedan,saloon car
Sell,Flog
Shopping Basket,Trolley
Shopping Cart,Trolley
Sidewalk,Pavement
Sir,"Squire, Guv'nor"
Sneakers,"Trainers, Plimsolls, Pumps"
Soccer,Football
spark plugs,sparking plugs
specialty,speciality
Spelled,Spelt
station wagon,estate car
Stroller,"Pram, Pushchair"
Styrofoam,Polystyrene
sulfur,sulphur
Suspenders,Braces
Sweater,"Pullover, Jumper"
Take-Out,Take-Away
Talk Show,Chat Show
the line's busy,the line's engaged
Thumb Tack,Drawing Pin
Tic Tac Toe,Naughts and Crosses
Tire,Tyre
to dial direct,to dial(on) STD
to yield right of way(road),to give way
Toothpick,Cocktail Stick
top(car),hood(on convertible)
Track Housing,Housing Estate
traffic circle,roundabout
Traffic Jam,Tailback
trailer,caravan
Trailor,Caravan
Trash,Rubbish
Trash Can,"Bin, Dustbin (the one outside)"
tru,through
Truck,Lorry
Trunk (car),Boot
Tuxedo,Dinner Jacket
Umbrella,Brolly
Undershirt,Vest
Underwear,"Pants, knickers"
Vacation,Holiday
Vest,Waistcoat
vise(tool),vice
wallet,wallet
Wallet (Woman's),Purse
Washcloth,Flannel
Windshield,Windscreen
Xing(road),crossing
Yard,Garden
Zee (letter),Zed
Zip Code,Post Code
Zucchini,Courgette
