Other,English
A Flirt,Tart
AM,Medium Wave
Airplane,Aeroplane
Aluminum,Aluminium
Apartment,Flat
Appetizer,"Entree, Starter"
Archeology,Archaeology
Babysitter,Minder
Baked Potato,Jacket Potato
Band-Aid,Elastoplast
Bank Teller,Cashier
Bedspread,Similar to a Eiderdown and Duvet
Billion,Trillion
Bleachers,Terrace
Braces (for teeth),Brace
Brit,Briton
Call (on the phone),Ring
Can,Tin
Candy,Sweets
Catalog,Catalogue
Cents,Pence
Chapstick,Lip Balm
Checkers,Draughts
Chief Executive Officer(CEO),managing director(MD)
Chips,Crisps
Cigarette,Fag
Closet (bedroom),Wardrobe
Clumsy,Cackhanded
Color,Colour
Commercial,Advertisment
Cookie,Biscuit
Cotton Candy,Candy Floss
Cracker,Savoury biscuit
Crib,Cot
Cross Walk,"Zebra Crossing, Pedestrian Crossing"
Crossing Guard,Lollipop Man
Cupcake,Fairy Cake
Curb,Kerb
Dessert,"Afters, Pudding"
Diaper,"Napkin, Nappy"
Dollar Bill,Note
Drugstore,Chemist
Duplex,Semi-Detached House
Eggplant,Aubergine
Elevator,Lift
Emergency Room,Casualty
Eraser,Rubber
Expensive,Dear
Faucet,Tap
Fire Department,Fire Brigade
Flashlight,Torch
Freeway (Expressway),"Motorway, Carriageway"
Garbage Man,Dustman
Garter Belt,Suspenders
Gasoline,Petrol
Gizzards,Offal
Glue,Gum
Golashes,"Wellingtons, Wellies"
Gutter,Gully
Hamburger Bun,Bap
Hood (car),Bonnet
Horny,Randy
House (one story),Bungalow
Hungry,Peckish
Jail,Gaol
Jello,Jelly
Jelly,Jam
Jewelry,Jewellery
Kiss (passionate),Snog
Ladybug,Ladybird
Lawyer,"Barrister, Solicitor"
Leash (Dog),Lead
Licens Plate,Number Plate
Line,Queue
Liquor store,"Off Licens, Offy"
Living Room,Lounge
Mail,Post
Mail Carrier,"Postman, Posty"
Mailbox,Postbox
Maneuver,Manoeuvre
Math,Maths
Menopause,The Maenopause
Movie,Film
Movie Theater,Cinema
Napkin,Serviette
Nudist,Naturist
On/Off Ramp,Slip Road
Oven,Cooker
Overalls,Dungarees
Pacifier,Dummy
Pajamas,Pyjamas
Pants,Trousers
Paper Towel,"Kitchen towel, Kitchen Paper"
Parade,Carnival
Parking Lot,Car Park
Pharmacist,Chemist
Picnic Basket,Picnic Hamper
Pie Crust,Pastry Base
Plastic Wrap,Clingfilm
Private school,Public school
Public School,State school
Raincoat,Mackintosh
Realtor,Estate Agent
Rent (to),Hire
Robe,Dressing Gown
Sand Box,Sand Pit
Sandwich,"Butty, Sarny"
Santa Clause,Father Christmas
Sell,Flog
Shopping Basket,Trolley
Shopping Cart,Trolley
Sidewalk,Pavement
Sir,"Squire, Guv'nor"
Sneakers,"Trainers, Plimsolls, Pumps"
Soccer,Football
Spelled,Spelt
Stroller,"Pram, Pushchair"
Styrofoam,Polystyrene
Suspenders,Braces
Sweater,"Pullover, Jumper"
Take-Out,Take-Away
Talk Show,Chat Show
Thumb Tack,Drawing Pin
Tic Tac Toe,Naughts and Crosses
Tire,Tyre
Toothpick,Cocktail Stick
Track Housing,Housing Estate
Traffic Jam,Tailback
Trailor,Caravan
Trash,Rubbish
Trash Can,"Bin, Dustbin (the one outside)"
Truck,Lorry
Trunk (car),Boot
Tuxedo,Dinner Jacket
Umbrella,Brolly
Undershirt,Vest
Underwear,"Pants, knickers"
Vacation,Holiday
Vest,Waistcoat
Wallet (Woman's),Purse
Washcloth,Flannel
Windshield,Windscreen
Xing(road),crossing
Yard,Garden
Zee (letter),Zed
Zip Code,Post Code
Zucchini,Courgette
anesthesia,anaesthesia
antenna,aerial
area code,dialling code
asphalt,tarmac
attorney,lawyer
auto,car
automatic telle machine(ATM),cashpoint
automobile,car
baby carriage,"pram, preambulator"
back-up light,reversing light
backbag,rucksack
backpack,rucksack
backtop,tarmac
baking soda,bicarbonate of soda
bandshell,bandstand
bangs,fringe
bankroll,foot the bill
bar,"pub, public house"
barrette,hair slide
baseboard,skirting board
bathrobe,dressing gown
bathroom,"loo, Toilet"
bathtub,bath
battle stations,actions stations
be(to)through,to have finished
beer,lager
bell pepper,"red pepper, green pepper"
beltway,"ring road, circular road"
bill,note
billfold,wallet
biscuit,scone
blinders,blinkers
blinkers,indicators
blood sausage,black pudding
blow-out,puncture
bobby pin,hair grip
boneyard,"scrapyard, junkyard"
boro,borough
bouillon cube,stock cube
braid,plait
bureau,chest of drawers
burlap,hessian
bus,coach
busy signal,engaged tone
bylaw,bye law
caboose,guard's van
cadaver,corpse
cafeteria,"canteen, refectory"
car(railwroad),carriage
caravan,convoy
cart,trolley
cattle guard,cattle grid
cell phone,mobile phone
cellular phone,mobile phone
center,centre
check,cheque
checking account,current account
chesterfield,settee
chicory,endive
chifforobe,gentleman's wardrobe
city,town
closet,fitted wardrobe
closing out,closing down
clothes pin,clothes peg
coach(train),economy
collect call,reverse charge call
comfort station,"public convenience, toilet"
comforter,"quilt, eiderdown"
crosswalk,pedestrian crossing
defense,defence
detour,diversion
dial tone,dialling tone
dialog,dialogue
divided highway,dual carriageway
donut,doughnut
draft,draught
encyclopedia,encyclopaedia
favorite,favourite
flat(auto),puncture
gage,gauge
gas,petrol
gear shift,gear lever
grade crossing,level crossing
gray,grey
gynecology,gynaecology
hauler,haulier
honor,honour
hood(car),bonnet
humor,humour
information,directory inquiries(phones)
intersection,"junction, crossroad"
jalopy,banger
junker,banger
klunker,banger
licence plate,number plate
long distance call,trunk call
loop,"ring road, circular road"
men's room,gents(gentlemen)
meter,metre
mold,mould
muffler(car),silencer
mustache,moustache
nite,night
omelet,omelette
overpass,Fly-over
pay phone,public telephone
pedestrian crossing,zebra crossing
phone booth,phone box
program,programme
rest area,lay-by
routing,routeing
rumor,rumour
sedan,saloon car
spark plugs,sparking plugs
specialty,speciality
