Other,English
"-abb, -ebb, és, ezenfelül, inkább, jobban, meg, még, nagyobb, nagyobb mértékben, plusz, többé",more
"-aik, -eik, -jaik, -jeik, -jok, -jök, -juk, -jük, -ok, -ök, -uk, -ük",their
"-alatti, adakozás, al-, alantas, alapozó, alapréteg, alárendelt, alhadnagy, előfizetés, előleg, jegyzés, tengeralattjáró",sub
"-ba, -ban, -be, -ben, -en, -ként, -képpen, -on, -ön, alatt, belül, benn, bent, folyamán, idején, közül, mialatt, miközben, módon, szerint",in
"-ba, -be, -hez, -hoz, -höz, -ig, -nak, -nek, -ni, -ra, -re, felé, irányában",to
"-ba, -be, bele",into
"-ban, -ben, be, belsejében, belül",inboard
"-ban, -ben, belseje vminek, belsejében, belső, belső csatár, belső felület, belső rész, belül, belül elhelyezett, belülső, benn levő, bennülő, bizalmas értesülés, bizalmas tájékoztatás, dutyiban, emésztőszervek, hátoldal, hűvösön, igazi története vminek, munkások közé beépített besúgó, valódi helyzet, vmi belsejében, vmin belül, vminek a belseje",inside
"-buzi, -mániás, -őrült, rajongó",groupie
"-buzi, -őrült, barnássárga szín, bivalybőr, puhított bivalybőr, rajongó",buff
"-buzi, -őrült, bogár, dili, hepp, lehallgatókészülék, mánia, poloska, rajongója vminek, rovar, üzemzavar",bug
"-egyedik, eleinte, először, elseje, első, első alkalommal, első ízben, első sebesség, elsőként, elsőnek, inkább, kezdet, kezdetben, ötös osztályzat",first
-előtti,ante-
-emeletes,-storeyed
-eszű,-brained
"-falu, -tanya, bélfonalszövet, gézcsomó, gyertyabél, kanóc, kanócanyag, kénező kanóc, kenőkanóc, kis folyóhajlat, kis öböl, lámpabél, mécsbél, olajozó kanóc, tupfer",wick
"-fekvő, -ülő",-seated
"-gyár, -művek, -üzem, gyár, gyártelep, üzem",-works
"-hat, -het, galagonya, lehet, május",may
"-hez, -hoz, -höz, -ig, -nak, -nek, -ra, -re, felé",unto
"-ig, duzzasztás, el nem döntött, eldöntetlen, elintézetlen, feltételezve vmit, folyamán, függő, függőben levő, kérdéses, közben, vmire várva, vmitől függőben",pending
"-ig, fel, fel vmire, felfelé, felfelé haladó, felfelé menő, fenn, fenn vmin, fent, közel, közelbe, oda, vmivel szemben",up
"-kedvelő, kedvelője vminek",lover of sg
"-konzerv, eltett, konzervált, tökrészeg",canned
"-képpen, -módon, -szerűen",-wise
-m,my
"-mániás, anyacsavar, bolond ember, dió, fej, flúgos, kókusz, lüke, őrült ember, rajongója vminek",nut
"-művek, erődítmények, erődök, gyár, gyártelep, műtárgyak, üzem",works
-műves,-wright
"-nál, -nél, -ra, -re, -szám, -számra, -tól, -től, -val, -vel, alapján, által, át, értelmében, félre, keresztül, közelében, másodlagos, mellék-, mellékes, mellett, szerint, vminél fogva",by
"-nál, -nél, -tól, -től, -val, -vel, ellenére, miatt",with
"-ra, -re",onto
"-szer, -szor, -ször",times
"-szeres, akol, gyűrődés, karám, nyáj, redő, talajegyenetlenség",fold
"-szeresen, -szoros, -szorosan",-fold
-szerű,-like
"-szerű, -utánzat, csaknem, fösvény, hajszálon múló, intim, kis híja, kis híján, közel fekvő, közelben levő, közelről érintő, közvetlen közel, majdnem, már-már, már majdnem, mellett, mű-, pontos, smucig, szoros, vkihez közel álló",near
-szobás,-roomed
-tartalmú,-laden
"-tat, -tet, beérkezett, befutott, csinál, elér, elkészült, gyárt, házi gyártmány, idomított, jut, keres (pénzt), kész, késztet, kitalált, lesz, megteremt, megtesz, mesterségesen előállított, rábír, teremt, tesz vmivé, válik belőle",made
"-tat, -tet, csinál, elér, gyárt, házi gyártmány, jut, keres (pénzt), késztet, lesz, megteremt, megtesz, rábír, teremt, tesz vmivé, válik belőle",to make
"-tehén, ereszsátor, ernyő, lidérc, mumus, nőstény állat, önműködő fék, rossz szellem, tehén, tehén",cow
-térdű,-kneed
"-utánzat, ál-, gúny, hamis, kigúnyolás, látszat-, mű-, pót-, utánzás, utánzott",mock
"-va, -ve, alatt, közben",a-
"-val, -vel, amellett, vele",withal
"-álló, -biztos, -hatlan, -mentes, bizonyíték, bizonyság, előírásos fokú, előírt szesztartalmú, előírt szesztartalom, kefe, kefelevonat, kémcső, kipróbálás, korrektúra, lenyomat, maligánfok, próba, próbatétel, szeszfok, szesztartalom, tanújel",proof
"-állóság, ellenálló képesség, ellenállóság, erőd, erősség, könnyűvérűség, rögzítettség, szabadosság, szilárdság, színtartóság, szorosság, tartósság, valódiság, vár, védőbástya",fastness
"-án, -en, -én, -hez, -hoz, -höz, -n, -nál, -nél, -on, -ön, -ra, -re, -ról, -ről, be, bekapcsolva, felé, feléje, iránta, kinyitva, közben, pontosan akkor, rögtön azután, tovább, valamin, vmi mellett, vmin, vminek eredményeképpen",on
"-ért, hivatásos, mellette, menő, profi, profi, prosti, rossz lány, spíler, szakember, vki mellett állásfoglaló, vkit helyettesítő, vkit pótló, vmi mellett állásfoglaló, vmit helyettesítő, vmit pótló",pro
-ülésű,-seater
"-őrült, csíny, csodabogár, furcsa szerzet, furcsaság, rajongó, tréfa",freak
