Other,English
"'na, ina, unna",a (f)
"'n, in, un",a (m)
"'n pö, pöc'asæ, pöco, un petìn (Savona), un pitìn, un pö",a bit
un pö de ciù,a bit more
un pö de,a bit of
un tochetìn,a little piece
"un méuggio, un mùggio",a lot
"un méuggio de, un mùggio de, un sàcco de",a lot of
un pâ de,a pair of
un tòcco,a piece
un quàrto,a quarter (fraction)
abachìn,abacus
abandón,abandon
abadéssa,abbess
abaçîa,abbey
abòu,abbot
abreviaçión,abbreviation
anormâle,abnormal
cìrca,about
sciù,above
Abrùzzo,Abruzzi (Italian region)
asolûto,absolute
asolutaménte,absolutely
asòrto,absorbed
asùrdo,absurd
abondànsa,abundance
abondànte,abundant
abûzo,abuse
abuxîvo,abusive
académia,academy
"acénto, açénto",accent
acèsso,access
açidénte,accident
alögio,accommodation
albèrgo,accomodation
aconpagnaménto,accompaniment
fizarmònica,accordeon
segóndo,according to
cónto,account
amugiâ,accumulate
acuzatîvo,accusative
asoefæto,accustomed
àsso,ace
"dô, mâ (nm)",ache
conoscénsa,acquaintance
a travèrso,across
àtto,act
réçita,acting (theatre)
açión,action
atîvo,active
ativitæ,activity
"atô, atôre",actor
atrîxe (nf),actress
agùsso,acute
Adàmmo,Adam
pómmo d'Adàmmo,Adam's apple (throat)
azónta,addition
adrésso,address
adexîvo,adhesive
agetîvo,adjective
anésso,adjoining
amirévole,admirable
amiràggio,admiral
adolescénsa,adolescence
Dórfo,Adolph
adoçión,adoption
adùlto,adult
antìçipo,advance
"pró (nm), vantàggio",advantage
"publicitæ, publiçitæ",advertisement
aèreo,aerial
aeronòutico,aeronautical
facénda,affair
riçercatéssa,affectedness
"afeçión, afétto",affection
"afetôzo, amôzo",affectionate
afermaçión,affirmation
afermatîvo,affirmative
aflîto,afflicted
Àfrica,Africa
africàn,African
càsou,aftcastle (nautical)
"aprêuvo a, dòppo",after
"in fìn di cónti, in fóndo",after all
"apeu, dapeu, peu",after that
"depoidirnâ, dòpodisnâ, dòpoprànso, séia",afternoon
aprêuvo,afterwards
tórna,again
etæ,age
agensîa,agency
lèsto,agile
"fa, són (v)",ago
angonîa,agony
acòrdio,agreement
agricoltûa,agriculture
magàgna,ailment
âia (nf),air
pòrtarioplàn (nm),aircraft carrier
"aèreo, avión",airplane
aeropòrto,airport
resvegìn,alarm clock
"Aràsce, Aràsci",Alassio (SV)
Albanîa,Albania
albanéize,Albanian
Arbénga,Albenga (SV)
"Bertìn, Bèrto, Òbèrto",Albert
Arbisêua,Albisola (SV)
àlbon (nm),album
Lisciàndria,Alessandria (Piedmont)
Lisciàndro,Alexander
Lisciàndria,Alexandria
Alfrêdo,Alfred
Algerîa,Algeria
algerìn,Algerian
Lîce,Alice
"foestê, forèsto",alien
vîvo,alive
tùtto,all
tùtte,all (fpl)
tùtta,all (fsing)
tùtti,all (mpl)
