Other,English
'on 'accan 'i'e,You will let the bones
A annda kam,You don't know myself
a anndi,you know
A anndi yam,You know myself
a waddi,You brought
A yidi dadug,it wants escaped
A yidi dadugo,it wants escape
Accaay,Not to let
ada,you
alarba,Wednesday
alhamiisa,Thursday
Allah hokk e jam,That God gives you health
Allah hokke jam,That God gives you health
Allah hokku en jam,That God gives us health
Allah wallin en jam,That God grants us a good nigh
Allah woonane,That God is good for you
altine,Monday
am,Of me
ammaa,But
an,you
an a anndi,You are known
Anndugo,to known
Ardaago,to precede
asawe,Saturday
baaba,the father
baaba ma,Your father
baaba ma naasta,That your father enters
baaba maako,its father
baaba maako gudiijo,its father (was) blacksmith
babba am,My father
babba yi'i binngel mum,The father saw his child
bandu,The body
bango,to marry
bappa,Uncle (paternal)
barraago,To threaten
be caalake,they passed
be daani,they slept
be don ngara,They come
be kabbi,They attached
be kabi,they fought
be kuuwi,they worked
be lotti,they washed
be nanngi,They caught
be nbaawi,they are capable
be nbi'i,they said
be nbu'i,They defecated
be ndaari,they watched
be ndemi,they cultivated
be ndoggi,they have ran
be ndokki,they gave
be ndondi,They inherited together
be ndoondi,They carried
be ngantake,they raised
be ngari,they came
be ngidi,they wanted
be njanngi,they read
be njari,they drank
be pusi,they broke
be tawan,they will find
be tawi,They found
be yami,they asked
becce,The coasts
Bendugo,To cook
bikkon am,My children
bikkon ma,Your children
bikkon maako,its children
bikkon maako ngari,its children arrived
bikkon njowon,five children
Billataa,To tighten
bondo,sulphurizing
cappande jeeddi,seventy
cappande jeedidi,seventy
cappande jeedidi e jeedidi,seventy seven
cappande jeego,sixty
cappande jeegon,sixty
cappande jeenay e jeego,ninety six
cappande jeenayi,ninety
cappande jeetati,eighty
cappande jeetti,eighty
cappande jowi,fifty
cappande nay,fourty
cappande nay e jeego,forty six
cappande tati,thirty
coggu,to sell
comri,fatigue
daada,the mother
daada a,My mother
daada warti,The mother came back
Dalugo,to let
dank,A Hangar
Daxugo,to escape
didi,two
didi sunku tati tati,Ten eggs to 7 francs 50 piece
dido,two
didon,two
dillu,Go you of it
Doggugo,to run
Dom hewraay,It is not full
Don kewra,That himself full
Doofi,To pull
Dum benndaay,This is not cooked
Dum benndan,that is going to cook
Dum benndataa,that is not going to cook
Dum billan,that goes greenhouse
Dum billi,That tightens
Dum don acca,That stinks
Dum don bennda,"it is cooking, That is cooking"
Dum don billa,That me derrange
Dum hewran,That will be full
Dum hewrataa,That cannot be full
Dum kewran,That will fill itself
Dum kewri,It filled
duule,The clouds
ebe,they
Eerugo,to cross
En don annda,One learns
En don ardo,one is advancing
enen,us
enen,"we, You"
fadjiri,Morning
fattude,District
feere,Other
felmaango,The thunder
Fiirugo,to fly
Fiyugo,"To hit, to beat"
ganki,An elm
Geeraade joweego sunku sunku,Six eggs to 5 francs piece
Geeraade joweego sunku sunku,5 eggs for 40 francs
Geeraade sappo,Ten eggs to 7 francs 50 piece
gi'al,A thorn
ginnado,A mad
Gniri bendi,Food is cooked
go'o,one
gootel,one
gooto,"one, One only"
gorko oo wara,That this man comes
gujjo,Thief
