Other,English
"-sal, -sel",plural stem
Ga-,to take
"GaGda, GaGda",one of a pair
Gajaochi-,to show
Gajazhi-,to have insomnia
GalGa,clear of sky
Gali-,to contest
Galo-,to hate
Gamaso,children of sisters
"Ganedzadza, Goja, xuje",horn
Gara,stick
Garmaqta,mosquito
Garpa-,to shine
Gatao,place of gathering berries
Gatoxo,strong
Gia-,to plane
Gia-Gda,single
Giala-,to separate
Giaqta-,to send
"Gichisi, sïnggu-",cold
Gilkï-,to be sore
"Giol, Giol, melbië, ulbe, ulben",oar
Giqo-,to gallop
Giran-,to step
Giri-,to cut out
Giwä,dawn
Gixö,hawk
GoGda,tall
Gochi,sour
Gojsanto-,to indulge
Gola-,to set fire
Golongqo,firewood
Golzhö,hearth
Golï,net for large fish
Goria-,to go mad
"Gormaxö, toqsa",hare
Goro,far
Gosa,pole for tying nets
"Gosöla-, Gosxo, Gosxon, soi-, soqola-",to curse
"Göa-, Göa-",to pole in a boat
"aGbi-mboGo-, lopto-, sije-si-",to pull out
aGbiachi-,to appear
aboli-,to lack
achögo-,to answer
ada-,to unite
adö,twins
"afqa, apqa",sky
"aga, neku, neu",brother
"ai, aja, ulë",good
ajaraxo,spoon for taking fat off
"ajngan'a, ajngani",year
"alGa, angga, temchiku",net
ala,mountain pass
"alaqi, ëjuechi-",to envy
albaqto,lazy
aldä,distance between
ali-,take
ali-,to endure
ali-,to get tired
"alian, ondo, talGa, xewë",bay
alö-si-,to teach
am-chi-,to defecate
"am-qa-chi-, säli, sampar",quick
amGa,mouth
"amalo-, amasi-",to be sleepy
"amba, amban, dai, däi",big
amoa,lake
amö,faeces
"an'ä, sarï",feast
"ana, e-",not
anam,very
"anda, doxa",friend
"andasi, depel, polchin",cheek
angGazha,orphan
anggia,right
angzhini,foreigner
angä,whetstone
"ani, qängGo, tarmi",a k. of duck
antazhia,slope of a mountain
anzha,plough
ao-,to sleep
aoda,plain
aosi,son-in-law
"apa-, fukchu-, xukchu-",to attack
aqoã,doll
"ari, kumtu, qömio",evil spirit
"asa, ekte",woman
"asia pikte, ekte pikte",daughter
axiri-,rake up snow
azhi,a k. of salmon
azhi-go-,first child
azhï,the most
baGba,stake
bado,opposite to
bado-bado,face to face
bae,body
bagdixi,muscles of thig
bajGi?,opposite
"bajGö, bajGön",inimical
balana,earlier
balzhi-,be born
"bangsala-, puskule-",to kick
baqsa,central pole
baqta-,to break
"barachi-, sene-",to rejoice
"barazhiGo-, baroli-",put on
baro,full
bartoxi,rope (made of bark)
bato,frozen soil
be,rotten food
"bedur, budduru",small table
begd'i,foot
"beiun, beiun, mapa, nangi, xujguluë",bear
"beiun, buiun, ucelte",animal
beje,person
beji-,to freeze
beju,an ungulate animal
bektë,a short time
"belchi, ëdë, farGa",silly
bele-chi-,to help
"belge, putü",lap
"belu, bulu",slippery ice surface
bener,younger relative-in-law
"berë, qori",frame
"besere, bisere",shelf under ceiling
bezhu,thick of a tree
"bi, mi",i
bi-,to be
bilGa,throat
bilde-bilde,wholely
bilxo-,to soak
binzhä,thick needle
"birä, nengne",spring
bishnia,cherry
"boGaqta, bozhaqta, sapsoqta",moustache
"boa, teu-, tora, toro",place
boachä,island
bocho-,to become dry
bochö,coarse
bodo-,accompany
"bogakta, gogakta",beard
bogbi-,to worry
bojaGo-,bear a bastard
"bojoto, zhulzhië",chain
bojqo,beauty
bolGoqto,dwarf cedar
bolo,autumn
boloqto,spiraea
"bolqo-, bulxo-",swash
bolzha-,become convex
boqi-,to tie up
boqongGi-,to catch up with
boqta-,crush
bori-,to divide
bosdux,air
bosoqto,kidney
"bu-, bude-, bur-",to die
"buduri-, penin-",to hurry
"buen, bugdure, Gaon'a, kubdü",mound
"bugzhë, bukchë",idol
"bujgu, zhirami",thick
bukse,cartilage
buku,to bend
bule,shaft
buli,wick
buli-,bul-
"bulte, sumul",sinew
bulzhi-,become gelatinous
"buni, due, modan",death
burexi,dust
"bä, bi?a",moon
bä-,obtain
bäro-,in the direction of
bë,bait
bölda-zhi-,to be afraid
bölo,cuff
"böqto, qochoa, sisiqta",nut
"bü, bue",we
bü-,to give
büni-ku,trumpet
cawachi-,to grip
"cha-, eso, esos, taja",that
"chakini, kokoni",butterfly
chalba,birch bark
changgichi-,to wait for a convenient time
"chao, xosor-xosor",noise
chaoxa,army
chapa,fish roe
"chaqpa, derbi-ktu, ularikö",wet
chaqpä,fish spear
charaqö,barefooted
chawa-qta,claw
chawali-,to resound
"chaxä, xawani",armpit
che'oki,buttock
chebe,clinch
chembu-chembu,rounded
chiamboä,sledge bow
"chichikële-, sese-, seuseli-",to scatter
chichiqo,spout of a tea-pot
chichö,small bird
"chikte, kungke",louse
chiku-kte,ornament
chiku-le-,to go along the shore
chilchu-kte,gland
childin-,to spread
"chilqa-, dalä",overflow
chimchik'ë,sinciput
chimchikte,cone of any fir tree
chime-,suck
chimi-,to grip with claws
chimo-chimo,calm
chioqo,awl
chip,tightly
chip,to stick into
"chipcha, kukpü",dirt
chipiaqo,swallow
chiqi-,be placed into
chiqo,hen
chire,make a support
chirengku,head pillow
"chirgiliechigde, duere-, Giari-, pul-si-",to walk
chiriftala-,to stink
chiro-,roast
chixala-,to wish
chixin,stub
chië,urine
chiü,fire steel
chobi,larva of insects
chocha-,to flee
"choiqta, qäkhta",shell
cholchi-,to gossip
"chongdö, ongGolo",hole
"chongki-, choqi-",to peck
chop,through and through
