Other,English
Ako sa to povie po slovensky?,How do you say it in Slovak?
Amerika,America
Anglicko,England
Baltické more,Baltic Sea
Chcel by som,I would like to
DPH,VAT
Daň z Pridanej Hodno (DPH),V.A.T.
Dušičky,All Souls Day
Dánsko,Denmark
Europa,Europe
Európska únia (EÚ),European Union
Francúzsko,France
Grécko,Greece
Holandsko,Netherlands
Ide sem,He is coming here
Idem do mesta,I'm going to town
Idem domov,I'm going home
Japonsko,Japan
Kam ideš?,Where are you going?
Ministerstvo Zahrani,Foreign Office
Nemecko,Germany
Nór,Norwegian
Nórsko,Norway
Panna Mária,Virgin Mary
Rus,Russian
Silvester,New Year's Eve
Skutočne,"actually, really, true"
Slovenka,Slovak (female person)
Slovensko,Slovakia
Slovensku (na S.),Slovakia (in S.)
Slovák,Slovak (male person)
Taliansko,Italy
Veľmoc,Great Power
Vianoce,Christmas
WC,WC
You drink,pijete
Zlatý Bažant,Golden Pheasant (beer brand)
a,and
a tak ďalej,"and so on, and so forth, etc"
a čo,and what about
abecedné slovo,alphabetic word
absolútne,absolutely
absolútny,absolute
académia,academy
adjektívny,adjective
adresa,address
adresár,address book
ahoj!,hello!
aj ... aj,both ... and
aj keby,even if
aj tak,even so
ak,if
ako,"as, how"
ako dieťa,"childish, childlike"
ako dlho?,how long?
ako sa máš/máte?,how are you/You?
ako vždy,as always
ako zvyčajne,as usual
aktivita,activity
aktovka,briefcase
aktualizovať,"update (v.), post (v.)"
akurát,just enough
akvarel,water-colour (painting)
aký,which
ale,but
alebo,or
alfanumerické slovo,alphanumeric word
alkohol,alcohol
americký,American
analytik,analyst
anglický,English
ani ... ani,neither ... nor
antikvariát,"bookshop (second hand), antiquarian"
apríl,April
architekt,architect
architektúra,architecture
archív,files
asi,"about, almost"
aspoň,at least
atrament,ink
august,August
autentický,authentic
auto,car
autobus,bus
avšak,"but, however, still, though, yet"
azda,maybe
až,when
až do,until
až doteraz,yet
až takú,quite such
bahno,mud
bakalár filozofie,Bachelor of Arts
bakalár medicíny,Bachelor of Medicine
bakalár vied,Bachelor of Science
baliť,wrap
balík,parcel
banka,bank
barla,crutch
barokový kostol,baroque church
basketbal,basketball
batožina,luggage
bedákanie,"lament, wail, whine"
benzín,petrol
bezbranný,defenceless
bezdrôtový,cordless
bezmocný,"helpless, powerless"
bezpečnosť,safety
bezpečný,safe
bezplatná,free
bezplatná vzorka,free sample
bezplatné dodanie,free delivery
bezstarostný,devil-may-care
bežné výdavky,running expenses
bicykel,bicycle
bicyklovať sa,cycle
biely,white
blahoželať,"compliment, congratulate"
bledomodrý,light blue
bláznivý,crazy
blázon,"fool, lunatic, madman"
blízko,"close, near"
blízky,close
blúza,blouse
blší trh,flea market
bod,point
bodec,"spur, stiletto, sting, spike, skewer, goad"
bodka,dot
boh,god
bohatier,hero
bohatý,rich
bohoslužba,church
bohužiaľ,"unfortunately, alas!"
boháč,"rich man, man of property"
boj,"fight, struggle"
bojovať,"be at war, fight, struggle, to combat, war"
bojovník,"fighter, combatant"
bojový,"fighting, martial, military"
bok,hip
bokombrady,whiskers
bolenie hlavy,headache
bolestivý,painful
bolesť,pain
bolesť hlavy,headache
boring,nudný
bosorka,"hag, witch"
brada,"beard, chin"
brat,brother
bratanec,cousin
bravčový rezeň,pork schnitzel
bremeno,load
breza,birch
bridž,bridge
brieždiť sa,dawn
britva,"razor, slasher"
brok,pellet
broskyňa,peach
brožúra,booklet
brucho,"stomach, belly"
brzda,brake
brána,gate
buchta,cake
budova,building
budúci týždeň,"week (next w.), next week"
budúci štvrtok,next Thursday
budúcnosť,"future, hereafter"
bunda,anorak
buď,be (imperative)
buď ... alebo,either ... or
buď ticho !,be quiet!
by,would
by som,I would
bydlisko,"accommodation, habitation, permanent address"
bystrý,rapid
byt,flat
byt v podnájme,lodgings
byť,be
byť dlžný,owe
byť zabudnutý,into oblivion
byť zvedavý,wonder
bzučanie,zoom
bábika,doll
bájka,fable
báseň,poem
bázeň,awe
béžový,beige
búda,booth
búrka s krúpami,hailstorm
býva,"he lives, she lives"
bývajú,they live
bývam,I live
bývame,we live
bývate,You live
bývaš,you live
bývať,live
celkom,"all in all, entirely"
celkove,all in all
celý,whole
cena,price
cenný,valuable
ceruzka,pencil
cesta,"road, journey, trip, way"
cestovateľ,traveller
cestovať,"travel, tour"
cestovná kancelária,travel agency
cestovné výdavky,travelling expenses
cestujem,I am travelling
cestujúci,passenger
cez,through
chata,cottage
chatrný,"shabby, poorly (be p.)"
chce,"he wants, she wants"
chcem,I want
chceme,we want
chcete,You want
chceš,you want
chcieť,want
chcú,they want
chirurgický,surgical
chlad,"cold, chill"
chladnička,"refrigerator, fridge"
chladno,cool
chladnokrvnosť,cold blood
chladný,"cool, cold"
chlap,"fellow, mate, chap"
chlapec,boy
chlapík,lad
chlapče !,"lad!, boy!"
chlebodarca,employer
chlieb,bread
chlieb s maslom,open sandwich
chlp,hair
chmatnúť,snatch
chmúrny,"gloomy, sullen, lurid"
chodba,corridor
chodiť,"go, walk"
chodník,pavement
chodníček,path
chorý,"ill, bad, badly, indisposed"
choď(te),go (imperative)
chrbát,back (of body)
chrániť,"ensure, protect"
chudobný,poor
chudák,poor person
chudý,thin
chutný,"delicious, tasty"
chvost,tail
chvíľa,moment
chyba,mistake
chybiť,mistake (make a m.)
chybne,amiss
chytiť,catch
chytro,"quickly, fast"
chytráckosť,cunning
chytrácky,"cunning, smart"
chytráctvo,"cunning, trickery"
chápadlo,tentacle
chápanie,apprehension
chápať,"see, understand, follow, grasp"
chôdza,walk
chýbať,"be absent, be short of"
cibuľa,onion
cieľ,goal
cintorín,churchyard
cirkev,church
cirkevné umenie,church art
citový,"emotional, sensitive, sentimental, soulful"
city,feelings
clo,customs
cudzinec,foreigner
cudzoložstvo,adultery
cudzí,strange
cukor,sugar
cukráreň,tea-room
cukrík,candy
cvikľa,beetroot
cvičiť,exercise
cvičky,gym-shoes
cítiť,feel
dar,gift
dar,present (n.)
darmošľap,good-for-nothing
darmožráč,good-for-nothing
darček,present (n.)
darček na pamiatku,gift of remembrance
databáza,database
daň,tax
daňové výdavky,tax expense
dať,"give, set"
dbajúci,"careful, mindful"
dcéra,daughter
debna,"chest, box, case"
december,december
dedina,village
dedič,heir
dedička,heiress
dedičnosť,heredity
dedičný,hereditary
dedičstvo,"heritage, inheritance, legacy"
dediť,inherit
defraudácia,"embezzlement, fraud"
dej,"action, story plot"
dejepis,history
dejepisec,historian
dejstvo,act
deka,blanket
deka,cover
denne,"daily, day by day"
des,horror
desať,ten
desiaty,tenth
detail,detail
detaily,details
deti,children
deviaty,ninth
devätnásty,nineteenth
devätnásť,nineteen
deväť,nine
deväťdesiat,ninety
deväťdesiaty,ninetieth
deň,day
deň a noc,day and night
dielec,detail
dievča,girl
dievčenské meno,maiden name
dieťa,child
dieťa lásky,love-child
diplomacia,diplomacy
disková jednotka,"disk drive, disk unit"
diskutovať,debate
div,"miracle, marvel, sign, wonder"
divadlo,theatre
divoch,savage
divokosť,ferocity
divočina,wilderness
dlh,"debt, debit"
dlho,"long, long time, a long time"
dlhodobý,long-term
dlhodobý úver,long-term loan
dlhý,long
dlhšie,longer
dlážka,floor
dnes,today
dnes v noci,tonight
dnes večer,tonight
dno,"bottom, ground"
dnu,"in, inside, within"
do,to
doberať si,tease
dobre,"well, good"
dobre!,fine!
dobro,"good, welfare"
dobrodružný,adventurous
dobrodružstvo,adventure
dobrota,"goodness, kindness"
dobrácky,kind-hearted
dobrák,good-natured fellow
dobré ráno,good morning
dobrú noc,good night
dobrý,"well, good"
dobrý deň,good day
dobrý večer,good evening
dobytie,"conquest, capture"
dodanie,"delivery, consignment"
dohady,guesswork
dohoda,agreement
dohodnúť sa,"agree (upon), settle"
dohodol som,I agree
dojem,impression
doklad,document
dokonalý,"perfect, thorough, accomplished"
dokonca,"even, in the end, after all"
dokončiť,finish
dokopy,together
dokorán,wide open
doktor,doctor
doktor filozófie,Ph.D.
dokument,document
dokázať,manage
dole,down
dom,house
domnievať sa,"assume, believe, expect, suppose"
domov,home
domáce zviera,pet
domácnosť,"household, establishment"
domýšľavec,snob
donútra,inside
doobeda,in the morning
doplnok,addition
doprava,right (to the r.)
dopredu,"forward, in front of"
dopriať si,afford
dosiahnuť,reach
doslovný,"literal, verbatim, verbal"
dospelý,adult
dostať,"get, receive"
dosť,enough
dosť veľa,quite a lot
dotaz,inquiry
dotazník,questionnaire
doteraz,until now
dotknúť (sa),touch
dotyk,touch
dovi,"bye-bye, Good bye"
dovidenia,"Good bye, bye-bye"
dovidenia dnes večer,see you tonight
dovidenia v pondelok,See you on Monday
dovidenia zajtra,see you tomorrow
doviesť,carry
dovolenka,"vacation, holiday"
dovolený,allowed
dovoz,import
dovtedy,"till then, until then"
dočasne zastavený,breakpoint
dočasný,temporary
dočkať sa,"wait to see (something), live"
doľava,left (to the l.)
drahý,"expensive, dear"
drak,"dragon, kite, wyvern"
drevo,wood
drievko,shaft
drievko zápalky,matchstick
drobné,change (money)
droga,drug
drsný,harsh
druh,kind of
druhý,second
druhý sviatok vianoč,Boxing Day
drviť,crush
drzý,presumptuous
držadlo,"holder, handle"
držať,hold
dub,oak
duchaplnosť,"ingenuity, wittiness"
duchaplný,"spirited, ingenious, witty"
dufať,trust (v.)
duša,"soul, spirit"
duševné zdravie,sanity
dva,two
dvadsať,twenty
dvadsať deväť,twenty nine
dvadsať dva,twenty two
dvadsať jeden,twenty one
dvadsať osem,twenty eight
dvadsať päť,twenty five
dvadsať sedem,twenty seven
dvadsať tri,twenty three
dvadsať šesť,twenty six
dvadsať štyri,twenty four
dvadsiaty,twentyth
dvadsiaty prvý,twenty first
dvanásty,twelfth
dvanásť,twelve
dvere,door
dvesto,two hundred
dvestopäťdesiat,twohundred-fifty
dvojica,couple
dychtivý,eager
dyňa,water-melon
dáma,lady
dánsky,danish (adj.)
dátum,date
dávať dobrý príklad,example (set a good e.)
dávno,"long ago, lang-syne"
dávno predtým,long before
dáždnik,umbrella
dážď,rain
dôchodok,"income, pay, earnings, pension, revenue"
dôkaz,evidence
dôležitý,important
dôrazný,empathic
dôsledný,"consequent, consistent"
dôvera,trust (n.)
dôverovať,trust (v.)
dôverujem ti,I trust you
dôveryhodný,"reliable, trustworthy"
dôvod,reason
dúfať,hope
dúfať,hope
dýchať,breathe
dýka,"dagger, sword"
dĺžka,length
džem,jam
džíny,jeans
džús,juice
egreš,gooseberry
ekonomika,economy
elegantný,elegant
električka,tram
elektronická pošta,"e-mail, email"
eskalátor,escalator
existovať,"exist, be"
exkurzia,excursion
exotický,exotic
extra,extra
ešte,"another, yet, else, next, still, anymore"
ešte jeden,another
ešte ne-,either
ešte niečo?,anything else?
ešte nikdy,never before
ešte raz,"again, once more"
ešte stále,still
facka,slap
fagan,"brat, cub"
fajka,pipe
fajn,fine
fajčiar,smoker
fajčiť,smoke
faktúra,"invoice, bill"
fakľa,torch
falošný,false
falzifikát,forgery
falšovať,"fake, falsify, forge, manipulate"
fantastický,fantastic
fantázia,fantasy
farba,colour
farmár,"farmer, settler, yeoman"
farský kostol,church (parish ch.)
február,February
feťák,shithead
film,film
firma,firm
flákať sa,goof off
fotbal,football
fotoaparát,camera
fotograf,photographer
fotografovať,take pictures
frajer,boy-friend (partner)
frajerka,girl-friend (partner)
francúzsky,French
fuj!,disgusting!
fungovať,operate
futbal,football
fúkať,blow
fúzy,moustache
fľaša,bottle
fľaša piva,bottle of beer
fňukanie,"snivel, whimper, whine"
fňukať,"snivel, whimper, mewl, yammer"
gajdy,bagpipes
gitara,guitar
glej,glue
glejiť,glue
golf,golf
golfová palica,golf club
golier,collar
grgať,belch
grilovať,grill
gulička,pellet
guláš,goulash
gól,goal
hala,hall
haló!,hello!
hanlivosť,abusiveness
hanlivý,"abusive, derogatory, defamatory"
havran,raven
he drinks,pije
hej,"right (as in ""ano hej"" ""aha right"")"
helikoptéra,helicopter
herbár,herbal
herňa,"game room, saloon"
