Other,English
A-atara,certain
Abhi,higher knowledge
Abhibhavati,overcomes
Abhibhè,conqueror
Abhidhamma,"Higher Doctrine, discourses of the Pali canon"
Abhidharma pitaka,higher teachings
Abhijhbnhbti,perceives
Abhikkamati,goes forward
Abhimaºgala,great festival
Abhimukha,facing towards
Adhibhèta,mastered
Adhisessati,will lie upon
Adhisla,higher morality
Adhista,very cold
AdhitiÊÊhati,stands upon
Adhivasati,dwells in
Aghb,went
Aha,day
Ahaµ,I
Ajja,to day
Alaya-vijñana,consciousness
Alikavhbd,liar
Amacca,minister
Amatogadha,diving into
Amba,mango
Amhhbkaµ,our
Amitabha,the Buddha of the Western
Amu,such
Ananda,Buddha's friend
Anatman,not-self
Annitya,change
Anottappin,reckless
Antevhbsiko,pupil
Antima,last
Anu,under
Anulomato,in accordance with
Anunhbyaka,chief
Anupubbaµ,due course
Anurhbja,successor
Apa,away from
Apara,subsequent
Aparaöha,afternoon
Apashblhbya,from the hall
Apavhbda,blame
Apidhhbna,lid
Arahant,Worthy one
Arhat,who has achieved nirvana
Asanga,one of two brothers
Asi,sword
AsikaÂaho,swordfight
Asita,the astrologer
Asti,eighty
Asuras,demigods
Avalokiteshwara,boddhisattva of compassion
Avalokitesvara,a Mahayana Buddhist deity
Avidya,delusion
Bawdithat,the Buddha-to-be
Beimbathaya,king of Magadha
Bhaddakaccãna,wife of Prince Siddhatta
Bhante,"Venerable Sir, reverend sir"
Bhasita,speech
Bhassa,conversation
Bimbisara,king of Magadha
Bodh-Gaya,"Buddhagaya, a town in bihar"
Bodhisatta Metteyya,the would-be next Buddha
Brahm Sahampati,the high divinity of Dhamma
Buddha,"Buddha, Founder of Buddhism, enlightened one"
Buddha-Dhamma,Doctrine taught by the Buddha
Buddhism,a religious teaching
Buddhist Faith,the three ratanas
Buddhist text,The canon of Buddhist writings
Byamma,class of higher gods
Catumadhu,4 types of honey
Cetiya,pagoda
Cha,six
Channa,Gotama's attendant
Culamani,shrine in Tavatimsa heaven
Devadatta,"brother-in-law, buddha's ""evil"" cousin"
D²paªkara,an ancient Buddha
E?agga,is to be read
Edha,funeral
Edhati,to prosper
Edisa,such like
Ehi,come
Ej,motion
Ekacca,certain
Ekaccika,single
Ekacciya,once
Ekad,once
Ekadasa,eleven
Ekadatthu,once
Ekajjha,in the same place
Ekaka,alone
Ekakiya,alone
Ekamanta,function
Ekameka,one by one
Ekangsa,one part
Ekangsa1,belonging to one shoulder
Ekangsika,certain
Ekanika,by oneself
Ekanta,one sided
Ekantarika,with one in between
Ekaso,singly
Ekato,formation
Ekatta,unity
Ekattat,unity
Ekavidha,of one kind
Ekibhava,being alone
Ekodi,one attention
Ela,water
Elagal,the plant Cassia Tora
Elaka,a threshold
Elaluka,kind of cucumber
Elambaraka,creeping vine
Ellaka,a ram
Ena,to this
Eni,a kind of antelope
Eraka,a kind of grass
Eraka1,driving away
Eranda,the castor oil plant
Eravana,Indra's elephant
Ereti,to move
Erita,moved
Esan,desire
Esan,surgeon's probe
Esati,with confusion of
Esika,a pillar
Esikaa,desire
Esin,seeking
Etad,this
Etadisa,such
Etarahi,at present
Eti,to go and to come
Ett?vat,so far
Etta,there
Ettaka,so much
Ettato,from here
Ettha,here
Etthi,desire
Etto,thence
Eva,even
Eva,"thus, only"
Gocara,pasture
Gotama,family name of Prince Siddhata
Hinayana,"Small Vehicle, southern buddhism"
Isipatana,Saranath near Varanasi
Jagarita,waking
Jambudipa,the continent so called
Jaramarana,ageing and death
Jivha,tongue
Jivita,life
Jtaka,547 tales of the Buddha
Kapilavatthu,capital city of the Sakyans
Karavika,Indian bird with beauty song
Karaweik,the royal bird mount of Vish
Karuna,"Compassion, compassion"
Kassapa,One of the 28 Buddhas
Khattiya,member of warrior
Kinnara and Kinnari,mythological hybrid creatures
Kondañña,the first Arahant
Kusinra,Kusinagare in Uttar Pradesh
Lawkanat,a Mahayana Buddhist deity
Lokanat,a Mahayana Buddhist deity
Lumbini,the birth place of the Buddha
Mah Moggallna,Buddha's Chief Disciples
Mahayana,Buddhist deity
Mahayana,Large Vehicle
Mahinda,the Arahat monk
Maitreya,the next Buddha
Maukgalan,Buddha's Chief Disciples
Maya,"mother of Buddha, ignorance"
Meru,mount
Metteyya,the next Buddha
Moggallna,Buddha's Chief Disciples
Myint-mo,central cosmic mountain
Nagas,big snake-like creatures
Nikya,Part of the Sutta Pitaka
Ocaraka,scout
Ocarati,to be after something
Occhindati,to cut off
Ocinaati,to gather
Ocinna,gone into
Odagya,exultation
Odaka,water
Odanika,a cook
Odaniya,belonging to rice
Oddeti,to throw out
Oddha,carried away
Oddita,thrown out
Ogaadha,a firm place
Ogacchati,to go down
Ogadha,immersed
Ogadha1,immersed
Ogaha,diving into
Ogahana,plunging into
Ogahana,submersion
Ogahati,to plunge
Ogamana,going down
Ogana,separated from the troop
Oggata,gone down
Ogha,a flood of water
Oghana,flooding
Oghaniya,that which can be engulfed
Ogilati,to swallow down
Ogumpheti,to string together
Oguntheti,to cover
Ogunthita,covered
Oj,strength
Ojahati,to give up
Ojavant,possess strengthening quality
Ojavantat,richness in sap
Ojinati,to conquer
Oka,to like
Okaddhati,to drag away
Okampeti,to shake
Okantati,to cut off
Okappan,fixing one's mind
Okappati,to preface
Okappeti,to fix one's mind on
Okara,vanity
Okasati,to be visible
Okassati,to drag down
Okinna,strewn over
Okirati,to pour down on
Okkamana,entering into
Okkamati,to enter
Okkandika,is doubtful
Okkanta,coming on
Okkanti,entry
Okkantika,coming into existence again
Okkhayati,to lie low
Okkhayika,deep
Okkhipati,to throw down
Okkhita,besprinkled
Okkhitta,thrown down
Onamana,bending down
Onamati,to incline
Onamita,having bowed down
Onata,bent down
Oni,charge
Onojana,washing off
Onojeti,to wash off
Ot? gavesati,to seek an opportunity
Otallaka,clothed in rags
Otapaka,drying
Otapeti,to dry in the sun
Otara,approach to
Otarana,going down
Otarati,to descend
Otareti,to come down
Otata,stretched over
Otinna,gone down
Ottapin,afraid of wrong
Ottappa,fear of exile
Ottappati,to feel a sense of guilt
Ottappin,afraid of wrong
Ottha,bison
Ottha1,the lip
Ottharaka,a kind of strainer
Ottharana,spreading over
Ottharati,to spread over
Otthata,spread over
Otthubhati,to spit out
Oñata,despised
Pli Canon,the basic Buddhist Scriptures
Rãhulã,the only son of Siddhatta
Sakka,King of Devas
Sakyamuni,another name of the Buddha
Sandhi,euphonic junction
Sangha,the Buddhist Order
Siddhartha,wish fulfilled
Siddhatta,wish fulfilled
Suddhodana,father of the Buddha
Tathgata,who has found the Truth
Tavatimsa Heaven,the 2nd of the six Deva-loka
Theravda,Doctrine of the Elders
Tipitaka,Three Baskets
Tripitaka,Three Baskets
Triple Gem,Three Jewels
Ubbadhati,to kill
Ubbaha,to pull out
Ubbahana,carrying
Ubbahati,to carry away
Ubbahati1,to pull out
Ubbaheti,hinder
Ubbalha,oppressed
Ubbandhati,to hang up
Ubbar,fertile soil
Ubbasiyati,be abandoned by the inhabitant
Ubbattati,to go upwards
Ubbatteti,to anoint
Ubbatteti,to tear out
Ubbatuma,going out of its direction
Ubbedha,height
Ubbedhati,to be moved
Ubbega,excitement
Ubbegin,full of anguish
Ubbejaniya,agitating
Ubbejetar,terrifier
Ubbejeti,to set into agitation
Ubbejitar,terrifier
Ubbethana,an envelope
Ubbha,over
Ubbhandita,bundled up
Ubbhara,suspension
Ubbhata,drawn out
Ubbhatthaka,standing erect
Ubbhava,birth
Ubbhida,bursting forth
Ubbhida1,kitchen salt
Ubbhijjati,to burst upwards
Ubbhinna,springing up
Ubbhujati,to bend up
Ubbigga,flurried
Ubbijjan,agitation
Ubbijjati,to be agitated
Ubbilapa,which is prob. the correct
Ubbilavita,happy
Ubbilla,representing uppilava
Ubbinaya,being outside the Vinaya
Ubbisati,better reading
Ubhato,to which
Ubhaya,both
Ubhayattha,in both places
Ubho,an old remnant of a dual
Uhunkara,an owl
Ulara,great
Ularatta,greatness
Ulati,a commentator's invention
Ullahaka,grinding the teeth
Ullanghan,jumping up
Ullanghati,to leap up
Ullanghita,being jumped on
Ullapana,calling out
Ullapati,to call out
Ullikhana,combing
Ullikhita,scratched
Ullingeti,to exhibit
Ullitta,smeared
Ulloka,doubtful in its meaning
Ullokaka,looking on
Ulloketi,to look on to
Ullokita,looked at
Ullola,a wave
Ullolan,wavering
Ulloleti,to stroll
Ullopana,faulty
Ullulita,waved
Ullumpana,saving
Ullumpati,to take up
Ulu,a lunar mansion
Uluka,an owl
Ulumpa,a float
Ulunka,a spoon
Umhayati,to laugh out loud
Umm,flax
Ummada,distraction
Ummadan,maddening
Ummaddeti,to rub something on
Ummagga,under ground watercourse
Ummanga,out luck
Ummara,a threshold
Ummasan,lifting up
Ummasati,to touch
Ummatta,out of one's mind
Ummattaka,reason for
Ummi,a wave
Ummihati,to urinate
Ummileti,to open one's eyes
Ummisati,to open one's eyes
Ummujj,jumping out of water
Ummujjamanaka,emerging
Ummujjana,emerging
Ummujjati,to emerge
Ummuka,firebrand
Ummula,roots
Ummulaka,uprooting
Ummuleti,to uproot
Upalepa,defilement
Upalimpati,to smear
Upalohitaka,reddish
Upasa?vasati,to live with somebody
Upasaghara,taking hold of
Upasangharana,drawing together
Upasangharati,to collect
Upasanghita,accompanied by
Upasankamana,going near
Upasankheyya,to be prepared
Upasanthapan,stopping
Upav?da,insulting
Upavadaka,blaming
Upavadati,to tell
Upavahana,carrying away
Upavajja,blameworthy
Upavajjat,blameworthiness
Upavana,a kind of wood
Upavanneti,to describe fully
Upavasa,fasting
Upavasati,to dwell in
Upavasita,perfumed
Upavattati,to come to pass
Upavayati,to blow on or towards
Upavhyati,to invoke
Upavicara,perplexed by doubts
Upavijaññ,to bring forth a child
Upavina,the neck of a lute
Upavisati,to come near
Upavita,covered
Upaviyati,to weave
Upavuttha,celebrated
Upeksha,equanimity
Uplapeti,to immerse
Uplavati,jumping up
Uppada,coming into existence
Uppada1,flying up
Uppadaka,producing
Uppadana,making
Uppadetar,one who produces
Uppadeti,to give rise to
Uppadin,having an origin
Uppatanaka,pulling up
Uppateti,to split
Upphaleti,to cut
Upphasulika,with ribs out
Uppila,oppressing
Uppilavati,jumping up
Uppileti,to press down
Uppilita,pressed
Upplavana,remains to be explained
Uppotheti,to beat
Ura,"the breast, shoulder"
Urabbha,wether
Uran,an ewe
Uru,"wide, the thigh"
Urulhava,doubtful
Urund,freedom of the chest
Us,doubtful
Usabha,in special application
Usabha1,sprinkle
Usm,heat
Uss?pita,lifted
Ussa,superior
Ussaava,outflow
Ussada,"protuberance, throwing up on"
Ussadaka,full
Ussadana,overflowing
Ussadeti,to dismiss
Ussadiyati,to be in abundance
Ussaha,strength
Ussahati,to be able
Ussahita,determined
Ussajjati,set free
Ussakkati,"to creep out, to endeavour"
Ussakkati,to endeavour
Ussankha,with ankles midway
Ussankin,distrustful
Ussanna,overflowing
