Other,English
mitt grammi butir,100 grams of butter
mija u wiehed,101
elf mitejn u hamsin,1250
jumejn ilu,2 days ago
sentejn ilu,2 yrs ago
elfejn,2000
tlitt kwarti,3/4
tlitt mija,300
tlitt elef,3000
erba' mija,400
hames mija,500
sitt mija,600
seba' mija,700
tminn mija,800
disa' mija,900
flixkun xampanja,a bottle of champagne
kaxxa cokkolata,a box of chocolates
bott langas,a can of pears
karozza,a car
ghal rih,a cold
ghas-sola,a cough
kamra doppja,a double room
tuzzana,a dozen
ghad-deni,a fever
"ftit granet, ftit granet",a few days
tfajla franciza,a french girl
tazza,a glass
tazza nieqsa.,a glass missing
ghall-ugih ta' ras,a headache
litru halib,a litre of milk
ftit,a little
ftit,a little bit
"afna, hafna",a lot
storja ta' mah'abba,a love story
xahar,a month
par ta'...,a pair of...
tojlit privat,a private toilet?
kwart,a quarter
kamra singola,a single room
gimgha,a week
gimgha (mill-inqas),a week (at least)
kelma,a word
abbazija,abbey
abbrevjazzjoni,abbreviation
"z.aqq, zaqq",abdomen
stkerrah,abhor
"abbli, kapaci, sata",able
abbord,aboard
hassar,abolish
korriment,abortion
madwar,about
fuq,above
imsiefer,abroad
f'daqqa,abrupt
nieqes,absent
assurd,absurd
abbuza,abuse
abbiss,abyss
haffef,accelerate
accetta,accept
accessorji,accessories
incident,accident
allogg,accommodation
"temm, wettaq",accomplish
ftehim,accord
"ikkontja, kont",account
bla zbalji,accurate
akkuza,accuse
darra,accustom
morr,acerbic
qares,acetous
ugigh,ache
lahaq,achieve
qares,acid
"ammetta, stqarr",acknowledge
gandra,acorn
ikkuntenta,acquiesce
"akkwista, kiseb",acquire
hafer,acquit
minn-naha ghall-ohra,across
agixxa,act
ghati,act of giving
ghajdut,act of saying
uhid,act of taking
"attiv, biezel, habrieki",active
attur,actor
adapter,adapter
zied,add
moghti,addicted
indirizz,address
wahhal,adhere
aggorna,adjourn
"irranga, sewwa",adjust
ammira,admire
dhul,admission
"ammetta, stqarr",admit
"adotta, ghazel",adopt
adura,adore
zejjen,adorn
mitluq,adrift
adulterju,adultery
avanza,advance
vantagg,advantage
"avvent, wasla",advent
avventura,adventure
"avza, xandar",advertise
parir,advice
avza,advise
avukat,advocate
fabbli,affable
affari,affair
"imita, mess",affect
affettat,affected
mh-abba,affection
gh-ani,affluent
"canfira, rifront",affront
f'wicc l-ilma,afloat
"beza, bezghan, imbazza'",afraid
mill-gdid,afresh
wara,after
wara nofsinhar,afternoon
mill-gdid,again
kontra,against
"eta', ghomor, zmien",age
imdahhal fiz-zmien,aged
agenzija,agency
agenda,agenda
gharraq,aggravate
"attakk, salt",aggression
hafif,agile
"qanqal, xewwex",agitate
ilu,ago
agunija,agony
"ftiehem, qabel",agree
quddiem,ahead
ghajnuna,aid
"ghan, mira, tir",aim
"arja, tperrec",air
l-arja kondizjonata,air conditioner
bl-ajru,air mail
arja kondizjonata,air-conditioning
ajruplan,airplane
ajruplani,airplanes
ajruport,airport
arjuz,airy
navi,aisle
imbexxaq,ajar
alabastru,alabaster
"sveljarin, zveljarin",alarm clock
alkohol,alcohol
"birra, birra bajda",ale
isem iehor,alias
barrani,alien
l-istess,alike
haj,alive
"ilkoll, kollha, kollu, kulhadd",all
"ikkalma, taffa",allay
"allega, qal",allege
"fedelta', lealta'",allegiance
allergiku,allergic
"naqqas, taffa",alleviate
sqaq,alley
ghaqda,alliance
alleati,allies
ippermetta,allow
sahhar,allure
"ihajjar, isahhar",alluring
"alleat, sieheb",ally
omnipotenti,almighty
lewza,almond
lewz,almonds
kwazi,almost
karita',alms
wahdu,alone
matul,along
ghalih,aloof
gholi,aloud
alfabet,alphabet
ga,already
"anki, ukoll",also
biddel,alter
alterna,alternate
"avolja, ghalkemm",although
ghal kollox,altogether
dejjem,always
dilettant,amateur
"bellah, ghaggeb",amaze
ta' l-ghageb,amazing
ambaxxatur,ambassador
ambigwu,ambiguous
ambizzjoni,ambition
ambulanza,ambulance
imbuskata,ambush
"ameljora, tejjeb",ameliorate
hekk ikun,amen
"emenda, sewwa",amend
amerikan,american
"grazzjuz, simpatiku",amiable
f'nofs,amid
hazin,amiss
"bejn, fost, qalb",among
"ammont, somma",amount
ta pjacir,amuse
divertiment,amusement
tuffieha,an apple
mara xiha,an old woman
ghal stonku mqalleb,an upset stomach
anestetiku,anaesthetic
analisi,analysis
antenat,ancestor
ankra,anchor
incova,anchovies
incova,anchovy
"antik, qadim",ancient
u,and
"hafna, hafna; u inti?, u inti?",and you?
anglu,angel
irrabjat,angry
dieqa,anguish
annimal,animal
"anisi, hlewwa",anise
anizett,anisette
ghaksa,ankle
qered,annihilate
habbar,announce
hassar,annul
gakka,anorak
iehor,another
wiegeb,answer
nemla,ant
innu,anthem
antibijotiku,antibiotic
"anticipa, basar",anticipate
antidipressiv,antidepressant
antikwarju,antique shop
antikwarju,antique store
"antikitajiet, fl-antikita'",antiques
antisettiku,antiseptic
toqba tat-tint,anus
inkwina,anvil
ansjeta',anxiety
kwalunkwe haga,anything
appartament,apartment
apatija,apathy
xadin,ape
aperitiv,aperitif
talab skuza,apologize
skuza,apology
puplesija,apoplexy
bazza,appal
dehra,apparition
deher,appear
"ikkalma, ikkwieta",appease
appendicite,appendicitis
appendici,appendix
aptit,appetite
antipast,appetizer
antipasti,appetizers
applawda,applaud
applaws,applause
tuffieha,apple
tuffieh,apples
hatar,appoint
appuntament,appointment
apprezza,appreciate
resaq,approach
"approva, ghadda",approve
berquqa,apricot
april,april
"fardal, fardell",apron
akwarju,aquarium
gharbi,arab
kannizzata,arbour
henjja,arch
"arkeologija, fl-arkeologija",archaeology
arcisqof,archbishop
"l-arkitett, perit",architect
imheggeg,ardent
hemm xi messaggi ghalija?,are there any messages for me?
"int mizzewga?, int mizzewweg?",are you married?
"argumenta, haqqaq",argue
niexef,arid
driegh-,arm
armat,armed
"qajjem, qanqal",arouse
irranga,arrange
arresta,arrest
"migja, wasla",arrival
wasal,arrive
"asal, aslu",arrive!
vlegga,arrow
"arti, fl-arti",art
arterija,artery
artrite,arthritis
qaqocca,artichoke
qaqocc,artichokes
artificjali,artificial
"artista, l-artist",artist
rmied,ash
l-erbgha ta' l-irmied,ash wednesday
misthi,ashamed
irmied,ashes
"axtrej, gabbar l-irmied",ashtray
"ibleh, idjot",asinine
talab,ask for
rieqed,asleep
sprag,asparagus
asfalt,asphalt
aspirina,aspirin
"gabar, tella'",assemble
poxt,asshole
"qabbel, xebbah",assimilate
"assista, ghen",assist
sieheb,associate
varjet,assortment
"assigura, zgura",assure
"azma, l-azma",asthma
ghaggeb,astonish
miblugh,astounded
mitluf,astray
makakk,astute
fi,at
mill-inqas,at least
bil-lejl,at night
mill-ewwel,at once
fuq wara,at the back
x'hin hija l-quddiesa?,at what time is mass?
x'hin hu s-servizz?,at what time is the service?
atew,atheist
"hallas, patta",atone
"ahrax, kiefer",atrocious
"ghaqqad, wahhal",attach
attakka,attack
kiseb,attain
lbies,attire
attitudni,attitude
avukat,attorney
"gibed, hajjar",attract
gibda,attraction
brungiela,aubergine
irkant,auction
udjenza,audience
trapan,auger
basar,augur
awissu,august
zija,aunt
"ahrax, awster",austere
awtur,author
awtomatiku,automatic
karrozza,automobile
"access, awtopsija",autopsy
"harifa, il-harifa",autumn
disponibbli,available
valanga,avalanche
reghba,avarice
medja,average
"rghib, xewqan",avid
evita,avoid
stenna,await
"qajjem, stenbah",awake
premju,award
"infurmat, konxju",aware
"biza', qima",awe
orribbli,awful
goff,awkward
xifa,awl
mannara,axe
fus,axle
qabel krist,b.c.
lablab,babble
tarbija,baby
ikel ghat-trabi,baby food
bejbisiter,babysitter
ghazeb,bachelor
dahar,back
"ugigh f'dahari, ugigh tad-dahar",backache
sinsla,backbone
sfond,background
lura,backward
bejken,bacon
bejkin u bajd,bacon & eggs
"h-az.in, hazin, hazina, hziena",bad
"hawwad, ikkonfonda",baffle
"borza, xkora",bag
bagalji,baggage
depozitu tal-bagalji,baggage check
plegg,bail
lixka,bait
hema fil-forn,bake
"mgholli, mghollja, mohmi, mohmja",baked
furnar,baker
"bilanc, mizien",balance
gallerija,balcony
fartas,bald
ballun,ball
saborra,ballast
ballett,ballet
votazzjoni,ballot
balzmu,balm
"interdixxa, projbixxa",ban
banana,banana
faxxa,bandage
stikka,band-aid
bandejz,band-aids
brigant,bandit
ezilja,banish
bank,bank
karta ta l-identita' tal-bank,bank card
fallut,bankrupt
tnedijiet,banns
bankett,banquet
mghamudija,baptism
ghammed,baptize
"hanut tax-xorb, stanga (f)",bar
barbikju,barbecue
barbier,barber
"gheri, nazza",bare
hafi,barefoot
barkun,barge
nebah,bark
qoxra,bark of a tree
xghir,barley
mahzen,barn
barmil,barrel
xaghri,barren
barrikata,barricade
avukat,barrister
avukat,barrister-at-law
misthi,bashful
habaq,basil
friskatur,basin
"bazi, sisien",basis
baskit,basket
baskitboll,basketball
sur,bastion
farfett il-lejl,bat
banju,bath
xugaman,bath towel
malja,bathing suit
kamra tal-banju,bathroom
"garraf, habbat",batter
batterija,battery
"bajja, rand",bay
kien,be
xatt il-bahar,beach
zibeg,beads
munqar,beak
travu,beam
fula,bean
fazola,beans
"issaporta, ors",bear
lehja,beard
bhima,beast
"ghaleb, rebah, sawwat",beat
"sabih, sabiha, sbieh",beautiful
sebbah,beautify
"gmiel, sbuh-ija",beauty
bjutixxin,beauty salon
ghaliex,because
"sar, sar; xeraq, sir, siru, xeraq",become
sodda,bed
padella,bedpan
sodod,beds
nahla,bee
canga,beef
birra,beer
"qabel, quddiem",before
talab,beg
tallab,beggar
beda,begin
principjant,beginner
bidu,beginning
ghan-nom ta',behalf of
gab ruhu,behave
imgiba,behavior
wara,behind
fil-bejg,beige
tfewwaq,belch
kampnar,belfry
giddeb,belie
emmen,believe
"cekken, maqdar",belittle
qanpiena,bell
"z.aqq, zaqq",belly
"ghaziz, mahbub",beloved
taht,below
cinturin,belt
karab,bemoan
bank,bench
"ghawweg, liwja",bend
liwja,bend road
taht,beneath
vantaggjuz,beneficial
beneficcju,benefit
b'rizq,benefiting
magenb,beside
barra minn,besides
l-ahjar,best
"awguri!, xewqat sbieh!",best wishes!
"ghamel imhatra, i mhatra",bet
ittradixxa,betray
ahjar,better
bejn,between
xorb,beverage
hawwad,bewilder
sahhar,bewitch
lil hinn minn,beyond
"gibda, pregudizzju",bias
bibbja,bible
"iggieled, tlewwem",bicker
bajsikil,bicycle
"kbar, kbir, kbira",big
fanatku,bigot
kont,bill
bodbod,billi-goat
rabat,bind
kannokkjali,binoculars
ghasfur,bird
bejta,bird nest
