Other,English
e tini e mano,a countless throng
koreromotu,a covenant
ngati,a descendant of
moa,a fowl
hitiki,a gridle
havaiga,a harbinger
"atamoa, vatavata",a ladder
ao,a line
moko,a lizard
ike,a mallet for beating out cloth
kume,a measure of ten fathons
maun'a,a mountain
e maunga i te rà nei,a mountain is touching the sun
"koanga, toanga",a nest
ara,a path
kain'a,a place of abode
ara,a road
ata,a shadow
ata,a shelf to put things on
mu,a sigh
e,a sign of the vocative case
e mano o te ao,a thousand
arataa,a way
kiato,a yoke
e maire e kakara tuputupu,abundance os sweet smelling
koromatua,an instructor of kings
ma,and
ua e tiki i te u tuarangi,as only spirits can
oko,barter
kete,basket
o ua rere i maui,be close to our left side
mau aea koe i ie mau,be healed with the healing
ina,behold
e ina! tei vaitaia au ia koe,behold! I'm with you
akaaroa,beloved
tama aroa na Motuone,beloved child of Motuone
mingi,bent
manu,bird in general
"ngarahu, ngarangara, ngarau",black pigment
ivi,bone
pakete,bundle
i te ara taurere ki Iva,by a perilous path to Iva
auenei,by and by
marino,calm
mataiapo,chief
ei koti i te iku o te toora,chop off the tail of a whale
maraerae,cleared off
kapiti,close together
kua kakau i te kirikiriti,clothed in net work
toketekete,cold
au,covering of ridge of house
kaivi,crest of hill
he,crooked
avatea,daylight
aka-ereere,dear
mamao,distant
te enuo mamao i oro atu na è,distant land to where you fled
unu,drink
"malo, maro",dry and hard
thou mosquito,e te namunamu
"kai'a, kele",earth
kopu-tangata,family
ei kona ra kai ai,farewell!
puru,fibre of coconut
ika,fish
mau,fixed
kai,food
ei kai na Miru-kura,food for ruddy Miru
neneva,foolish
kakau,garments
marie,gently
omai tai noku ora e,give me a new life
io,god
omai tai noku ora e,grant me a new life
"ina, inaina",gray
olohina,gray hair
moto,green
kaihegahega,habitation
e vai ngaere te vai i tu ai,here's water from the swamp
tuaivi,hill
mauria!,hold fast!
"nuku, nuu",host
eia,how many?
i inangaro ana au ia kotou,i have love you
E kave au i Motutapu,I will go to Sacred Island
aua au e kake,I will not climb
aore a e pau atu i tau moko,I won't part with my grandson
i mua i te aro o Vatea,in the presence of Vatea
manomano,innumerable
karakia,invocations
hehe,irregular
na kua mate,it was dead
ariki,king
the teeth of Vetini are broken,kua aati te nio o Veetini
karau,land crab
poro,last words
e tuku te taura i enuakura,let dow the ropes to spirits
vananga mai nga aroki,let the king rule
na te papaka e kake,let the land-crab climb
"te tangaengae, te vaerua",life
mahina,light
vehu,limit
"aroa, inan'alo",love
Na Miru rai e kave,Miru herself will provide it
grandson,mokopuna
e kiri taputapu taua kiri,most sacred is that skin
grandson,moupuna
teenua-te-ki,mute land
kua vavaiia ra taû vaka,my canoe has been destroyed
behold!,na
whose are these in front you?,na wai ano hoki enei i tou aroaro?
to whom do you belong?,na wi koe?
"thine, thine",naau
"moho, moo, moso",name of a bird
mere,name of a star
"karaka, maire",name of a tree
mosquito,namu
a mosquito,namunamu
to be delighted,nanave
to mutter,nanu
to be entangled,nati
name of a tree,neinei
kua veevee te po,night is at hand
tooth,nio
the cocoanut palm,niu
kare,no
aore,not
aore,nothing
the cocoanut palm,nu
iki,nurse
o te ata i maiore,o light of the morning
a,of
hokihoki,often
o te-ata-i-maiore,oh light of the morning
e taku metua e!,oh! my father
inu,oil
kaui,on the left side
amama,open
kegokego,ordure
kua kau te metua i te ngarau,parents are clothed in black
aunga,perfumed
pukete,pouch
hapu,pregnant
kekakego,pus
oka,rafter
"maka, mata",raw
kura,red
kakao,reed
kotau,right
rima kotau,right hand
mato,rock
