Other,English
quilnamictia,(may) he brood over it
coni,(may) he drink it
cahuilti,(may) he gladden him
quilnamictia,(may) he think about it
cehui,(may) it be calmed
cehui,(may) it be placated
cualtia,(may) it become good; he becomes good
"hecapanihui, hueya",(may) it grow
hueya,(may) it increase
hecapanihui,(may) it increase; it grows
tlato,(may) it sing
cayac,(may) no one
cayac,(may) nobody
centlamamalpan,a carrier load
omotepexihui,a crag
ilhuitlalo,a feast day is celebrated; the feast is celebrated
ilhuichihualo,a feast is held
quezquilhuitl,a few days
macuil matlac,a few; a little bit
achi,a few; a little; a little bit; a while; slightly
cemmolicpitl,a forearm (in length)
centlamantli,a kind; one kind; a way; a manner; one thing
oachitzin,a little
"ach, achica, achitzi, oachitzin, tepitzin",a little bit
ixquitzin,a little bit; all
tepiton,a little bit; small; a little
tepitoton,a little bit; small; tiny; very little; very small
achichichic,a little bitter
cemilhuitzintli,a little day; a brief day
tlazoltontli,a little dirt
huetiontli,a little large; a little long
huihuiacapipil,a little long
huiacapil,a little long; small and long
quechancatontli,a little long-necked
itlaton,a little something
cuauhticatontli,a little tall
ticehuacatontli,a little whitish
"achito, achiton",a little; a little bit
achitzin,a little; a little bit; rather; somewhat; a trifle
quezqui,a little; however many
nepanotl,a mutual thing
quin izqui,a short time ago
tlamelauhqui,a straight thing
cemilhuitl,a whole day; all day; by day; during the day
cencamatl,a word; one word
tetzauhtlatolacolli,abominable sin; great sin
ahzo,about
itechpa,about him; about it
noca,about me
totlan,about us
moquechtlan,about your neck
otopan,above us
topan,above us; over us; among us; at us
tlacpac,above; on a high place
aco,above; up high
tlachichictli,abraded
teoxalli,abrasive sand
tlaxhuiztli,abscess
niman,absolutely
nexahualiztli,abstinence
tlatolli,accord
tlatlatolli,account
nenonotzalli,account; common opinion; fable; tradition
tlatolli,account; language; proverb
xococ,acid
chichic,acidic
ahuacuauhtomatl,acorn
ixtlapal,across; crosswise
tlachichiilhualiztli,act of arranging
tzatziliztli,act of crying out
tlacuicuiliztli,act of gathering up (e.g.
temictiliztli,act of killing someone; murder
tizapaloliztli,act of moistening chalk
tlachichiilhualiztli,act of ornamenting
nemanaliztli,act of placing; act of laying out
necehuiliztli,act of resting
tepinauhtiliztli,act of shaming someone
neximaliztli,act of trimming hair
tlapieliztli,act of watching
tlapializtli,action of guarding something
iitzqui,active
mocihuanenequi,acts like a woman
zazaltic,adhesive; sticky
zazalic,adhesive; sticky; viscous
mahuizauhqui,admirable; marvelous; wonderful
xamitl,adobe
maxonchihua,adobe bricks are made
nechichihualli,adornment
tetlaxinqui,adulterer
tetlaxinque,adulterers
tetlaximaliztli,adultery
"tenonotzale, tenonotzani",adviser
cococ,afflicted; affliction; anguish; bitter; burning
quinihcuac,afterwards
zatepan,afterwards; later; then
oc cepa,again
oc ceppa,again; once again
huehueintin,aged; great; grown people; important; large; old
tzicuictic,agile
tenhuelic,agreeable of speech; agreeable speaker
cuemitl,agricultural land
tepalehuiliztli,aid
xicmonahnamiguili,aid (h.) him
tlatemohuiani,aid to digestion
netlacolli,ailment
toquichcocol,ailment of us men; our male sickness
cocolli,ailment; infection; sickness; pain; illness
ecauhtic,airy
"ixquichti, ixquichton, ixquichtzin, moche, omochi",all
nohuiyan,all about; in all directions
icemilhuitl,all day
