Other,English
-hni,swaddling-clothes
-khu,owl
-ku,owl
-rang,father's sister's husband
-rïl,creeper
a',cut as with knife
a-chin,after
a-hlei,hardly
a-hleih,scarcely
a-hna,an anna
a-hnêkin,instead of
a-hnu,since
a-hnu hmanah,besides
a-hnu hmanin,if
a-hnuah,besides
a-hnuin,if
a-hovin,together
a-lut,manure
a bul a bal,ground
a chang changin,very occasionally
a changin,occasionally
a chauh,the precise
a chawp,immediately
a che,to you
a che u,from you
a chha,as good as
a chhan a lak'thiam,be able to understand
a chhan awm lovin,without a cause
a chhan leh a vang,the why and the wherefore
a chhapah,besides
a chhe lam tehkhinna,by-word
a chhe lama'hriattir,to inform against
a chhe lama tehkhinna,by-word
a chhe lamah'la,put a bad construction upon
a chhe lamah'lak,put a bad construction upon
a chhe lamin,against
a chhe zawnga'la,put a bad construction upon
a chhe zawngala'lak,put a bad construction upon
a chhe zawngin,against
a chhia a tha,the good and the bad
a chhia leh a tha,the good and bad
a chhiat a that,good and bad qualities
a chhim a hmar,north and south
a chhim a hmarin,north and south
a chhuan-chhe zawngin,a serious or grave matter
a chhuk a chhovin,uphill and down dale
a chhûn a zanin,day and night
a chhûng a pawna,indoors and out
a chhûng a pawnah,indoors and out
a chhûng chhûngin,whole families
a chhûng kua kuain,in families
a chhûng kuain,the whole family
a chhûngin,the whole family
a chilhin,immediately
a chuang a liam,anything over and above
a chuang a liamin,more than is necessary
a chuangin,superfluously
a chung'tu,to cut down large trees
a chung'tuk,to cut down large trees
a dada dal rual'nih loh,to be irresistible
a dala dal rual'ni lo,to be irresistible
a dala dal rual loh,irresistible
a dana dan rual'ni lo,to be resistless
a dana dan rual'nih loh,to be resistless
a dana dan rual loh,irresistible
a dang,another
a dang-lam,another
a dang dangah,separately
a dawt lehah,next after that
a dawt lehah chuan,next after that
a dawtah,next
a dawtah chuan,next
a dawttu,the next
a dik a dawk,right and wrong
a dung a vang,length and breadth
a dung a vangin,in its length and breadth
a dung zawng,the length
a dung zawngin,lengthways
a eng-nge,which?
a eng a khaw . . . lo,not anything about it
a eng a khaw mah,not anything about it
a eng a khaw pawh,anyone
a eng a khaw poh,anyone
a eng a ruangah nge,why?
a eng ber nge,which?
a eng lam lam,either
a eng lam lam mah,neither
a eng lam mah mah,neither
a eng lam mah mahah,in neither direction
a eng mah,neither of them
a eng pawh,either
a eng ve ve pawh,one or the other
a eng zawk nge,which of two
a falin,at a distance
a fîrin,in an undiluted
a fu,cob after the removed grain
a fûr a thalin,summer and winter
a hang kah,black-spotted
a hangin,without salt
a hangin' kah,be spotted with black
a hangin' kap,be spotted with black
a hauvin,by itself
a hlangin,all together
a hlawpin,in a party
a hlei-hluakin,more than others
a hlim chhawngin,at first in the early days
a hlîrin,without admixture
a hluanin,than
a hma a pangin,before
a hma tiamin,in regular order
a hmain,before
a hmanah,not only . . . but
a hmei a pa,men and women
a hmei a pain,men and women
a hming chauhvin,only nominally
a hming pu chauhvin,only nominally
a hmunah,at the place itself
a hnuai' thawlh,cut down the undergrowth trees
a hran,separate one
a hran-pa,separate one
a hran-pain,specially
a hrangin,separately
a hranin,separately
a hreh-awm a nuamin,whether difficult or easy
a hrila' hril,to tell
a hrilha' hrilh,to tell
a hrim rêng rêngin,apart from other consideration
a hrim rêngin,nevertheless
a hring hranin,with a human body
a hu-hovin,all together in a company
a huau huau lai,the time of excitement
a hun hunin,at the proper time
a hun taka thil' ti,to do a thing punctually
a hun taka thil' tih,to do a thing punctually
a hun takah,punctually
a hungin,in a clump
a in-dawtin,one after the other
a intah-tawlin,in order
A puan a bo ta; Tu puan?,His cloth is lost; Whose?
a rêng rêngin,nevertheless
A sakawr a hral ta; Tu?,He has sold his horse; Who?
a thlawnin,occasionally like
aa,be foolish
achinah,since
ah,cut
ah khaih!,Oh brother!
ah!,Bother it!
ahna,band by which anything's carry
ai,"crab, sacrifice a domestic animal, partially dry"
ai' en,to augur
ai' nei,possess power of fascinating
ai' neih,possess power of fascinating
ai' san,to augur
ai'tha,have the power of fascinating
ai'that,have the power of fascinating
ai-aw!,expressing sorrow
ai-awt,a crab trap
ai-bawp,the claw of a crab
ai-bawp,used as a bait for crabs
ai-chal,the name of a plant akin
ai-chhe,wild cardamom
ai-chhia,wild cardamom
ai-chhin,have a trial shot or throw
ai-du,the name of a plant akin
ai-en' thiam,to be skilled in augury
ai-eng,turmeric
ai-fiar,a medium-sized red crab
ai-hal,to be unfriendly with
ai-hni,hangnail
ai-in' zial,to fascinate
ai-kal,bile
ai-nawn,name of a tree bearing flowers
ai-sar,the fate
ai-sen,small red land-crab
ai-tê,name of a small crab
ai-thûr,the name of a plant
ai 'sam,to augur
ai chawt,partially dry
ai chhuah,call out in fear during sleep
ai chhuak,call out in fear during sleep
ai du sên-til,wild cardamom
ai kaih,to charm
ai kaih' thiam,be skilled in charming
ai kam,name of a large black crab
ai khat,one class
ai khata' lên,be of one mind
ai khata' lêng,be of one mind
ai lai-dum,root of a species of duchhia
ai mit thlawn ang,to be absolutely unable
ai ruah,"crab (1), rain of the beginning of fall"
ai tak,have a real shot
ai te chhin,to have a trial shot
ai te hrim,since
