Other,English
-bälä-,multitude
-bëlak,crowd
-blä,multitude
-blak,multitude
-pëlak,crowd
-plak,multitude
-wlak,multitude
ä-š-,negative particle
ä-štä,girdle
ala-šoe,a k. of duck
äläpä,butterfly
äläštäš,leaf
äle-,to live
älwälnä,below
amasa,door
ändekšë,nine
ang,hole
äng,hole
änghä- enga-,to burn
änghäž,raspberry
anzäl,front part
anzälnä,front part
anže-,look
äraž,hole
äräž,good
ärwezä,a k. of relative
ärze-,tremble
äške,shadow soul
aškël,step
aškõl,step
äštär,foot bindings
äšte-,to have time
äzä,father
ažnë,early
cält,whole
cangha,hill
carä,small
cäwälte-,to drip
cäwešte-,to pinch
ceckem,a k. of bird
cëhërhe-,bend
cekce,a k. of bird
cëla,whole
cëlhëža-,to shine
cëlhëža-,glitter
cëlhëža- colhëža-,glitter
cëngha,hill
cëwëlte-,to drip
cëwëšte-,to pinch
chächä,uncle
chakata,thick
changhe-,to hit
chatan,to limp
checkem,a k. of bird
cheve-,to drip
chëwëštala-,to pinch
chokata,thick
chonge-,to hit
chucha-,to hit
chüchö,uncle
cilä,whole
coka,thick
colhä,glitter
colhëža-,glitter
conge-,to hit
conghä,hill
cuca,herd
cuca-,to hit
cücke-,hop
cücö,uncle
cuna,titmouse
d'ükse-,cool
d'üštö,cool
den,vicinity
dene,vicinity
don,vicinity
donë,vicinity
düa-,to drink
dükše-,cold
düksö,swan
dükte-,to drink
düštö,cold
düt,night
ëla-,become
ëlëp,a felled tree
eltala,lap
eltäle-,lap
elte,lap
eltem,lap
eng,to burn
enger,brook
enger-wot,sealine for fishing
engëš,raspberry
engëž,raspberry
erhä,boy
erhe,boy
ërhe-,to sew
ërweze,a k. of relative
ëškal,cow
ëške,shadow soul
ëšte-,to have time
ëštër,foot bindings
ëžar,green
ëžha,sheep
gären,to sour
hodëm,while
i,ice
i,year
iä-,to swim
ihä,young
ihe,young
ij,year
ij,ice
ija-,to swim
ik',one
iktä,one
iktät,one
ikte,one
iktët,one
ile-,to live
im,needle
im-šu,mouth
ime,needle
imë-šu,mouth
ime-šueš,mouth
indeš,nine
indéš,nine
indeše,nine
iš-,to press (1)
iše-,to press
iške,shadow soul
it logal myjym tushech,Don't touch me there!
iza,father
iža,father
ize,small
iže,small
izi,small
j.-wät,skin
jada-,to ask
jäktä,pine forest
jakte,pine forest
jal,leg
jälmä,tongue
jama-,die
