Other,English
'chav,to stop
'chava,I stop
'chavaia!,stop!
'drey,within
'kai,here
'koi,here
'prey,upon
'prey o pani',on the river or lake
'prey o poov',on the ground
'se-ro,head
'ser'o,head
'si-drugs,pigs
'tori,coming
'vel,to come
'wel,to come
-ben,suffix to form abstract nouns
-der,suffix -er
-e'sko,possessive case ending
-em,first person singular for preterite
-er,suffix
-m`e,suffix to form passive participles
-mai,affix
-me,suffix for passive participles
-men,suffix to form passive participles
-mos,suffix for abstact nouns
-os,masculine ending
-pen,-ness
-ran,friend of... (as an insult)
-uri,plural noun suffix
-uria,plural noun suffix
`ser`o,head
a,and
a-ko isi pomoshinav tumen,maybe I can help you
abiav,marriage
abijav,marriage
abjàv,wedding
acans,eys
achen devlesa,goodbye
achshòv devlèsa,goodbye ( 2)
adoi,there
adrey,within
akai,here
Akana mukav tut le Devlesa,I now leave you to God
ako,if
albergo,inn
ale,but
aleluyas,Pentecostals
ali,but
ama,but
ama-ro,our
amar'o,our
amaro,our
amaro',our
Amaro baro them,Our big land
ambrol,pear
amìra,oath
amnjav,marriage
amràn,curse
amriya,curse
anàv gadñikanò,non-Romani name
anàv rromanò,Romani name
andar,out of
Ande save vitsa,In which vitsa
ando foro,into town
andre,inside
angla,before
angle,before
ansurimè,married of a man
Argintari,Silversmiths
armàn,curse
armaya,curse
aruvinhar,to cry
ashen devlesa,goodbye
Ashen Devlesa-Romale,May you remain with God
asma-'ka,our
aster,star
ataman,chieftain
atch,to stay
atchava,remain
atchen tan,stopping place
Aurari,Goldwashers
av,to come
av akai,come there
avas,let us come
avel,to come
avra,yes
avralie,yes
avree,away
awenydd,inspired one
awenyddion,seer
awnydd,inspired one
b'e-g,take
b'o-r,non-Rom womon
ba-ro,big
bahtali ti avin,good morning (1)
bahtali ti avin,hello (3)
bàjo,trouble
bak,luck
bakalo,lucky
baksheesh,good fortune
baktalo,happy
bal,hair
bala,hair
balame,gadje
balánokosht,the violin bow
balovas,bacon
balum,hair
bang,the devil
bangjaràv,I accuse
baque,luck
bar,mountain
bar,"brother, a pound note"
barban,wind
barearav,to honour
bari lavuta,viola
barjol,grow
baro,big
baro',big
barri,big
bárrikánni,pleasant
bárripóari,peacock
Bashalde,Musicians
bashaldò,musician
bata,mother
bater,may it be so
bato,father
baulo,policeman
bauri,snails
báuromátchi,salmon
baval,wind
bavo,kris complaint
bavol,wind
baxt,"fate, luck"
Baxt hai sastimos tiri patragi,Wish luck and good health
baxtalo,lucky
bayo,kris precedents
becker,fruit
beebi,aunt
ben,sister
bender,noose on a spring
beng,"devil, frog"
bengalo,devilish
Bengesko niamso,Cursed German
berk,breast
bero,ship
besh,"nest, forest"
besh!,si!
bestipen,wealth
bhen,sister
bi-lacho,no good
Bi kashtesko merel i yag,Without wood the fire would die
bickin,to sell
bidonville,shantytown
bijav,marriage
binak,twin
bino,sin
bisko,until
bister,a summons
bistering mush,magistrate
bítchado pardál,transported
bitchady pawdel,sent across
bitcheno pawdel,to be deported
bitcher,to transport
bitcherin' mush,magistrate
bitti,small
bíttikánni,partridge
bo-v,oven
bob,money
boba,bean
bocklo,hungry
bog,be paid
bogacha,baked flour bread
bok,luck
bokh,hunger
bokoli,thick pancakes stuffed with small pieces of meat
bokro,sheep
bol,type of mouth music
Bolde tut-kako,Please turn away
boler,wheel
bolta,shop
bongo,bongo
boobi,pea
booti,work
bor,friend
boreen,a small country lane
boreens,side-roads
bori,"daughter-in-law, big"
bori k-o grast,bride on horse
boria,bride
bos,forest
bosh,violin
boshoméngro,violinist
bov,oven
brashki,frogs
bravi'os,nomadic
brembelia,blackberry
brichindin,rain
brigaki djilia,sorrow songs
broller,pear
brushíndo,rain
bu-ino,proud
budjo,a swindle translated as 'switch the bag'
buino,proud
bul,buttocks
bulibasha,traditional local leader
bun,witch
bungy,lame
bur,mountain
búriker,shop
bushalo,sour
busno,billigoat
but guli,very sweet
buteker,shop
c'or,to steal
c'oribe,theft
c'uc'i,breast
cabén,food
cabipe,lie
cadéns,money
calin,Rom woman
calon,Rom man
cam,sun
Can tute rakker Romanes?,Can you speak Romany?
cante jondo,deep song
cha'risma,religious state-of-grace
chachimos,truth
chad,posterior
chai,young woman
Chailo sim,I am replete
chaipáni,seagull
chakano,star
chal,fellow
chao,tea
char,ashes
charo,plate
chat,a thing
chaunt,to sing
chav,term of endearment
chavi,girl
chavo,boy
chavvie,boy
cheeb,tongue
cheiz,girl's dowry
chere,stars
Chergari,Tent-dwellers
chet,a thing
chete,a thing
cheuri,knife
chey,girl
chey,daughter
Chi hacharav,I don't understand
chiavala,lad
chib,tongue
chik,dirt
chíkchani,frog
chikly,dirty
chikni,daughter
chikno,son
chile mole,hot barbecue sauce
chin,"write, to cut"
Chindilan?,"Are you fed up, weary?"
chíngary,a fight
chinner,a hatchet
chiokers,boots
chir,to sing
chíriko,bird
chírilo,bird
chiténgro,frog
chitries,vegetables
chiving,putting
Chivute,Whitewashers
chockas,boots
chókalis,shoes
chokesarav,to forge metal
chooma,kiss
chooper,whip
chor,to steal
chor-,to steal
chorav,to steal
chordane,intelligence service
chori,poor
choribe,theft
choro,thief
chote,vinegar
chover,shop
chovexani,witch
choviar,witch
chovihani,witch
chóvihánni,witch
chuchi,breast
chuffa,coat
chuffas,petticoats
chukka,coat
Churara,sieve-makers
churdar,to rob
churi,knife
chuti,milk
ciocoi,overseer
clachans,settled family groups
clank,to hide
coaver,these
cokalos,bone
conger,match
cóokerell,pot
corthu,one being
Costorari,Tinners
crush,get out
cunt,ming
curaco,raven
Cutitari,Sharpeners
da,also
dacker,toad
dad,father
dadrus,father
dadus,father
dai,mother
daia,mother
daj,mother
dal,to give
dan,to bite
dand,tooth
danners,teeth
dant,tooth
darakerel,frighten
daral,be scared
darane svatura,superstitious and supernatural stories
daravel,frighten
dari-av,sea
dariav,sea
darro,bride-price
dat,father
dav opre,read aloud
dav pakiv,to obey
day,mother
del,to give
deloméskro,hammer
deram,light
deriav,sea
desh,ten
desh ta yek,eleven
déshshel,thousand
desrobireja,emancipation from slavery
dest,wind
dester'edre,biord
detlene,Spirits of dead children?
devel,God
Develésko mush,Jesus Christ
devlesa,goodbye (1)
devlesa araklam,hello (1)
Devlesa araklam tume,It is with God that we found you
Devlesa avilan,It is God who brought you
dhon,very much
didikai,Gypsy outside the Romany tribes and of mixed blood
didikoi,Gypsy outside the Romany tribes and of mixed blood
didlo,crazy
dik,to see
dikh-,to see
dikkoglímmer,mirror
dikkornéngro,mirror
diklo,neckerchief
dila,floor
dili,retarded
ding,to throw
dinili,idiot
dinilo,silly
dínilo's dikkaméngro,a television set
dinlo,stupid
dirachin,night
divano,meeting
divi,crazy
divio,crazy
divvus,day
Djambas,acrobats
djan-,to know
djezbeh,narrow high brass container with a long handle
djilia,songs
djolano,mule
dobroj tu,hello
dobroj tume,good morning
dobroj tume,hello
dobroj tut,hello
dogue,dog
dom,"man, husband"
domari,Asiatic dialect of Romani
dood,moon
doosta,plenty
dordi,the most common exclamation
doshman,enemy
dosta,enough
Dovo's a huckaben,That's untrue
drab,herbs
draba,spell
drábaneysapa,poisonous snakes
drabarav,i read
drabarni,female reader
drabarno,male reader
drabber,chemist
drabengro,medicine man
drabéngro,doctor
drabméngro,doctor
drabsap,viper
drag,"motor, car"
drarnego,special healing herb
droboy tume,hello (2)
drom,road
droma,roads
drukker,to tell fortunes
drúkkerébema,a prophecy
drúkkeribén,fortunetelling
drum,road
drummer,rabbit
du'dera,confort
dudu'm,melon
dudum,gourd
dui,two
dukker,to tell fortunes
dukkering,fortunetelling
dunnick,cow
dur,far
duro,long
durrel,berry
duvêl,God
Duvvel,God
dwin,three
dya,mother
dyker,daffodil
dz'olana,mule
Dza devlesa,God go with you
dzan devlesa,goodbye
e,the
ebav,marriage
edra,sister
edre,sibling
eef,snow
efta,seven
eger,if
ej,hello (1)
em,and
Emen so rakilo sine,As soon as it got dark
emets,ants
estardar,to keep
european,European dialect of Romani
faida,pegs
fake,to make or mend
familia,extended family
faster,hand
fauni,ring
feen,man
feeter,clothes-peg
Ferari,Ironworkers
filel,vision poet
filidh,vision poet
filshinákos,deer
foggus,tobacco
folki,people
fonga,fork
for'shava,very good
forjus,city
foros,"city, town"
fusui,bean soup
fusui eski zumi,butter-bean soup
g'ami,bad
g'e-g,beg
gad,shirt
gadda,beer
Gadje Gadjensa-Rom Romensa,Gadje with Gadje-Rom with Rom
gadjikane,non-gypsy
gadjo,non-gypsy man
gadjó,non Rom
gage,non-Rom
Gajão,Brazilian
gájikano,stranger
gajin,Brazilian woman
galbi,gold coins
garda,police
gatta,beer
gaujo,non-Gypsy
gav,to hide
gav mush,policeman
gavver,policeman
gelo,gone
gestena,thank you
get'ke,explain
geyri,non-Gypsy man and woman
geyro,non-Gypsy man and woman
gha-m,heat
gilabav,I read
gilabno,Male singer or reader
gilli,song
gillia,songs
gilo,departed
gilyabar,sing
gin,count
giv,corn
givéngro,farmer
glas,voice
glasso,varieties of melodies in gypsy music
glaze,window
glazer,window
glazey,window
glo-kots,police
glox,"boss, man"
goodlo,sugar
góodlokénner,beehive
gooi,pudding
goonna,sack
gored,money
gorgio,non-Rom
grai,horse
graiéngro,horse-dealer
grannum,corn
gras,horse
grasni,mare
grast,"horse, beast of burden"
grauni,gem
griddler,bicycle
griga,heather
grígatem,heath
grob,tomb
groi,horse
groiéngero,horse-dealer
groovni,cow
groovno,bull
gropa,shop
grov,bull
grunter,pig
grushi,money
gunha,eiderdown
gunoi,faeces
gurli,cherry
gurni,cow
gurno,bull
gusha,Adam's apple
ha,has
ha-th,hand
hai,yes
hai shala,do you understand?
hálo,hello (2)
hama-ra,our
hamishagos,to meddle
haréef,ice
hasandor,laughing
hatch,to stay
haw,to eat
hedgecrawler,traveller without any Romany blood
hedgemumper,traveller without any Romany blood
her'y,truth
heréngro,lobster
hero,wheel of vehicle
hi,is
hin,was
hobben,food
hóckaben,deceit
hokano baro,great trick
holéno,publican
holofer,stocking
hóokamen,deceit
hotchi,hedgehog
hótchiméngri,frying pan
hum,will be
hummel,hair
i,"the, and"
ili,or
inneon,nine
inox,item
interesirinel pe,be interested
is'i,are
isda,see!
Isi ili daba,Here there are also smacks
Isi ma xarica love,I have a little money
ja,or
ja palem,or
jal avree,go away
jalar,to go away
jarriger,apron
jass,run away
jati,birth
jaul,to go
jekhipe,oneness
jel,to come
jel'enedra,little sister
jel'sutho'edrin,companion animals
jib,language
jidikhibnà,goodbye (1)
jiffro,coat
jigger,door
jin,to understand
jinnik,donkey
jívaben,life
jog,dog
johai,ghost's vomit
joob,louse
joobly,lousy
jook,dog
joovi,woman
jostumal,enemy
júckal,dog
jude,"judge, tax collector"
juvel,women
juvli,women
k'ena,house
ka avavas,I would've come
Ka xlia ma pe tute,I am going to shit on you
kaba,kettle
kachardin,sad
kackarátchi,magpie
kadessa,mouse
kafa,coffee
Kai e moria?,Where is the beach?
Kai munrhi soba?,where is my room?
Kai o virto?,Where is the bar?
Kai zhal o vurdon vurma mekela,Where the wagon goes a trail is left
kair,to make
kaj,where
kak,uncle
kako,uncle
kal,cheese
kal'enedral,blood-bound
Kalderash,Coopersmith
Kale,Black
kaljarel,blacken
kam,"sun, to love"
kambulin,love
kámmoben,friendship
kan,ear
kan,fart
kana,"if, when"
kang,taste
kanni,fowl
kanniechor,chicken thief
Kantarai,Weighers
kappar,blanket
kar,penis
karbaro,erection
kare,whither
karig,whither
karin,whither
karing,whither
karingi e kercima?,Where is the bar?
