Other,English
abantu,people
abantwana,children
abantwana bayadlala,the children play
amadoda,men
amadoda ayababona abantwana,the men see the children
Andikuva,I don't understand
Andiqondi,I don't understand
Andiyazi,I don't know
Axdes uqhiv; pkjoyadg uqhiv,Good blood; bad blood
Bhota,hello
bhozo,eight
Cawe,Sunday
Enkosi,Thank you
Enkosi,thank you
ewe,yes
EyeDwarha,October
EyeKanga,November
EyeKhala,July
EyeMnga,December
EyeSilimela,June
EyeThupha,August
EyoKwindla,March
EyoMdumba,February
EyoMqungu,January
EyoMsintsi,September
Hamba kakuhle (go well),Goodbye
hayi,no
i-inthanethi,Internet
Ifumanekaphi ibhari?,Where is the bar?
Iinkonzo Zeelwimi Zesizwe,National Language Service
ikhompyutha,computer
indoda,a man
indoda iyambona umntwana,the man sees the child
ingozi,danger
Intwasahlobo ifikile,Spring has arrived
iposi yeinthanethi,e-mail
Kulungile,It's okay
Kulungile,Okay
Kumnani ukukwazi,It is nice to know you
Kumnani ukuwazi,It is nice to know you
kunjani kini?,how's it with you?
Kunjani kini?,How's it going?
kunjani kuwe?,how's it with you?
Kunjani?,How's it going?
Kuyabanda ngaphandle!,It is cold outside!
likhulu,hundred
Liphi igumbi lam?,Where is my room?
lishumi,ten
lishumi elinambini,twelve
lishumi elinane,fourteen
lishumi elinantandathu,sixteen
lishumi elinantathu,thirteen
lishumi elinantlanu,fifteen
lishumi elinanye,eleven
lishumi elinesibhozo,eighteen
lishumi elinesithoba,nineteen
lishumi elinesixhenkxe,seventeen
lithoba,nine
litsheki zebhanki,traveler's cheque
liwaka,thousand
Luphi ulwandle?,Where is the beach?
Lwesihlanu,Friday
Lwesine,Thursday
Lwesithathu,Wednesday
Malini na?,How much money?
mbini,two
Mgqibelo,Saturday
Molo,hello (to one person)
Molo,Good morning
Molweni,hello- (more than one person)
Mvulo,Monday
Nakimi kulungile,It's okay with me
Nakithi kulungula,It's okay with us
Nami,me too
Nami ngikhona,Me-I'm fine
Nami ngisaphila,Me-I'm still well
Nami ngiyajabula,I also am glad
Nami ngiyaphila,Me-I'm well
Nathi,Us too
Nathi sikhona,Us-we're fine
Nathi sisaphila,We are still well
Nathi siyajabula,We also are glad
Nathi siyaphila,Us-we're well
Nceda,"please, help"
Ndicela uxolo,I am sorry
Ndifuna...,I want...
Ndihamba ngebhasi,I go by bus
Ndilahlekile,I am lost
Ndingakwenzela ntoni?,What can I do for you?
Ndiphilile,I am well
Ndiphilile,I'm fine
Ndiya kuthanda,I love you
Ndiyabulela,Thank you
Ndiyagoduka ngoku,I am going home now
Ndiyaphila,I am fine
Ndiyavuya ukukwazi,Nice to meet you
ne,four
ngamashumi amabini,twenty
ngamashumi amabini anambini,twenty two
ngamashumi amabini ananye,twenty one
ngamashumi amahlanu,fifty
ngicela kini?,how's yours
Ngijabulela ukukwazi,I'm glad to know you
Ngikhona,Me-I'm well
Ngisaphila,I'm still well
Ngiyajabula,I'm glad
Ngiyajabula ukuzwa loko,I am glad to hear that
Ngiyajabula uma uyaphila,I'm glad (if) you are well
Ngiyaphila,I'm well
Ngiyathokoza ukukwazi,I am pleased to know you
Ngubani igama lakho?,What is your name?
Ngubani ixesha ngoku?,What is the time?
Ngubani xesha?,What is the time?
Ngxesi,sorry
nina ninjani?,and how are you?
nina niphila njani?,and you; are you well?
nina nisaphila?,are you well too?
Ninjani,how are you?
Ninjani?,how are you? (plural)
Niphila njani?,Are you well?
Nisaphila (na)?,Are you still well?
njani?,how?
ntahu,three
ntandathu,six
ntlanu,five
nye,one
oomama,mothers
Sala kakuhle (stay well),Goodbye
Sawubona,hello
sicela kini?,how'yours?
Sijabulela ukukwazi,We are glad to know you
Sikhona,We're well
Siphilile,we are well
Sisaphila,We are still well
Siyajabula,We're glad
Siyajabula ukuzwa loko,We are glad to hear that
Siyajabula uma niyaphila,We are glad (if) you are well
Siyaphila,We're well
Siyathokoza ukukwazi,We are pleased to know you
UCanzile,May
ukubona,to see
ukudlala,to play
ukujabula,be happy
ukukwazi,to know
ukuphila,be well
ukuzwa,to hear
umama,mother
umntu,person
umntwana,a child
umntwana uyadlala,the child plays
Unangaphi?,How old are you?
Ungandiphathi kuloo ndawo!,Don't touch me there!
ungxamiseko,emergency
Unjani?,how are you?
Uphila njani?,How are you?
Usaphila (na)?,Are you still well?
UTshazimpunzi,April
Uxolo,excuse me
Uyaphi?,Where are you going?
Uyasithetha isiNgesi na?,Do you speak english?
Vula iincwadi zakho,Open your books
Vulani iincwadi zenu,Open your books (pl)
wena unjani?,and how are you?
wena uphila njani?,how is it with you?
wena usaphila?,are you still well?
Wenzani?,What are you doing?
xhenxe,seven
Yanga ungaphumelela,Good luck
yayibu bomi bakho obu,This Was Your Life
yebo,hello
yebo,yes
Yintoni le?,What is this?
