Other,English
Adven,Advent (religious season)
Afrika,Africa
Amerika,"America, American"
As Trinde,Ash Wednesday
Augas,August
Baibel,"Bible, scripture"
Desemba,December
Englan,"England, Britain"
Epifeni,Epiphany
Epril,April
Februeri,February
Ferisi,Pharisee
Fonde,Thursday
Fraide,Friday
God,god
Japan,Japan
Jeman,German
Jisas,Jesus
June,June
Krais,Christ
Kraist,Christ
Krismas,"Christmas, year"
Kristen,Christian
Len,Lent
Mai,May
Mande,Monday
Novemba,November
Ogas,August
Oktoba,October
Ostrelya,"Australia, Australian"
Saina,"China, Chinese"
Sainataun,Chinatown
Sande,Sunday
Sarere,Saturday
Septemba,September
Seten,"satan, the devil, evil spirit"
Sevende,SDA
Spirit,"Holy Spirit, alcohol, spirit, spirits"
Trinde,Wednesday
Triwan,triune (religious concept)
Tunde,Tuesday
Yurop,Europe
a!,oh! (exclamation)
abababa,"chewing gum, bubble gum"
abris,"to be apart from, alongside"
abrisim,"to fail, to pass by, to evade, detour"
abrus long,"apart from, to miss"
abrusim,"to avoid, to pass by, to shun"
abrusim ka,"to pass a car, to overtake a car"
abrusim long,to miss
abus,"pig, pork, meat, loot, delight"
abus bulmakau,beef (meat)
abusim,"to garnish, to season, to mix, mix up"
adres,address
adresim,"to address, to speak"
agai!,what you say! (exclamation)
ai,"eye, tip, point, lid"
ai i hevi,drowsy
ai i slip,"drowsy, sleepy"
aiai,apple fruit tree
aidin,iodine
aiglas,"eyeglasses, spectacles"
ailan,island
ain,"iron, steel, metal, metalic"
ainim,to press with iron
aipas,"blind, blind person"
ais,"ice, snow"
aisbokis,refrigerator
aiwara,tear
akas,"acacia tree, wattle tree"
akis,"axe, hatchet, machete"
alang-alang,grassland
alkohol,alcohol
alta,altar (religious)
amamas,"joy, gladness, delight"
amamas long,"admire, to rejoice"
amamas(im),"to enjoy, to be proud of, to attract attention"
amamasim,to be proud of someone/something
amat,"uncooked, raw"
ambrela,umbrella
ami,army
ananait,under
ananas,"banana, pineapple"
ananit,"underneath, below, beneath"
ananit long,under
anian,onion
anien,onion
animal,animal
aninit,"underneath, below"
anis,ant
anka,"anchor, to settle down, to stay"
ankaim,to anchor
ansa,"answer, result"
antap,"on top, top, above, high, surface, up"
antap long,"above, on top of"
anutu,God
apim,"up, to raise up"
apinum,"afternoon, evening"
apinun!,good afternoon
aposel,apostle
arakain,"another kind; different, different"
arapela,"other, another one"
arasait,"other side, opposite side, outside"
arere,"border, limit, edge, alongside, next to, boundary"
arurut,"yaro root, starch"
as,"buttox, bottom, base, basis, buttock, source"
as ples,"home, place of origin"
as tok,"mother tongue, native language"
asan-asan,easy
asasait,exercise
asasaitim,"to exercise, to drill"
asde,yesterday
asde bipo,day before yesterday
askim,"to ask, to question, to invite, question"
asowei!,just like that!
aspirin,asprin
asprin,aspirin
assembly,asembli
asua,"fault, blame"
asua trabil,to blame
atebrin,atebrine
atensan,attention
ating,"perhaps, maybe, suppose, probably"
atink,maybe
atink,maybe
atink,maybe
atink,perhaps
atres,address
atun,tuna
aua,hour
ausait,"outside, exterior, appearance"
aut,"to be gone, out, on the loose"
autim,"to tell a secret, to reveal, to divulge"
autim long wok,"to fire, to sack from a job"
aven,stove
ba,bar
baga,good-for-nothing
bagarap,"damaged, broken, ruined, spoiled, tired"
bagarap,"ill, tired, weak, injured, to be hurt"
bagarapim,"to ruin, to wreck, to hurt, to break, to injure"
bagarapim olgera,to destroy
bai,"shall, will, (intentional aspect)"
baibai,"bye-bye, good-bye"
baik,"bicycle, bike"
baim,to buy; to pay for
baimbai,"by-and-by, soon, eventually, in order to, shall"
bainat,"bayonet, sword"
bainet,"bayonet, sword"
baira,hoe
bairapim,to hoe
baiyim,"to buy something, to purchase, fare (ticket)"
baiyim boi,to recruit
bak,pocket
bakbot,port (side of ship)
baket,"bucket, pail"
baklain,"rope, hawser"
baksait,"behind, back side, reverse, rear, back"
baksait bilong lek,calf
bakstua,"warehouse, bulk store"
bal,ball
balaisim,"to splice, to split"
balas,"ballast, load"
balus,"airplane, dove, pigeon"
balus,"dove, pigeon"
bam,"hit, strike, collision"
bambai,"after a while, later"
bambaran,evil spirit
bamim,"to strike, to knock"
banana,banana
banara,"bow & arrow, bow, bow (and arrow)"
bang,bench
banis,"bandage, fence, wall, enclosure, clan, ribs"
banis blong haus,wall
banisim,"to bandage, to bind, to fence in, to surround"
bank,bench
baptais,baptise
bar,ba
baret,"ditch, groove, river, stream"
baretim,to drain
barisom,pyrethrum plant
bas,bus
baset,budget
basket,basket
basketbal,basketball
bastat,"bastard, ""born in the bush"""
bata,butter
bataplai,butterfly
baten,button
bateri,battery
batpela dewel,evil spirit
baut,"about, to bow"
bautim,"to curve, bend, turn, to turn"
bebi,baby
behain,"after, afterwards, later"
behain tru,the last
behainim lo,to obey (law)
bek,"bag, sack, back"
bekim,"to return, to hand back, to revenge, to repay"
bekim pas,to answer
bekim tok,to answer
bel,"belly, entrails, heart"
bel,"inside, heart, uterus, interior, bowels, stomach"
bel hevi,regretful
bel i pas,"sad, constipated"
bel isi,"joy, relief, contented"
bel pen,stomach ache
belgut,"present, gift, kindness"
belhat,anger
belo,"signal, horn, bellows, noontime, bell"
belo bek,early afternoon
belo kaikai,noon
belo kaikai,noon
bembe,butterfly
beng,bank
bengim,"to collide, bang, smash"
bensin,"gasoline, petrol"
bet,"bed, shelf, platform; nets, platform, prayer"
bet sel,cot
beten,"prayer; to pray, to pray"
bia,beer
bihain,"behind, later, in the future, late"
bihain long,behind
bihainim,"to follow, to obey, to copy, to imitate"
bihainimtaim,late
bik,large
bikbel,"carabao, water buffalo, fat"
bikbel,"fat, fat person"
bikbos,"head, chief, boss"
bikbrata,older brother
bikbus,"jungle, the wilds"
bikdaunbilo,hold (of a ship)
bikde,"holiday, important date"
bikdua,main entrance
bikgan,cannon
bikhet,"stubborn person, bully, disobedient, stubborn"
bikhet man,stubborn person
bikjas,"judge, magistrate"
bikmasta,"master, ruler"
bikmaus,"braggard, big-mouth, amplifier"
