Other,English
abakaia,to collapse
abakwaia.,returned
abalkaia,to mix
abalwaia,I saw
abba,Father
abbaka,Father
abbakam,Father
abbaki,Father
âdar,order
adbans,advance
agaka,the tender fish perch
agakka,the tender fish perch
agakkam,the tender fish perch
agakki,the tender fish perch
agar,auger
agin,organ
ahbaia,to groan
ahkia,"when, until"
ahkia?,when?
ahkra,hond
ahkra,hond
ahkram,hond
ai,his
ai-sak-b-aia,lie down
ai-srung-k-aia,cover oneself
ai araska,her horse
Ai kaikan,I was seen
Ai kaikma apia,You will not see me
aibapaia,to pay
aibuskaia,to be wet
aihkra,hond
aihni,soon
aihtabaia,to take a bath
aihwa,a lot
aik-aia,give me
aiklabaia,to fight
aikuki,together
ailal,"many, much, a lot"
aingwa,complete
aingwa,enough
aingwa,healthy
aisa,father
aisaia,to speak
aisaisa,will speak
aisan,spook
aisaras,doesn't speak
aisaras sa,is not speaking
aisi kaikaia,to read
aisi kaikri,I read it
aisikam,your father
aisiki,my father
aisiki,my father
aisisa,speaks
aisubaia,to be born
aisubi sakaia,to give to light
aitnikaia,to go to bed
aiwanaia,to sing
aiwawanra,singer
alahbaia,to lower
alahwaia,to descend
alkaia,to grab
alkbia,he will take it
amaia,to burn
aman,burnt
amhkra,hond
an,"how many, and"
an?,how many?
angkaia,to burn
ani,which
ani araska?,which horse?
ani wina,where from
ani?,which one?
anira,where
Anira auma ki?,Where are you going?
anti,maternal aunt
apaia,to lack
apia,no
apia,not
apia kaka,or
apu,without
ar,or
aras,horse
aras an?,how many horses?
aras ba,the horse
aras ba kainara,in front of the horse
aras ba wal,with the horse
aras kum,"a horse, one horse"
aras kum ba,the one horse
aras kumkum,some horses
aras nani yumhpa,three horses
aras pihni ba,the white horse
aras pihni kum ra,to a white horse
aras pihni ra,to the white horse
aras ra,to the horse
aras uya,many horses
aras yumhpa,three horses
araska ba,the horse in question
atkaia,"buy, to buy"
atki sakaia,to get
au,"yes, if"
Au; yang sika,Yes; it's me
auhni,flavorful
aula,negative of balaia
auya,negative of waia
Auya ba anira sa?,where is the beach?
auyamakira,intelligent
awala,river
aya,corn
ba,"the, definite article"
baha,that
baha araska,that horse
baha araska ba,that horse
baha lalahka ni,with this money
baha lalahka wal,with this money
Baha watla tawanki ra apia sa,That house isn't in my village
baha wina,from there
bahamna,then
bahamuna,resemblance
bahara,there
Bahara yangra ai daukpara!,Don't touch me there!
bahki,unsuccessfully
baikaia,to explode
baila,close
baila,"side, near"
baila,"near, close"
baku,"as, like that"
baku bara,then
Baku pali saura ai munpara,Do not treat me like that
Baku yang nanira ai wipara,Do not speak to us like that!
bal luwaia,to happen
balaia,come
balaia,to come
balaisa,will come
balan,came
baman,only
bamna,"because, and"
bamna,for that reason
ban,"this way, like that"
ban,still
ban kra,maybe
bangbang,rabbit
banghkaia,to fill
banghwaia,"plural auxiliary, plaural auxiliary, to be filled"
banhta,roof
bani,each
bara,"and then, because, and, then"
bara sa,there is
batil,bottle
bik,sack
bikaia,to bury
bila,"language, the mouth of"
bila,mouth
bilam,your mouth
bilam-ra,inside you
bilara,inside
bili,my mouth
bili-ra,inside me
bip tawa ni,made of leather
blablasa,dirty
blahwaia,to quarrel
blikaia,to send
bri,having
bri aulna,I am bringing it
briaia,"to have, have"
brih,having
brihbalaia,to bring
brihwaia,to take
buk,book
Buk an brisma ki?,How many books do you have?
Buk ba ... sa,The book is...
Buk ba tibil ra sa,The book is on the table
buk kum,one book
buk kum kum,some books
buk nani,books
Buk nani ba ... sa,The books are...
bukaia,to get up
bukra,"there, that"
buskaia,to wet
buswaia,to wet
butku,dove
buwaia,to get up
dahra,"report, I relate"
daiwan,animal
dak-b-aia,cut
dak-w-aia,break
dama,"old man, old"
danh,completely
dans,dance
dans pulaia,to dance
dara,report
daukaia,"to make, make"
daukaisa,will make
daukan,made
daukisa,does
dia,what
Dia makama ba,I will give you what you ask
dia muni,why
dia?,what?
diaia,to drink
diakan,why
Diakan man baku lukisma ki?,Why do you think so?
diara,"thing, sew, anything"
dikaia,to clean
dikia,relationship
dikia,it leaves
dikia?,what?
dikwa,pan
dimaia,go in
dimwaia,to enter
dingkaia,to put
dis,only
dor,door
dukia,goods
dukia-ra,about
dukiara,for
dur,door
duri,bounce
dus,tree
hilp munaia,"help, to help"
Honduras ra iwisna,I live in Honduras
ikaia,"kill, to kill"
ilingkaia,to open up
ilingwaia,to open up
imhplikaia,to steal
inaia,to cry
inaisa,will cry
inan,cryed
ing-ni,bright
ing-w-aia,shine
inglis,English
Inglis aisisma ki?,Do you speak English?
ingni-ka,brightness
inisa,cries
inma,grass
inras,doesn't cry
inska,fish
Inska ba wal dia daukamna ki?,What shall I do with the fish
Ispail,Spanish
iwaia,"to sit, to sit down"
iwaika,seat
iwaisa,will sit
iwan,sit (past)
jang,I
jang nani,we
jawin,our
jawin aiska,twenty
jawin aiska wol,forty
Jon pruaisa,Jon is going to die
Juan an Pedro talia sa,Juan and Pedro are similar
Juan araska,Juan's horse
Juan napa,Juan's tooth
Juan want kan Maria balbia,Juan wanted María to come
jumpa,three
kabu,sea
kahbaia,to place
kahmi,huacal
kahmuntra,tecomate
kaia,to be
kaikaia,"to see, see"
kaikaisa,will see
kaikan,saw
kaina,before
kaina-ra,in front of
kaisa,"will be, we go"
kaka,if
kakau,cocoa
kakma,nose
kakna,day
kalila,hen
kalila wîna,chicken meat
kalkaia,to break
kalwaia,to break
kan,"was, because"
kan kutbaia,to cover
kangbaia,to play
kangbaia,to play
kanra,before
karhna,strong
karn-ik-ira,very strong
karn-ika,strength
karna,strong
karna araska ba,the strong horse
karna araska ba,the strong horse
karna uplika nani ba,the strong people
karnika,it forces
kat,"until, to"
kati,moon
kati,month
kau,still
kau,more
kauhaia,to fall
kauhla,cold
ki,question particle
kî,key
kikaia,to laugh
kikal,it mates
kipl-ik-ira,rocky
kipla,rock
kla,river up
klahka,arm
klakaia,to cut
klâkaia,to hurt
kli,again
kli-kli,repeatedly
klunghka,stomach
kmisri,scorpion
kra,maybe
krauhni,hole
krawaia,to remember
krikaia,to break
krikri,bed
kriwaia,to be broken
kuka,grandmother
kulkaia,to count
kulmara,together with
kum,a
kum,"an, indefinite article"
kum,one
kum kum,some
kuma,chili
kumi,one
kumi,"a, one, an"
kumi sin,any
kumkum,plural indefinite article
kuna,but
kunhku,short
kupia,heart
kupia kraukaia,to wake up
kupia krawaia,to wake up
kupiara,in the center
kuswa,turtle of fresh water
kwahkaia,to transport
kwakaia,"to open, open"
kwâkaia,to open up
kwâkaia,to open up
kwawaia,to open up
kyama,ear
la,law
lahbaia,to lower
lahwaia,to lower
laih,far
laik kaia,to like
laikaia,to pour
laikra,my sister
laka,habit
lakaia,to translate
laki yabaia,to return
lakra,"opposite sex, the sister of"
lal,head
lalah,money
lama-ra,near
lamara,close
lamkra,your sister
lan daukaia,to teach
lan takaia,to learn
langhkaia,to loose
langhwaia,to come unfastened
lapta,hot
laptika,heat
latara,out
latwan,pain
latwan kaikaia,to love
latwan wahwaya,to suffer
lawaia,to get angry
lâwaia,to dry off
lâwan,dry
lawi daukaia,to nag
li,"water, it dilutes"
li ahwaia,to rain
lih,"green sea turtle, green turtle, turtle"
lihkaia,to like
lila,center
lila,lover
lilara,amid
limi wainka,panther
lingbaia,to play
lingwaia,to sound
liwa,worm
luha,lacking
luhpia,"small, little bit"
lukaia,to think
lukwaia,to boil
lupia,small
lus takaia,to lose
luwaia,to cross
ma,grain
ma,fruit
ma mangkaia,to sow
mahbra,testicle
mahka,"already, now"
Mai kaikisna,I see you
maia,spouse
maik-aia,give you
maira,married
maira,couple
mairin,woman
mairin na,this woman
mairin nani na,these women
makabaia,to request
makabi walaia,to ask
makaia,to build
man,"you, only"
Man ai kaikma apia,You will not see me
Man ai kaikras,You will not see me
Man ai kaikras,You will not see me
Man ai kaikras kama,You will not see me (1)
Man ai kaikras kapram,You did not see me
Man balma ki?,Will you come?
man nani,you (pl)
Man nani naha sut kaikisma?,Do you (pl.) see all this?
man nani nampa,your (pl.) tooth
Man sma ki?,Is it you?
Man wal aisaia want sna,I want to talk to with you
mana,salary
mana,expensive
mangkaia,to put
mangu,mango
mani,summer
manis,"a lot, many"
mapara,against
María atkan araska ba,the horse that María bought
Maria ra kaiki banghwri,We saw María
María ra kaikri,I saw María
marikaia,to teach
marit,married
marit,husband
marit takaia,to marry
markit,market
Mary rum ra sa,Mary is in the room
mata,for
matasip,five
matawolsip,ten
matlalalkabi pura wol,eight
matlalkabi,six
matlalkabi pura jumpa,nine
matlalkabi pura kumi,seven
maura,a little
mawan,face
maya,river below
mayara,below
mihta,hand
mina,foot
mini,my name
miriki,american
miskaia,to fish
Miskitu,Miskito
Miskitu aisi banghwisna,We speak Miskito
Miskitu bila,Miskito language
mula,grandson
munaia,"to do, to make, do"
munaisa,will do
munan,did
munhtara,under
musa,body
na,"this, proximal definite article"
naha,this
naha araska,this horse
naha araska na,this horse
naha watla nani na,these houses
naha wina,from here
Naha wina Bilwi ra,From here to Bilwi
nahara,here
nahki,how
nahki?,how?
Nahwala,Yesterday
naika,later
naipa,my tooth
naiwa,today
nakra,eye
naku,"this way, like this"
namna,my neck
nampa,your tooth
,"a little bit, like this"
nana,"neck, your neck"
nanara,now
napa,"tooth, the tooth"
napa-s,toothless
nara,since
naura,"there, this, here"
ni,"with, I wonder"
Nikaragua ra aulna,I am going to Nicaragua
nina,name
nina-ra,behind
nina makaia,to name
ninam,your name
ninara,in name
ningkara,afterwards
nini,my name
Nini Mary sa,My name is Mary
Nini Miguel,My name is Miguel
Nini Miguel sa,My name is Miguel
ninkara,later
nu kaia,to know
nu takaia,to know
o,or
pahb-aia,sweep
pahb-aika,broom
pahb-anka,act of sweeping
pain,well
pain kaikaia,to appreciate
palaia,to fly
pali,"very, a lot"
pan,though
pana,to change
papiki atkan araska na,this horse that my father bought
papu,ant
pasin,as
pat,quickly
pata,plun
paun,he liberates
Pedro tuktika ba wal,with Pedro's child
Pedro tuktika ra swika pulbia,Pedro will let the child play
perforate,perforate
piaia,to eat
piakaia,to cook
piakaisa,will cook
piakan,cooked
piakisa,cooks
piakras,doesn't cook
piawaia,to cook
pihni,white
pihwaia,to dry off
pihwan,dry
pla-plap-ra,runner
plap-aia,run
plap-aika,track
plap-ra,running
platu,banana
plikaia,to look for
plikaisa,will look for
plikan,looked for
pliki sakaia,to choose
plikisa,looks for
plikras,doesn't look for
plis,place
plis kumi sin,anywhere
plun,"food, eat"
prahni,short
prais,price
prakaia,to close
praks!,close it!
prias watla,church
priskaia,to tie
pruan uplika nani ba,dead people
prukaia,to hit
pruwaia,to die
Puisin mita ikan,The poison killed him
puk,everything
pulaia,to play
pulaia kapri,I would have played
pulaia sna,I am to play
pulaia want sna,I want to play
pulaia want sna,I want to play
pulaisa,will play
pulamna kabia,I shall have played
pulan,played
puli kan,he was playing
puli kapri,I was playing
puli kapri,I was playing
pulisa,plays
pulras,doesn't play
pulri kan,I had played
pulri kan,I had played
pulri kan sa kaka,if I had played
puls!,play!
pura-ra,on top of
purara,above
pus,cat
pyu,time
pyu kumi sin,ever
pyuara,when
pyuta,snake
ra,in
ra-k-aia,cure
ra-raw-ra,patient
ra-w-aia,be cured
rais bins wal,rice with beans
rakaia,to cure
rapia,paternal uncle
rat-b-aia,wet (tr.)
rat-ni,wet
raw-aia,get better
raya,new
ridi,prepared
Ron atkaia watla anira sa?,where is the bar?
rum,room
rum ra,in the room
sa,is
sabi,immediately
saiwaia,evening
saiwan,evening
sak-b-aia,stretch
sakaia,to take out
sakuna,but
sandi,Sunday
sap,"shop, privately, spread"
sat,class
saura,bad
shap,"shop, spread"
si,fear
si briaia,to be afraid
sikbaia,to wash
sikia,avocado
siknis,sick person
siks-ira,blackness
siksa,black
silmika,it rocks
silp,for oneself
sim,same
sin,"too, also"
sip,capable
sipaia,to sew
sirpi,small
sirpi-k-ira,very small
sirpi-ra,smallness
skul,school
slilman,it shatters
srakia,great-grandfather
srung-k-aia,cover
sukra,rotten
sula,deer
sunaia,to ascend
sus,shoe
susu,nude
sut,"all, everything"
swapaia,to get tired
swapan,tired
swapkaia,to tire
swiaia,to leave
ta,tip
ta baikaia,to support
ta briaia,to guide
ta krikaia,to begin
tahbaia,to take a bath
tahkia,partner
tahti,maternal uncle
taihka,paternal aunt
taim,when
taim,time
takaia,"go out, to leave"
takaskaia,"to stay, to stop"
taki waia,to retire
tala,bleed
talia,resemblance
tangni,flower
tani,beside
tanis,silly
tanta,thin
tara,big
tara pali,very big
tasba,floor
taski,dirty
taukaia,to walk
taura,first
taw-ira,hairy
tawa,hair
tawaia,to return
tawan,"village, because of"
Tawan ra sap kum bara sa ki?,Is there a shop in the village
taya,skin
ti,tea
tiara,"young, young woman"
tibang,rabbit
tibil,table
tibil ra,on the table
Tibil ra buk kum bara sa,On the table thre is a book
tibilra,on the table
tigni-ka-s,flowerless
tihmia,table
tihmu,dark
tihu,deep
