Other,English
de  (prep) dhe / dh' / dhe dh',(+ dat & len) of  / off
mì- (pref. neg),(indicates the opposite) 'in-' or 'un-'
thig   (irreg v),(will) come
Trioblaid aig am/an ... (phr),... has a quandry (mainland Gaelic)
... sa cheud,... per cent
gheibh (fut aff of irr v),{faigh} Shall get.
gheibheamaid (1st/pl/pst sub),{of faigh} we would get
not(a)  (m)  -ichean,£ / quid / note (written)
o chionn ghoirid (phr),a little while ago
fear (m) fir  (fem = té-),a person
a (prep),"abbr of 'de' / also found as ""a dh'"""
Obar Dheathain,Aberdeen
Obar Neithich,Abernethy
brosnaich (v) -achadh,abet / cheer / incite / kindle / rouse /stir /urge
fuirich (v) -each -eachd,abide / live /remain /stay / reside
gnìomh-chomasach (adj) -aiche,able to work / executive / powerful / mighty
aite-fuirich (m),abode / accommodation / accomodation / quarters
sgreataidh (adj) -e,abominable / disgusting /horrid / loathsome /nasty
luchd-gnè-àite (m),aborigines
leannach (adj) -adh,abounding in ale
bratagach (adj) -aiche,abounding with hairy caterpillars
"an cuairt (adv), gu timcheallach (adv)",about
mun cuairt (prep),about / around
deidhinn / mu dheidhinn (prep+,about / used where Eng. uses (pers pron)
os cionn (prep + g),above
thall thairis (phr),abroad
thall thairis (adv),abroad / overseas
mòr-chuid (f),absolutely
sùgh (v) -adh,absorb / lap / suck
gabh  (v)  -ail,accept / have / receive / take
furasta gabhail ris (adv phr),acceptable
rathad (m) -aid -aidean,access / path / walk / way
deòin (f) -e,accord / assent / will / purpose
"a-réir (prep), an rèir (prep)",according to
réir (prep+gen) a / do rèir,according to  / in proportion to / proportion
pongalachd (f),accuracy / exactness / nicety / punctuality
pongail (adj) -e,accurate / punctual / exact / concise / pointed
thar  (prep + gen) -is,across / beyond / over
eagarachadh (m) - aidh,act of arranging / setting in order
mothachadh (m) -aidh,act of feeling / perceiving / attending
peabrachadh (m) -aidh,act of seasoning with pepper or spices /irritating
suidheachadh (m) -aidh -an,act of settling / appointing / planning /arranging
teagaisg (gen sing of teagasg),act of teaching / instruction
cliste (adj),active / dexterous / nimble / swift
èasgaidh (adj),active / nimble / prompt / eager
bana-chleasaiche (f),actress
da-rìribh (adv) da-rìreadh,actually / indeed / genuine / serious / truly
stràc gheur (f),acute accent
geur-oisinn (f),acute angle
gnàth-fhacal,adage / phrase / proverb / by-word  / saw
freagarrach (adj) -aiche,adaptable / suitable / adequate / applicable / fit
seòladh (m) -aidhean,address (postal)
a (part) beore nouns - voc,addressing person / thing / etc
dlùth (adj + do/ri/air) dlùthe,adjacent / near / close / exclusive
buadhair (m) -ean,adjective / epithet
rianachd (f),administration / management
rianaire (m) -ean,administrator
ionnsaigh (f) -e -ean,advance / attack / charge / inroad / onset / shock
cruaidh-chàs (m),adversity / danger / difficulty / emergency / hard
comhairle (f),advice
chomhairle (f),advice / council / caution
gnothach (m),affair / errand / job / thing / transaction
spèis (f),affectation / liking / regard / esteem / fondness
dearbh (v) -adh,affirm / assure /  confict / prove
an déidh (prep) às déidh,after / behind / wishing for / fond of
an dèidh  (prep+gen)  às dèidh,after / on
déidh (prep),after / on (an dèidh / as a dhèidh)
an dèidh a h-uile rud (adv),after all (adv phr)
mu dheireadh thall (adv),after all / at long last / eventually / finally
a-rithist (adv),again / anew / afresh / 2nd time
aghaidh (prep) (an aghaidh),against / in opposition
an aghaidh (prep),against / in opposition /
aois (f) -e -ean,age
sìne (f),age / oldness / eldest
ùine (f) / ùineachan,age / time / duration / period
sean[n] (adj) sine,aged / old / elderly / stale / former
eucoir (f),aggrievance / crime / damage / injustice / wrong
eucoirich (v),aggrieve
ais (adv),ago / back / fro
aontaich (v) -achadh,agree / concede / concur / unite / consent
còrd (v) -adh,agree with / please / suit / on good terms with
còrdadh (m) -aidh,agreement / agreeing / congruence
air thoiseach (adv),ahead / first
goireas (m) eis -an,aid /resource / facility / apparatus / convenience
tinn (adj),ailing / sick / ill / exhausted
ceann-uidhe (m),aim / destination / gaol / objective / terminus
itealan (m),airplane / aeroplane
deoch làidir (f),alcohol
leann (m) -a -tan,ale / beer
faiccall   (f)  -ill,alertness / care / caution / discretion / watchful
coigreach (m) -ich,alien / foreigner / stranger
beòthail (adj) -e,alive / active / alert / lively / fervent /zealous
beò (adj),alive / quick / living / sprightly
uile (adj),all / every / whole / entire / total
fad an là (phr),all day
feadh (m),all over / length / during / throughout
ceadaich (v) -achadh (+do),allow / grant / permit / license / let
"ach beag, cha mhór nach (phr), ionns (adv), is beag nach (adv)",almost
còmhla ri (prep),along with / in company with / as well as
cuide ri (prep),along with / with / as well as
aibidil (f) -ean,alphabet
mu tràth (adv),already
dòigheil (adj) -e,alright / comfortable / well-off
cuideachd (adv),also
mar an ceudna (adv.phr),also / likewise / too
còmhla ri chèile (adv phr),altogether
gu léir (adv),altogether / completely
's gach àm,always / at every time
daonnan (adv),always / continual / habitually / incessant
fo iongnadh,amazed
mìorbhaileach (adj) -eiche,amazing / wonderful / marvellous
iongantach (adj) -aiche,amazing / wonderful / surprising / extraordinary
déidh (f) -e,ambition / desire / wish / propensity
Ameireaga (f) -nach,America
Ameireaganach (m) -aich,American
cearr (adj),amiss / false / wrong / left / wrong
am measg (prep),among / amongst
èibhinn (a) -e,amusing / comical / funny
fear-innleachd (m) / fir-,an artist / engineer / ingenious person
sinnsear (m) -sir -sirean,ancestor / forefather
sinsearachd (f),ancestry / decendents
cruaidh (f) cruadhach -aichean,anchor
agus (conj) also is & 's,and
gu leth (adv),and a half
beothaichear (m) -eir -an,animator
co-là / co-làtha (m),anniversary / birthday
trioblaid (f),annoyance / mischief / trouble / tribulation
diombach (adj) -aiche,annoyed / displeased / dissatisfied / indignant
as (abbr of),anns (in some areas)
gach bliadhna (adv.phr),annually
bliadhna (f) -achan -aichean,annually / yearly /
tèile (pron),another one (female)
dèan an gnothach (phr),answer / cope with / suit /  be sufficent
freagair (v) -airt,answer / reply
sùilich (v) -eachadh,anticipate / expect
sam bith,any (in existence)
gin (pron),any / anyone / anything
duine sam bith,anyone at all
dad (f),anything / iota / jot / thing
rud sam bith,anything at all / with neg. (nothing at all)
dad sam bith (phr),anything to do (with)
àm sam bith,anytime
gu taobh (adv),apart
leisgeul (m) -eil -an,apology / defence / evasion / excuse / plea
càil (f) -e -ean,appeal / desire / appetite / appearance
tarraing (v),appeal / drag / haul / incite / shuffle
nochd (v),appear / discover / show / reveal / present
