Other,English
shedìnahsts'à!,all of you listen to me!
shedahndï,all of you tell me
xìh,animal
luge nitsedza?,are you eating fish?
sho' ahlia?,are you fine?
sho ahlia?,are you fine? (pl)
tanizhìlã?,are you hot?
dimbeda?,are you hungry?
tu yenilia?,are you thirsty?
kù' eyû,at home
dunin',baby
"gah, gahã",baby rabbit
"tsìn!, tsìne!",be quiet!
"shash, shashã",bear cub
chà',beaver
shash,black bear
konàÿizhe,blackfly
ts'èdè,blanket
ch'oh,blowfly
tl'è,bluff
tsë eshÿàni'à,bring me a rock
dãnà zhãzhe eshÿànilè,bring me coins
"dãnà eshÿàni'à, dãnà eshÿànilè",bring me money
"k'onk'à' dè', k'onk'à' eshÿàntì",bring me the gun
dì eshÿànikà,bring me the tea
mendey,brother
dãlèlã,butterfly
wejih,caribou
dãnà zhãzhe,coins
ndà!,come here!
tuã,creek
dàhts'egã?,did you both hear it?
ninãkòts'edã?,did you forget?
dìts'egã?,did you hear it?
dene k'èh konindeã?,do you speak native language?
shedìnits'egã?,do you understand me?
Tàgish denits'à'ã?,do you understand Tagish?
di yenilia?,do you want tea?
tu yenilia?,do you want water?
medli,dog
tli' dekù' nãt'ey sedã,dog's sitting behind the house
tli' dekù t'ã sedã,dog's sitting beside the house
tli' dekù' t'àt sedã,dog's sitting in its house
tli' dekù' kãge sedã,dog's sitting on the house
loge!,don't touch it
nidã!,drink it!
luge ch'ehgan,drying fish
tude,duck
enitsets!,eat!
Enih'tiya dema ghah tu taseka,Eniht'iya is bringing water
tl'akhù et'ë,enough
meta,father
luge,fish
luge ch'a' cho keh sela,fishs lying in the big pan
kìjin det'ë,five
mbet,food
dák'òn et'ë,four
nuhtsehe,fox
de,gigve it to me
eÿàdènã,girl
eÿàdèna tene gàh endäl,girl's walking at the road
ts'èdè dè,give me a blanket
tsë dè',give me a rock
dãnà dè,give me money
k'onk'à' dè',give me the gun
dì dè,give me the tea
edü weyèh eshndìh,go ahead; do it!
dey'!,go away!
chanitï!,go to sleep!
nikù ts'èn indãl!,go to your house!
nimã ts'èn' indãl!,go to your mother!
etànindãl!,go to your place!
shò',good
tsilih,gopher
tl'öge,grass
t'ase,grayling
shash cho,grizzly
dih,grouse
k'onk'à',gun
tsets selã,hand me the firewood
"k'onk'a' de, k'onk'a eshyaniti",hand me the gun
mbesh de,hand me the knife
luge utla taslu,he caught a lot of fish
kun' i'a,he found the matches
ts'èdè eshÿàdèshchüsh,he gave me the blanket
etsey,he is crying
tü edã,he is drinking water
suknen t'es lekan etsets,he is eating the tasty bannock
luge kah edehch'ash,he is fishing
tase kah edehch'ash,he is fishing for grayling
suknen eht'es,he is frying bannock
"ledandal, ledandal",he is going hunting
kun' didehk'a,he is going to light the fire
dembet,he is hungry
dekune kaneta,he is looking for his matches
kòn' dèhk'à,he is making a fire
kun k'endi kuhtsi,he is making a fireplace
nakozheh,he is playing
