Other,English
'il quddiem,forward
"-ek, -k, -ok, tieghek",your
"-h, -u, tieghu",his
"-ha, taghha",hers
"-hom, taghhom",their
"-i, -ja, tieghi, tieghi",my
"-kom, taghkom",your (pl)
"-na, taghna",our
... ma tahdimx,the... doesn't work
"abbanduna, dezert",desert
"abbandunat, mitluq",derelict
abbazija,abbey
abbiss,abyss
"abbli, abbli, bravu, kapaci",capable
"abbli, kapaci, sata",able
"abbona, assocja, issottoskriva",subscribe
abbonat,subscriber
abbord,aboard
"abbozz, kambjala",draft
abbrevjazzjoni,abbreviation
abbuza,abuse
"abbuza, dahal bla jedd",trespass
abjad,blank
abjad u iswed,black and white
"abjad, fl-abjad",white
"access, awtopsija",autopsy
accessorji,accessories
accetta,accept
"accetta, hafer, halla jghaddi",condone
adapter,adapter
"addatta, f'sahhtu, qabel, xeraq",fit
"addatta, libsa, libsa shiha, qabbel",suit
"addatta, qabel, xeraq",to fit
addocc,haphazard
"addocc, kif gie gie",random
"adotta, ghazel",adopt
adulterju,adultery
adura,adore
af,know
afdani,trust me
affari,affair
affettat,affected
"affettat, snaturali",far-fetched
"afna, hafna",a lot
agenda,agenda
agenzija,agency
agenzija tal-vjaggi,travel agency
aggorna,adjourn
aghar,worse
"aghggel!, ghaggel!",hurry up!
aghmluhielna,do it for us
"aghti, aghtu",give!
aghtini...,give me...
agixxa,act
agunija,agony
"ah-dar, ahdar, fl-ahdar",green
ah-mar,blushing
"ah-mar, ahmar, fl-ahmar",red
ahaq,to fool
ahbarijiet,news
ahbarijiet,tidings
"ahdem, ahdmu",work!
ahjar,better
ahna,we
ahna fixkilna,we obstructed
ahna gejna,we came
ahna hadna,we took
ahna hdimna,we worked
ahna ilna gimgha hawn,we've been here a week
ahna immissu,we touch
ahna infixklu,we obstruct
ahna insiru,we become
ahna interessati ...,we're interested in ...
ahna jkollna,we shall have
ahna ktibna,we wrote
ahna messejna,we touched
ahna naghtu,we give
ahna nahdmu,we work
ahna naqilghu,we earn
"ahna naqraw, ahna qrajna",we read
ahna naraw,we see
