Other,English
-ahak,self
-áhsuk,husband
-ayômanic,palm of the hand
-côq,soul
-côy,nose
-hkas,"hoof, nail"
-hkôt,leg
-hkutuq,knee
-hpihq,shoulder
-hpsqan,back of body
-hputin,arm
-ik,"home, house"
-iput,tooth
-itôp,friend
-ituksq,woman's sister
-iyan,tongue
-iyok,wife
-iyum,sister-in-law
-msihs,older sister
-nicôn,offspring
-ntôyuks,older brother
-ohkumihs,aunt
-ohpsk,hair of the head
-ohsh,father
-sit,foot
-skan,bone
-skatuq,forehead
-sucipuk,neck
-suks,mother-in-law
-táh,heart
-takôq,backbone
-ton,mouth
-tôpkan,chin
-yuqáhs,nephew
-yuqáhs,nephew
acá-,go on a hunt
acáwôk,hunt (noun)
acáwôkansh (pl),hunt (noun)
acokayihs,blackbird
acokayihsak,blackbird
ahak,body
áhpihs,apple
áhpihsak,apple
áhqi,stop it
Áhqi,Stop
áhqi-,"quit, stop something"
Áhqi pish kukumot,Thou shalt not steal
Áhqi pish kumamusuw,Thou shalt not commit adultery
Áhqi pish kunshô,Thou shalt not kill
Áhqi pish kupanôwaw,You shaltn't bear false witnes
áhqôhtam-,forgive it
áhqôhtamaw-,forgive him
ahsam-,feed him
ahsam-,give him food
áhsam-,feed him
áhsit,river
áhsitash (pl),river
áhsup,raccoon
áhsupanak,raccoon
áhtá-,it is located
áhtá-,it is located
ahuy-,name him
akacu-,ashamed
akasq,woodchuck
akasqak,woodchuck
akisu-,"does counting, straw game"
akitusu-,read
akôhsihsu-,"be few in number, not many of people or animals"
akômuk,"across, other side"
ákowi,"in vain, for no reason, vain"
akuwôk,"jacket, coat"
akuwôkansh,jacket
akuwôkansh (pl),coat
ámáwunam-,take it away
aniks,chipmunk
aniksak,chipmunk
anôhcum,acorn
anôhcumunsh,acorn
anonaw,cheek
anúm,dog
Anunkush wupômsháwôkuwuk,It helps them on their journe
apiq,flea
apiqak,flea
aponah,oyster
aponahak (pl),oyster
aposu-,bake
apqáhs,mouse
apqáhsak (pl),mouse
apu-,"he is located, stay"
apun,bed
apunásh,bed
aqi,similar to
aqu,under
aqu-,he is clothed
aqu-,he is clothed
aquniwôqat-,resemble
aqunum-,"put it on of clothes, wear it"
aquy,"hello, greetings"
askasqáyu-,it is green
askasqisu-,he is green
askiqutam,snail
askiqutamak,snail
áskot,"pumpkin, squash"
áskotash (pl),squash
askùg,snake
asoku-,he is foolish
aspumi,still
ásqam,"before, not yet"
asu,either
atôks,cousin
atôq,brother-in-law
attuck,deer
átwun,trousers
átwunsh (pl),trousers
aûsup,marmot
awáhcá-,use something
awáhsh,hawk
awáhshák,hawk
awáhsohs,bear
awáhsohsak,bear
awán,"anyone, someone, who (in questions)"
awan-,it is foggy
awán ki?,who are you
awán kiyaw? (pl),who are you
awán na skitôp?,"who is that person?, who is that person"
awán na skitôpak (pl),who is that person
awán na skitôpak? (pl),who is that person?
awasu-,warm himself
awáyáhs,animal
awáyáhsak,animal
ayáhs,seashell
ayáhs,shell
ayáhsak,seashell
ayáhsak (pl),shell
ayaks,star
ayaksak (pl),star
ayakunum-,he paints it
áyaqáhtuk,in front of something
ayaquhs,star
ayhkôsikamuq,office
ayhkôsikamuqash (pl),office
ayhkôsu-,work
áyhqapi,in front of someone
áyiks,ant
áyiksak,ant
