Other,English
iya (pc),(expresses emphasis or surprise)
ktanaqi (ktanaq-)(pv),a lot
"makskelomal (vta), nokolal (vta)",abandon SB
wot (ni-d),abdomen: SB's ~
komutonalal (vta),abduct SB: SB ~s
kisi-nicanke (vai),able to have children: SB is ~
skicinuw- (pv/pn),aboriginal
"ciw (pc), akim (pc), al (pc), uhc (pc)",about
kotuwi (kotuw- koti) (pv),about to: be ~
"spomk (pc), spomkik (pc), spomok (pc), tehsahqiw (pc)",above
anqotuwa (na),abscess
anqotuwawine (vai),abscesses: SB has ~
moke-psonomon (vti),abundance: have ST in great ~
"ktanaqsu (vai), ktenaqsu (vai)",abundant: SB is ~
ktanaqot (vii),abundant: ST is ~
mekahal (vta),abuse SB
kotomakiyal (vta),abuse SB: SB ~s
mulayalokot (vii),abyss: ST is an ~
kossomkomon (vti),accelerate ST: SB ~s (car)
piyemolamuhtomon (vti),accent: place ~ on ST
nihtunal (vta),accept SB
nihtunomon (vti),accept ST
kistehsin (vai),accident: SB got into an ~
sesolahkelomoqe (vai),accident: SB has an ~
"ahtopi (ahtop-)(pv), kespi (kesp-)(pv), pocc- (pv), pot- (pv), pott- (pv)",accidentally
cicokahtehsimal (vta),accidentally bumps SB into the shore: paddler ~
kespoqsu (vai),accidentally falls asleep: SB ~
cipokehtuwal (vta),acclaim SB: SB ~s
wiciyemal (vta),accompany SB
t-osehkomon (vti),accomplish ST
lakutuwakon (ni),accord: an ~ (peace treaty)
siptokehtasik (-il)(ni),accordian
katiyan (ni),accordion
katiyansis (ni dim),accordion: small ~
akonutomakon (ni),account
acomuwakon (-ol)(ni),account of what happened
pehkacomu (vai),account: SB ~s for all
ktahpe (vai),accountable: SB is held ~
wolelot (vii),accurate: ST is ~
on kahk-oc (pc),accusation: expresses ~
pisuwimal (vta),accuse SB without justification
neqtuwikhikon (-ok)(na),ace of cards
kikitewokosu (vai),ache: SB muscle ~s
meqehsisuwine (vai),acne: SB has ~
noluwasu (vai),acquaint: SB gets ~ ed
noluwomtu (vai),acquaint: SB is well ~ ed with people
nuci-amalhapekiyat (na),acrobat
amalhapekiye (vai),acrobatics: SB performs ~
nuci-amalhapekiyacik (na-pl),acrobats
"ksoka (ksokay-)(pv), ksokayiw (pc), okamok (pc), qsokay- (pv)",across
ksokayaskutew (pc),across a field
"ksokayakom (pc), ksokayakomew (pc), ksokayakomiw (pc)",across a lake
ksokayahqiw (pc),across: directly ~
"-omahtu- (v rt), -omtu- (v rt)",act
iyalhulal (vta),act as a guide for SB: SB ~s
olomahtu (vai),act: SB ~s thus
witahkewakon (-ol)(ni),activity: joint ~
sispenaqot (vii),activity: too much ~
"nuci-ektuwit (na), nutsakiyut (na)",actor
pqanaqsu (vai),actor: SB barely passes as ~
kehkoluhtomakesku (vai),actor: SB is an ~
nuci-ektuwulticik (na-pl),actors
"nuci-ektuwit (na), nutsakiyut (na)",actress
nuci-ektuwulticik (na-pl),actresses
ksi (ks-)(pv),acutely
ahcikonemol (na),adams apple: SB ~
noluwasu (vai),adapt: SB ~s
ankuhpolal (vta),add liquid to SB: SB ~ (cup or pot)
ankuhpehtun (vti),add liquid to ST: SB ~s
mawwikhike (vai),add: SB writes to ~ numbers
kelcoqet (na),adhesive
siciw (pc),adjacent to
qaskuwiw (vii),administered: ST is ~
nihkanatpat (na),administrator
akonimsu (vai),admits: SB ~s (doing ST)
qahqolunsqikuwam (-ol)(ni),adobe house
tahpahqonikonol (ni-d),adopted child
wisokitahamal (vta),adore SB
Atoliyan (na),Adrian
yaloqimu (vai),adrift: SB is ~
yaloqimu (vii),adrift: ST is ~
kci-pomawsuwin (na),adult
kci-skitap (na),adult man
kisiku (vai),adult: SB is ~
woneyu (vai),adulterous relationship: SB is having an ~
woneyu (vai),adulterous: SB is having an ~ relationship
woneyuwakon (ni),adultery
komutuwalke (vai),adultery: SB commits ~
monapenkuwal (vta),advance payment to SB
"cikihikewey (ni), ciktihikewey (-al)(ni)",adze
leyuwakon (ni),affairs: personal ~
matkuwal (vta),affect SB
kakawtehkuwal (vta),affect SB strongly: SB ~s
metkuwal (vta),affect: stop ~ ing SB
munsa-kotuwahalal (vta),affection: have a strong ~ for SB
ahsihpulal (vta),affection: SB tries to gain SB ~
ksinuhkewakon (ni),affliction
woleyu (vai),affluent: SB is ~
teponuhmon (vti),afford: able to ~  ST
teponuwal (vta),afford: able to ~ SB
nokatomon (vti),afraid: be ~ of ST
nokasu (vai),afraid: SB is ~
tutpayu (vai),afraid: SB is so ~
"siktehpayu (vai), wisokihpayu (vai)",afraid: SB is very much ~
seksu (vai),afraid: SB s ~
wisoki-nokatomon (vti),afraid: very much ~ of ST
mahkiyew (pc),after a while
nathomuwal (vta),after: go ~ SB
kisi-pasque (vii),afternoon: ST is ~
apc (pc),again
"iqoni (iqon-)(pv), munsay- (pv)",again and again
sic- (pv),against
tuceyu (vai),age: SB is of such an ~
econ (na),agent (person especially Indian agent)
"nokosanoma (vai), nokosanome (vai)",agile: SB is ~
ksomokikesu (vai),agitate by talking: SB ~s
macotake (vai),agitate: SB ~s
macotakesku (vai),agitator: SB is an ~
pihce (pc),ago: long ~
ulitahatomon (vti),agree to do ST
maciyahmuwal (vta),agreement with SB: begin an ~
maciyahmuwal (vta),agreement: begin an ~ with SB
t-olhomuwal (vta),agreement: make ~ with SB on SB
lakutuwakon (ni),agreement: peace ~
amoniyat kisuhs (na),Agusut
nihkaniw (pc),ahead
nihkanehtasu (vii),ahead: ST is turned ~ (clock)
wicuhkemal (vta),aid SB
"t-olaksuhutuwal (vta), t-oliqsuhutuwal (vta)",aim at SB
"t-olaksuhutun (vti), t-oliqsuhutun (vti)",aim at ST
wolakhom (vai),aim: SB ~s accurately
"motkayakhom (vai), ptokayakhom (vai)",aim: SB ~s straight up
osehta (vai),aim: SB steadies for accurate ~
pisuwokisq (ni),air
kinuwehtahsuwey (ni),alarm (sound or device)
ksikonewiw (vii),alcohol content: ST is very strong in ~
wikossomuwin (-uwok)(na),alcoholic
pithope (vai),alcoholic: SB serves ~ beverages
tuhpiyasq (-iyil)(ni),alder bark
tuhpiyahtoq (ni),alder pole
tuhp (-iyik)(na),alder: black ~
kinuwehtahsuwey (ni),alert (announcement)
kinuwehtahsu (vai),alert: SB ~s
siqonomeq (ok)(na),alewife
Leksatol (na),Alexander
apeq (pc),alhough
kolomu (vai/vii),alight and holds on: SB/ST ~s
nahtokassu (vai),alight: SB ~s
kcoci (pc),alike: all ~
"pomawsu (vai), tolawsu (vai)",alive: SB is ~
wahkacinaqsu (vai),alive: SB looks barely ~
pomawsuwiw (vii),alive: ST is ~
"kihka ('kihkay-)(pv), msi (pc), msiw (pc), psi (pc), psiw (pc)",all
kcoci (pc),all alike
noluwiw (pc),all around
"pehk- (pv), pek- (pc)",all at once
kekiw (pc),all day
"nemsotay- (pv), pson- (pv)",all over
nehkayiw (pc),all the time
