Other,English
(pretérito de will),would
(verbo auxiliar condicional),shall
(verbo auxiliar condicional),should
"(verbo auxiliar para futuro), vontade",will
"1024 bytes, K (kelvin), K (potássio), um mil",K
1°/1ª,1st
"24 (gíria), bicha (gíria), esquisito (coloquial), veado (gíria)",queer
"24 (gíria), o mesmo que ""fagot"", veado (gíria)",faggot
"24 horas por dia, ininterruptamente",round the clock
2°/2ª,2nd
3º/3ª,3rd
4º/4ª,4th
7 de Setembro,Brazilian Independence Day (national holiday)
ABR (Taxa de Bit Disponível),ABR (Available Bit Rate)
AGP,AGP(Accelerated Graphics Port)
APL (linguagem de programação),A Programming Language (APL)
ARQ,ARQ (Automatic Repeat reQuest)
Afeganistão,Afghanistan
"Alcorão, Corão",Koran
Alemanha,Germany
Alfarrabi,Al-Farabi
Algazel,Al-Ghazali
Alpes,Alps
América,America
América Central,Central America
América do Norte,North America
América do Sul,South America
Anexo de Exclusão (seguro),Exclusion Rider
Anexo de Extensão (seguro),Extension Rider
Anexo de Seguro para Crianças,Children's Term Insurance Ride
Anexo para o Cônjuge,Spouse Rider
Antuérpia,Antwerp
Antártida,Antarctica
Arca de Noé,Noah´s ark
Argentina,Argentina
Armagedon,Armageddon
Assunção (capital do Paraguai),Asuncion
Atlântida,Atlantis
Austrália,Oz (AUS)
Austrália,The Lucky Country (AUS)
Austrália (AUS),Australia
Austrália e adjacências,Down Under (AUS)
B.T.U. (British Thermal Unit),B.T.U.
BBS,BBS (Bulletin Board System)
BBS (Bulletin Board System),BBS
BDE (Borland Database Engine),BDE
BER (Taxa de Erro de Bits),BER (Bit Error Ratio)
BLOB (Binary Large Object),BLOB
BMP (BitMaP),BMP
BOF (Beginning Of File),BOF
BOVESPA,the São Paulo Stock Exchange
BPS (Bits Por Segundo),BPS
Bagdá,Bagdad
Balcãs,Balkans
Bangcoc (capital da Tailândia),Bangkok
Barbados (ilha do Caribe),Barbados
"Berlim (capital da Alemanha), tipo de limusine",Berlin
Berna (capital da Suíça),Bern
Bolonha,Bologna
Bolsa de Valores,Stock Exchange
Bolívia,Bolivia
Bombaim,Bombay
Bornéo,Borneo
Brahma (divindade hindu),Brahma
Brasil,Brazil
Brasília,Brazilia (Brazil's capital)
"Bretanha (Inglaterra), Grã-Bretanha",Britain
Bruxelas,Brussels
Bucareste (capital da Romênia),Bucharest
Buda,Buddha
Bulgária,Bulgary
Burma,Burma
Bélgica,Belgium
Bíblia,Bible
"Bíblia, Sagrada Escritura",Good Book
"Bíblia, Sagrada Escritura",Holy Scripture
"C.C. (cheiro de corpo), sovaqueira",B.O. (body odour)
C/C (conta corrente),A/C (account)
C/S (Cliente/Servidor),C/S (Client/Server)
CAD,CAD (Computer Aided Design)
CBR (Taxa Constante de Bits),CBR (Constant Bit Rate)
CD,CD (compact disc)
CD,compact disk
CD gravável,CD Recordable
CD regravável,CD ReWritable
CD-ROM,CD ROM
"CDF (gíria), labuta, moagem",grind
CI (Circuito Integrado),IC (Integrated Circuit)
CPU,CPU (Central Processing Unit)
CRM,CRM
"CRT, monitor, TRC (tubo de raios catódicos)",CRT (cathode-ray tube)
CSS (Folhas de Estilo),CSS (Cascade Style Sheets)
CTS (Livre Para Envio),CTS (Clear To Send)
Calcutá,Calcutta
Cambodja,Cambodia
Canadá,Canada
Canaã,Canaan
Caribe,Caribees
Carlos Magno (imperador),Charlemagne
Carta de Crédito Comercial,guaranteed letter of credit
Casa da Moeda,Mint
