Other,English
"kux, kúx-dei",aground
déi,already
tsú,also
wa'e,and you
wa'e de?,and you?
isewu'at' gi?,are you cold?
i tuwu gi yak'e?,are you happy?
i it gi yan uwaha?,are you hungry?
nel yi,at home
Ghunana,Athabaskan
t'ukaneyi,baby
"khuxh, khúxh-dei",back
"k'al k'atl'ak, sh ilk'atl'!",be quiet!
tsé,be sure not to
x'wán,be sure to
s'ik,bear
s'igedi,beaver
tlekhw,berry
tlen,big
tuch',black
s'ik,black bear
tuch' s'axw,black hat
x'uw,blanket
s'uw,blue
s'uw s'axw,blue hat
l'axh' luwu t'uli,blueberry hill
yadak'w,boy
s'igwat,brown
sigwat s'axw,brown hat
tuteyi,bullets
tlelu,butterfly
wutsagha,cane
watsix,caribou
yuwnka,chest
adetx'i,child
na'at,clothes
gus',clouds
"hagu!, hat yi'a!",come here!
"khaju, xhaju",contrary
gux'a,cup
gan gi i jiwu?,do you have firewood?
khas' gi i jiwu?,do you have matches?
Lingit gi xh'iya'axhch?,do you know Tlingit?
et gutux' gi khiya'u?,do you live in the bush?
tawe gi iyatin?,do you see any sheep?
ghuch di iyatin?,do you see any wolves?
ida gi ya khusisige?,do you understand me?
xhat gi i tuwa sigu?,do you want some fish?
di gi i tuwa sigu?,do you want tea?
hin gi i tuwa sigu?,do you want water?
ketl,dog
du hidi yit a we ketl,dog is sitting in its house
du hidi kat a we ketl,dog is sitting on its house
du hidi tayit a we ketl,dog is sitting under its house
du hidi t'et a we ketl,dog's sitting behind its house
du hidi t'ikat a we ketl,dog's sitting beside its house
li,don't
"(di-)yée, (di-)yee-naa, (di-)yín-dei",down below
"éex, íx-dei, ix-kée, ixi-naa",downstream
dliyn xuk,dry meat
gaxw,duck
guk,ear
wudishani,elder
wudishani kha,elder man
wudishanishawat,elder woman
ch'ú,even
wakh,eye
ya,face
ish,father
shut,fire
lul awe ya kana'en,fireweed is growing
s'é,first
xhat,fish
kijin,five
xin,fly
xh'us,foot
dax'un,four
"daak, dák-dei, daki-naa, dei-kí, diki-naa",from seashore
juk!,get a move on!
shawatk'w,girl
we lita axh jit ti,give me a knife
we te axh jit ti,give me a rock
we ti axh jit sa'in,give me tea
we t'ukareyi axh jit sanu,give me the baby
we x'uw axh jit axh,give me the blanket
we at tuteyi axh jit kala'a,give me the bullets
we una axh jit satan,give me the gun
we at xashdi til axh jit la'a,give me the moccasins
we x'ux' jit ti,give me the paper
we ketledi axh jit sanu,give me the puppy
we shiy axh jit satan,give me the stick
we hin axh jit sa'in,give me water
we axh wutsagheyi gha nagu,go and get my cane
we axh s'eghi gha nagu,go and get my smokes
we gux'a in di gha nagu,go and get tea in a cup
te gha nagu,go and get the rock
el' gha nagu,go and get the salt
wenedu,goats
yak'e,good
t'awakh awe,goose
lîlk'w,grandfather
lilk'w,grandmother
tasi,grayling
kax',grouse
una,gun
xhawu,hair
jin,hand
hande we shunaxhwayi,hand me the axe
hande we lita tlen,hand me the big knife
hande we et tuteyi,hand me the bullets
hande we una,hand me the gun
hande we lita,hand me the knife
hande we altu lita,hand me the pocket knife
hande we lita yadi,hand me the small knife
s'axw,hat
ghaxh awe,he is crying
al'exh,he is dancing
di adana awe,he is drinking tea
at kha awe,he is eating
at xh'ishi awe axha,he is eating salmon
yak'e,he is fine
esx'itde ya nagut,he is going hunting
shut ada'ak,he is making fire
tlet du it yan wuha,he is not hungry
hin awe aya,he is packing water
esh kulet awe,he is playing
ya nashix,he is running
dakhes' awe,he is sewing
at a,he is sitting
at ta,he is sleeping
at han,he is standing
at dugu awe alxwacht,he is tanning a hide
ya nagut,he is walking
at awe wugut,he is walking around
we taxhk shakit wugut,he is walking round hill top
we taxhk kat wugut,he is walking round the hill
we a yaxh ya nagut,he is walking round the lake
we hin yaxh ya nagut,he is walking round the river
sgunde e ya nagut,he is walking to the school
hundakahidi de e ya nagut,he is walking to the store
tlekhw du tuwa sigu,he wants berries
at xh'ishi du tuwa sigu,he wants dry salmon
xhat du tuwa sigu,he wants fish
sha,head
na',here
yadu a we jaji,here are the snowshoes
yadu a we ininaxh gwel,here is the packsack
yadu a we s'isa hit,here is the tent
yadu a we ghata,here is the trap
du tla jiyis gan nelde aya,he's packing firewood to mom
gan dakakhuk tude ayala'at,he's puting it in the woodbox
du,his
du jin awe,his is his hand
Doug yu duwasakw,his name is Doug
gu.aal,hopefully
hidi,house
ma sa iyati?,how are you?
ma se yati?,how is he?
ma sa khuyati?,how is outside?
yut'a kha ma sa yati?,how is that person?
x'un ketl sa iyatin?,how many dogs do you see?
lingit,human
xhat sewu'at',i am cold
xhaghaxh,i am crying
hin awe xhadana,i am drinking water
at xhaxha awe,i am eating
sakwnen iwu xhaxha,i am eating bannock
dliy xuk xhaxha,i am eating dry meat
xhat yak'e,i am fine
khuxhast'exh,i am fishing
esx'itde ya nxhagut,i am going hunting
axh tuwu yak'e,i am happy
axh it yan uwaha,i am hungry
xhat wulitish,i am lonely
shut axhda'ak,i am making a fire
tlel khat sewu'at',i am not cold
du it gi yan uwaha?,i am not hungry
hin awe xhaya,i am packing water
khuxhak'it,i am picking berries
esh kuxhalet eya,i am playing
xh'egha axh tuwu yak'e,i am really happy
ya nxhashix awe,i am running?
khadakhes awe,i am sewing
xhat yanikw,i am sick
axh it yatawaha,i am sleepy
at dugu awe xhalaxwacht,i am tanning a hide
xhat wudixwetl,i am tired
adeya xhagut,i am walking around
tlel khas' axh ji,i don't have matches
"gushe, tlel khasaku",i don't know
tlel ketl xhatin,i don't see any dogs
tlet Lingit xh'exha'axhch,i don't understand Tlingit
tlel ixh'exha'axhch,i don't understand you
tlel di axh tuwa usgu,i don't want tea
tlel hin axh tuwa usgu,i don't want water
s'axw axh jiwu,i have a hat
axh sha yanikw,i have a headache
k'udas' axh jiwu,i have a shirt
na'at axh jiwu,i have clothes
tlaxwch' axh jiwu,i have dry branches
gan axh jiwu?,i have firewood
kha's axh jiwu,i have matches
tsaxw' axh jiwu,i have mittens
et xashdi til axh jiwu,i have moccasins
tukh'atal axh jiwu,i have pants
keyexi axh jiwu,i have shavings
l'i w'wan axh jiwu,i have socks
Lingit xh'axha'axhch,i know Tlingit
Deslinx' khuxha'u,i live in Teslin
et gutux' khuxha'u,i live in the bush
Whitehorse khuxha'u,i live in Whitehorse
naghas'e yadi awe xatin,i see a baby fox
dzisk'u tlen xhatin,i see a big moose
