Other,English
Cemi,"""Forehead of the Lord"""
BO'jike,"""Great Lord of the Forest and Earth"""
BOricu'a (Bo-re-ku-a),"""The Valiant People of the Sacred House"
Coki',"""Tree Spirit of the Earth"" Little Green Tree Frog"
toali,3 point themis in yukahuism
Barbacoa,4 legged stick Stand
Ni,a
"Y'u'kei'o, Y'u'kei'o",A benevolent Spirit of the White Earth Mountain
Guayo,a board used to grate the yuca for Casabe
Manicato,A Bold person
"Dujo, Dujo",a Ceremonial Chieftain Chair
"Jico, Jico",A cord or rope
naguato,a dressed person
Magu'ey,a Drum
Chicha,a Fermented Corn Drink
"Yarari, Yarari",A Fine Place
Guama',a Fruit Tree
kan,a lot
Tau,a modern day Taino greeting
Guagua,a modern Taino term for a transit
"Y'u'kei'o, Y'u'kei'o",A mountain in the Luquillo or Yunque Rainforest
Cayo,A Pass between Islands
Cimu',A persons forhead
"Luki'yo, Luki'yo, Yuke'yo",A Sacred Mountain and Forest in Puerto Rico
Cayaya,A Shrub
Dijo,A soap made from a plant
Bajari,A title of distinction and high respect
Macana,a War Club
"Coa, Coa",A Wooden Stick used in Farming
patal,able to
te-,about or all around
te-,about or all around sfx
"(a)bo, ao, O",abundance
Choreto,Abundance
nim,abundant
k´iinam,ache
-ki,add femenitivity
taita,affection expression to father
tu lak´in,after
"ka teem, ka teen, tu ka teem",again
Jagua,age turns it blac
"ja´ra(-), kis, kiske, pashporo",all
te-,all around or about
ja'ra,all can be pfx
chaik,allow
Werehe,Almost
tanili,already
shan,also
ku,altar
kesh,although
SHingu,Amazon River
Baracutey,an Animal or person that travels alone
Jeiticacu',An insult between Tainos
oroco,ancestor
oroko,ancestor or grandfather
uchben,ancient
"Ja'tibonicu', Ja'tibonicu'",Ancient Village of Chief Orocobix in Borike'n
"tun, yetel",and
arike,anology river with ribbon
Zum-Zum,Another name for the Hummingbird
Zuimaco,Another name of the Mother of the Earth Spirits
nu´uk,answer n and v
sinik,ant
"Yarima, Yarima",Anus
taak,anxious
Wa Maash,Any or Some Or Somebody (Maya)
Wa Maash,Anybody Or Someone (Maya)
Wa Tu'ush,Anywhere Or Somewhere (Maya)
Tuucha,Ape Or Monkey (Maya)
yojkarik,argue
apoeri,arm
jue,arm or hand
Wech,Armadillo (Maya)
Yanal Shiik,Armpit (Maya)
Shiik,Armpit Or Wing (Maya)
k´uch´,arrive
yaka,arrive or bring
pyrywa,arrow
tereke,article with no value
Ti',as in The Great Spiri
BO (caps),as is am Island or BOhio
weere´,ashes
"k´aat, kaatik",ask
"ku(j)pe, kuNpe",assemble
po,at
owl,atofo
Osama,Attention
"Yucayeke' Guay!""",Attention people in the village!
Manaya,axe made of stones
chaanpal,baby
e´ngaene,back
yuba,back (body)
"aiba, k´as, yaewae´, yaewaeme",bad
pooka´an,baked
"Batu, Batu",Ball
atey,ballcourt for yucahuism
ta´as,banana
piepo,bark
yagua,bark of the palm tree
Serra,Barter or exchange
makuto,basket
Jaba,Basket
Soots,Bat (Maya)
ichki´il,bath or bathe
Wenel,Be Asleep Or Sleep (Maya)
tetoka,be quiet
k´a´anab,beach
kakona,bead or bead works
tsabi bak,beafsteak
me´esh,beard
ki´ichpan,beautiful
htsutsil,beauty
"beyo, beyo´, tumen",because
mayaimi,because it is very large
k´aan,bed
wakash,beef
Chicha,Beer
"at, thimu",beginning
ya,beginning of lie
Bi,Beginning or First
pa´achi,behind
Yarima,behind or last or ass
uwembo,belly
konike,belongings
"nio', nio´",beloved town
yaanal,beneath
"guari, poeto",big
"Ma, Ma",Big
kob,big conch shell
Maboya,Big Evil or The Great Evil Spirit
Maku',Big Eyes
ciguay,big head
keya,big land
Bana,big place or big
cibukan,big rock
Caguama,Big Sea Turtle
Maja,Big Snake
"bothiba, thibabo",big stone
Magu'ey,Big Sun
Sabana,Big Valley or Large Plain
"Manati', Manati'",Big Woman of the Great Spirit of the Waters
"kyto, my",bind
"chulufi, gua-tibiri, tonoero, wani´",bird
Guani,bird or humming bird
Ra,birth
"ra(a)pita, rapita",birthed god
"guainia, guania",birthplace
aeka,bite
k´aah,bitter
"????????????, chuku, kaerai, te´shkaraire",black
cathibajagua,black cave
"Jagua, Jagua",Black Dye
Jeiticacu',Black Eyes
Sha'aktik,Blend Or Mingle Or Mix (Maya)
"meenu, moin, mynu",blood
uero,blow
liku,blue
piragua,boat
yaraja,bob cat
oko,body
Eracra,BOhio in the Taino womens language.
yeepo,bone
u´un,book
Catey,bother
Baira,Bow
kanari,bowl
Canari,Bowl made of clay
Guaili,Boy or Small Infant Child
Tso'om,Brain
s(i),brave
-s(i),brave or bold
s(i),brave or bold sfx
lithei,brave or daring men
Caribe,Brave people
Ri',Brave Spirit
Casabi,Bread
manaete´,breast
toa,breasts or titties
yaka,bring
"chinga´an, kaacha´al",broken
k´aab,broth
"Natiao, tiao",brother
"Natiao, Natiao",Brother or Brothers as in a family
mas(u),build
"koroete´, to´ok",burn
Guagua,Bus or Car
hikakos,bush
Jiba,bush country
"k´u, L, l",but
Tanama,Butterfly
"maan, maanik",buy
cacuya,cacao
efa,cainine
itio,calm
itio,calm or peaceful
guatu,campefire
haba,cane basket
"kano, kanoa",canoe
Caniba,Carib Indian
Qu'emi,Caribbean Rabbit
Hutia,Caribbean Rabbit.
kuuchik,carry
shaushau,casabe for important people
"Yamuy, Yamuy",Cat
Yamuey,Cat intestine or guts for Ja'bao strings
Guaca,cave
Gua'cara,Cave or The Region of the Birthplace
"baina, beina, kasiba",cavern
Cayo,Cay Island
cha´an,celebration
coai,celestial
Tureygua,Celestial
toali,cemi with 3 points
chumuk,center
Naca'n,Center
Huraca'n,Center of the Wind. Hura - Wind & Ca'n - Center
Ca'n,Center. See the word Huraca'n
"Dujo, Dujo",Chair
Ture,Chair with short legs made of wood
t´thi´ikbal,chat
ma´ko´oi,cheap
Shkaash,Chicken (Maya)
Cacike,Chief
Guani'n,Chiefs Medallion of 18 Gold 6 Silver 8 Copper
"e´eme, pitaeni (ekoe´)",child
Rahu,Children
Cojibi,Cigarette. a modern term used by the Taino people
guaguarey,clay
kanari,clay pot
kanari,clay vessel
Saas,Clear Or Plain (Maya)
babonuko,cloth for head for balance
"buuk, nook´",clothes
"aru, enuepuru",cloud
Sanaco,Clown
Macana,Club
nook´il ke´el,coat
"nourish, sustain",cog
"e´sano, te´shsanor",cold
"taal, woepe´",come
Guarico,Come or come here
nio´,come to rest or stop or lie
waka,command
