Other,English
abajeño,purple skinned potato
abril,April
abunu,fertilizer
achachi,old person
achachilla,marvel
achakiy,to say one thing and do something else
achala,ornament
achalachiy,"to decorate, to adorn"
achalakuy,to adorn
achalasqa,adorned
achalayki,luxury
achanqara,begonia
achanqaray,begonia
achay,that (emphatic)
achhiy,to sneeze
achhuykachiy,"to come close, to approximate"
achhuykuy,to approach
achhuyuy,to come close
achira,plant like the potato
achuma qhewillu,a type of cactus
afligiy,"to grieve, to worry"
age,sister-in-law
agile,ch'iti
Agosto,August
agradecey,to thank (Sp.)
ahkachay,to abound
ajina,"like this, like that"
ajllay,to choose
ajsu,woven cloth worn on back by Indian women
ajtuy,to spit out
ajwa,needle (Sp.)
ak'ayta,barely
aka,feces
aka tanqa,beetle
akakuy,to bring to
akatanqa,dung beetle
akay,to defecate
akilla,"vase, bowl"
akllakuy,to prefer
akllay,to choose
akulliy,to chew coca
akulliy hura,work to chew coca; about 10:00 am
akupana,"sunset, sundown"
akurma,"horsetail-medicinal plant with thin, hard stalks"
akuy,to put something in the mouth
alaláu!,How cold!
alberga,pea (Sp.)
allallanka,lizard
allana,lamp
allay,to dig
allchhi,grandchild
allichakuy,to arrange
allichay,to arrange
allillamanta,slowly
allillanchu,are you well
allimanta,"slowly, deliberately"
allin,"good, fine, ok"
allin puriy,to behave well
allin rikuy,"to behave well, to be considerate"
allin ruway,benefit
allin yuyay,conscience
allinchay,"to correct, to fix, to make good"
allinchiy,to correct
allinmi,against
allinpaq hap'iy,to approve of
allinyay,to improve
allipunkapuy,to resolve
allpa,land
almilla,dress worn by Indian women
alpaqa,alpaca
alqo,dog
alqo alqo,ant-like insect with colored back (yellow or red)
alqo onqoy,hydrophobia
alqo tuna,a type of cactus
alqochay,to insult
alquilay,to rent
alto misayoq,Andean priest
aluhakuy,to lodge with someone
alujay,"to lodge, to give boarding (Sp.)"
alwa,alfalfa
ama,no (command form)
ama phiñakuspa,with getting angry
amachay,"to defend, to protect"
amañay,to learn
ami,disgust
amichiy,"to disgust, to be tired of"
amikuy,to be bothered with something
amusiku,chicken-foot plant
ana,mole
añaka,pleasure
anaq k'iri,ulcer
anariwa,watchman
anariwa,watchman
anata,musical instrument
anathuya,skunk
añawayu,thorned plant with yellow flowers
añaychay,to thank
ancha,"very, more, alot"
ancha allinmi,it is very good
anchhuykuy,to approach
angel,angel
anillo,ring (Sp.)
anka,"eagle, falcon"
ankhiy,to gnaw
anku,"tendon, nerve"
anqas,blue
anqhas,blue
anta,copper
antawara,reddish clouds in morning and evening
antawaramuy,to red cloud
antis,rather (Sp.)
antuta,"arc, bow"
anyay,to reprimand
apachimuy,to send to here
apachiy,to send
apamuy,to bring
aparikuy,to carry away
aparikuy,to carry off
apasanka,spider that carries eggs on its back
apay,to carry
apay,"to carry, to bring"
apaymuy,to bring
api,"corn flour, cloves and toasted citrus peels"
apillidu,"last name, surname (Sp.)"
aprovechay,"to profit, take advantage of (Sp.)"
apu,"supreme, Andean deity"
apu suntur tiyana,amphitheater
apuskachaq,proud
apuskachay,to boast
aqarqitu,locust
aqch'a,comb (for hair)
aqch'akuy,to comb one's hair
aqe,sister-in-law
aqha,"chicha, corn beer, corn liquor"
aqhay,to make corn liquor
aqnuy,chew partially
aqo,sand
aqoyraki,calamity
aqsu,"cloak, cape"
aqtuy,to vomit
araña,spider (Sp.)
