Other,English
-hni,swaddling-clothes
"-khu, -ku",owl
-rang,father's sister's husband
-rïl,creeper
A puan a bo ta; Tu puan?,His cloth is lost; Whose?
A sakawr a hral ta; Tu?,He has sold his horse; Who?
"Aih-ah!, Aih!",expressing sudden pain
Aikhiangi zai,the name of a song
"Ban, lak",arm
"Dui, tui",water
"Haka kul, m-kul",twenty
"Haka thet-se, nél",sand
"Hmar mei waam, mei vaap",ashes
"Hrang-chal, Tlâng-tê",the name of a clan
Hrang-chhuana,Jupiter
"Hrangkhupa sedar parh, Hrangkhupa sedar tlawrh",configuration of stars
Ka chungah a tuan,He vented his anger on me
Ka pindan khawi ah nge a awm?,Where is my room?
Kam,bank of a river
Kam,shore
Kam,to bother
Kam,to set a trap
"Ke, keng",foot
"Ke, khong",leg
Kha,bitter
Kha,partridge
Khatah min khawih suh!,Don't touch me there!
Khaw-chung,Lushais living in the Cachar
Kut,Hand
Lu,the head
"M-Gre, thiir",iron
Mei,cloud
Mei,fire
Ni,a paternal aunt
Ni,sun
"Ni, ni'",to be
"Rong, thing",wood
Sam,hair of the head
"That, ti-thi, tih-thih",to kill
Thla,month
Thla,moon
"Thla, thlaak",to lower
Ti-Toh,be uneven
Tiddim ma,wound
Ting bêl,an earthen pot for boiling
Ting sen,red cotton yarn
Ting tui,hill indigo dye
Ting'dum,to dye blue yarn
Ting-Tang,the one-stringed Lushai fiddle
"Ting-Tiah, Ting-Tiak",to be over
Ting-thlêng,trough for dyeing cotton yarn
Ting-thlêng,yarn in
TingTang chi hrang hrang,different stringed instruments
"TingTang'kai, TingTang'kaih",to play a TingTang
Tla-bung,Lushai name for the Karnaphuli
Tlawng,Tlong River
Tlawng dawr,the Lushai name of Changsil
Tlâng-lau,name of a tribe of Lushai Hill
Tlânglau bâwm,the name of a stretcher
Tlânglau vaimîm,name of a species of maize
Tuahnge mi ruat?,Who do you think I am?
Tuaidinga thlah,five-toed tiger
Tuaka no rorêl,the rule
Tuaka note,the descendants of Tuaka
Tual Pawi,Pawi who lives among the Mizo
Tual-vungi,large female butterfly
Tualvungi êm,a small fungus
Tuan leh mang a mi,belonging to past ages
Tuan leh mang ata,from past ages
Tui-châng,name of a Lushai river
Tui-kuk,Tipperah tribe
Tui-pui,the name given to the Kolodyne
Tui-rial,name of the Sonai river
Tui-ruang,name of the Barak river
Tui-vai,the name of a river
Tui-vawl,name of a river
Tuikuk be-pui,the name of a species of bean
"Tîn hmun, tlâm êm hmun, tlâm hmun",an area of jhoomland
Tîn hnutê,tinned milk
Tîn san,to go away and leave
Tîn zu,beer made of husked rice
Tîn-tîr,break up
Tît-êk,to be flyblown
Zudawr khawi ah nge a awm?,Where is the bar?
a bul a bal,ground
a chang changin,very occasionally
a changin,occasionally
a chauh,the precise
"a chawp, a chilhin",immediately
a che,to you
a che u,from you
"a chha, thuum",as good as
a chhan a lak'thiam,be able to understand
a chhan awm lovin,without a cause
a chhan leh a vang,the why and the wherefore
"a chhe lam tehkhinna, a chhe lama tehkhinna",by-word
a chhe lama'hriattir,to inform against
"a chhe lamah'la, a chhe lamah'lak, a chhe zawnga'la, a chhe zawngala'lak",put a bad construction upon
"a chhe lamin, a chhe zawngin",against
a chhia a tha,the good and the bad
a chhia leh a tha,the good and bad
a chhiat a that,good and bad qualities
"a chhim a hmar, a chhim a hmarin",north and south
a chhuan-chhe zawngin,a serious or grave matter
a chhuk a chhovin,uphill and down dale
"a chhûn a zanin, tûk leh zan",day and night
"a chhûng a pawna, a chhûng a pawnah",indoors and out
a chhûng chhûngin,whole families
a chhûng kua kuain,in families
"a chhûng kuain, a chhûngin",the whole family
a chuang a liam,anything over and above
a chuang a liamin,more than is necessary
a chuangin,superfluously
"a chung'tu, a chung'tuk",to cut down large trees
"a dada dal rual'nih loh, a dala dal rual'ni lo",to be irresistible
"a dala dal rual loh, a dana dan rual loh",irresistible
"a dana dan rual'ni lo, a dana dan rual'nih loh",to be resistless
"a dang dangah, a hrangin, a hranin",separately
"a dang, a dang-lam",another
"a dawt lehah, a dawt lehah chuan",next after that
"a dawtah, a dawtah chuan",next
a dawttu,the next
a dik a dawk,right and wrong
a dung a vang,length and breadth
a dung a vangin,in its length and breadth
a dung zawng,the length
a dung zawngin,lengthways
"a eng a khaw . . . lo, a eng a khaw mah",not anything about it
"a eng a khaw pawh, a eng a khaw poh",anyone
a eng a ruangah nge,why?
"a eng lam lam mah, a eng lam mah mah",neither
"a eng lam lam, a eng pawh",either
a eng lam mah mahah,in neither direction
a eng mah,neither of them
a eng ve ve pawh,one or the other
a eng zawk nge,which of two
"a eng-nge, a eng ber nge",which?
a falin,at a distance
a fu,cob after the removed grain
a fîrin,in an undiluted
a fûr a thalin,summer and winter
a hang kah,black-spotted
a hangin,without salt
"a hangin' kah, a hangin' kap",be spotted with black
a hauvin,by itself
"a hlangin, hlang, tlân, tlâng",all together
a hlawpin,in a party
a hlei-hluakin,more than others
a hlim chhawngin,at first in the early days
"a hluanin, aia",than
a hlîrin,without admixture
"a hma a pangin, a hmain, khalh-in",before
a hma tiamin,in regular order
a hmanah,not only . . . but
"a hmei a pa, a hmei a pain",men and women
"a hming chauhvin, a hming pu chauhvin",only nominally
a hmunah,at the place itself
a hnuai' thawlh,cut down the undergrowth trees
"a hran, a hran-pa",separate one
a hran-pain,specially
a hreh-awm a nuamin,whether difficult or easy
"a hrila' hril, a hrilha' hrilh",to tell
a hrim rêng rêngin,apart from other consideration
"a hrim rêngin, a rêng rêngin, engpawh ni sela",nevertheless
a hring hranin,with a human body
a hu-hovin,all together in a company
a huau huau lai,the time of excitement
a hun hunin,at the proper time
"a hun taka thil' ti, a hun taka thil' tih",to do a thing punctually
a hun takah,punctually
a hungin,in a clump
a in-dawtin,one after the other
a intah-tawlin,in order
a thlawnin,occasionally like
"a', át",cut as with knife
a-chin,after
a-hlei,hardly
a-hleih,scarcely
a-hna,an anna
"a-hnu hmanah, a-hnuah, a chhapah",besides
"a-hnu hmanin, a-hnuin",if
"a-hnu, achinah, ai te hrim",since
a-hnêkin,instead of
a-hovin,together
"a-lut, lut",manure
aa,be foolish
"ah khaih!, aw khaih!, awh khaih!, e khaih!, eh khaih!",Oh brother!
ah!,Bother it!
"ah, re', re', rek",cut
ahna,band by which anything's carry
"ai chhuah, ai chhuak",call out in fear during sleep
ai kaih,to charm
ai kaih' thiam,be skilled in charming
ai kam,name of a large black crab
ai khat,one class
"ai khata' lên, ai khata' lêng",be of one mind
ai lai-dum,root of a species of duchhia
ai mit thlawn ang,to be absolutely unable
ai ruah,rain of the beginning of fall
"ai ruah, aiawt, aium",crab (1)
ai tak,have a real shot
ai te chhin,to have a trial shot
"ai' en, ai' san, ai 'sam",to augur
"ai' nei, ai' neih",possess power of fascinating
"ai'tha, ai'that",have the power of fascinating
"ai, ai chawt, aichawt",partially dry
"ai, aifiar, aikam, aisen, aitê, aitesen, chakai, chakai",crab
"ai, aih",sacrifice a domestic animal
ai-aw!,expressing sorrow
ai-awt,a crab trap
ai-bawp,the claw of a crab
ai-bawp,used as a bait for crabs
"ai-chal, ai-du",the name of a plant akin
"ai-chhe, ai-chhia, ai du sên-til",wild cardamom
ai-chhin,have a trial shot or throw
"ai-en' thiam, aisam' thiam, aisân' thiam",to be skilled in augury
ai-eng,turmeric
ai-fiar,a medium-sized red crab
ai-hal,to be unfriendly with
ai-hni,hangnail
ai-in' zial,to fascinate
ai-kal,bile
ai-nawn,name of a tree bearing flowers
ai-sar,the fate
"ai-sen, aite-sen",small red land-crab
"ai-thûr, kha-tual, Tlingi leh Ngama inchhaina, tui-bal",the name of a plant
ai-tê,name of a small crab
aiawhtu,a substitute
aiawt' chiah,set a crab trap
aibuh' chiah,place creeper in the water
aifiar kal,walk upon the hands
aiin,in place of
"aite vûn, aite vûng",the extreme source of a stream
"am, lam",way
"an, chhúng, khung",inside
ang,will
"anu, nu",mother
"ar khal, arpui hang khal, kêl khal, khal chuam",a class of Lushai sacrifices
"arpui hang khal, hmar khal, khâl, lasi khal, sa khal, vanchung khal, vawkte khal",class of Lushai sacrifices
"au, kuuk",cry out
"b-ju, sa-zu",a rat
"b-n-d'-li, li",four
ba-bao,the egg-fruit
baak,the bat
baal,generic term for edible arum
"baan, baang, khai-thli",to hang up
bai,be lame
bak,side-whiskers
bang,a wall
"bang, éng",what
"bar, tam, te'",much
bden,be true
be,a k. of edible beans
bel,to sew on
bel',addition
ben,hit with the open hand
beng,the ear
ber',filthy
beraam,a sheep
"berh-nam, buarzâm, pholêng, tlângsâm hlo",name of a straggling shrub
"bial, mum",round
biang,cheek
bil,blunt
bo',an inflammatory swelling
"bo', bok, tlu zal, tlûk zal",to lie down
"bok, buang, Haka raang, ngô",white
boong,a bull
bop,hind leg of an animal
bu',rice boiled
"bu, bun",put on rings
buai,to be troubled of
buan-diim,be denuded of covering
bui,bamboo rat
"bul, jung, zung",root
buuk,a temporary house
buuk,to measure
cha',send for
chaak,desire
"chaal, chál",species of bamboo
"chaang, chan",to watch for
"chaang, tuah",a joint
chai,to try one's strength
"chak sa-khai, chak sakhai zawng",that which one wants
chak tlak,large enough for sacrifice
chak-takin,eagerly
chakna zawng,strong point
chal ' arh,to have a square forehead
chal bawn,thicket
"chal""buruk",catch hold of two persons
"chal, m-tsal",the forehead
chal-chang,full grown
chal-chang,the clonic movements
chal-chheh-takin,to the face
"chala lei""si, chala lei""sík",to bow down with the forehead
"chala lei""vit",to bow down
chalawh,disregard the feelings
"chalcha êk, chalchang êk",worm upheavals
"chalchang""tal",to struggle in the throes
chan,share
"chan, chang",receive
chang,a joint of finger
"chang-paat, tang",worm
chap,to trim
chat,break
"chau, chau'",be tired out
"che', cheek",hack with axe
"che', chep",clamp
"cheen, cheeng, TingTang'kai, TingTang'kai, TingTang'tum, tlo1",to play
chel',be equal
chem,chopper used for wood-cutting
cher,to cover with wicker
"chhOng, so",boil
chha',thick as wood
chhaal,to question
chhai',play with
chhak,the East
chham,recite
"chhe', chhep",pile up
"chheen, chheeng",to rain continuously
chhia',make an offering
chhiar,granary
chhiat,act in an unnatural manner
chhiil,trample under foot
chhok,cut off at one stroke
chhom,in good time
chhom,to bring with one
chhu,the vulva
chhu',snatch away
"chhu, chhut, hnek, nek",to strike
"chhua', chhuak",go out
chhul,get dirty
chhum,to finish reaping
chhun,to stab
chhíp,crown of the head
chhón,to answer
chhúl,afterbirth
"chhúm, tui khu",mist
chhúng,household
chi,a seed
chi',thatch
"chi', chip",be reduced to small parts
"chia', ngei, tei",self
chiap,to cheep
chiar,be thoroughly cooked
chiar,make a noise
chiat,as a penalty
chiau,wet and dirty
chiim,submerge
chik,spotted
chil,saliva
chil',scold
chil',squeeze
"chil', hnai, hnai'",near
chin,quantity
chiu,pierce
chom,mix any liquid food
"chom, huai",an evil spirit
chu . . . chu,applies here also
chuam,immature
chuap,the lungs
chuk,descend
"chum, chuum",punch
"chô, cho'",dig a hole
"ciip, tsiip",to shut
da,far
da',place
"da'-ro, tang",be dry
"da, daak",lose saltness
daal,prevent
daan,manner
daap,cover
dal,the membrane
"dam, dám",be sheltered from the sun ray
dap,the bevelled edge
"dar', ti-Tai-Tâm, ti-Tai-Tâm, ti-Teh, tih-Taih-Tâm, tih-Taih-Tâm, vor'",to scatter
de',to crack
"de', dep",be close to
"deeng, den",to throw
"deeng, deng'",to hammer
dem,make fun of
"di', dít",gnaw with the front
diak,mire
diil,pond
diing,go straight
"dim, khah, khat",to be full
din,make
"din, ding",to stand
ding,right
"do', doot, vi', vit",to pierce
dol,conquer
dool,soil
dool,to follow next in succession
"doom, tuam-hlawm",to support
dop,the feathers under the tail
du',wish
"dui, hru, tui",egg
duk,be glowing with heat
dul,stomach
dum,black as sky
"dun, dún, hni', k-hnis",two
dung,crest
dung,length
dung,the top of a range of hills
dur',to blister
"dón, dút",drink
dóng,name of a jointed creep plant
dô,be at enmity with
dô,stick into
dúm,a pool in a stream
ei,we
ek,split
el,to emulate
en,glance
eng,the breast
eng,yellow
engpawh ni rawh se,anyhow
er,be warped
er,make preparation for a feast
fa,an off-spring
fa,an old Lushai word for rice
fa,be ill
fa',a k. of oak-tree
fa',to feed with the mouth
faak,have dinner
faal,isolated
faan,be elastic
"faang, mam",rice
faar,yew tree
fai,clean
fang,a grain
fang,an axe-head
far,leak
far-nu,sister
"fe', feep",to suck
feem,edge
fiam,lark
"fin, fing",be wise
"fo', foop, tUm",kiss
fong,sp. of flat shallow basket
fu,sugarcane
fual,hang low
fuan,gather together
fui',to advise
fuk,be erect
fuum,be slow at work
"fuur, khaw fûr, tui fûr",the rainy season
fô,often
gan,a k. of gourd
ha,tooth
haak,catch one's breath
haal,burn
hak,to make much of
"haka cuar, haka phaw",skin
ham,be of sufficient size
"ham, hám",yawn
hang-lam,the waxing
hap,snap
hau,abuse
hau',to bespeak
"hei, i",this
"hem, hém",to wag from side to side
hiar,stinging to the tongue
hil,nearly dry
"hin, hing",be sour
hla,a song
"hlaan, hlaang",to lift up
hlaang,a support made to keep a corps
hlai,large
hlai,to flay skin
"hlai, thal, thal",a sp. of oak
hlai-ba,a sp. of snake
hlam,a fathom
hlau',the exact likeness of
"hlei, hlei'",compared with the other
"hlei, thehlei",a squirrel
"hleng, tlang-tla, tuaitît suak, tuaitît suak, tual-ram",name of a tree
hli,flea
hli,self-sown
"hli', hliip",take off
hliau,lick
hliim,turn back
hliit,a water leech
"hlim, tîr, tirh",freshly
"hlin, hlíng",to noose
hlo',salary
hloom,to knead
hlui,masculine of fowls
"hlum, hluum, lum",ball
hlut,to take pleasure in
hlô,a weed
hlúm,the name given to the womb
hmai',forget
hman,have leisure
hman-hlel,be busy
"hmar bung, la, la, lo-kal, ra",come
"hmar sip, pling",full
"hme', hmet",press with the finger
hmelchhia,ugly
hmin,ripe
hming,name
"hmom, hmuam",keep in mouth
hmor-háng,name of a sp. of rice
hmu,to see
hmuar,mildew
"hmui-thal, hmui-thlur",spindle
hmui-thla,apparition
"hmul, Sam",hair
hmun,room
"hmut, wut",blow
"hmél, yu",face
