Other,English
"gota, kai",´drop
"den, na, un, un hende",a
algun,a few
"krenchi, poko",a little
muchu,a lot of
"teleram, tèlram",abacus
rebaha,abatement
"abatuar, matansia",abattoir
abreviashon,abbreviation
alfabèt,ABC
abdikashon,abdcation
abdikashon,abdication
"abdómen, bariga, barika",abdomen
"eror, fayo, fout, kibokashon, kibukashon",aberration
"asistí, yuda",abet
debòr,abhorrence
abominabel,abhorrent
"spera, sufri, warda",abide
durabel,abiding
"kualifikashon, poder",ability
"baho, despresiabel, miserabel",abject
"apnormal, iregular",abnormal
kas,abode
"abolishon, anulashon",abolition
abominabel,abominable
debòr,abomination
faya,abort
"aborto, frakaso",abortion
aprokisimadamente,about
ariba,above
honesto,above-board
huñá,abrasion
resúmen,abridgement
"pafó, pafor, pafór",abroad
abolishon,abrogation
"abrupta, inesperá",abrupt
"manko, ousensia",absence
ousente,absent
sali,absent onself
"apsoluto, ilimitá, kompleto",absolute
outokrasia,absolute power
"apsolutamente, efektivamente",absolutely
"piedat, pordon",absolution
"apstrakto, kita, konklú, resúmen, teorétiko",abstract
"apstrakshon, robo",abstraction
apsurdo,absurd
"abundansha, abundansia, rikesa",abundance
"abuso, insulto, maluzá, ofensa",abuse
"feros, feroso, horibel, teribel",abysmal
"abismo, precipicio",abyss
Etiopia,Abyssinia
"akadémiko, studiante, univèrsitario",academic
akademia,academy
aksènt,accent
"akseptabel, aseptabel",acceptable
ataka,access
alkansabel,accessible
atkisishon,accession
"kasualidat, koinsidensia",accidence
"aksidente, desgrasia, kasualidat",accident
aksidental,accidental
"aploudí, aplouso, aprobashon",acclaim
aplouso,acclamation
akordeonista,accodionist
"akomodá, asistí, finalisá, kaba, terminá, yuda",accomodate
"akomodashon, kas",accomodation
"kompañamento, kompañamentu",accompaniament
kompaña,accompanist
kompañá,accompany
cumpli,accomplish
"akshon, akto, echo",accomplishment
akuerdo,accord
akuerdo,accordance
akordeon,accordion
akordeonista,accordionist
"aklarashon, faktura, kuenta, motibu",account
"deskripshon, informashon, kere",account (1)
regester,account book
"eksplikabel, responsabel",accountable
ekipahe,accountrement
kere,accredit
"kresemento, kresementu",accretion
"akumulashon, monton",accumulation
"bateria, kolekshonista",accumulator
presishon,accuracy
presis,accurate
krese,accure
akusashon,accusal
akusashon,accusation
akusativo,accusative
kulpa,accuse
akusado,accused
akusadó,accuser
kostumbrá,accustom
"gewon, hewon, komun, usual",accustomed
gewon,accustumed
as,ace
marga,acerbic
amargura,acerbity
ásido,acetous
"anhelá, doló, dolór, due",ache
realisabel,achievable
"cumpli, haña, hasi, haya",achieve
"akshon, akto, echo, èksito",achievement
ásido,acid
sarkasmo,acidness
"konfeshon, recibu",acknoledgement
miembro,acolyte
"konosemento, konosementu",acquaintance
"atkirí, haña, haya, kumpra, optené",acquire
"atkisishon, kompra",acquisition
akrobat,acrobat
"enfrente, horizòntalmente",across
"antes cu, anti, kontra",across from
"akshon, akto, aktua, echo, hasi",act
"akshon, akto, bataya, echo, proseso",action
"brigamentu, influensha, pelea, peleya",action(1)
"aktivá, kousa",activate
aktivo,active
"akshon, aktividat, ánimo, okupashon",activity
aktor,actor
aktris,actress
efektivo,actual
realitad,actuality
efektivamente,actually
"move, muf",actuate
atenshon,acuity
intenso,acute
"anunsio, atvertensia, aviso",ad
infinitamente,ad infinuitum
proverbio,adage
adaptashon,adaptation
"agregá, añadí",add
vibora,adder
agregashon,addition
èkstra,additional
"bobo, bubè, chambòn, sokete",addled
adrès,address
maestro,adept
"ayo, so long, tanten",adieu
athetivo,adjectival
athetivo,adjective
"sentensha, sentensia",adjudication
agregashon,adjunct
adaptashon,adjustment
"atministrashon, gobernashon",administration
atministrativo,administrative
atministradó,administrator
atmirabel,admirable
atmiral,admiral
atmirashon,admiration
"atmiradó, atmiradora",admirer
permitibel,admissible
konfeshon,admission
aanmaning,admonition
"babel, bagamunderia, beheit, bochincha",ado
"bòmbòshi, boroto, desòrden",ado(1)
adoptashon,adoption
adorabel,adorable
adoradó,adorer
adrès,adress
hèndi,adroit
adulto,adult
progreso,advance
progreso,advancement
"benefishi, benefisio, bentaha, utilidat",advantage
"faborabel, útil",advantageous
aksidental,adventitious
aventura,adventure
aventurero,adventurer
aventurá,adventurous
atverbio,adverb
atverbial,adverbial
"enemigo, enemigu",adversary
"desbentahoso, kontrali, kontrario",adverse
atenshon,advertence
atenshon,advertency
"anunsio, atvertensia, aviso",advertisement
konseho,advice
konsehabel,advisable
abogado,advocate
"aério, antèna",aerial
airodinámika,aerodynamics
aironauta,aeronaut
aviashon,aeronautics
"airoplano, avion",aeroplane
estétiko,aesthetic
estétika,aesthetics
afabel,affable
"afèr, asuntu, kaso, kestion, kos",affair
emoshonal,affecting
"afecto, amor, stimashon",affection
sigurá,affirm
promesa,affirmation
afirmativo,affirmative
aflikshon,affliction
rikesa,affluence
"riko, riku",affluent
Afganistan,Afghanistan
miedoso,afraid
"atrobe, trobe",afresh
Afrika,Africa
afrikanu,African
afrikanchi,African marigold
"despues, tras di",after
"atardi, tramerdia",afternoon
"atrobe, trobe",again
"anti, kontra",against
kukuisa,agave
"edat, époka",age
agensia,agency
agènda,agenda
"agente, representante",agent
agresivo,aggresive
"agreshon, ataka",aggression
agresivo,aggressive
"agresor, atakadó",aggressor
agreshon,aggro
"intrankil, nervioso",agitated
agitashon,agitation
"kaweta, niuskir",agog
agonia,agony
"agrario, agrikultor",agrarian
agradabel,agreeable
akuerdo,agreement
agrario,agricultural
agrikultura,agriculture
keintura,ague
"antes, dilanti",ahead
"aistensia, aistènt, asistensia, ayuda, yuda, yudadó",aid
"aistí, ayudo, ousilio",aid(1)
malesa,ailment
"meta, mik",aim
"aira, aire, airu",air
erko,air conditioning
stiwardès,air hostess
"aeroplanu, avion",aircraft
avion,airplane
