Other,English
-chën,duck
-pchu,warm
-rin,"white, yellow, black"
: le'mba,salmon
abdu,cattle
abu-,to bleed
abul-,to lack
aglän,plain
aj-,to save
aja,good
ajü-,to save
akin,elder brother
akä,elder brother
al-,take
ala-,to cross a mountain
alakït,mountain pass
alan,mountain pass
alawü-,to teach
alba-,to be unable
aldi-,to poach in dirt
alga,net
ali-,to be angry
alug,currants
ama,quick
ama-kän,quick
ami-ltän-,quick
amin-,quick
amnga,mouth
amta-,to taste
anang,mountain ram
anda,friend
andi,a k. of duck
anga,crack
anga,wild game
anga-,dig
anga-,to graze of deer
angan,enclosure for deer
angazhakän,orphan
angnakï,foreigner
annganï,year
anngü,right
anni,a k. of duck
antaga,slope of a mountain
anï-,to present a gift
aragan,open space
aran,scarcely
arinka,evil spirit
arit-,to cause fear
arkan,back
arü-,to come to one's senses
asï,woman
awlän,plain
awus,husband of elder sister
azhin,a k. of salmon
ba-,propose for marriage
badara,dun-bird
bagda-ma,white
bagurin,clear of sky
bajtu,cliff
baka-,obtain
bakla,separate
baksa,central pole
baldi-,be born
balini,sable one year old
bara-,to increase
bara-ma,many
bargï,opposite
bargük,enemy
batun,frozen soil
baxana,he-goat
bazhi-kir,early
be,bait
begdi,leg
bege,ferment
begin,cold
begï-,to freeze
beje,man
bejün,an ungulate animal
bele-,to help
belge,lap
beli,pale
belin,hysterics
belu,flat
bener,younger relative-in-law
bere,peaceful
bi,i
bi-,to be
bile,lapel on mittens
bilen,lapel on mittens
bilga,throat
bilki-,to soak
bira,river
biraja,spring
biri-,to lay planks
birin,female of a predator
biriptir,planking
bodo-,accompany
bogin,cold
bogjan,wristband
bogo-kän,slave
bogoro,frazil
bogï-,slave
bokokto,cone
bokoli,breast bone
bokon-,take revenge on
bokoto,cone
bolgig,dwarf cedar
bolgikta,dwarf cedar
bolgo,air
bolgo-,to be afraid
bolo,autumn
boloko,spiraea
bolï-,blow of wind
borï-,to divide
bosogo,slope of a mountain
bosokto,kidney
botö-,to tie with a knot
bu,we
bu-,"to die, to shade"
buchï-,to dry on fire
buga,mound
buga,"place, mound"
bugan,mound
bugar,wood
bugdeke,pimple
bugdi,variegated
bugutuna,mosquito
bukachän,island
buke-,to bend
bukech,fish head
bukse,cartilage
buksukë,pimple
bukun,birch bark
bul-,stroke
bulbente-,to form
buldi-lë-,to become gelatinous
bulkiw-,swash
bulku-,to smear
bulle,sinew
bulumzhu,bastard
bulë,swamp
bulën,enemy
bulï-,to be sad
burgu,thick
burgï-,demolish
burki,fresh snow
burï-,to let slip
butu-,a hoof disease
butukte,piece
butun,a hoof disease
buture-,pimple
butëkte-,crush
bäde,face
bäkeje,young bear
bäkerö-,to slide
bë^,place in a dwelling
bë^ga,moon
bë^l-,to be in a difficult position
bö-kän,slave
bök-,to stop
bökan,thigh
búka,island
bü-,to give
bül-,become dull
bünï-,to howl
chak-,collect
chakan,place under the knee
chakar,eyelid
chakcha,calf of leg
chaki-,to tread a path
chakimukta,a k. of midge
chalbaka,crescent
chalban,birch bark
chalï,arrow head
chamukchän,mouse
changit,robber
chapa,fish roe
chapida,white clay
chapka,fish spear
chari-,to tear
chawarï-,to grip with claws
chawir-,to be noisy
chawizha,white clay
cheche,rag
chekekte,upper part of throat
cheken,upper part of throat
chelgek,exhausted
chelë-,to stumble
chepe,pustule
chepeder,locust
chere-,to bake
cherï,excrescence on birch bark
chewe,forked branch
chiki,pivot
chiki-ltu-,to sprout
chikti,bead
chikä-,chop off
chilchun,gland
childi-,to spread
chilkï,muscle
chime,top of tree
chipan,edge of sledge brake-stick
chipi-,to scrape
chipi-chä,a small bird
chipikte,narrow
chipileme,narrow
chipka-,to squeeze
chir-chï-,to scrape off
chiri-,to stink
chiwar-,roll
chiwi-,to be noisy
chiwuke,awl
chobaqa,a k. of overcoat
choko-,to squat
cholko,grey
chomdokolö-,to pinch
chongkï,beak
chongkï-,to peck
chopkí,deep place
chopo,to submerge
chowï-ksa,foam
chuke,snuff
chukerë-,to move warily
chulbi-,become lean
chulbikän,a small hill
chulupkí-,to hobble
chulupkíwun,dog-collar
chum-nï,cone of any fir tree
chumbukte,globe
chumche,a wood stack
chumche-,to put into a stack
chumkilëptin,rounded
chunmï,cone of any fir tree
chup,through and through
chupa,porridge
chuper,deep place
chuptü-,to pull out
churgï-,drip
churikta,beads
churumkurë,a k. of willow
churëkte,fringe
chuwkän-,to burn with fire
chuwukï,snuff
chä-,that
chägdi,index finger
chäke,place under the knee
chäkre,fir-tree
chë^wyka,shell
chëga,frozen snow
chímechïldün,a k. of insect
chï-,skin
chïmechin,knee-cap
chïpchï-,to stuff
chïw-,to lick
chólí,tongue
chök-,delve
chölï-,to gossip
chüka,grass
chüri-n,yellow
ciki,edge
daga,near
dagachän,root
dagaña,shoulder bone
dagor,friend
dal-,to close
dala-,to lap
dalbu-,stick to
daldi,sweet
dalga-,to roast
dali-,to close
dalli,sweet
damukte,rather
dangama,stuffed tightly
danne,saddle shelf
dapcha-,press
dar,icedrift
darama,back
daran,row
dargä,tumour
darkin,snow crust
das-,to cover
daw-,to be infected
dawsi-,wave
deGinngékte,mushroom
debdirin,fluffy
deg-,to fly
degi,bird
dektenne,feather
del,head
delemï,wild
delin,mane
delki-,to split
delkën,wooden platform for storing
delmï,wild
delpe-m-,to split
delpe-rge-,to split
depe,soft
depe-me,soft
derbe-kin,damp
derbëw-,to dampen
dere,surface
dergi-,to shiver
dering-,to shiver
det,mossy meadow
dew-zheki-,to shamanize
dewe-,to paint
dewej,song
dewuki,pelvis
diGí,four
didi,mountain ridge
dike-,to hide
dil,head
dilachä,sun
dilba,breast
dilbikte,skin for a coat
dilgan,voice
dilgu,tree juice
dilkën,fly
diram,thick
dirga,gullet
disut-,preserve
do,inside
dogor,friend
dokton,stockings
doktonno,forehead
dolboni,night
doldi-,to bend
dolo,open sky
dongoto,cold
dongqa,saddle for children
du-,to get accustomed
duG-,hit
duGin,channel
duGu,channel
duduke-,howl
dukchá,a k. of fish
duku-,to write
dul-,to warm of sun
dulaGi,farrow
dulbu-n,stupid
dulgik,alder
dulu-mkun,easy
dunde,earth
dungkin-,to bow the head
dunne,earth
dure-,to walk
dureki,stirrup
durengi-,to leap
durun,pattern
duwe,end
duwuki,pelvis
dá-,to follow
dár,fathom
dä,elder in-law
däG-,to cross a river
däw-,to cross a river
dër,surface
dí-,top
dïwekte,dwarf birch tree
dóldí-,to hear
e-,not
eGe-,to encircle
ebkemkire,heather
edi,husband
eje,demand
ejet-,to ask
ekin,elder sister
ekse-,to carry
elbe-; ellun,to cover a tent
elbeskët,bathe
eldun,to cover a tent
elekche-,to have enough
elke,silent
elï,enough
eme-,arrive
eme-,to leave
emen-,to leave
emi-lge,deer pack
emin,deer pack
emin,pack strap
emugde,female deer
en'in,female
ende,a k. of duck
enu,illness
enut-,to feel pain
er,this
ere-,to be mistaken
eri,this
eri-,to breathe
erin,breath
eru,bad
esikin,unripe
eskë-,to wait
esí,now
etejé-,to guard
ewe-,carry on oneself
ewe-zhekin,weak
ewedi,cake
eweké,grandmother
ga-,to pole in a boat
ga-,to take
ga-wun,boat pole
gagda,one of a pair
gajïw-,to beckon
gara,stick
garpa,ray
garpa-,to shine
gasa,crane
gatakta,daft
gedimuk,back of the head
gegin-,to be angry
gel-,get hardly on one's way
gelë-,search
gepe-,to begin of night
gerbe-,to procure poles
gerbï,name
gilde-,to stretch
gildi,cold
gilduka,reindeer
gildï,ring
gilge,reindeer
gilka-,to be sore
gilta-li,white
ginakin,dog
gir-,to cut out
gira-kta-,to step
giramna,bone
giri,shore
girke-,to spread
girkï,mate
giw-,strike
giwchën,roe
goG-,to hunt
gochi,sour
goldi,ring
goli,a hook
golo,log
gori-,stir
gori-,to go mad
goro,far
gowzho-,to hunt
gudiGë,stomach
gugarka,part of harness
gugda,tall
guja-,to butt
gujä-,hit down berries
gul-,to blaze
gula,edge
gulkachän,roe
gulï-,put animal bones
guncha-,avenge
gungur,garlic
guran,polar birch
guren,string
gurewu-,to tie a band
gurgakta,moustache
gurnun,squirrel
guru-ma,straight of a river reach
gurukä,reach of river
gurë-,to unfasten
gus,eagle
gusin,maternal uncle
gutkën,pike
guzhej,beautiful
gäre,swan
gë',other
gë'ki,falcon
gë'wan,dawn
gë'wun,oar
gï-,to fume
gïwun,furnace
gör-,to exuviate
görba,shallow
güle,dwelling-place
gün-,to say
iche-,to see
ideGë,thing
iken,settlement
ikë-,to sing
il-,to stand
ilagli,a k. of duck (1)
ilan,three
ilbe-,to drive
ile-,to lick
ilke-,to try
ilkiche-,to hope
ille,body
imekin,new
in-,to laugh
in-,to live
inengï,day
ingil-,to neigh
inngi-,to tie knots
irge,brain
irkihin-,to cry
irü-,to sink
is-,"to reach, pluck out"
itiknija,owl
iwkën,scoop
iwë-,to come near
izha,cold
jaja-,to shamanize
jakta,brook
jaku,swamp
jantakï,wolverine
jerke,earth
jü-,to go out
kachaka-,to tickle
kachikän,puppy
kadaGa,rock
kadar,rock
kaka-,to choke
kaki,angry
kaktalama,pale
kaktarin,pale
kalan,kettle
kalbu,girdle
kalbuldï-,to gather deer
kali,crucian
kalta-,to split in halves
kaltaka,half
kama-,to oppress
kama-lit-,to prohibit
kamit,box
kamni-,to press
kamnun,fish glue
kamra-,to hem a garment
kan-dirä,a k. of duck
kangir,helminth
kapkal-,to press
kara,woodcock
kara-m-na-,to envy
karaki,hazel grouse
karama-,to guard
karbukï,a k. of duck
kare-,to kill
karma-,to guard
kasaGa-,to overcome
kawrikï,sledge pole
ke'dris,mountain pass
kebder-,to bulge of belly
keli,knife
kelin,relative-in-law
keltefkï,wolverine
kempi,rowan
ken'ete,stockings
kendekë,shoulderblade
kenggur,emptied
kengi-,gnaw
kengku-tëk,emptiness
kengre,hole
kengtire,breast
kepe-,to swell up
kepke-met-,to float on the surface
kerbe-,kill
keremzhu bi-,to revenge
keremï-,to slander
kerimek,part of stomach
kesë-,to suffer
kete,many
ketem,barren of a female deer
kewde-,to pierce through
kewe,jaw
kewe-kte,meadow
kewer,meadow
kewilde,bobber
kichur-,to wander
kik-,to bite
kilden,lime tree
kiliwlï,sister
kimäje,mosquito
kinglë,skis
kirekte,woodpecker
kirge-,to gnaw
kirimkïn,eyelash
kiski,vice
kiwe,birch bark
kiwë,birch bark
kochi-nzha-,to chant
kochikta,nut
kocho,angle
kochut-,to deceive
kokollo,mittens
kolo,cunning
kongdor,crosswise
kongdorgo-,to break
kongdot-,uproot
kongno-mo,black
kongor,a k. of duck
kor,dish made of birch bark
korimi-,to wink
korowkän-,to burn down
korö-,to burn down
koto,knife on a shaft
koto-kon,concave
kotoron-mï,burn
kuchi,sausage
kuchi-,to wander
kuchu,touchwood
kudë,shore
kujukï,goose
kujïkta,larva of a gad-fly
kukchu,sleeping-bag
kukelchë,dying
kuku,blue
kuku-šin,blue
kukurë,minced meat
kukurë-,to mince
kulbukä,hub
kulikän,worm
kultir,threshold
kuluk,gull
kululi,stiff
kulïn,snake
kuma,seal
kumaka,Siberian stag
kumalän,a small carpet
kumaran,Siberian stag
kumdika,edge
kumikën,insect
kumke,insect
kumlë-,to embrace
kumma,fur stockings
kumnga,hollow
kumu-,to cover oneself
kun'etu,stockings
kun'ukta,larva of a gad-fly
kunga,childhood
kungduki,rump
kunggu,clothes
kungä,childhood
kungäkän,child
kunngukï,rump
kupe,cloth
kupike,mound
kuptu-,to cover
kupu,cover
kupu-,to cover
kupö,knee covers
kur,screw
kur-ge-kün,whirlwind
kure'r-,to freeze
kurgi-,catch fire
kuriwuk,screw
kurken,vessel made of birch bark
kurmu,fur stockings
kurä-,to wrap round
kusï-,to fight
kusïlïn,noise
kusïn,fight
kuta,marsh
kuwa-,scrape
kuwer,bride
kuwudek,mound
kälbe,together
kë'kikta,skin
kë'mkän,a k. of water insect
kë'ta,salmon
kë'wa,face
kë'wama,pale
këj-,to go astray
këlüme,servant
kën'e-,to praise
këter,big
kïran,falcon
kïwe,birch bark
kömba,ladle
köngäkte,bell
köta,debt
kükta,rowlock
kükte,all
labgän-,to glue
laka,goby
lakamawun,elm
laku-cha,loop
lamba,saddlebag
lamba-,to glue
