Other,English
"kas padarīts, tas padarīts",a bargain is a bargain
abats,abbot
vēders,abdomen
skābs,acid (adj)
skābe,acid (subst)
zīle,acorn
veca ola,addle egg
gaiss,air
alksnis,alder
alus,ale
dzīvs,alive
viss,all
visi ir klāt,all are present
jūs visi,all of you
mandele,almond
gandrīz,almost
arī,also
vienmēr,always
dzintars,amber
anāls,anal
enkurs,anchor
un,and
eņģelis,angel
dusmas,anger (subst)
dusmīgs,angry
potīte,ankle
skudra,ant
skudrlācis,ant-eater
tūplis,anus
lakta,anvil
drava,apiary
ābols,apple
strīda ābols,apple of discord
ābele,apple-tree
aprīlis,April
Ūdensvīrs,Aquarius (zodiac)
arams,arable (adj)
loks,arc
sauss,arid
sausums,aridity
Auns,Aries (zodiac)
bulta,arrow
dibens,arse
pelni,ash (powder)
osis,ash (tree)
apse,aspen
smakt,asphyxiate
ēzelis,ass (donkey)
pie galda,at table
krustmāte,aunt
rudens,autumn
rudenīgs,autumnal
īlens,awl
ass,axis
mugura,back (subst)
ļaunums,bad (subst)
neizdevīgs darījums,bad bargain
āpsis,badger (subst)
maiss,bag
maiznieks,baker
dzeloņstieple,barbed wire
miza,bark (tree)
mieži,barley
kauja,battle (subst)
kaujas lauks,battlefield
būt,be (verb)
nest,bear (verb)
bārda,beard (subst)
bārdains,bearded
bebrs,beaver
bite,bee
bišu vasks,beeswax
sākties,begin (intr)
sākt,begin (trans)
iesācējs,beginner
sākums,beginning
vēders,belly
žults,bile
banga,billow (subst)
bērzs,birch
putns,bird
plēsīgs putns,bird of prey
savāds,bizarre
melns,black (adj)
kazene,blackberry
pūslis,bladder (anat)
mīlīgs,bland
sega,blanket
akls,blind (adj)
akli,blindly
aklums,blindness
asinis,blood
zils,blue (adj)
zilgans,bluish
vepris,boar
purvs,bog (subst)
bumba,bomb
kauls,bone
kaulains,bony
grāmata,book
dzimis neveiksminieks,born loser
abi,both
maize,bread
plaudis,bream (fish)
kukulis,bribe (subst)
tilts,bridge
mala,brink
brālis,brother
svainis,brother-in-law
bullis,bull
deglis,burner
tauriņš,butterfly
ražens,buxom
no dabas,by nature
naktī,by night
līķis,cadaver
kamielis,camel
nometme,camp
vēzis,cancer (medical)
Vēzis,Cancer (zodiac)
svece,candle
cilvēkēdājs,cannibal
karpa,carp
maita,carrion
burkāns,carrot
šķirstiņš,casket
pils,castle
jātnieki,cavalry
kaviārs,caviar
pamiers,cease-fire
pagrabs,cellar
kapsēta,cemetery
centrs,centre
gadsimts,century
ķēde,chain
krēsls,chair
krīts,chalk
lēts,cheap (adj)
lēti,cheap (adv)
vaigs,cheek
siers,cheese
ķirsis,cherry
bērns,child
bēnība,childhood
zods,chin
kalts,chisel (subst)
baznīca,church
māls,clay
mālains,clayey
tīrs,clean
tīri,cleanly
klints,cliff
ogle,coal
tarakāns,cockroach
menca,cod (fish)
kafija,coffe
zārks,coffin
aukstasinība,cold blood
kumeļš,colt
varš,copper
līķis,corpse
klepus,cough (subst)
drosme,courage
govs,cow (subst)
gļēvs,coward (adj)
gļēvulis,coward (subst)
dzērvene,cranberry
dzērve,crane
noziegums,crime
vārna,crow (subst)
gurķis,cucumber
griezt ar nazi,cut with a knife
ieleja,dale
nolādēts,damned (pp)
drēgns,dank
meita,daughter
vedekla,daughter-in-law
diena,day
nāvīgs ienaidnieks,deadly enemy
nāvīgs ievainojums,deadly wound
kurls,deaf
kurls ar vienu ausi,deaf of an ear
kurlums,deafness
nāve,death
Decembris,December
briedis,deer
dievība,deity
tuksnesis,desert (subst)
velns,devil
rasa,dew
suns,dog
ēzelis,donkey
durvis,door
pūķis,dragon
sapnis,dream (subst)
sapņotājs,dreamer
dzert,drink (verb)
dzērājs,drinker
smaga,drudge
sauss,dry
