Other,English
Baro proszã,You're welcome
Berlinë,Berlin
Czerwinc,June
Czë to dôlek òd...?,Is that far from ....... ?
Czë to kòl do...?,Is that close to ...... ?
Dze je autobùsów przestónk?,Where is the bus stop?
Dze je banowô stacëjô?,Where is the railway station?
Dze je latawiskò?,Where is the airport?
Dze mieszkôsz?,What city do you live in?
Dzysô je baro fejn dzen,What a lovely day!
Dzysô je lëché wiodro,What awful weather!
"Dzãczi, Dzãka, Dzãkùjã",Thank you
Francëskô,France
Gdze je bar?,Where is the bar?
Gdze je moja izba?,Where is my room?
Gdze je sztrand?,Where is the beach?
Gdzez të robisz?,Where do you work?
Gromicznik,February
Gòdnik,December
"Jaczi mómë czas?, Jakô (terô) je gòdzëna?",What time is it?
Jak stôra je?,How old is she?
Jak stôri je?,How old is he?
Jak sã nazéwô ... drzéwò?,What is the name of that tree?
Jak sã nazéwô nen kwiôt?,What's the name of that flower
Jak sã nazéwô nen ptôch?,What is the name of that bird?
Jak sã nazéwô...,What is the name of that build
Jak sã nazéwô...,What's the name of that animal
Jak sã nazéwô... rzéka?,What is the name of that river
"Jak sã nazéwôsz?, Jakù? sã zwiész?",What is your name?
Jaka môsz robòtã?,What do you do for a living?
Jô jem inzeniéra,I am an engineer
"Jô jem szkólna, Jô jem szkólny",I am a teacher
"Jô jem sztudéra, Jô jem sztudérka",I am a student
Jô jem tu sóm,I am here alone
Jô jem z...,I am from .....
Jô jem...,I am .......
"Jô sã zwiã…, Móm na miono…, Nazéwóm sã...",My name is .....
Lubiã grac na...,I like to play the guitar
Lubiã grac na..pianino,I like to play the piano
Lubiã grac w,I like to play chess
Lubiã hard rock,I like hard rock
Lubiã jazz,I like jazz
Lubiã jinternet,I like to surf the internet
Lubiã pòdrózowac,I like to travel
Lubiã spiéwac,I like to sing
Lubiã techno,I like techno
Lubiã òbzerac zdrzélnik,I like to watch TV
Lëpinc,July
Lëstopadnik,November
Miemieckô,Germany
Mieszkóm dôlek òd...,I live far from ......
Mieszkóm kòl...,I live close to ......
Mieszkóm w Londonë,I live in London
Mieszkósz tu?,Do you live here?
Móm auto,I have a car
Móm le ...,I have one child
Môj,May
Nie doteko mie tam!,Don't touch me there!
Padô deszcz,It's raining
Padô sniég,It's snowing
Parizù,Paris
Proszã,Here you are
Proszã,please
Robiã w gòscyncu,I work in a restaurant
Robiã w krómë,I work in a shop
Rujan,October
Rëskô,Russia
Skadka(z) te jes?,Where are you from?
Strumiannik,March
Stëcznik,January
Szpanskô,Spain
Szëkôm..,I'm looking for
Séwnik,September
Wiele to przi?dze za noc?,How much is it per night?
Witro badze...,Tomorrow will be .....
Wiôlgô Britanijô,the United Kingdom
Wòlã,I prefer
Zélnik,August
anielskù,english
apfelzynòwi sok,a glass of orange juice
arbatã,a cup of tea
bezzmilkòwi,correct
bialka,woman
"bialka, slëbnô",wife
biôli,white
biôlé wino,a glass of white wine
biôtkòwac,to fight
"blékac, wonôtowac, wracac",to vomit
"blëzny, blisczi, krótczi",near
blóna,cloud
"brzëch, zot",belly
"brzëchòwina, flaczi, watpia",guts
brzôd,fruit
"brëdny, nielusy",dirty
"bò, ga, kò",because
bòjec sã,to fear
bòjã sã,i am afraid
bôt,a boat
"cac, cyc, rznac, sekac",to cut
cenczi,thin
cepli,warm
chemijã,chemistry
chlop,man
"chlop, slëbny",husband
chto,who
cknac,to smell
"cnik, nos",nose
co,what
co jes rzek?,what did you say?
co sztudérëjôsz?,what do you study?
cygnac,to pull
czedë,when
czerwòny,red
czerzwioné wino,a glass of red wine
czij,stick
czile,some
czlowiek,human being
czwiôrtk,Thursday
czë mòzesz gadôc pòmalu?,could you please speak slowly
"czë mòzesz pòwtórzëc?, pòwtórzë!",could you please repeat that?
czëc,to hear
czôrny,black
cãzczi,heavy
cëcac,to suck
cëskac,to throw
daleczi,far
"darga, droga",road
deszcz,rain
dic,to blow
dim,smoke
dludzi,long
"do ùzdrzeniô!, do ùzdrzonka!",good bye!
dobri,good
dobri noce,good night!
dobri wieczórk!,good evening!
dobrze,i'm fine
"drapac, skrobac",to scratch
drzéwiã,tree
dwa,two
dze,where
dzeckò,child
dzén dobri!,good morning!
"dzén, dzén",day
"dëdac, mëslëc",to think
dënskù,danish
dôka,fog
dôwac,to give
ekònomijã,economics
fizykã,physics
"flaba, gãba, munia",mouth
francëskù,french
fùl,full
glowa,head
"glôdczi, równy",smooth
gnôt,bone
grac,to play
grëzc,to bite
gwiôzda,star
gãsti,thick
gòraco mie,i am warm
góra,mountain
gôdac,to say
gôdajã kask pò...,i speak a little .....
gôdajã pò...,i speak .....
gôdósz gôdajã pò ... ?,do you speak ..... ?
holandskù,dutch
infòrmatikã,informatics
italskù,italian
jabkòwi sok,a glass of apple juice
jachtowac,to hunt
jajco,egg
jak,how
jak stôri jes të?,how old are you?
jak to napjisac?,how do you write that?
jak to rzec po...,how do you say that in ......
jak to wëmówic?,how do you pronounce that?
jeden,one
jednégò,one son
jem dzys wòlny,i am free today
"jem gòtów, jem gòtowô",i'm ready
jem szczestlëwi,i am happy
jem zli,i am angry
jem zmãczony,i am tired
jesc,to eat
jezero,lake
"jezlë, zelë",if
jic,to walk
"jinszi, jiny",other
jo,yes
jãzëk,tongue
jãzëki,languages
jô,i
jô jem glodni,i am hungry
jô jem w òglowém liceum,i am in high-school
jô móm ... lat,i am .... years old
jô sztudérëjo...,i study ......
jô sztudérëjô na...,i study at ......
jô tegò nie lëdajã,I don't like this
jô tegò nie lëdajã,i don't like that
kam,stone
kapnica,a bath
"kaszëbsczi jãzëk, kaszëbskò-slowinskô mòwa, pòmòrsczi jãzëk",Kashubian
kawã,a cup of coffee
"kolnac, pchnac, seknac",to stab
krew,blood
krótczi,It's too short
krótczi,short
kwiat,flower
"kòl, kòle, przë",at
kòlano,knee
"kòpac, rëc",to dig
"kòrzén, kùrdzel",root
kòzdi,all
kóra,bark
kùnszt,art
las,forest
lewi,left
lezec,to lie
"lina, sznur",rope
lingwistikã,linguistics
lzëkwiôt,April
"lëchi, zli",bad
lëst,leaf
lód,ice
lôtac,to fly
"ma, më",we
malo,few
matematikã,mathematics
medicënã,medicine
miarznac,to freeze
miemieckù,german
miesadz,moon
miãso,meat
mëc,to wash
mëma,mother
mòkri,wet
mòrze,sea
mòzhe,perhaps
môli,small
"ni, nie, nié",not
niebò,sky
niedzela,Sunday
nié,no
nié gôdajã pò...,i don't speak .....
nje rozmjejã,i don't understand
nje rozmjejã ce,i don't understand you
nje rozmjejã cëz gôdôsz,don't understand what you say
nje wiém,i don't know
nje wiém jak to rzec,i don't know how to say that
nje za dobrze,i'm not so well
noc,night
noga,leg
"nokc, paznokc",fingernail
norweskù,norwegian
nowi,new
"nóm sã baro widzy, to nama",we like it here
palë sã,there's a fire!
pchac,to push
piatk,Friday
pic,to drink
pich,dust
piers,breast
pies,dog
piwò,a glass of beer
piãc,five
pióro,feather
piôsk,sand
plecë,back
plënac,to flow
plëwac,to float
plëwac,to spit
plëwac,to swim
portugalskù,portuguese
prawi,right
