Other,English
"(e)an atsegin hartu, e-k i-i atsegin eman",to take delight in
(i-en) agindua ez bete,to disobey
"(ni) naiz, nago, naiz",I am
(r)ekin,accompanying
(r)ekin,with
(r)ekin batera,together with
(r)i bat-batean eraso,to fly at
(r)i bultza egin,jog
(r)i bultza egin,to jog
(r)i burusoildu,to go bald
(r)i galdekatu,interrogate
-(r)en alboan,alongside
-(r)en antzekoa izan,to resemble
"-(r)en antzekoa izan, kidetu",resemble
-(r)en esku egon,to hinge on
-(r)i isuna ezarri,to impose a fine
-aga,place of
-ekin,with (accompaniment-suffix)
-enean,when (subordinating conj.)
"-entzat, -gatik, bai-",for
-gabe,lack of (suffix)
-gan,in
-gana,to (allative; with animates)
"-gana, aldera",towards
-gandik,from (with animates)
"-gatik, bai-, elako",because
-kabe,lack
-kabe,privation (suffix)
-pe(an),below
-pe(an),under
-pe(an),underneath
90 graduko angeluan,at a 90 degree angle
Abuztua,August
Aizu!,Hey! I say!
Ama Birjina,the Virgin Mary
Apirila,April
Araba,Alava
Arroil Handia,Grand Canyon
Asteazken,Wednesday
Astelehen,Monday
Bakarrik bizi naiz,I live alone
Bake-Epaile,Justice of the Peace
Benafaroa,Basse Navarre
Benetan?,Really?
Bero naiz.,I am hot
Bilbo,Bilbao
Bizar Zuri,Santa Claus
Bizkaia,(Viscaya)
Bizkaia,Biscay
Bizkaiera,Biscayan (dialect)
Bizkaiko Itsasoa,Bay of Biscay
Brontze Aroa,Bronze Age
Burdin Aroa,Iron Age
Burdinazko Hesia,the Iron Curtain
Defentsa Sail,Department of Defence
Donostia,San Sebastian
Ekaina,June
Eliza-Ama,Mother Church
Epa!,Hi!
Errege Diruetxea,the Royal Mint
Estatu Batuak,United States
Etorri!,Come!
Europako Parlamentua,European Parliament
Euskaltzaindia,Royal Academy of the Basque Language
Euskeraz badakizu?,Do you speak Euskera?
Eusko Jaurlaritza,The Basque Government
Ezta pentsatu ere!,Forget it!
Finant,finance
Frantziako Iraultza,French Revolution
Gabon,good evening
Gabon,good night
Gau on,Good evening
Gero ante!,Later!
Gipuzkera,Guipuzcoan (dialect)
Goardia Zibil,Civil Guard
Goazen ba!,Then let's go!
Guipuzkoa,Guipuzcoa
"Igande, Igandea",Sunday
Ikusi arte!,See you!
Iraila,September
Iruña,Pamplona
Izpiritu Santu,Holy Ghost
Jainko,God
Josueren juka,Joshua tree
