Other,English
"percent, %",%
a interj.,(expresses joy
teteza v. [gu-],(hen's noise)
banguto n. [aka- utu-] (rb Bz),(moor* v.)
zeru n.,0
nota n. rya la [MUS.],A
kenshi,a great deal
gozi n. wa la (kuri gitari),A string
he cyacu,A.D.
"mbere ya saa sita, mu gitond",A.M.
barisho n. [iki- ibi-],abacus
"ta v. [gu-], ta v.[gu-], reka v.[ku-], hara v.[gu-], siga v.gu-, sohoka v. mu kintu, hagarika v. [gu] amasomo",abandon
"gerura v. [ku-], hina v. [gu-], gabanya v.[ku-]",abbreviate
pine n. [im(p)-],abbreviated form
"hine n. [s.&pl. im(p)-], gerura n. [i-], hina n. [i-]",abbreviation
shobozi n. [pl. ubu-],ability
shoboye adj. [gi-],able
"nyumba n. [i-], zu n. [in-]",abode
sesa v. [gu-],abolish
"senywa n. [i-], seswa n. [i-], hagarikwa n. [i-]",abolition
"erekeranye adj. [cy-], jyanye adj. [ki-]",about
"hejuru, haruguru",above
hubukiwe adj. [gi-],abrupt
hubutsi n. [ubu-],abruptness
"shyute n. [s. igi- pl. ibi-], byimba n.[iki- ibi-]",abscess
"hungana v. [gu-], cikana v. [gu-], hunga v. [gu-], zwa v. n'amaguru",abscond
"gira v. amazinda, nyamazinda n. [umu-]",absent-minded
"ndakuka adj., dakuka adj. [n-]",absolute
hushabwoko adj. [m(p)-](rb Bz),absolute (LING)
n'impamo,absolutely
"mira v. [ku-], burizamo v. [ku-]",absorb
"camake n. [s. in-], sogongero n. [s. umu- pl.imi-], camake n. [in-], burafato adj. [m-] (rb Bz), boneshabwenge adj. [m-](rb Bz)",abstract
zina n. ntagaragara,abstract noun
nyabasazi n. [ubu-],absurdity
"kire n. [ubu-], kungu n. [ubu-]",abundance
"kire n. [pl. ubu-], kungu n. [ubu-]",abundancy
nyenga n. [s. i-],abyss
bonezajwi n.[aka-utu-](rb Bz),accent
emera v. [kw-],accept
emewe adj. [cy-],accepted
"gisida n., gorane n. [in-]",accident
cumbikira v. [gu-],accommodate
"turo n. [in-], cumbi n. [i- ama-]",accommodation
itso n. [s. icy- pl. iby-],accomplice
"rangiza v. [ku-], zuza v. [ku-] (insingano)",accomplish
rangizwa n. [i-],accomplishment
egera v. [kw-],accost sth.
