Other,English
sing,10.000
sang,1000
tukkhum thlung ruh,1st vertebra next to the head
rua ro,a bamboo
kô,a bank
pa,a basket for storing rice
"khum, m-khum",a bed
tlûk leh dinawn hmun sang,a billion
k-laang,a bird of prey
pár,a blossom
long,a boat
zár,a branch
tlâng bêl,a brass cooking pot
"khai-pa, khai-pui-pa, khaipa ber, khaipuipa ber",a bread-winner
boong,a bull
kool,a Burmese
"ko, kua",a burrow
rip,a cage
tlailam lukhum,a cap
tuk-luh sal,a captive of war
sal,a captive taken in war
tui-khawh-thla,a cascade
púk,a cave
tiit,a centipede
tui-chhun,a cistern
"khal chuang, khal chung, khal pui, khâl tluang",a class of Lushai sacrifice
"ar khal, arpui hang khal, kêl khal, khal chuam",a class of Lushai sacrifices
khám,a cliff
"khong, kuang, r-kuang",a coffin
tlâng lâm,a communal dance
tui-dawn,a conduit
kop,a couple
ai-awt,a crab trap
kak,a crack
hrui,a creeper
thal,a crystal
tong,a cubit
"khar, tui khuahna",a dam
tu-chhuan,a descendant
tirh-chhiah,a drudge
khuang,a drum
hlam,a fathom
pal,a fence
"m-yung, zung",a finger
thuk,a fireplace
khô,a flat shallow basket
pang-pár,a flower
vai,a foreigner
tlip,a gadfly
to fualna,a gathering prolonged
keel,a goat
tûk that tûk,a good morning
fang,a grain
pi,a grandmother
tuifinriat tengsawl,a gulf
tuihawk luan kawr,a gutter
tuam hrui,a hair-worm
tu-bauh,a hammer
hrei,a hatchet
mu,a hawk
vúng,a heap
tlânga mi,a hillman
"khuar, khur",a hole
koom,a hollow in the ground
in,a house
khawhar in,a house of mourning
"chaang, tuah",a joint
chang,a joint of finger
thuul,a k. of basket
be,a k. of edible beans
gan,a k. of gourd
"m-khra, tha",a k. of insect
fa',a k. of oak-tree
tukverh leîh-ka-pui,a kind of balcony
vang-vat,a land-leech
zém,a large circular bamboo recept
tui-pui,a large expanse of water
tlângpui dung,a large range of hills
kool-sa,a large sp. of leopard
hrik,a louse
tap,a Lushai fireplace
"rau, tau",a malignant spirit
tuai-phêng,a man who practices sodomy
tui sipai,a marine
hnu,a mark
tualchhûng thu,a matter
kot,a measure
"tin hâng chen, tin hâng tiat",a measurement
ai-fiar,a medium-sized red crab
tirh-koh,a messenger
khaw-chan,a meteor
lem,a model
tlâng hriam,a mountain range without level
"thingtlâng mi, thingtlânga mi, tlânga mi",a mountaineer
tual-thattu,a murderer
tîr-pui,a musk rat
tuak,a pair
ir,a part of the breast
"khan, khán",a pass
Ni,a paternal aunt
tlâng chhîp,a peak
mi,a person
hrang,a piece
tlah,a piece of bamboo
puan,a piece of cloth
tlah-pawina,a piece of wood
kuung,a plant
kham-thûr,a plant simila as a begonia
khauhriang bawm,a plaything made for children
koom,a pod
tui bak thla,a pool at the bottom
dúm,a pool in a stream
"kham-rang, kham-tên",a precipice
tlâng hri lêng,a prevalent sickness
tlâng kawng,a public road
tuihawk tling,a puddle
tlang-bân,a rail
tlâng-dung,a range of hills
"b-ju, sa-zu",a rat
tla rum,a ravine
tot,a rectangular plaited plate
tlûng,a ridge-pole
tui dung,a river
tui ti chip chep,a river bed
kong,a road
tlar,a row
koon,a saddle of a hill
tlak al,a salt-lick of brackish slate
tualphiattu,a scavenger
chi,a seed
a chhuan-chhe zawngin,a serious or grave matter
beraam,a sheep
kham-tluan,a shelf for pots
tuamna puan,a shroud
tuul,a skewer
leep,a slice
Tualvungi êm,a small fungus
kor,a small valley
hla,a song
hruai,a sp. of climbing plant
tai,a sp. of early rice
kuam,a sp. of epiphytic fig tree
"hlai, thal, thal",a sp. of oak
lum,a sp. of shrub
hlai-ba,a sp. of snake
sa-thaar,a sp. of wild goat
tol,a special kind of trap
tla-zawt,a species of edible arum
tlip-phar,a species of horse-fly
tuipui su-hlah,a species of willow
"khla, Thla",a spirit
"li, tui-tai",a spring
"hlei, thehlei",a squirrel
tlai,a standard of reckoning equal
"lui, tui dung",a stream
tuifinriat hnuaia thirhrui zam,a submarine
aiawhtu,a substitute
tla-bung,a sudden drop in the bed
hlaang,a support made to keep a corps
lei,a suspension bridge
