Other,English
a fost,was
a fost secretar,was the secretary
a putea,can
a ţine dreapta,keep right
abajur,lampshade
abandona,abandon
abatere,deviation
abătut,sad
aberaţie,abberation
abia,hardly
abil,smart
abject,mean
abnegaţie,self-denial
aboli,abolish
abona,subscribe
absenţă,absence
absolvi,graduate
absorbi,absorb
abundent,abundant
abur,steam
ac,needle
acasă,at home
accelera,accelerate
accelerat,fast train
accent,accent
accentua,stress
accepta,accept
accident,accident
aceasta,"this, it"
aceasta-i greşeaul meu?,is it my fault?
aceeaşi,the same
aceiaşi,the same
acel,that
acela,that
acelaşi,the same
aceleaşi,the same
acest,this
acesta,this thing
acolo,over there
acoperi,cover
acoperit,covered
acord,agreement
acorda,grant
acru,sour
act,act
acţiona,act
activitate,activity
actor,actor
actual,current
acum,now
acum o oră,an hour ago
acuza,accuse
acuzativ,accusative
adăpost,shelter
adăposti,shelter
adapta,adapt
adăuga,add
adăugat,added
adesea,often
adevăr,truth
adevărat,true
adică,that is to say
adînc,deep
adîncime,depth
adineauri,just now
adjectiv,adjective
administraţie,administration
admira,admire
admiraţie,admiration
admis,admitted
admite,admit
adormi,fall asleep
adresă,address
aduce,bring
aduna,gather
adunare,assembly
adus,brought
adverb,adverb
aer,air
aeroport,airport
afacere,business
afară,"outside, out"
afară în ploaie,out in the rain
afirma,assert
afiş,poster
afla,find
afluent,tributary
Africa,Africa
Africa de Sud,South Africa
afumat,smoked
afunda,plunge
agale,slowly
agasa,worry
agăţa,hang up
agendă,diary
agent,agent
agenţie,agency
agenţie de turism,travel agency
agita,agitate
aglomerat,crowded
agricol,agricultural
ai,you have
aici,here
aiurit,scatter brained
ajunge,arrive at
ajuns,arrived
ajuta,help
ajutor,help
al cincilea,fifth
al doilea,second
al optulea,eighth
al patrulea,fourth
al treilea,third
al una sutălea,one hundreth
al zecelea,tenth
alaltăieri,day before yesterday
alături,beside
alb,white
Albania,Albania
albastru,blue
albină,bee
album,album
alcătui,form
alcool,alcohol
alee,lane
alege,choose
alerga,run
ales,chosen
aliat,allied
aliment,food
alimentară,grocer's
alinta,caress
alo,hello on telephone
Alpi,Alps
alpin,alpine
alpinism,climbing
alt,another
altădată,some other time
altar,altar
altceva,something else
altcineva,somebody else
altfel,otherwise
altminteri,otherwise
aluat,dough
alună,hazelnut
aluneca,slip
am,I have
am chef să,I feel like
amabil,amiable
amănunt,detail
amar,bitten
amărît,downcast
ambasadă,embassy
ambii,both
ambiţios,ambitious
ame nucleare,nuclear weapons
amenda,to fine
amendă,a fine
ameninţa,threaten
America,America
America de Nord,North America
America de Sud,South America
american,American
amesteca,mix
amfiteatru,amphitheatre
amiază,noon
amic,friend
amîndoi,both
aminti,remind
amintire,memory
amor,love affair
amurg,twilight
an,year
an bisect,leap year
anapoda,topsy-turvy
anecdotă,anecdote
Anglia,England
animal,animal
aniversare,anniversary
anotimp,season
antic,ancient
anticariat,second-hand bookshop
antinevralgic,headache pill
anume,namely
anumit,a certain
