Other,English
"-chën, nïkï",duck
"-pchu, n'ama",warm
"-rin, bagda-ma, gilta-li",white
"-rin, chüri-n",yellow
"-rin, kongno-mo",black
": le'mba, kë'ta",salmon
abdu,cattle
abu-,to bleed
abul-,to lack
"aglän, awlän",plain
"aj-, ajü-",to save
aja,good
"akä, akin",elder brother
al-,take
ala-,to cross a mountain
"alakït, alan, ke'dris",mountain pass
alawü-,to teach
"alba-, mulli-",to be unable
aldi-,to poach in dirt
alga,net
"ali-, gegin-",to be angry
alug,currants
"ama, ama-kän, ami-ltän-, amin-",quick
amnga,mouth
amta-,to taste
anang,mountain ram
"anda, dagor, dogor",friend
"andi, anni, ende, kan-dirä, karbukï, karbukï, kongor",a k. of duck
anga,crack
anga,wild game
anga-,dig
anga-,to graze of deer
angan,enclosure for deer
angazhakän,orphan
angnakï,foreigner
annganï,year
"anngü, änngü",right
"antaga, bosogo",slope of a mountain
anï-,to present a gift
aragan,open space
aran,scarcely
arinka,evil spirit
arit-,to cause fear
"arkan, darama",back
arü-,to come to one's senses
asï,woman
awus,husband of elder sister
azhin,a k. of salmon
ba-,propose for marriage
badara,dun-bird
bagurin,clear of sky
bajtu,cliff
baka-,obtain
bakla,separate
baksa,central pole
baldi-,be born
balini,sable one year old
bara-,to increase
"bara-ma, kete",many
bargï,opposite
"bargük, bulën",enemy
batun,frozen soil
baxana,he-goat
bazhi-kir,early
"be, ïlbï",bait
begdi,leg
bege,ferment
"begin, bogin, dongoto, dongoto, gildi, izha",cold
"begï-, kure'r-",to freeze
beje,man
bejün,an ungulate animal
bele-,to help
belge,lap
"beli, kaktalama, kaktalama, kaktarin, kaktarin, kë'wama",pale
belin,hysterics
"belu, nepteme",flat
bener,younger relative-in-law
bere,peaceful
bi,i
bi-,to be
"bile, bilen",lapel on mittens
bilga,throat
bilki-,to soak
bira,river
"biraja, n'engn'e, nelki, nelki",spring
biri-,to lay planks
birin,female of a predator
biriptir,planking
bodo-,accompany
bogjan,wristband
bogoro,frazil
"bokokto, bokoto",cone
bokoli,breast bone
bokon-,take revenge on
"bolgig, bolgikta",dwarf cedar
bolgo,air
bolgo-,to be afraid
bolo,autumn
boloko,spiraea
bolï-,blow of wind
borï-,to divide
