Other,English
taruka,(Andean deer)
ukarina,(Andean globular flute)
"kañari, phukuna waqra, waqraphuku",(Andean horn)
pinkuyllu,(Andean long flute)
wakatay,(aromatic herb)
qina,(kind of flute)
pakpaka,(kind of owl)
wankara,(large round Andean drum)
mashua,(local tuber)
wankar,(mid-size Andean drum)
antara,(panpipe of bamboo)
siku,(panpipe)
"charangu, kirkinchu",(small ten-string guitar)
pukuy pukuy,(songbird)
tinya,(tambourine or small drum)
"harawi, sikuri, waylas, waynu",(traditional Andean music)
"uqa, yacón",(tuber)
wiyulin,(violin)
ch'usaq,0
iskay taq'a,01/02/07
kinsa tawa taq'a,03/04/07
huq,1
kinsa taq'a,1/3
tawa taq'a,1/4
chunka,10
hunu,1000000
chunka huqniyuq,11
chunka iskayniyuq,12
chunka kinsayuq,13
chunka tawayuq,14
chunka pisqayuq,15
chunka suqtayuq,16
chunka qanchisniyuq,17
chunka pusaqniyuq,18
chunka isqunniyuq,19
ñawpaq kaq,1st
iskay,2
iskay chunka,20
iskay chunka huqniyuq,21
iskay chunka iskayniyuq,22
iskay kaq,2nd
"kimsa, kinsa",3
kinsa chunka,30
kinsa kaq,3rd
tawa,4
tawa chunka,40
"pichqa, pishqa, pisqa",5
pisqa chunka,50
"soqta, suqta",6
suqta chunka,60
qanchis,7
qanchis chunka,70
"pusac, pusaq",8
pusaq chunka,80
isqun,9
isqun chunka,90
as,a little
"as aslla, pisi pisilla",a little bit
"achkha, askha",a lot
askha,a lot of
"wikch'uy, wisch'uy",abandon (to)
qhali,able-bodied
"hanaq, hawanpi, patapi",above
karu llaqta,abroad
ch'usay,absent (to)
"uyakuy, uyniy",accept (to)
aksidinti,accident
"qurpa wasi, qurpachana",accomodation
kumpari,accomplice
nanay,ache
chimpa + marque de cas,across
chimpapi,across (from)
yapay,add (to)
warma,adolescent
"kall payuq, wiñay hunt'asqa",adult
adwintista,Adventist
yuyay quy,advice
"willay, willay, yuyaychay",advise (to)
awiyun,aeroplane
manchasqa,afraid
"chaymanta, hinaspa, qhipata",after
"inti t'iksuy, tayri",afternoon
"chaymantaqa, qhilpata",afterwards
"huqmanta, watiqmanta, yapamanta",again
kuntra,against
paqpa,agave (aloe)
"wata, wiñay",age
"huq ratuña, naqha, ñaqha",ago
uyakuy,agree to (to)
Allinmi!,Agreed!
ñawpaq,ahead
yanapay,aid (to)
yanapaq,aide
wayra,air
"trawu, waqtu",alcohol
mikhuy,alimentary plant
"llapa, llapan, llipi, lliw, q'ala, tukuy",all
"huñiy, saqillay",allow (to)
yaqa,almost
sapa,alone
"paku, paqu, paqucha",alpaca
-ña,already
"-pas, -pis",also
chaypas,although
sayay,altitude
suruchi,altitude sickness
"pasaq kutilla, wiñay",always
utirayay,amazed
muntaña,Amazonian forest
"-pura, ukhupi",among
wit'uy,amputate (to)
"ñawpa, ñawpaq",ancient
-pis,and
"phiña, phiñasqa",angry
uywa,animal
animal,animal (wild)
chaki muqhuchu,ankle
huq,another
kutichiy,answer (to)
sisi,ant
imaymana,any kind
imallapas,anything
gustay,appeal to (to)
"ikhuriy, rikhuriy",appear (to)
mansana,apple
"achhuykuy, serkay",approach (to)
awril killa,April
"rarq'a, yarqha",aqueduct
thunisqa ñawpa,archaeological site
laru,area
"churanakuy, maqanakuy, tapunakuy",argue (to)
maki,arm
kirkinchu,armadillo
allichay,arrange (to)
"chayay, chiyay",arrive (to)
arti,art
artista,artist
ushpa churana,ashtray
tapuy,ask (to)
mañakuy,ask for smthing (to)
tantay,assemble (to)
yanapakuq,assistant
yanapay,assister (to)
-pi,at
chay pacha,at that time
paqta,attention
awustu killa,August
tiya,aunt
Awstraliya,Australia
puquy mit'a,autumn
"taksa, tinku",average
palta,avocado
map'a,awful
"wawa, wawacha",baby
uña,baby (animal)
bibirun,baby's bottle
wawa qhawaq,baby-sitter
wasa,back
much'u,back of the neck
q'ipi,backpack
mana allin,bad
wayaqa,bag
malita,baggage
papa yanuy,baked apple
papa wayk'u,baked potato
"bola, piluta",ball
bola,balloon
"suqus, tuquru",bamboo
latanus,banana
kusituy,band (music)
qulqi wasi,bank
kantu,bank (shore)
"uliyay, unuchay, wawtisay",baptise (to)
"uliyu, wawtisay",baptism
wawtista,Baptist
siwara,barley
perk'a,barrier
"chhalay, rantiy, trukiy",barter (to)
"isanka, kanasta",basket
"armakuy, bañay",bath (to)
armay,bathe (to)
bañu,bathroom
kay,be (to)
atiy,be able (to)
manchakuy,be afraid (to)
manchay,be afraid of (to)
phiñakuy,be angry (to)
riparay,be aware of (to)
paqariy,be born (to)
chiriy,be cold (to)
musphay,be crazy (to)
machay,be drunk (to)
llasay,be heavy (to)
ruphariy,be hot (to) (person)
yarqay,be hungry (to)
