Other,English
- bound,to eat
- bruised,to watch
- fandisa,to sit (1)
- kende koluka,to be going to look for
- kende kozwa,to be going to look for
- kokisa mibu 10,to have 10 years old
- kola,to grow
- koma,to become
- komba,to sweep
- komela,to write
- konda,to get thinner
- kosa,to deceive
- kota,to enter
- kutana,"to meet himself, to meet"
- kwa,to fall
- lakisa,to show
- lalisa,to lie down
- lamba,to cook
- lata,to put
- latisa,to dress
- leka,to pass
- lela,to cry
- lelisa,to make cry
- lembe,tired (to be)
- lembisa,to tire
- limbisa,to excuse
- linga,"to want, to like"
- loba,to speak
- longoa,to go
- longola,to remove
- longwa,to go
- luka,to look for
- meka,to try
- mingled,to drink
- mona,to see
- ndima,okay with
- pambola,to bless
- peeled,"lit, to be lit"
- pelisa,to light
- pola,to rot
- salisa,to help
- salted,to make
- salted mesa,to put the table
- salted noki,to rush
- sambela,to pray
- seka,to laugh
- sekisa,to make laugh
- senga,to ask
- sepela,to rejoice
- sila,finished
- silisa,to finish
- simba,to carry
- solola,to cause
- somba,to buy
- suba,to urinate
- subdued,to go up
- sukola nzoto,to wash
- swana,to dispute
- tanga,to read
- tangela,to read for
- teka,to sell
- telema,to raise
- tia,to put
- tika,to let
- tindela,to send
- toka,to boil
- tonda,replete
- tuna,to ask to
- vandisa,to sit
- weighed,to give
- yamba,to welcome
- yanola,to answer
- yebisa,to make known
- yiba,to fly
- zala,to be
- zala na,to have
- zala na elikia,to hope
- zanga,to miss of
- zela,to wait
- zelisa,to make wait
- ziba,to block
- zibola,to open
- zikisa,to burn
- zila,to wait
- zilisa,to make wait
- zonga,to come back
- zwa,to have
-bala,to marry
-balana,to marry
-balula,to turn
-banda,to begin
-banga,to have
-bangisa,to be afraid
-benga,to call
-bengana,to hunt
-beta,to hit
-bima,to get out
-bimisa,to get out
-bina,to dance
-boma,to kill
-bomba,to hide
-bombama,to be hidden
-bosana,to forget
-bota,to give birth
-botama,to born
-boya,to refuse
-buka,to break
-bukana,to brake
-bunda,to fight
-bwáka,to throw
-bwáka nsói,to spit
-bÉtE,to hit
-bánga,to fear
-bánza,to think
-bébisa,to make dirty
-bénda,to pull
-bésu,green
-bísa,to rub
-fanda,to sit
-finga,to insult
-fungola,to open
-futa,to pay
-futela,to pay for
-ganga,to shout
-kaba,to give
-kakola,to bargain
-kalinga,to grill
-kamata,to hold
-kanga,"to tie, to close"
-kangisa,to squeeze
-kanisa,to think
-kauka,dry
-keba,pay attention
-kende,"to leave, to go"
-kima,to run away
-kisa (action),to sit
-kita,to land
-koka,suffer
-koka,to can
-koka,to know
-kokisa mibu 10,to be 10 years
-kola,to grow
-koma,to write
-kpaka,to scratch
-kpala,to scratch
-kpâ,to fall
-káta,to cut
-kátakata,to cut
-ké,narrow
-ké,small
-ké,thin
-kóta,to scratch
-kúfa,to die
-kúsé,short
-lamuka,to stand
-laí,long
-laí,"wide, long"
-loba,to say
-lála,to sleep
-lálisana (action),to lie (as in a bed)
-lía,to eat
-línga,to tie
-mele,to drink
-móno,to see
-nyaka,to scratch
-nyanya,to swim
-nyúnya,to suck
-néne,big
-néne,long
-néne,"thick, long"
-núnga,to suck
-núsa,to smell
-pEpE,to blow
-pangwisa,to wipe
-pasola,to split
-pela,"sharp, to burn"
-pela,to burn
-pimbwa,to fly
-polo,to go rotten
-péma,to breathe
-pémela,to blow
-pésa,to give
-sEkE,to laugh
-sakana,to play
-sana,to play
-sono,to sew
-sukola,to wash
-swâ,to bite
-sánza,to vomit
-súsu,other
-tepa,to float
-tetwa,to float
-tika,to stop
-to,to push
-toko,to warm up
-támbola,to walk
-táne,yellow
-tánga,to count
-táné,red
-télema (action),to stand
-tímola,to dig
-túnga,to swim
-túnú,dull
-vánda,"to live, to sit"
-vánda,to sit
-vímba,to swell
-yáa,to come
-yâ,to come
-yéba,to know
-yémba,to sing
-yóka,to hear
-zíka,to burn
-zínga,to tie
-íbalé,two
-índo,black
-ínei,four
-ísáto,three
-ítáno,five
-óko,one
-úta,to come
... tÉ,not
1 (na zali na pasi té),1 (not in pain)
Afrika,"Afrika, Africa"
Afuteli ngai basapato,He paid me for the shoes
Akei,he goes
Akei mobembo,"he left in voyage, He left in journey"
Akoki mbula zomi,He is ten years old
Akolamba,he cooks
Akomi babuku mingi,"he wrote several books, He wrote a lot of books"
Akomi naino you,it didn't yet arrive
Akopesa,he will give
Akosi ngai,He deceived me
Akufi,He died
Alati liputa,She wears a loincloth
Alie,he eats
Alingi,he loves
Alingi koyemba,it likes to sing
Alobaka lingala malamu,He speaks the lingala well
Ameli masanga mingi,He drank a lot of alcohol
Annoys liputa oyo,Look at this loincloth
Apesaki,he gave
Apesaki ye mbongo,it gave him of money
Apesi ngai mbongo,it gave me money
Asalaki mabe,He acted badly
Asekisaki biso,it made us laugh
Asengi ngai mbongo,asked me for money
Asimbi ekolo,it carries the basket
Atangeli ngai mokanda,it read me this letter
Avandaka,he lives
Avandi wapi?,Where is she foundation?
Ayanoli you ezali malamu,it answered that it is well
Ayebisi ngai you akei Mpoto na,He made me known that
Azali,he is
Azali awa te,he isn't here
Azali kolamba,he cooks
Azali kosimba ekolo,She carries a basket
Azali leki na ngai,It is my junior sister
Azali mobali na ngai,It is my husband
Azali mokuse,he is small
Azali mokuse,she is small
Azali molakisi lokola yo,"She is professors as you, She is professor as you"
Azali motorcycle mabe,It is a bad person
Azali mwasi na ye,It is his wife
Azali na bilei te,He doesn't have any food
Azali na elongi kitoko,she has a beuty face
Azali na mbongo mingi,it has a lot of money
Azali na ndako te,she is not at home
Azali nkulutu na ngai,It is my elder brother
Azali ya mayele,He is intelligent
Azali zoba,it is silly
Azikisi mokanda na ngai,He burned my letter
Azwi mikanda,He got his papers
Ba sanza boni?,How many months pregnant are u
Babomi mokonzi,One killed the chief of the village
Bakangi moyibi,One stopped the thief
Bakei,they go
Bakolamba,they cook
Bakopesa,they'll give
Bakopo ezali na mesa,The glasses are on the table
Bakopo wapi?,Where are the glasses?
Bakopo yango ezali kitoko,These cups are pretty
Bakoti na ndako,They entered in the house
Balie,they eat
Balingi,they love
Bana bakei na kelasi,the children go to school
Bana batelemi,the children rise
Bana bazali kosakana na kati,The children play inside
Bana bazali koswana,The children argue
Bana bazali na kelasi,the children are in class
Bana bazali na ndako,The children are in the house
Bana mingi babangaka nkosi,children are afraid of lions
Bapesaki,they gave
Bato mingi,A lot of people
Bavandaka,they live
Bayambaki biso malamu,They welcomed us well
Bayibi motuka na ngai,One stole from me my car
Bazali kolamba,they cook
Bazali na nzala,they are hungry
Bazelisi biso mingi,One made us wait a long time
Bazibaki nzela,They blocked the road
Benga ngai lobi,"phone me tomorrow, Call me tomorrow"
Benga ye,call it
Bilei elengi,Of the delicious food
Biloko na ngai wapi?,Where are my baggages?
Biloko oyo ezali ya kobukana,You have a broken
Biso na biso,between us
Bokei,you go (pl)
Bokei wapi?,Where do you go?
Bokolamba,you cook (pl)
Bokopesa,you'll give (pl)
Bolie,you eat (pl)
Bolingi,you love (pl)
Bopesaki,you gave (pl)
Botika koswana,Stop disputing you
Botondi!,thanks
Bovandaka,you live (pl)
Boyei bolamu,Welcome
Bozali kolamba,you cook (pl)
Butu elama,Good night
Cure noki,Rush you
Cures boye,like that
Cures noki,Rush you
E bandaki tango nini?,When did it start?
E sengeli na benga ba ndeko,I need to ring my family
E sengeli na kamata yo makila,I need to take your blood
E sengeli na kata yo mwa moke,need to give you some stitches
E sengeli na tiya tube oyo,I need to pass this tube
E sengeli na tiya yo tonga,I need to give you an inject.
E sengeli na yoka motema na yo,I need to listen to your chest
E sengeli na zwa tension na yo,I need to take your blood pres
E sengeli o zala hospitalisé,You need to stay in hospital
E sengeli o zala na oyo,You need to keep this
E zali kobimisa makila?,Have you any bleeding?
Ee; nazali na nzala,yes; I'm hungry
Ekoki,It is sufficient
Epai ya ebale,the river side
Est-ce que na kozala malamu?,Am I going to be alright?
