Other,English
ab,sorcery
ab'han,wife of elder brother
"ab-, aba-",to take
aba,chase
"aba, esege",father
abahär,instantly
abar-,to save
abarga,huge
abgaj,paternal uncle
abäxaj,spider
ada,spirit
adag,lower part of stream
"adag, ažig",worth attention
"adaha(n), adüha(n), adün",cattle
"adajir, adär",shelves
"adal, ažal, üjle",work
"adli, mete",similar
adxa,to clutch
adül-,to herd
ag,taint
agsa-,to barter
agta,castrated
agär,atmosphere
"agšan, alä",frolic
aha,cling to
"aha-, šata-",to catch fire
ahä-,put up
aj-,to be afraid
"aj-dar, aja",favourable circumstances
"aja, ürmedehe(n), ürmehe(n)",wormwood
"ajaga, tagša",cup
ajan,travel
"ajlada-, uli-",to cry
ajrag,kumys
ala-,to kill
"alag, eren marän, üle, xaltar",variegated
alagdägan,jerboa
alar,island
alas,far away
alba(n),duty
alba-da-,to force
alda,fathom
aldar,honour
ale,give!
alga(n),palm (of hand)
alirhan,fresh grass
almaj,disturbed
"alx(an), dabta-",hammer
alxa-,to step
alžä-,get tired
amada-,cross one's way
aman,mouth
amar,peace
amar-,to rest
"amba, mandagar, mantagar, mantan",large
"amgalan(g), dülgen",peaceful
"amha-, tamšä-",to taste
ami(n),become quiet
amisxa-,to breathe
amta(n),taste
"amža-, amžalta",to be on time
"anda, nüxer",friend
anda-,mistake
"anda-, anžar-",to notice
andadag,very sensitive
"angg(an), hegë, nüxe(n), ongi, sönog",hole
anggi,group
angil-,to be separated
angir,scoter
"ani-, žemy-",to close eyes
"anxa(n), ül",original
"anxar-, tö-",to pay attention
anza,dowry
anzaha(n),plough
"ara, umara",North
"arad, ergen, iraj-, iralza-",people
arag,woven basket
"arahan, arha(n), xalha(n)",skin
araj,just a little
aral,thill
"aralža-, xubil-",to change
arangga,balcony
arba(n),ten
arbaj,barley
"arbng, dial",inner
arga,method
arga-,to become dry
argal,excrement
argali,female of mountain ram
"argün, xüraj",dry
arma,space
armagar,poorly grown
arzaj-,to be rough
arä(n),molar tooth
arün,clean
arša-,to clean
aršül,cloth for cleaning
asa,bifurcation
asü-,to ask
"atalga, öli, uxami, xajlä",adze
atar,uncultivated land
atä(n),jealousy
axa,elder brother
axi-,to advance gradually
axüna,gull
azargana,geranium
aša,junior nephew
aša,service
aša-,carry on one's back
badr-,to spread
badxa,to perspire
"baga, bišïxan, žežeg",small
"bagalsag, mür(e)",shoulder
"bagalzür, baxalür, baxalzür",throat
bagana,central pole
bagansag,arm muscles
baj,be located
bajarla-,to be happy
"bajsa, xada",rock
bajtaha(n),farrow
"balaj, balar",dark
balga,gulp
"balga-, zalgi-",to swallow
balgäha(n),fortress
balgän,hovel
"balxa-, xali-",to overflow
"balä, zeme",guilt
balšar,infant
balšargana,angelica
"balšysa bari-, eše-",to be ashamed
barba-,broad and thick
bardam,to boast
bari-,hold
bari-,to build
barä,silhouette
barän,cloth
"barün, ürne",West
basagan,girl
"bata, xatü, xüder",hard
"bataganä(n), ilähan, nïde-",fly
baxa-,wish
baxarda-,to be embarrassed
baxinsag,tongs
bašam,urgent
begserge,barred owl
behe,belt
beje,self
belbehe(n),widow
belen,ready
"belhen, berbegei, dial",pastern
belterge,young of wolf
belxenseg,big belt
belxühë(n),waist
belšer,joint of two rivers
ber,bump
beri,daughter-in-law
berigen,wife of the elder brother
"berxe, gabšgaj",skilled
"bexi, büxe",solid
"bi, menï",I
bila-,plaster
bilsa-,to become flat and watery
birba-,to feel aversion
bisal-,to demolish
bodo,body
bodo-,to think
bogdo,sacred
"bogoho, bohogo",threshold
bogto,shoulder bone
"bogöl, böl",servant
bolgö-,gingerly
