Other,English
aitormen,(conviction)
zituen,(he/she) had (them)
logela(n),(in) the bedroom
extera,(to home)
Bizkaia,(Viscaya)
berogailu,(water) heater
zebilen,(who) was walking
kolpe,a blow
sukarraldi bat,a bout of fever
mako,a clasp
esekitoki,a clothes horse
egintza kriminal,a criminal act
delitu bat,a criminal offense
oihu,a cry of anger
katilu bat te,a cup of tea
itzulpen libre bat,a free translation
txakoli,a green Basque wine
edale amorratu bat,a hard drinker
bizimodu latz bat,a hard life
hitzez hitzeko itzulpen,a literal translation
pixka bat,a little
zorioneko zenbaki bat,a lucky number
ospe handiko gizona,a man of distinction
lastozko gizon bat,a man of straw
begirunezko keinua,a mark of respect
hiltze,a murder
gogoeta ugari,a myriad of thoughts
modelo berri bat,a new design
pare bat,a pair
altzari bat,a piece of furniture
eltzeko bat,a piece of pottery
protesta egin,a protest (against something)
eltxo-mordo bat,a swarm of mosquitoes
arkondara,a type of shirt
keinada,a wink
mendi zabala,a/the big mountain
hustu ontzia!,abandon ship!
laburtze,abbreviation
laburpenak,abbreviations
errai,abdomen
ahalmen,ability
"atzerri, kanpoan",abroad
aldaketa absolutu,absolute change
leize,abyss
akademia,academy
istripu,accident
istripurako aseguru,accident insurance
(r)ekin,accompanying
akordio,accord
kontu,account
kontu-zenbaki,account number
kontulari,accountant
akusatibo,accusative (gramm.)
akusatu,accused
bateko,ace
min,ache
ezkur,acorn
ezagun,acquaintance
eskuratze,acquisition
"aktore, komediante",actor
triangelu zorrotz,acute triangle
batuketa-ikur,addition sign
gainerako,additional
helbide,address
egoki,adequate
adjektibo,adjective
tutuentzako giltza zabalgarri,adjustable pipe wrench
giltza zabalgarri,adjustable spanner
terrail etxe zabalgarri,adjustable tap wrench
adorasiño,adoration
gurtu,adore
joku,adult game
hobe,advantageous
"adberbio, aditzondo",adverb
abokatu,advocate
sorgailu eoliko,aerogenerator
"maitasun, xaru",affection
gero,after
arratsalde,afternoon
gero,afterwards
berriro,again
"aurka, kontra",against
"adin, kira",age
eraso-kor,aggressive
"adostasun, akordio",agreement
"aire, haize",air
aire-eraso,air attack
aire-korronteak,air currents
aire-armada,air force
mailu pneumatiko,air hammer
hegazkina,airplane
aireportu,airport
pasabide,aisle
alarma,alarm
Araba,Alava
album,album
txoko,alcove
algebra,algebra
"bizi, bizirik, bizkirk",alive
"gutzi, guzti, guztia, guztiak, oro",all
bakar-bakarrik,all alone
ia,all but
untziko guztiak,all hands
bere bizitza osoan,all her life
haiek guztiak,all of them
ahalik eta gehien,all out
"konforme, ongi, ongi da",all right
hainbat hobe,all the better
denbora guztian,all the time
"alegatu, alegazio",allegation
allen giltza,allen wrench
alergia,allergy
aleazio,alloy
aliatu,ally
almendrondo,almond tree
la,almost
bakarrik,alone
e-kin batera,along with something
-(r)en alboan,alongside
alfabeto,alphabet
"dagoeneko, jadanik",already
"baita...ere, ere",also
aldare,altar
meza-laguntzaile,altar boy
aluminio,aluminum
aluminiozko hari,aluminum wire
anbar,amber
zuzentze,amendement
atsegin,amiable
artean,among
"nahiko, zabal",ample
anplifikadore,amplifier
"kutun, zinginarri",amulet
ahogozagarri bat,an exquisite dish
ordubeteko atzerapena,an hours delay
oroimen nahasia,an indistinct memory
anatomia,anatomy
as-aba,ancestor
"antxoa, bokarta",anchovy
antzinako,ancient
aspaldi-aspaldiko ohiturak,ancient customs
eta,and
aingeru guardako arrunt,angel shark
