Other,English
"híqwa-, piláchi-",- to
chúupa-,- to be (the eyes)
"$u /sing/, $um /pl/",(grammatical question marker)
ngávi-,/v/
supúl,1
maháarnumanáhant,10
wehwunnumatápahantsupúl,11 /2 hands + 1/
wéhwunnumatápahantwéh,12 /2 hands + 2/
wéh,2
páahay,3
wasá',4
maháar,5
paváahay,6
wehnumannáhant,7
páahaynumanáhant,8
wasá'numanáhant,9
"híkwsash, iwée'it, kíicha, kukúul, kúumal, kuyúul, múu$il, páachavut, pál'vismal, purúprush, purúprush",a
chingíchngich,a divinity
wéhmali,a little
múyuk,a lot
$ovova,a place to winter
áyla,abalone
'ayákawut,able
éechi,above
"máaxiš, máaxiš, máaxish",acorn flour
wíiwish,acorn mush
héhat /curtis/,acorns
yumayut,Adenostegia
u'ut,Adenostoma fasciculatum
turóo$anat,adobe tick
'ayálkawut,adroit
awólvu,adult -an
-káytu,adversary
tšuere,afraid of - to be
sowóo,Afraid of - to be; apprehensive - to be
náala,afraid of -be  /v/; apprehensive -be /v/
$owóo,afraid of -be /v/
$uwó-,afraid -to be
yú'pan,afresh; again; anew; another time
"-éeman, yú´pan",after
amúl /curtis/,agave
nóllimokwici,ago
aaašiša,aha!
"'elée (woman's word), alaka",alas!
'álkatras,Alcatraz
takúvut,Alder
páy'wish,alike
ahíkya,alive
"chó'on, chóo'un",all
"chó'on temet, có'on temet",all day
kamíi'i,allow - to
kamíi'i,allow /v/
-xay,alone
"amú', wam'",already
pí,also
puyáamangay,always
pachavut,Ambrosia artemisiaefolia
pomtáax,among themselves
á$wut,an
-píiwi,ancestor
pí,and
pa pi,and then
wúltu,angry - to be
wultú'a,angry - to get
wúltu,angry /v/
wultú'a,angry -get /v/
awóo,another
tamayáawi,answer - to
tamayáawi,answer /v/
'ánmal,ant
-káytu,antagonist
tónla /curtis/,antelope
wáxmuk,anyhow
pa'kil,Apium graveolens
wicha,Apocynum cannabinum
aa-,appear - to
$owóo,apprehensive -be /v/
háaya-,approach - to
kolul,Arctostaphylos Parryi
"hiká'kas, wimmáat",arduous
mát,arm
húula,arrow
nohúu,arrow - my
yólash /curtis/,arrow straightener
hangla,Arrow weed
húulukat,arrowmaker
páaku$ish,Artemesia
wachish,artemisia dracunuloides
pakokish,artemisia heterophylla
tokmut,Asclepias eriocarpa
pávlas,Ash
hamóoya-,ashamed - to be
téelingiš,ashes
tuvyúngi,ask - to
tuvyúngi-,ask /v/
"-nga, -nga (with nouns), -oto /pronouns/",at
kíinga,at the house
íingi-,attach onto - to
yawáywiš,attractive
yawáywiš míi,attractive - to be
-nus,aunt
-yósmay,aunt (maternal younger)
-páamay,aunt (paternal)
-nós /curtis/,aunt /maternal-elder/
"tá$pa, táspa",autumn
"arus, urns",Avena fatua
wuniq,away
pulúcha-,away - to go
éevat,awl
kíikat,baby
morwaxpish,Baccharis Douglasii
máachat,back /the/ (of the body)
némay,back -go /v/
aláaxwush,bad
'aláxwush míi,bad -be /v/
híchikat,bad guy
húnal /curtis/,badge
húnal,badger
aláaxwushi,badly
kóchi-,bake - to
póni-,bale  - to
purúprush,ball
táakwish,ball lightning
wá'i,bark /v/
-tówla,base
"pákumal /curtis/, peyéevmal, túkmal",basket
pákwat /curtis/,basket -burden
chílkwat /curtis/,basket cap
siqwalal /curtis/,basket -food
músqunus /curtis/,basket -granary
cháqat /curtis/,basket -trinket
túkmal /curtis/,basket -winnowing
tóonavkat,basketmaker
taválalakamay,bat
áa$a-,bathe - to
'á$ikat,bather
"'íi, míi",be /v/
'íita /weather/,be cold  /v/
puráara,be cold /v/
káytu,be enemies /v/
"áa'-, áaw-",be in a certain place - to
'áw,be somewhere /v/
"frixóol /loan from Spanish/, frixóol /spanish loan/",beans
húunwuti páapavichi,bear - a thirsty /obj
húunwut páapavish,bear - a thirsty /subj
yáw,bear /v/
húunwut,bear -a -the
múu$il,beard
húunwutum,bears
húunwutumi páapavichumi,bears - thirsty /obj pl
húunwutum páapavichum,bears - thirsty /subj pl
yawáywish,beautiful
yawáywish míi,beautiful -be /v/
yawáywish temét,beautiful day
porké /Spanish loanword/,because
'onáni,become acquainted /v/
wáxa-,become dry /v/
xála-,become loose /v/
naxáachu,become old /v/
"kúplash, pét",bed
'elku,beg  /v/
'elkukat,beggar
-éeman,behind
áaukat,being
kára-,belch - to
'ohó'van,believe /v/
tóongax,below
némi-,bend /v/
"poháylonga, póqwalmanga",beside
"mukát, yót, yót /sing/",big
mómkatum,big /plur/
yot,big /singular
chá'kut,big basket
yot gáatu,big cat
gáatu yot,big cat - a
gáatum móomkatum,big cats
yóoti kish,big house - a
ayó',big toe
'ehangmay,bird
ihéngmal,bird -a
wikunmal,bird-claw fern
kó'i-,bite - to
kó'i-,bite /v/
kó'ikat,biter
"yuvátaat, yuvátaxunut /curtis/",black
$óowut,black diamond rattlesnake
takov$ish,Black nightshade
kwila,Black oak
kanavut,Black sage
kúyxingish,black widow spider
wat,black willow
pikwla,blackberry
táanat,blanket
tawá'is /curtis/,blanket -rabbit fur
solisal,Blepharipappus glandulosa
kawichhal,Bloomeria aurea
púxi-,blow with the mouth  - to
"kunóknush, malúmlis /curtis/",blue
patumkut,Blue-eyed grass
-táaxaw,body
má$xavush,body odor
qáli-,boil  - to
múl'i-,boil /v/
múxi-,boil over /v/
chóxa-,born - to be
tóo',borrow /v/
wéh,both
-tówla,bottom
kútapish,bow
peshlish,bowl
káwina /curtis/,bowstring
"amáaya'mal, amáya'mal, hengéemal",boy
mashla,brake fern
lóma-,break - to (waves)
"chípi, píthi",break /v/
"híkwsash, híkwsash",breath
hakwís-,breathe - to
hikwísa,breathe /v/
maxána-,bring
tokapish,Brodiaea capitata
chára-,broken - to be
woshhat,Bromus maximus
"-páa'a$ /elder/, -péet /younger/",brother
"-máimai /curtis/, máimai /curtis/",brother's child /elder/
-kmumai /curtis/,brother's child /younger/
yára-,bruised -be /v/
tóovit,brush rabbit
kíichu,build /v/
yót /sing/,bulky
mómkatum,bulky /plur/
pevesash,bulrush
pákwat /curtis/,burden basket
íkat /curtis/,burden net
yót /sing/,burly
mómkatum,burly /plur/
chúya-,burn - to
"múla-, múlli, ná",burn /v/
na'-,burnt -be /v/
$uká',burrowing bee
kukúul,burrowing owl
nápi-,bury /v/
'avéllaka,butterfly
avélaka,butterfly -a
sámsa,buy /v/
'aláawaka,buzzard
"-nga /with nouns/, -oto /pronouns/",by
'a$úuntal,by means of
kíichal,by means of the/a house
nóxay,by myself
-xay,by oneself
"d, mánal /curtis/, mutal /cilindrical stem/, náavut",cactus
mótulpupús /curtis/,cactus seeds
puchakla,Calandrinia caulescens
wóy'i,calculate /v/
"ataushanut, atóo$anat",California poppy
mashal,Cancer root
"cháqwi /sing/, yawá'na /pl/",capture /v/
chochawish,Carduus
kwáavichu,care for /v/
yáw,carry /v/
púti-,carry on ones head  - to
tukwáni,carry on the back -to
gátu /spanish loanword/,cat
gáatu,cat - /spanish borrowing
"gáatu yot, yot gáatu",cat - a big
"cháqwi /sing/, yawá'na /pl/",catch /v/
gáatum móomkatum,cats - big
tuvút,Cedar
pa'kil,Celery
chamish,Cerasus ilicifolia
"not /curtis/, púyukyot /curtis/, tóshnokat /curtis/",ceremonial chief
wámkish,ceremonial enclosure
piwíish,ceremonial headband
támyash,ceremonial mortar
u'ut,Chamisal
u'úut,chamise
túla /curtis/,charcoal
yawáywish,charming
ket,Chenopodium album
kahawut,Chenopodium Californicum
yáqwi-,chew /v/
takáv$ish,chichiquelite
gayíina /spanish loanword/,chicken
nóot,chief
"'amáay, kiháat",child
chingíchngich,Chinigchinich
kenut,Chlorogalum parviflorum
móoya-,choke /v/
móoya-,choke on food - to
day - all/every subj,chó'on temét
day - all/every,chó'on teméti
chikwáyi-,choose - to
chóori,chop /v/
qapúti-,chop off - to
achawut,Christmas berry
sanmikut,Chrysoma Parishii
púna-,circular  - to be
kaváa'al,clay pot
'ayálkawut,clever
hiláala,climb /v/
hiláalikat,climber
náki,close /v/
chúupa-,closed
náka-,closed - be /v/
míixanish,clothes
"tovís /curtis/, tuvíicha",cloud
navish,Cneordium dumosum
lóma-,collapse - to
mon-,come - to
"hakwáachi, munáa, wuko'a",come /v/
tóshnga-,command -to
pokut,Common purslane
$a'úura,commoner
yungávaiwut /curtis/,condor
puyáamangay,constantly
"kwá, náachaxan",consume /v/
puyáamangay,continually
ló'xikat,cook
"ló'xa, qála",cook /v/
kwá$ish,cooked
yumayut,Cordylanthus
tóo$iqat,cottontail rabbit
aváhat,Cottonwood
aváaxat,cottonwood tree
ixa-,cough -to
wóy'i,count /v/
qóti-,cover - to
"'anó, anó",coyote
'eléla,crawl /v/
"chapáli, náami, náawa-",cross /v/
nóla-,cross over - to
shuikawut,Croton Californicus
álwut,crow
'áa'i,crow /v/
ngáa,cry /v/
kwimkawichum,Cupeño
chóori,cut /v/
chóri-,cut wood - to
péla-,dance  - to
"móora, pélla",dance /v/
péllikat,dancer
yuýuvakal /curtis/,darkness
naktomush,Datura meteloides
-$wáamay,daughter
hwáayikat /curtis/,dawn
temét,day
teména /curtis/,daytime
"takwáya, tápa",dead -be /v/
náanukvish,deaf
láwa,deep -be /v/
$úukat,deer
$úukat,deer - a
$úuktumi,deer - pl
"áxaant, áxaat, áxaxunat",delicious
aqíni-,deliver a baby - to
lúqa-,dented - to be
tóowish,devil
"kwá, náachaxan",devour /v/
kaiyat,Deweya arguta
takwáya-,die -to
"hiká'ka$, wímaat",difficult
héyi,dig /v/
héyikat,digger
"éxla, éxla",dirt
wuyót,divine being /a/
loví'i,do /v/
ipelwut,Dock /plant/
téngalkat,doctor
"'awáal, chuchu /curtis/",dog
'awáali,dog - the obj
'awáal,dog - the subj
wicha,dogbane
'awáalum,dogs - the
'awáalumi,dogs - the obj
áshla,domestic animal
tú$uxum /pl/,don´t!
tú$u /sing/,don't!
pupú'uk,door
mixéel,dove
hóoti-,drag - to
xáawi-,drag /v/
xáawa-,dragged -be /v/
kamaríwri,dragonfly
potíkap /curtis/,dream
putí,dream /v/
putíkat,dreamer
noo páa'in,drink -  I will
noo páa'ivichuq,drink - I want to
temet chaami páa'ivichunin,drink - the sun will make us want to
páa'i-,drink - to
páa'i-,drink /v/
páa'ikat,drinker
noo páa'iq,drinking - I am
kívi-,drive (animals) - to
hápi-,drizzle - to
wiat,Drooping live oak
ngóola-,drunk -be /v/
awáxvu,dry
lavíqa-,dry - to be
wáxa,dry -become /v/
wáxni-,dry something  /v/
qáatqat,duck - a
topnal,Dudleya /cotyledon/
navúnvush,dull-edged
á$wut,eagle
-naq,ear
hamú,early
páaxwichat,earrings
"éxla, éxla, tamáyawut /curtis/",earth
ngíini-,earthquake -an /v/
kwímik /curtis/,east
"kwá, náachuxun-",eat /v/
enwish,Echinocystis macrocarpa
páahaynumanáhant,eight
kúta,Elder
qée'is,elder sister
kutpat,Elderberry
yawáywish,elegant
wéhnumatápahantsupul,eleven
huikish,Elymus condensatus
atáxvish,empty
wiashal,Encina /plant/
máti-,end /v/(a song)
káytu,enemies -be /v/
-káytu,enemy
wóltu,enraged -be /v/
"cháqwi /sing/, yawá'na /pl/",ensnare /v/
chulúpa,enter /v/
"cháqwi /sing/, yawá'na /pl/",entrap /v/
wóy'i,enumerate /v/
yulalish,Epicampes rigens Californica
palwut,Eriodictyon crassifolium
atovikut,Eriodictyon Parryi
palwut,Eriodictyon tomentosa
ashoshkit,Erythraea venusta
ataushanut,Eschscholtzia Californica
móolilash,esophagus
páaku$ish,estafiate
chíila-,etc)
puyáamangay,eternally
qénxamal,Euphorbia polycarpa
puyáamangay,ever
chó'on,every
chó'on temét,every day
chó'on híicha,everything
yawáywish,exquisite
"-púush, tíiwilash",eye
-púush,face
"chúta-, hulúka-",fall - to
"qára-, qarápa-",fall (leaves) - to
-kíiyam,family
póminik,fast /stuck/
póti-,fasten  - to
awí',fat
nóova-,fat - to get
-na',father
poná,father - her
-kamú,father's older brother
-má$,father's younger brother
húm$at,feather
páa'lat,feather dancing skirt
moyóoni,feed /v/
páaw,fetch water /v/
kuláaw,fetch wood /v/
wiashal,Field oak
panavut,Fig marigold
"káytu, neqpi",fight /v/
múuyi,fill /v/
tulówi,find /v/
tulówi-,find -to
lóoviqan,fine -I'm
tápi,finish /v/
tápi-,finish -to
kút,fire
póma-,firm  - to be
'amúula,first
"ichi-, kuyúul",fish
ichi-,fish - to
maháar,five
matámta-,flattened sides - to have
póminik,fleet-footed
héeva-,float - to
máaxish,flour -acorn
ya'-,flow /v/
wíirulash,flute
wíirukat,flute player
héma-,flutter in the breeze - to
ku'áal,fly
"wáapa /pl/, wíila /sing/",fly /v/
-múuxala,foam
-káytu,foe
mésmal,fog
nónomi,follow /v/
hu$i-,follow a scent - to
"náachaxanish, náachuxunish",food
síqwalal,food basket
'ét,foot
ét,foot /the/
"muníivul, múunivul",footprints
kiyk,for the house
-píiwi,forefather
qawísh,forehead
murópa,forget /v/
kwóoya-,form puddles - to
wasá',four
qewéewish,fox
pumháarilaw,friday
"-ngay /nouns/, -ngay /nouns/, -ongay /pronouns/",from
yóongay kíingay,from the big house
kíingay,from the house
micháy $u,from where?
múuya-,full -be /v/
púya-,full up with eating  - to be
-pe',fur
mux-,gamble /v/
"máaxa-, máxi-",gather edible greens - to
chí'i-,gather from the ground - to
tó'wi-,gather seeds -to
mávi-,gather up - to
aay-,get - to
wultú'a,get angry /v/
nóova-,get fat - to
