Other,English
"Agosto, chakra yapuy tarpuy killa",August
"Charkas, Chukisaka",Sucre
Chullpa Pata,place near Malka
"Diosman kutirej, tikrakuq",convert
Mosoj Testamento,New Testament
Pacha Mama,"""Mother Earth"""
Pacha Mama,native goddess
Tiyawanaku,ancient civilization near Lake Titicaca
Wiraqocha,great white god of the Incas
Yachayniyoj Palabra,Word of Wisdom
abajeño,purple skinned potato
"abril, ariway kamay killa",April
abunu,fertilizer
achachi,old person
achachilla,marvel
achakiy,to say one thing and do something else
achala,ornament
"achalachiy, achalakuy",to adorn
"achalachiy, t'ikanchay",to decorate
achalasqa,adorned
achalayki,luxury
"achanqara, achanqaray",begonia
achay,that (emphatic)
achhiy,to sneeze
achhuykachiy,to approximate
"achhuykachiy, achhuyuy, qayllay",to come close
"achhuykuy, anchhuykuy, chimpaykamuy",to approach
achira,plant like the potato
"achuma qhewillu, alqo tuna",a type of cactus
"afligiy, llakllariy",to worry
"afligiy, phutikuy",to grieve
"age, aqe",sister-in-law
agile,ch'iti
agradecey,to thank (Sp.)
"ahkachay, ashkachay",to abound
ajina,like that
ajina,like this
"ajllay, akllay",to choose
ajsu,woven cloth worn on back by Indian women
ajtuy,to spit out
ajwa,needle (Sp.)
"ak'ayta, ñak'ay",barely
aka,feces
aka tanqa,beetle
akakuy,to bring to
akatanqa,dung beetle
akay,to defecate
akilla,vase
"akilla, hanq'ara",bowl
akllakuy,to prefer
akulliy,to chew coca
akulliy hura,work to chew coca; about 10:00 am
akupana,sunset
"akupana, inti yaykuy",sundown
akurma,hard stalks
akurma,horsetail-medicinal plant with thin
akuy,to put something in the mouth
alaláu!,How cold!
alberga,pea (Sp.)
"allallanka, sukulluku",lizard
allana,lamp
allay,to dig
allchhi,grandchild
"allichakuy, allichay, churay",to arrange
"allillamanta, allimanta",slowly
allillanchu,are you well
allimanta,deliberately
"allin puriy, allin rikuy",to behave well
"allin rikuy, sumallikuy",to be considerate
allin ruway,benefit
allin yuyay,conscience
