Other,English
"(morska) mačka, kasatka",catfish
"0,47 litara, pinta",pint
"0,914 metara, depo, dvorište, jard, jard (30 cm), manevarski kolosijek, radilište, ranžirna stan, stovarište",yard
"048 Mb/s, sučelje primarne brzine, sučelje za brzinu 2, vezni sklop primarne brzine",primary rate interface
1 200 bitova u sekundi,V.22
"1 nautička milja na sat, čvor, mašna, uzao, vezati u čvor",knot
"1, 2, 3, 4, 5, 6, 7), oktalni brojevni sustav, osmični brojevni sustav, sustav s osnovicom osam (0",octal number system
"1, 472 Mb/s, kanal H10",H10 channel
"1, 536 Mb/s, kanal H11",H11 channel
"1, 920 Mb/s, kanal H12",H12 channel
1.016047 metričke tone,long ton
"1/10 nautičke milje, čelično uže, kabel, kabl, kabla, kablovski, konopac, provodnik, sajla, telegrafirati, telegram, uže, uže, sajla",cable
"1/f šum, šum treperenja",flicker noise
10 Base - 2 koaksijalni kabel,10 base - 2 coaxial cable
100 km zračne linije,100 kilometres as the crow flies
"1609 metara, milja, milje, milju",mile
"1852 metara, morska milja",nautical mile
"2,54 centimetra, inč, palac",inch
"200, 300 boda",V.21
"28,349 grama, leopard, mjera za težinu, mrvica, pantera, unca, vrsta jaguara, zrnce",ounce
"312 Mb/s, 544 Mb/s, 736 Mb/s, digitalna obrada signala, digitalni kanal 1, digitalni kanal 44, digitalni kanal 6, digitalni kanal 64 kb/s, digitalni signal",digital signal
"312 Mb/s, digitalni kanal 6",level 2
"34 x 1 GOnm, obična dvostruka eurokartica, pločica sklopa dimenzije 23",normal double eurcard
"384 kb/s, kanal HO",HO channel
3:2 smanjenje (broja slika/s),3:2 pulldown
4:2:2 komponentni sustav,4:2:2 component
"52 Mb/s, digitalni kanal 155",synchronous transport module 1
"52 Mb/s, digitalni kanal n x 155","synchronous transport module ""n"""
"544 Mb/s, digitalni kanal 1",level 1
55% odlazi na porez,55% goes for taxes
55% odlazi na porez,55% goes to the taxman
"64 kb/s kanal (u ISDN-u), kanal B",B channel
"736 Mb/s, digitalni kanal 44",level 3
"84 Mb/s, digitalni kanal 51",synchronous transport signal 1
"84 Mb/s, digitalni kanal n x 51","synchronous transport signal ""n"""
900 MHz analogna FM,cordless telephone generation 1
A - ključ,A - key
A happy New Year!,Sretna Nova godina!
A merry Christmas!,Sretan Božiæ!
"A/D pretvarač, analogno-digitalni pretvarač",A/D converter
"AC, izmjenična struja",AC
ADC,ADC
