Other,English
aa,question marker (for yes-no questions)
aa (p),question marker (for yes-no questions)
aachaakiniskaach (vii cj),front tip of the top of a square-back canoe
aachaakistaach (vii cj),minute
aachaan (na),"cannibal, giant, monster"
aachaaw (vai),pound caribou bones: he/she ~s
aachiiwaatiihch (p),"toward home, homeward"
aachikaachiyiwaat (vii cj),waist: his/her ~
aachimischaayaach (vii cj),canoe: square-back ~
aahaawaasiis (na d),duck: old sqaw (Clangula hyemalis)
aahchaapiiy (na),"bow, metal spring"
aahchikaapuuw (vai-uu),move to stand in a different place: he/she ~s
aahchikaapuwaaw (vta),move him/her to stand in a different place: he ~s
aahchikaapuwiihtaaw (vai+o),move to stand in a different place: he/she ~s
aahchikupimiiy (ni),"seal oil, oil: seal ~"
aahchikuuhkaan (na),"seal: carved ~, seal: stuffed ~"
aahchikuwiiyuy (ni),seal fat
aahchikuyaan (na),seal skin
aahchikw (na),seal
aahchikwaaschin (ni),"boot: sealskin, sealskin boot"
aahchipichuw (vai-i),move camp in winter: he/she ~s
aahkaataaw (vai),pound its bones: he/she ~s
aahkuiiwaaw (vta),harm to him/her/it (an.): he/she does ~
aahkusiihkaasuw (vai-u),pretend to be sick: he/she ~s
aahkusiiuchiwaahp (ni),"hospital, clinic"
aahkusuw (vai-i),"sick: he/she is ~, hurt: he/she is ~"
aahkwaachiihtaaw (vai+o),make smth worse: he/she ~s
aahkwaachiisuw (vai-u),harm to himself/herself: he/she does ~
aahkwaachuun (vii),rapids: they are dangerous ~
aahkwaasinaakun (vii),dangerous: it looks ~
aahkwaasinaakusuw (vai-i),dangerous: he/she looks ~
aahkwaataaihtaakun (vii),dangerous: it is ~
aahkwaataaihtaakusuw (vai-i),"dangerous (violent, cruel): he/she is ~"
aahkwaataaihtim (vti),"dangerous: he/she thinks it is ~, excited: he/s ~"
aahkwaataaimiisuw (vai-u),esteem himself/herself: he/she ~s
aahkwaatimaahchiiw (vai),bellyache: he/she has a ~
aahkwaatin (vii),severe: it (as a sickness) is ~
aahkwaatisiiun (ni),fierceness
aahkwaatisiiw (vai),fierce: he/she is ~
aahtaakimipiihtaaw (vai),make the water move: he/she ~s
aahtaaskuupiyuw (vai/ii-i),"move (stick-like, ex tree): it ~s"
aahtaaspisuw (vai-u),gets dressed: he/she ~
aahtinaaw (vta),change it (an.): he/she ~s
aahtinim (vti),change it: he/she ~s
aahtisimaaw (vta),move him/her lying down: he/she ~s
aahtisin (vai),change place while lying down: he/she ~s
aahtiskim (vti),"move it: he/she ~s, change it (clothes): he/she ~s"
aahtiskuwaaw  (vta),move him/her/it (an.): he/she ~s
aahtiskuwaaw (vta),"change it (an., ex pants): he/she ~s"
aahtistaaw (vai+o),change its position: he/she ~s
aahtistaaw (vai+o),place it somewhere else: he/she ~s
aahtistaaw (vii),different location: it is in a ~
aahtuuhchaaw (vai),"change camps: he/she ~s, move camp: he/she ~s"
aahtuuhtaaw (vai),walk over somewhere else: he/she ~s
aaichikaapuuhtaaw (vai+o),stand it firmly: he/she ~s
aaichikaapuuw (vai/ii-uu),stand it firmly: he/she/it ~s
aaichikwaataaw (vta),sew it firmly (an.): he/she ~s
aaichikwaatim (vti),sew it firmly: he/she ~s
aaichisin (vai/ii),fastened: it lies firmly ~
aaichistaaw (vii),"set firmly: it ~s, fastened: it is firmly ~"
aaihimiihtaaw (vai),"diligent: he/she is ~, applies himself/herself"
aaiiwaapiich (vii cj),fringe
aaimiihkaawaaw (vta),looking after him/her: he/she is busy ~
aaimiikaatiisuw (vai-u),busy with himself/herself: he/she is ~
aaimiikuw (vai-u+o),"difficult for him/her to do: it is ~, hard to do"
aaimiiwaaw (vii),"hard to do: it is very ~, very difficult to do"
aaiminaakun (vii),"difficult: it seems ~, look hard to do: it ~s"
aaiminaakusuw (vai-i),"difficult (an.): it looks ~, impossible: it looks"
aaimipiyuw (vai-i),going around in a vehicle: he/she is always ~
aaimipuw (vai-i),move around while sitting: he/she ~s
aaimisiiw (vai),"difficult: he/she is ~, expensive: he/she/it is ~"
aaimiyaaw (vta),give him/her a hard time: he/she ~s
aaimuuhtaaw (vai-i),walking from place to place: he/she keeps ~
aaimuumaaw (vta r),talk about him/her: he/she ~s
aaipiiy (na),net
aaisaach (p),"even though, although"
aaitaaihtim  (vti),firm-minded: he/she is ~
aaitaaihtim (vti),stubborn about it: he/she is ~
aaitaaimaaw (vta),stubborn about him/her: he/she is ~
aaitiskaanaast (vai cj),person of a different tribe/race/nationality
aaituuhkutim (vti),carve it on both sides: he/she ~s
aaituuyuw (p),body: both sides of the ~
aaituw (p),"both sides, both ends"
aaiwaas (p),"luck: no ~, fruitless effort, luckless"
aakaa (p),not
aaku (p),"then, so, and, that's it, right"
aakusimuw (vai-u),hiding behind smth: he/she ~
aakuskim (vti),block access to smth (it): he/she ~s
aakuskuwaaw (vta),"block access to him/her, it: he/she ~s"
aakutaa (p),"okay, fine: it's ~"
aakutinaaw (vii),mountain: it is a huge ~
aakutustaaw (vai+o),place it on top of the others: he/she ~s
aakuuhkwaapiihhaataaw (vta),blindfold him/her: he/she ~s
aakuuhkwaapiisuw (vai-u),blindfolded: he/she is ~
aakuuhtin (vii),concealed out of sight: it is ~
aakuwaachipitim (vti),pull down the blinds: he/she ~s
aakuwaakaaham (vti),hang smth in front of it (to conceal it): he/s ~s
aakuwaakaaikin (ni),"curtain, blind, drape, screen"
aakuwaaschaaw (vii),sun goes down behind smth: the ~
aakuwaaskusimuw (vai-u),hide behind a tree: he/she ~s
aakuwaastaaskuwaaw (vta),block his/her light: he/she ~s
aakuwaaw (vii),hidden place: it is a ~
aakuyaakw (p),said of the first time an action was performed
aakwaa (p),look out! watch out!
aakwaaham (vti),conceal it behind smth.: he/she ~s
aakwaahwaaw (vta),conceal him/her behind smth: he/she ~s
aakwaasikwaaw (vii),ice: it is blocked by ~
aamaahtaaukwaasunaanuuch,embroidery
aamaahwaaw (vta),knock him/her/it (an.) w/smth: he/she ~s
aamaaipwaahkaaun (vii),blizzard: there is a very big ~
aamiihkwaanis (na d),teaspoon
aamiihtin (vii),fall off of a moving vehicle: he/she ~s
aamiiw (vai),"spawn: the fish ~, get off it: he/she ~s"
aaminim (vti),take it off using his/her hands: he/she ~s
aamipaaw (vii),overflow: the liquid ~s
aamipiihtaaw (vai+o),fall off: he/she lets it ~
aamipitaaw (vta),pull it down (an.): he/she ~s
aamipitim (vti),pull it down: he/she ~s
aamipiyuw (vai/ii-i),fall off: he/she/it ~s
aamisin (vai),fall off a moving vehicle: he/she ~s
aamiskim (vti),knock it off with his/her body or feet: he/she ~s
aamistaaw (vai+o),take it off or down: he/she ~s
aamuw (na),bee (insect)
aamwaayaa (p),before
aanaahch (p),"below, beneath, at the bottom, down"
aanaahch (p),"below, beneath, at the bottom, down, under"
aanaapaawaaw (vii),washes off into the water: it ~
aanaaschinaaw (vta),haul it (an. ex net) in a bit at a time: he/she ~s
aanaaskin (na),lengthwise slats for a canoe
aanaauchiisikaach (vii cj),Thursday (lit on the fourth day)
aaniihtich (p),floor: on the ~
aaniisuchiisikaach (vii cj),Tuesday (lit on the second day)
aanischinim (vti),haul it in a piece at a time: he/she ~s
aanischiyaapaachititaaw (vai),places them one after another (string-like): he ~
aanischiyaapiihkaatim (vti),attaches them (in) one after another: he/she ~
aaniskupichikin (ni),toboggan: extension to a ~
aaniskupisuw  (vai-u),joined to another one: he/she/it (an.) is ~
aaniskupisuw (vai-u),"attached to another one: he/she, it is ~"
aaniskutaapaan (na),"great-grandparent, great grandchild"
aaniskutaapaan (ni),"knot (in string, cord, rope)"
aaniskutaapaaw (vai),tie a knot: he/she ~s
aaniskutaapiihkaataaw (vta),tie a knot on it (an.): he/she ~s
aaniskuuhtaaw (vai+o),join a piece onto it: he/she ~s
aaniskuuhtin (vii),"joined: it is ~, attached: it is ~"
aaniskuusin (vai),"joined: it (an.) is ~, attached: it is ~"
aaniskuwaapaachiihtaaw (vai+o),join a cord on to extend it: he/she ~s
aaniskuwaapiihchaanaaw (vta),join another piece of cord onto it: he/she ~s
aaniskuwaapiihchaanim (vti),attach another piece of cord onto it: he/she ~s
aaniskuwaaskumuw (vii-u),joined with another: it (stick-like) is ~
aaniskuwaaskusin (vai),joined to another stick: it (an. stick-like) is ~
aaniskuwaaw (vii),"joined on: it is ~, attached on: it is ~"
aaniswaapiskimuch (nip),shotgun: double-barrel ~
aanuuhch-chaatipimipiich (p),week: this ~
aanuuhch (p),"now, today"
aanuuhchiichaa (p),"recently, lately, not long ago"
aanwaahtim (vti),disbelieve it: he/she ~s
aanwaahtuwaaw (vta),"disbelieve him/her: he/she ~s, disobey him/her"
aapaaham (vti),open it: he/she ~s
aapaahamichaaw (vai+o),"unscrew it for someone: he/she ~s, open: he/she ~s"
aapaahamukuwaaw (vta),open it for him/her: he/she ~s
aapaahwaaw (vta),"open: he/she ~, unscrew: he/she ~s, unlock: he/s ~"
aapaahwaaw (vta),"open: he/she ~s, unscrew: he/s ~s, unlock: he/s ~s"
aapaaikin (ni),"screwdriver, wrench, tool for turning smth"
aapaasim (vti),thaw it (by heat): he/she ~s
aapaaskaachaaw (vai),returning: he/she goes to meet someone who is ~
aapaaskaaham (vti),open it (wood) with an instrument: he/she ~s
aapaaskim (vti),force it open with body or feet: he/she ~s
aapaaskwaahwaaw (vta),open it (an.) with an instrument: he/she ~s
aapaastaaw (vai),thawing (an.): it sits ~
aapaasuw (vai-u),thawed (an.): it is ~
aapaataaw (vii),thawed: it is ~
aapaayaaw (vta),thaw it (an.): he/she ~s
aapichaahaakin (na),helper
aapiihkunaaw (vta),untie it (an.): he/she ~s
aapiihkunim (vti),untie it: he/she ~s
