Other,English
Adven,Advent (religious season)
Afrika,Africa
Amerika,America
Amerika,American
As Trinde,Ash Wednesday
"Augas, Ogas",August
"Baibel, buk tambu",scripture
"Baibel, testamen",Bible
Desemba,December
Englan,Britain
Englan,England
Epifeni,Epiphany
Epril,April
Februeri,February
Ferisi,Pharisee
Fonde,Thursday
Fraide,Friday
"God, got",god
Japan,Japan
Jeman,German
Jisas,Jesus
"Krais, Kraist",Christ
Krismas,Christmas
Kristen,Christian
Len,Lent
Mai,May
Mande,Monday
Novemba,November
Oktoba,October
Ostrelya,Australia
Ostrelya,Australian
Saina,China
Saina,Chinese
Sainataun,Chinatown
Sarere,Saturday
Septemba,September
Seten,satan
Seten,the devil
Sevende,SDA
Spirit,Holy Spirit
"Spirit, spirit",spirits
Trinde,Wednesday
Triwan,triune (religious concept)
Tunde,Tuesday
Yurop,Europe
a!,oh! (exclamation)
abababa,bubble gum
abababa,chewing gum
abris,to be apart from
"abris, arere, klostu long",alongside
abrisim,detour
abrisim,to evade
"abrisim, abrusim, go pas long",to pass by
"abrisim, fel",to fail
abrus long,apart from
"abrus long, abrusim long",to miss
abrusim,to avoid
abrusim ka,to overtake a car
abrusim ka,to pass a car
"abrusim, klia long, stop longwe long",to shun
abus,loot
abus bulmakau,beef (meat)
"abus, amamas",delight
"abus, gaikai, kaikai, mit",meat
"abus, pik",pig
"abus, pik",pork
abusim,mix up
abusim,to garnish
"abusim, mikisim, miksim",to mix
"abusim, spaisim",to season
"adres, atres",address
adresim,to address
"adresim, spik, tok, tok, tokim, toktok, toktok",to speak
agai!,what you say! (exclamation)
ai,eye
ai,tip
"ai i hevi, ai i slip",drowsy
"ai i slip, slip",sleepy
"ai, kok, tuptup",lid
"ai, poin, sap, yau",point
aiai,apple fruit tree
"aidin, yot",iodine
aiglas,eyeglasses
aiglas,spectacles
ailan,island
ain,iron
ain,metalic
ain,steel
"ain, medal",metal
ainim,to press with iron
aipas,blind
aipas,blind person
ais,ice
"ais, sno",snow
"aisbokis, bokis ais",refrigerator
aiwara,tear
akas,acacia tree
akas,wattle tree
akis,hatchet
"akis, busnaip",machete
"akis, tamiok",axe
"alang-alang, kunai, ples kunai",grassland
"alkohol, Spirit, spirit, wiski",alcohol
alta,altar (religious)
amamas,gladness
amamas long,to rejoice
"amamas long, mangalim",admire
amamas(im),to attract attention
amamas(im),to be proud of
"amamas(im), hamamas(im)",to enjoy
"amamas, bel isi",joy
amamasim,to be proud of someone/something
amat,raw
amat,uncooked
ambrela,umbrella
ami,army
"ananait, ananit long, long, long",under
"ananas, banana",banana
"ananas, painap",pineapple
ananit,beneath
"ananit, aninit",underneath
"ananit, aninit, daun, daunbilo",below
"anian, anien",onion
"animal, binatang",animal
anis,ant
anka,anchor
anka,to settle down
"anka, sindaun, stap, stap",to stay
ankaim,to anchor
ansa,result
"ansa, tokbek",answer
antap,on top
antap,surface
antap long,on top of
"antap, antap long",above
"antap, apim",up
"antap, hai, lonpela",high
"antap, het, nus, tuptup",top
anutu,God
"apim, haisap, jekupim, litimap",to raise up
apinum,afternoon
"apinum, ivening, nait, sandaun",evening
apinun!,good afternoon
aposel,apostle
arakain,another kind; different
"arakain, narakain",different
arapela,another one
"arapela, naranpela",other
arasait,other side
"arasait, ausait, raus",outside
"arasait, hapsait",opposite side
arere,edge
arere,limit
arere,next to
"arere, lain",border
"arere, lain",boundary
arurut,starch
arurut,yaro root
as,base
as,basis
as,buttock
as,buttox
as,source
as ples,place of origin
"as ples, haus",home
as tok,native language
"as tok, tokples",mother tongue
"as, daunbilo",bottom
"asan-asan, isi",easy
asasait,exercise
asasaitim,to exercise
"asasaitim, boraim",to drill
asde,yesterday
asde bipo,day before yesterday
askim,to ask
"askim, kwesten",question
"askim, kwestenim",to question
"askim, salim tanget long, singautim",to invite
asowei!,just like that!
aspirin,asprin
asprin,aspirin
assembly,asembli
"asua trabil, putim hevi long",to blame
"asua, hevi",blame
"asua, rong, trabel",fault
atebrin,atebrine
atensan,attention
ating,probably
"ating, atink, atink, atink, i ken, i ken, i ken, natink, natink, natink",maybe
"ating, atink, i ken, natink",perhaps
"ating, sapos",suppose
atun,tuna
aua,hour
ausait,exterior
"ausait, luk",appearance
aut,on the loose
aut,out
"aut, i go pinis, lus",to be gone
autim,to tell a secret
autim long wok,to sack from a job
"autim long wok, paia",to fire
"autim, telautim, telimaut",to reveal
"autim, telimautim",to divulge
aven,stove
ba,bar
baga,good-for-nothing
bagarap,damaged
bagarap,injured
bagarap,ruined
bagarap,spoiled
bagarap,to be hurt
bagarap,weak
"bagarap, bagarap, hevi, hevi, les, les, mauspen",tired
"bagarap, bruk, nogut",broken
"bagarap, sik",ill
bagarapim,to injure
bagarapim,to wreck
"bagarapim olgera, kukim, kukim",to destroy
"bagarapim, bruk",to break
"bagarapim, kilim, paitim, paitim, pen, pen",to hurt
"bagarapim, mekim nogut, spoilim",to ruin
bai,(intentional aspect)
bai,will
"bai, baimbai",shall
baibai,bye-bye
"baibai, gutbai",good-bye
baik,bike
"baik, wilwil",bicycle
baim,to buy; to pay for
baimbai,by-and-by
baimbai,eventually
"baimbai, blong",in order to
"baimbai, kwiktaim",soon
"bainat, bainet",bayonet
"bainat, bainet",sword
"baira, hapap, rek",hoe
"bairapim, hapapim",to hoe
baiyim,fare (ticket)
baiyim,to buy something
baiyim,to purchase
baiyim boi,to recruit
"bak, paket",pocket
bakbot,port (side of ship)
baket,bucket
baket,pail
baklain,hawser
"baklain, rop",rope
baksait,back side
baksait,rear
baksait,reverse
"baksait bilong lek, pikinini bilong bulmakau",calf
"baksait, bek",back
"baksait, bihain, bihain long",behind
bakstua,bulk store
"bakstua, stua",warehouse
bal,ball
balaisim,to splice
balaisim,to split
balas,ballast
"balas, hevi",load
balus,airplane
"balus, balus",dove
"balus, balus",pigeon
bam,collision
bam,hit
bam,strike
bambai,after a while
"bambai, behain, bihain",later
"bambaran, batpela dewel, satan, Seten",evil spirit
"bamim, paitim",to knock
"bamim, paitim",to strike
banara,bow
