Other,English
"'al-, al-, qal-",neck
"'il-, qvil-",bone
"'in-, in-, qin-",get cold
"'on-, jon-, on-, qon-",to lead
"'ona, jona, qona",cornfield
"'or-, kor-, ör-, qor-",to love
"'oumur-, qomu, qomur",a k. of fruit
"'ur-, qur-",get angry
"'uzh-, juzh-, quzh-, sim-, uzh-",to hear
"-da, do",and
-k-,locative stem
Cku bidaten,We will go
Dido xelebas vore,I'm very happy
"Gegeacginas, Xela do k'aobate",hello
Hemus (i),its
Hentepek usvez,They said
Heya minoren?,Who is he?
"Kai bore, Kai vore",I'm fine
"Kai moxt'it, kai ten",welcome
Kai serepe,Good night
Londoni,London
Ma Arzu bor,I'm Arzu
Muç'ore?,How are you?
Si minor (e)?,Who are you?
Sonuri re?,Where are you from?
T'amt'ra,Trabzon
Tkva usvit,You say it
"Turketi, Turkona",Turkey
Xorumona,Greece
"a, ha",this
"a-š-o, e-š-o",so
"aci-, anci-",now
"al-, pick-, pinck-, wal-",to glitter
"alimben, aropen, oroms, qorops",it loves
"alimberan, aoropenan, oroman, qoropan",they love
ankes-,fishing pole
"anš-, aš-",six
"ar-, art-",one
b-,to pour
"b-, mb-, sk'v-, skv-",to tie
"baba-, papu, papul-",grandfather
bad-,wrath
bag-,to be enough
bag-u,barn
bandal-,to wobble about
bar-,blow up
bax-,thresh
baz-,to give a good beating
"bazhg, bzhen",to lean on
"benex-, binex-",vineyard
berg-,to hoe
bezhg,scold
"bgar-, mgar-",to make a sound
"bgu, gu, mgu",owl
"bibil-, kol-e, qol-e",penis
biga,big stick
"bilonc-, imx-",fern
bir-,to sing
biç'i,boy
"bob-ochva, bob-onchva",beetle
"boch-, och-",ram
bod-,to rave
boda,cobweb
boga,paddock
bombula,spider
"bon, bon, bor, chx-, mbon, mbon, mbor",to wash
bozhg-,branchy tree
bozo,girl
"brac-, bric-, bruc-, chkid-, chkvad-, chkvid-, plat-",to tear
brang,to beat upon
buchxi,Echinochloa crus galli
bucx-,harrow
"bucx-, pucxol-",to scratch
bujg-,bristle
bul,cherry tree
"bumbul-, bundga, ca-le, co-",down
bundgin-,scowl
bundgin-,to growl
"bundgol-, burdgol-",to pluck a bird
bur-,to darn
burg-,a k. of broadleaf plant
"burtqu, butqu",a k. of insect
butk-,leaf
butkuzh-,bee
buz-al-,to buzz
"bža, bžora, mža, mzhora, mžora, mžua, mžura",sun
"bža-, bzha-, mža-, mzha-",milk
"c-, c-, cup-, cv-, gen-, zhen-",to suck
"c-, cu-",to string on
"c-, cu-, cv-",report
"c-, nc-",to spill
"ca-, ca-, mca-, nca-",sky
"cal-, ncal-",to scythe
cam-,to torment
camapxa,spring
"car, cka, ckar",water
cara,rough infertile earth
catx-,to make salty
"cax-, ncax-",plaster
cermanya,germany
"ch-, ch-am-",to give
"ch-, chk-",to begin
"ch-, chv-",take care of
chab-,to glue
