Other,English
-či,(infinitive)
-ti,(infinitive)
0,zero
3 polni konektor,3 prong connector
4 valji v vrsti,4 cylinder inline
a,"but, do you? (colloq)"
abeceda,alphabet
abonma,"subscription, abonnement"
administracija,administration
adresar,address book (pc)
advokat,advocate
aerodrom,airport
afna,ape (coloq)
agencija,agency
agresija,agression
akord,chord
aktivna matrika,active matrix
aktivnost,activity
aktovka,"briefcase, attache case, sachel"
akumulator,"battery (car, boat, etc.)"
Albanija,Albania
ali,"or, do you... (in asking a question)"
alkohol,alcohol
alkoholik,alcoholic
alpsko smučanje,alpine skiing
alternator,alternator
Američan,American (male)
Američanka,American (female)
Amerika,"America, U.S.A."
amortizer,"shock absorber, shock (car)"
ampak,"but, however"
amper,ampere
amplitudna modulacija,amplitude modulation
ananas,pineapple
angleščina,english language
angleški rog,english horn
angleško,english language
Anglež,Englishman
Angležinja,English woman
Anglija,England
Ankara,Ankara
anketa,"questionnaire, survey"
anoda (elek),"anode (elec), plate (elec)"
antena,antenna
antibiotik,antibiotic
anything,karkoli
aparat,"machine, camera"
apartma,"apartment, condo"
apno,lime
april,april
arhitekt,architect
armatura (avto),dash (car)
artritis,arthritis
asfalt,"asphalt, bitumen, tarmac"
asistent,assistant (m)
asistentka,assistant (f)
aspirin,aspirin
astrologija,astrology
astronavt,astronaut
ata,father
Atena,Athens
avdio,audio
avgust,august
Avstralija,Australia
Avstrija,Austria
Avstrijec,Austrian (m)
Avstrijka,Austrian (f)
avt,"out, out of bounds"
avto,"car, automobile"
avtobus,bus
avtobusna postaja,bus stop
avtocesta,"autoroute, highway"
avtomatičen,automatic
avtor,author (m)
avtorica,author (f)
babica,grandmother
baje,supposedly
baker,copper
balkon,balcony
banana,banana
bančni račun,bank account
banka,bank
bankovec,banknote
bar,"bar, café (lieu)"
barka,"boat, ark"
baršun,"felt, velour"
barva,"colour, color"
barvati,"to paint, colour, paint (to ...)"
baterija,battery (electric)
baza,base
because,ker
bedak,fool
begonija,begonia
bel,white (m)
bela,white (f)
beležka,"note, notebook"
beležnica,"note, notebook"
Belgija,Belgium
beljak,egg white
beljakovine,proteins
beluš,asparagus
bencin,"gas, petrol"
Benetke,Venice
Berlin,Berlin
beseda,word
besedilo (glasba),lyrics
besedna zveza,phrase
bezeg,elder tree
bič,whip
bife,"buffet, snack-bar"
bik,bull
bilka,"blade, blade of grass, spear, straw (grasping for)"
biro,"office, bureau"
biscuit,keks
bister,intelligent
biti,to beat or thrash
biti,"to be, be (to be), beat (to..), thrash (to...)"
biti pri krmilu,at the helm
bitka,"battle, fight"
bivališce,dwelling
bivanje,"stay, residence"
blagajna,"cash, cash register"
blagajnik,cashier
blago,"goods, stuffs, fabric, merchandise"
blago,"material, cloth"
blatnik,wheel well
blato,mud
blažilec,shock absorber (auto)
blažilnik,shock absorber
bledeti,"become light (v), become pale (v)"
blisk,"lash (lightening, etc.)"
bliskanje,"flashing (lightening, etc.)"
bližati se,approaching (is) (v)
bližnjica,short-cut
blizu,"close, next to"
blok,"apartment building, block (bldg), block (eng)"
blok-flavta,recorder
bluza,blouse
bobnaste zavore,drum breaks
bodisi,"be it, either...or"
bodoč,future (adj)
bočne varovalne letve,body side moulding
bog,god
bogat,"rich, wealthy"
bogoslovec,semenarian
bolan,sick
bolečina,pain
boleti,"to hurt, be painful, hurt (to..)"
bolezen,"illness, sickness, disease"
Bolgarija,Bulgaria
bolha,flea
bolj,more
bolje,better
bolje kot,better than
bolnica,hospital
bolniško,sick leave
bolnišnica,hospital
bombaž,cotton
bonbon,candy
bor,pine tree
borovnice,blueberries
božič,christmas
božiček,"santa claus, father christmas"
brada,"chin, beard"
branilec,defender
braniti,"to defend, defend (to...)"
brat,brother
brati,read
Bratislava,Bratislava
bratranec,cousin (m)
brcati,kick
breme,load
brencati,buzz (v)
brencelj,horse fly
brenčati,buzz (v)
breskev,peach(fruit)
breskev,"peach tree, peach"
brez,without
brezhibno,"without a hitch, flawlessly"
brezplačen,"gratis, free"
brisača,towel
brisati,wipe (v)
Britanija,Britain
briti,shave (to...)
briti se,shave (v)
brivec,barber
brod,"boat (oceanliner), steamship, ship"
brokoli,broccoli
bron,bronze
bronast,bronze
brošura,brochure
bršljan,ivy
bršljanka,climbing geranium
Bruselj,Brussels
brzina,velocity
brzo,"fast, quick, rapid"
buden,awake
budilka,alarm clock
Budimpešta,Budapest
buča,"pumpkin, zuchinni"
bujen,overflowing
Bukarešta,Bucarest
bunda,"winter coat, ski jacket"
burja,wind from the sea
bužirke,"bushings, sleeves (components)"
carina,duty
carinarnica,customs
cassette,kaseta
cd pogon,cd rom drive
cel,"all, entire, complete"
celesta,"celesta, instrument like sm piano (celesta)"
cena,"price, cost"
