Mahalo,gratitude
Mahalo nui,thank you
"Mahalo nui, mahalo nui loa",Thank you very much
Mahalo!,Thanks!
"Mahalo, Mahalo iâ `oe!",Thank you
Maika'i,I'm fine
Maika`i,Fine
Maika`i,Good
Maika`i,okay
Maika`i `ole,Bad
Maika`i `ole,Not well
Maika`i nô,Very well
Makau au i ke kaua,I am afraid of the war
Makua káne,Father
Makuahine,Mother
Mamake wau e kú`ai i...,I would like to buy...
Me ke keiki hemolele e,With the holy child
Mele Kalikimaka!,Merry Christmas!
Mele na `anela haleluia,The angels sing hallelujah
Mele na `anela haleluia,With the heaven's beauty
Menehune,Legendary race of small people
Moe me ka maluhia lani,Sleep in heavenly peace
Moku ka hi`u,Cut off the tail
Moku ke po`o,Cut off my head
Moloka'i Hoe,Annual Moloka'i to O'ahu race
Muliwai `Ula`ula,Red River
Nani ka `ili `ula`ula Hawai`i,Brown Hawaiian skin is beauty
No ________ mai au.,I am from ________.
No hea mai `oe?,Where are you from?
No ke aha?,Why?
No... mai au,I am from...
Noho au i ___________.,I live in ________.
Nâ Waiho`olu`u,Colors
O (insert name) ko'u inoa,My name is (insert name)
O ka paikini ia i keia wa,Such is the fashion now
Okole Maluna!,cheers!
Oni na kahu hipa e,The shepherds come
Palaunu,Brown
Palini,French
Paniolo,Cowboy
Pehea `oe?,How are you?
Pehea?,How?
Pela paha,Maybe
Pele,Volcano goddess
Pelekane,English
Po`e máka`ika`i `ike,Tourist Information
"Polû, Uliuli",Blue
Pomaika'i! Maika'i Pomaika'i!,good luck
"Poni, Pôpolohua",Purple
Puka kinikini,Holes many
Pukikî,Portuguese
Páké,Chinese
Ua hoopuka pu ae la oia,She also remarked that
Uliuli,deep dark color
Wahine,Wife
Wahine,woman
Wô!,Whoa!
`A`ole lumi haka,No vacancies
`A`ole maopopo ia`u,I do not understand
"`A`ole maopopo ia`u, Maopopo ia'u 'ole",I don't understand
`A`ole ona puka,But no hole
"`A`ole pilikia, ka ha'oli na'u",you're welcome
"`A`ole pilikia., He mea iki",You're welcome
`Ahâ!,Aha!
`Akala,two endemic raspberries
`Auka!,Out!
`Auê!,Too bad
"`E `oli`oli `oe, e lawe mai palapala kú`ai ko`u",Please bring the bill
`Ehia?,How much/many?
`Ele`ele,Black
`O ia mau nô,same as usual
`O wai?,Who?
`O__ko`u inoa,My name is...
`Oia mau nó,So so
`Ololaiki!,All right!
`Olu`Olu,comfortable
`Olu`Olu,good
"`Olu`Olu, E `olu `olu `oe, Hó`olu",Please
`Ula o lalo,Red below
`Ula o luna,Red above
`Ula`ula,Red
`a`ala,smell fragrant
"`a`ala, onaona",fragrant
"`a`ala, onaona",good-smelling
"`a`ala, onaona",nutty
`a`ohe mea,nothing
`ahina,Blue jeans
`ai,eat
"`ai kalima, `aikalima",ice cream
`aihue,thief
`aila,grease
"`ailana, moku, mokulele",island
`aina ahiahi,Dinner
`aina ahiahi,evening meal
`aina awakea,Lunch
`aina kakahiaka,Breakfast
"`aina, pâ`ina",meal
`aka`aka,laugh
`aka`akai,onion
`aka`akailau,green onion
`aka`akaipoepoe,round onion
`ako,pick off a plant
`ala,smell
`alani,orange
`alawa,to glance downward
`ale`o,Tower
`anakala,uncle
`anakê,aunty
"`anakê, Makuahine",aunt
`ane`i mai,this side of
"`ane`i, mai",here
`ano,kind
`ano nui,important
`ano`ano,seed
`ano`ê,funny kine
`anâ`anâ,Black magic
`aoa,bark at
`apelila,April
`apópó,Tomorrow
`au,stem
`au,swim
"`au, lana",float
`au`au,bathe
`au`au,swim around in the water
`auinalâ,afternoon
`auinalâ,early afternoon
`aukake,August
`aumakua,guardian spirits
`awapuhi,ginger
`e`e,board
`ehiku,number seven
`ehiku haneli,seven hundred
"`ehiku, hiku",seven
`ehu,reddish hair
"`ehu, po`o `ula`ula",red hair
"`ehá, `ehâ, hä",four
`ehâ,number four
`ehâ haneli,four hundred
`eiwa,number nine
`eiwa haneli,nine hundred
"`eiwa, iwa",nine
`ekahi,number one
"`ekahi, haki, ho`okahi",one
"`eke, pâiki, pâisi",purse
`ekolu,number three
`ekolu haneli,three hundred
"`ekolu, kolu",three
`elemakule,old man
`eleu,energetic
`eleweka,elevator
`eli,dig up
`elima,number five
`elima haneli,five hundred
"`elima, lima",five
`elua,number two
`elua haneli,two hundred
"`elua, lua",two
`ena,Red-hot
`enuhe,caterpillar
`eono,number six
`eono haneli,six hundred
"`eono, ono",six
`ewalu,number eight
`ewalu haneli,eight hundred
"`ewalu, walu",eight
`i`o,Meat
`i`o,beef
`i`o pipi,Beef
`i`o pua`a,Pork
`iako,outrigger of the canoe
`ike,know
`ike,see
`ili,skin
`ili,surface
`ili`ili,pebbles
"`ilipuakea, haole, hauhole",White man
`iliwai,waterhose
`imi,search
"`ino, pilau",bad
`iwakálua,twenty
`iwakálua-kúmá-kahi,twenty one
"`o ia, ia",he
`o`o,mature
`oe,You (singular familiar)
`oe,You (singular formal)
`oe,you (singular)
"`oe, `oukou",ye
`ohi,gather
`oi,better
`oi,worse
"`oia`i`o, ho`i`ê, nô",truly
`okakopa,October
"`oki, moku",cut
`oki`oki,cut up
`okika,orchid
`oko`a,different
`ole,nothingness
`ole,without
`ole,zero
`olu `olu,pleasantly cool
`olua,you (two of you)
`olua,you folks (two)
"`olua, `oukou",You (plural)
`oma,bake
"`ono, Maika`i",nice
`opihi `âlinalina,a kind of `opihi
"`opihi, kipikua",pick
`oukou,you (three or more of you)
`u`u,to strip stem from vine
`uala,sweet potato
`uala kahiki,Potato
`ualakahiki,Irish potato
"`ula, mea",blushing
"`ula, mea",red
`umi,number ten
"`umi, anahulu",ten
`umi-kúmá-hiku,seventeen
`umi-kúmá-há,fourteen
`umi-kúmá-iwa,nineteen
`umi-kúmá-kahi,eleven
`umi-kúmá-kolu,thirteen
`umi-kúmá-lima,fifteen
`umi-kúmá-lua,twelve
`umi-kúmá-ono,sixteen
`umi-kúmá-walu,eighteen
`umi`umi,whiskers
`umikûmâkahi,number eleven
`upena,net fishing
`uî,squeeze out
`Âina `Ôma`oma`o,Greenland
`Âkala,Pink
`Âlani,Orange
`Ólelo `oe ...?,Do you speak...
`Ôma`oma`o,Green
`ákau,Right
`âhui,cluster
"`âinahânau, one hânau",birthplace
`âko`ako`a,coral pieces
`âmene,amen
`ânela,angel
`âpana,piece
"`âwîwî, wikiwiki",fast
`êheu,wing
`êkaha kû moana,Black coral
`îkoi,fruit core
`ô,fork
`ô aku,beyond
`ôlala,bask in the sun
`ôlelo,speak
`ôlelo no`eau,proverb
`ôma`ima`i,not feeling well
"`ôma`ima`i, ma`i",sick/ill
`ômole,bottle
`ôpala,trash
`ôpû,belly
`ôpûkû,tripe stew
`ûpâ,scissors
a laila,then
a mahope ai au i ka hapuu,and then I ate fern roots
"a pau, apau, nâ mea a pau",all
"a, a me",and
"a, iwia",the jaw bone
"a, mai, o",by
"a, maiâ, o",from
"a, o",of
"a, o",since
a`a,root
a`o,learn
a`o,teach
aha,what
aha,what?
"aha, kêlâ, kënä, la, na",that
ahi,fire
ahiahi,evening
"aho, aho, hä, hanu",to breathe
ai'ole,or
aia i hea,where?
"aia i hea i hähi inu lama?, ma hea i ka inu lama?",where is the bar?
aia i hea ka lua?,Where is the bathroom?
aia i hea ka lua?,Where is the toilet?
aia i hea kahakai?,Where is the beach?
"aia i hea ko'u lumi?, ma hea ko'u lumi?",Where is my room?
akahele,be careful of
akamai,In most common usage
ake,liver
"ako, kaupoku",roof
aku,away
aku,mackerel
akua,God
akâ,but
ala,awake
ala,path
ala,road
alahao,Train station
alahele,pathway
"alaka`i, ali`i",leader
alaloa,highway
alanui,Street
alelo,language
alelo,tongue
ali'i,Chief
ali`I Uliuli,Bluebloods
ali`i,boss
ali`i,superior
"ali`i, lani",royal
aloha 'aina,Love of the land
aloha pö,good night
ama,outrigger float
ana,cave
ana,cavern
ana,grotto
"ana, pûnana",den
aniani,mirror
anu,cool
"anu, anuanu",cold
ao,cloud
ao,day
ao,to regard with reverence
apolima,bracelet
aupuni,government
auê,alas
auê,regrettably
auê,unfortunately
awa,harbor
awa,port
awaawa,Valley
awakea,midday
awakea,noontime
bia,beer
"boe, keiki, keikikâne",boy
dashi,Japanese soup stock
dia,dear
dia,deer
e,do something
e kala mai ia`u,absolution
e kala mai ia`u,pardon
e käkau iho 'oe,please write it down
ea,air
ehu kai,Whitecaps
emi,cheap
gau gee,Small Chinese dumplings
grind (grine),To eat
grinds (grindz),Local food
gyoza,Small Japanese dumplings
ha`aheo,proud
ha`alele,to leave a place
ha`awina,lesson
ha`i,inform
ha`i,say
ha`i,tell
"ha`iha`i, kama`ilio",converse
hahai,follow
"hahana, mahana, pumehana, wela",warm
hahau,to hit
hakai,to hunt
hakakâ,fight
haku,compose
hala,passed by
halau,A hula school
halau,Long house
hale,building
hale,house
hale `aina,Restaurant
hale ho`oulu mea kanu,greenhouse
hale há`ike`ike,Museum
hale kú`ai,Store
hale kú`ai lá`au,Pharmacy
hale kü'ai,shop
hale leka,Post office
hale ma`i,Hospital
hale máka`i,Police station
hale pule,Church
hale`aina,restaurant
haleka`a,garage
haleki`i`oni`oni,movie theatre
halekula,school building
halekû`ai,store
haleleka,post office
halepe`a,tent
halepule,church
halihali,carry
hame,ham
hana,make
hana,to work
hana,work
hana hou,To do again
hana hou,afresh
hana hou,again
hana hou,all over again
hana hou,anew
"hana, hono",bay
hana`ino,mistreat
"hanele, haneli, ho`okahi haneli",one hundred
hanini,to be spilled
hao,iron
haole,Caucasian
"haole, haole",White person
hapahâ,quarter
hapalua,half
hapanui,majority
hau,dew
hau,ice
hau,snow
"hau`oli, le`ale`a",happy
haukalima,Ice cream
haumâna,student
haupia,coconut pudding
he,a
he,an
he li`ili`i,a little
he pakela ai au,I ate greedily
he`alele,Departure
hea,where
heiau,place of worship or a shrine
heihei,race
hekili,thunder
hele,To go
hele,go
hele,to walk
hele mai,come
"helehelena, maka",face
helemai,to come
helu,to count
"helu, hua helu",number
heluhelu,read
hema,Left
hemahema,awkward
hemo,loose
hemolele,glorious
"hemolele, kaulana",famous
hiamoe,sleep
hiapo,first born child
hiki,arrive
hila,heel
hilahila,embarrassed
hilahila,shy
hina moe,to lie down
hinuhinu,shiny
hipa,sheep
ho'o'pa'a,to hold
ho'olaule'a,festival
"ho'olei, nou",to throw
ho'olono,to hear
ho'omake,to kill
ho'omana,religion
ho'omo'a,to cook
"ho'ïlo, kau 'anu",winter
ho-a,to beat
ho`i,go back
ho`i mai,come back
"ho`i`ê, nô",absolutely
"ho`i`ê, nô",genuinly
"ho`i`ê, nô",indeed
"ho`i`ê, nô",really
ho`o pôuliuli,Blackout
ho`ohanohano,honor
ho`ohau`oli,have fun
ho`ohuli,turn something over
ho`ohâlike,compare
ho`oilo,Winter
ho`okahi,one amount
ho`okano,conceited
ho`okipa,treat hospitably
ho`okomo,insert
ho`oku`i,to join things together
ho`olauna,introduce
ho`olohe,listen
"ho`olohe, lohe",hear
ho`oma`ama`a,pracice
ho`oma`ema`e,clean something
ho`oma`ema`e,cleanse
ho`oma`ema`e,make clean
ho`oma`ema`e,purge
"ho`oma`ema`e, ma`ema`e",clean
ho`omaka,start
"ho`omo`a, kuke",cook
ho`omoana,to camp
ho`omâkaukau,prepare
ho`onui,aggrandize
ho`onui,augment
ho`onui,enlarge
ho`onui,increase
ho`opa`a,to make firm
ho`opa`a ha`awina,study
ho`opa`a hau,to freeze something
ho`opa`a noho,reserve a seat
ho`opae,bring shore
ho`opiha,to fill something up
ho`opili mai,imitate
ho`opio,turn off
ho`owali,mix
ho`oûlu,grow
ho`â,turn on
ho`âla,wake up
hoa noho,neighbor
hoa paio,enemy
"hoa, hoa pili, hoaaloha",friend
hoahânau,cousin
hoe,paddle
hohono,bad-smelling
hohonu,deep
hoihoi,interesting
hola,hour
"hola, manawa, manawa, wä",time
holo,ride on
holoholo,walk around for fun
holoholona,animal
holoi,wipe
home,home
honi,kiss
honi,to sniff
honohono,A creeping grass
honu,tortoise
honu,turtle
honua,world
hope,after
hope,behind
hope`ô,Yellow jacket
hopenapule,weekend
hou,new
hou,novel
hou,to stab
hu`ihu`i,chilly
hua,fruit
hua `ai,Fruit
hua maka,green fruit
hua palapala,alphabet
"hua, huamoa",egg
huamoa,chicken egg
huelo,tail
huhû,angry
huhû,mad at
hui,association
hui,organization
hui mokulele,airline company
huika,wheat
huka,hook
huki,To pull
huki,pull out
hula,to sing for a hula
huli,To turn
huli,taro slip
hulu,feather
hulu,wool
humuhumu,to sew
humuhumunukunukuäpua'a,A trigger fish
hupa,hoop
há`ule lau,Fall
hámama,Open
hâ`awi,give
hâ`awi mai,give me
"hâ`ule, la'a 'ula, la'a make",fall
hâli`i,spread out
hânai,adopted
hânai,raise
hânau,give birth
hâpu`u,tree fern
hä'ule,to fall
hämama,to yawn
hänai,adopted child
"häpai, häpai",to conceive
"hîmeni, mele",sing
hînano,flower of the pûhala
hïki'i,to tie up
hó`ea,Arrival
hókele,Hotel
hô,hoe
hô`ailona,symbol
hô`oio,show off
hô`ole,negate
"höku, kökü",star
hökü hele,planet
"hü, pehu",to swell
hünä,to hide
i,on
"i hea, i`ane`i, ma`ane`i",always
i ka lâ `apôpô,tomorrow
i kêia lâ,today
"i laila, ma leila",there always
"i luna, luna",above
"i nehinei, nehinei",yesterday
"i, i, i, loko, ma",in
"i, i, ma",to
"i, i, ma, mai",at
"i, ma",toward
i`a,Fish
ia,her
ia,him
ia,it
ice,hau
iho,downstairs
"iho, lalo",below
"iho, lalo",underneath
ihoiho,candle
ihu,nose
ikaika,strong
iki,A little
iki,diminutive
iki,little
"iki, li'i, li`ili`i, manini",small
ikîki,hot and humid
imu,Underground oven
inoa,appellation
inoa,name
inoahope,last name
inu,to drink
"inu, mea inu, meainu",drink
inä,if
ipo,darling
ipo,lover
ipu `înika,ink-well
ipu `înika,inkpot
"ipu `înika, lua",well
ipuhao,pot
iulai,July
iune,June
iwi,bone
iwi,shell
iánauli,January
ka `ôlelo,the language
ka malamalama,in the light
ka malamalama o ke Akua,in the light of God
"ka, ke",the
ka`a,car
ka`a,vehicle
ka`a `óhua,Bus
ka`aahi,Train
ka`aahi hale ho`olulu,Bus station
ka`awale,Reservation
"ka`u, ko`u, ku`u",my
ka`ukama,cucumber
kahakai,beach
kahawai,River
kahawai,stream
kahe,to flow
kahi,someone
kahi,to comb
kahiko,ancient
kahiko,antique
"kahiko, o'o",old
kahua ho`olulu mokulele,Airport
kahua mau`u,grassy yard
kahua mokulele,airport
kahua pâ`ani,playground
kahuna,expert
kahuna,priest
kahuna,sorcerer
kai,Sea
kai uli,Deep blue sea
kaikaina,boy's younger brother
kaikaina,younger sibling of same sex
"kaikaina, kaikua`ana",older sibling of same sex
kaikua`ana,boy's older brother
kaikua`ana,brother
kaikuahine,boy's sister
kaikuahine,sister of a male
kaikuanâne,brother of a sister
kaikunâne,girl's brother
kaila,style
kaimana,diamond
kaina,kind of
kakahiaka,morning
kakalina,Katherine
kakani,crunchy
"kakä, pïwai",duck
"kala, waiho`olu`u",color
kalaiwa,drive a car
kalaka,truck
kalakoa,calico
kalamela,caramel
kalaunu,clown
kalena,talent
kali,abide
kali,await
kali,expect
kali,wait
kalima,cream
kalipa,slipper
kalo,taro
kalo lo'i,Taro patch
kalua,Baked shredded meat
kama'aina,native-born
"kama, kamali`i",child
kamaboko,Japanese fishcake
kamali`i,bairn
kamali`i,infant
"kamali`i, keiki",children
kamu,chewing gum
kamu,gum
"kana-hiku, kanahiku",seventy
kana-há,forty
"kana-iwa, kanaiwa",ninety
"kana-kolu, kanakolu",thirty
"kana-lima, kanalima",fifty
"kana-ono, kanaono",sixty
"kana-walu, kanawalu",eighty
kanahâ,fourty
kanaiwa,number ninety
kanaka,human being
kanaka,person
kanaka maoli,According to Pukui
kanaka maoli,Full-blooded Hawaiian person
"kanaka, kâne",man
kanakalû,kangaroo
kanakolu,number thirty
kanakê,candy
kanapî,centipede
kani,make a sound
kanu,bury
kanu,to plant
kao,goat
kaomi,press button
kaona,hidden meaning
kaona,town
kapa,Unwoven cloth made from tree
kapakahi,crooked
kapioka,tapioca
kapu,cap
kapu,taboo
kapuahi,stove
kau,Summer
kau,ride a vehicle
kau,season
kau 'o hä'ule lau,fall (1)
"kau 'o makalapua, la'a 'ulu",spring
kau hana,your occupation
"kau wela, kauwela",summer
kaua,war
kauka,doctor
kauka,medical
kaukani,one thousand
kaukau,Food
kaula,rope
kaumaha,heavy
kaumaha,sad
kauoha,command
kauoha,order
kauô ke`oke`o,Egg white
kawowo,seedling
ke 'ano o ka manawa,weather
ke'ena,room
kea,blank
kea,white
keiki,Child
keiki hipa,lamb
keikikâne,son
keka,sex
kekahi,also
kekahi,one of the
kekahi mea,something
keko,monkey
kekona,scond (as in time)
kekona,second
kekähi,other
kelaki,celery
kele,jelly
keleawe,copper
kelepona,telephone
"kelikoli, kuleana",territory
kepakemapa,September
ki,Tea
ki'i pohaku,Stone carving
ki`i,picture
ki`i`oni`oni,movie
ki`o wai,Swimming Pool
kiawe,Algaroba tree
kihi,corner (outside point)
kika,tiger
kike,kitty
kikiki,Ticket
kikokiko,spot
kila,steel
kilika,silk
kiloi,throw
kinamona,cinnamon
kini,can
kini,tin (as in tin can)
kinipôpô,ball (for games)
kino,body
kipa,visit
kiuke,cute
"ko'e, ko'e",worm
ko'i,axe
ko`e,earthworm
koa,type of wood
koa,valuable tree used for canoes
koe,more
kohele,Kosher
"koho, wae",to choose
koko,blood
kokoke,Near
kokoke,almost
kokoleka,chocolate
kokua,Help
kokua,assistance
kolo,crawl
koloa,duck native to Hawai'i
koloaka,soda water
kolohe,mischievous
kolohe,rascal
komo,go in
kono,invite
kopa,soap
kopalâ,shovel
kope,Coffee
kopekope,to rake
ku,to stand
ku'i,to pound
ku`i,punch
ku`i `opihi,pound
ku`i hao,Black smith
kua,back
kuahiwi,mountain
kuawa,guava
kueka,sweater
kuene,flight attendant
kuhikuhi,to point out
kui,nail
kui,needle
kuka,coat
kuki,cookie
kukui,candlenut tree
kukuihelepô,lantern
kukû,thorn
kula,School
kula,gold
kuleana,responsibility
kuli,knee
kulipa,tulip
kulu,drop
kumu,Teacher
kumu,instructor
kumu,manual
kumukula,school teacher
"kumulâ`au, lä'au",tree
kumumanakô,mango tree
kupa,soup
"kupu, ulu",to grow
kupulau,Spring
kupulau,Spring season
kupuna,elder
"kupuna, tütü",Grandparent
kupunakâne,grandfather
kupunawahine,grandmother
"kákou, Káua",We
kâ,box
kâ,container
kâ,jug
kâ,vessel
kâ Lani,Lani's
"kâ `olua, kâu, kou",your
kâ `oukou,your ( more than two persons)
kâ ka wahine,the woman's
kâ lâkou,their
kâhea,call out
kâkou,we (you folks and I)
"kâkou, kâua, mâkou, mâua",us
"kâkou, kâua, mâkou, mäkou, mâua, mäua",we
kâlai,to hoe
kâlani,gallon
kâlua,to cook in an imu
kâma`a,shoe
"kâna, kona",his
"kâna, kona",its
kâne,fellow
kâne,husband
kâpena,captain
kâpiki,cabbage
kâpulu,poorly done
kâpî,sprinkle on (as salt)
kâua,we (you and I)
kâwele,napkin
kälä ke'oke'o,silver
"kälä, moni",money
kämelo,camel
käula,prophet
kéia lá,Today
"kêia, nei",this
kênâ,that (by you)
këkake,donkey
kî,key
kî,wrench
kî`aha,drinking glass
kîkâ,guitar
kîkî,shoot
kîwai,water faucet handle
kîwî,T.V.
kïpuka,A clear place
kô`ala,coals (to roast over)
kôkua,aid
kôkô,cocoa
kôlea,carpetbagger
kônane,bright
kônane,brilliant
köpa'a,sugar
kúlanakauhale,Square
kû,stop
kû`ai `emi,sale
kû`ai aku,sell
"kû`ai aku, kû`ai mai",buy
kûkae,excrement
kûkaepele,match
kûkulu,build
kûkû,cuckoo
kûkû,grandparent
kûlanakauhale,city
kûlou,bend down
kûpono,appropriate
kûpuna,elders
kü'ai,to buy
kükulu kumuhana,To pool thoughts and prayers
külanakauhale,village
"kümümü, mümü",dull
lahi,thin
lahilahi,delicate
laiki,rice
laila,there
laina,line
lakeke,jacket
laki,lucky
lalo,Down
lalo,beneath
lalo,under
lama,rum
lanai,balcony
lanakila,to have victory
"lanalana, lanalana",spider
lani,regal
"lani, lewa",heaven
"lani, lewa",sky
lau,leaf
lau `ai `ia Polû,Greens
lau hala,Pandanus leaf
lau lau,Traditional Hawaiian dish
"lau, pâ",sheet
laua`e,maile-scented fern
laulau,meat bundled in leaves
launa,socialize
lauoho,hair
lawa,enough
lawai`a,fisherman
lawe,take
lawe mai,bring
laweleka,mail carrier
le`ale`a,glad
le`ale`a,pleasure
lehe,lip
lehu,ash
lehuli`u,White-hot
lei,Garland
lei,Necklace
leiwili,a kind of lei
leka,letter
lekuke,lettuce
lele,fly
lele,to fly
lena,yellow
leo,voice
lepo,dirt
lepo,dirty
lihikai,area close to beach
like,similar to
lima,arm
lima,hand
lima ulu,green thumb
"limu, manauea, wâwae`iole",seaweed
lio,horse
liona,lion
lo'i,Irrigated terrace
loa,long
"loa, nui",big
"loa, nui",great
"loa, nui",large
loa`a,possessed
loco moco,Favorite local dish
lohi,slow
loio,lawyer
loke lau,Green rose
"loke, rose",rose
loko,Lake
loko,among
loko,between
loko,innards
lokomaika'i,Good will
lole,dress
lole`au`au,swim clothes
loli,changed
loloa,Long
lomi,rub softly between fingers
lomilomi,massage
lou,hand pole for picking fruit
"lu'au, lü'au",Hawaiian feast
lua,crater
lua,toilet
lua `ai,Salad
lua'i,to vomit
lua`i,vomit
luahine,old woman
"luhi, mâluhiluhi",tired
lumi,Room
lumi ho`omaha,Restrooms
"lumi kuke, lumikuke",kitchen
lumi moe,bedroom
lumiho`okipa,living room
