Other,English
enue,a big kettle
zhabzhä,a big snake
sozha,a gun support
sozhaqo,a hanger made of three poles
qarqaj,a k. of bird
durzhi,a k. of bracelet
"puju, sengkure",a k. of bush
"narma, niarma",a k. of cloth
"ani, qängGo, tarmi",a k. of duck
zhoi,a k. of fish (salmo lenoc)
"kichiri, xeldegzhë",a k. of fox
chöqta,a k. of midge
"läqa, läqa, piregdën",a k. of plant
azhi,a k. of salmon
qarmor,a k. of swallow
zhengku,a k. of swamp plant
"kendele, kendelë, kendelen",a k. of tree
kurme,a k. of upper clothes
choromqola,a k. of willow
pilaqta,a k. of woodpecker
mialaqo,a measure for powder
qori,a mythical bird
em,a prohibitive particle
saqora,a prop for a kettle
bektë,a short time
sirge,a small hillock
xordaxï,a vessel for berries
susu,abandoned village
uwu-j,above
bodo-,accompany
zhojor-si,acid
xosaqta,acorn
"ofali, ufali",adze
së,age
bosdux,air
silfo,ak.of basket
"ing-kï, ujü",alive
"gere, geren, s'äoxo",all
ketële,almost
beju,an ungulate animal
guchi,and
"beiun, buiun, ucelte",animal
xösö,animal's paw
silukte,ant
zhirë,anvil
iabloko,apple
sali-,appreciate
lelü,apron
hgala,arm
"chaxä, xawani",armpit
chaoxa,army
eme-,arrive
leke,arrow
zhabdu,arrow for a cross-bow
sokpi-so,arrow-head
"puhekten, xoromsa",ash
siwaGda,ash tree
"punekte, xulefte",ashes
sesu-,ask to do smth.
bolo,autumn
"nimorizhi, nomori",awkward
chioqo,awl
sure,axe
darama,back
"terin, terin",back of axe
"chukï, exele",bad
ojö,badger
pötachä,bag
bë,bait
charaqö,barefooted
xoraqta,bark
"iachmen', muzhi",barley
soro,basket
"xelegdexï, xeregdepï",bat
elbusi-,bathe
döchi-,batter
"alian, ondo, talGa, xewë",bay
nime-ri-,be a guest
mute-,be able
balzhi-,be born
"gükpu-, güp-, güpu-",be extinguished
lali-,be hungry
oqsa-,be offended
chiqi-,be placed into
zhobo-,be poor
"jangsa, nangsa",be smeared with dirt
"maj-, mana-",be spoiled
peurekpen-,be troubled
chïchi,bead
"beiun, beiun, mapa, nangi, xujguluë",bear
bojaGo-,bear a bastard
"bogakta, gogakta",beard
zhäri,bear's head
bojqo,beauty
tarGa,beaver
bolzha-,become convex
tä-,become entangled
bulzhi-,become gelatinous
mada-,become larger
xun'i-,become sick of envy
"chä-lä bi, chä-m",become white
krovat',bed
"debehi, kiakso, zhewë",bee
pivo,beer
"pachi, singke",beetle
ongbo,behind
qama,being at a loss
qongGöqto,bell
fexsengku,bellows
xemde,belly
xujke,belly of fish
"omol, xala",belt
ufsi,belt made of badger's skin
"gekel, modã",bend
gukü,bent upwards of head
"amba, amban, dai, däi",big
singa-so,big knife
tawar,big span
qataxi,billet
sopsin-,bind
pêa,birch
chalba,birch bark
pächã,birch vessel
"gasa, nice, nicen, nichien, niechen",bird
singëkte,bird-cherry
soso,birds' dung
sidarsi,biting
"saxarï, saxarin",black
fusuli,black amur
diwegde,black birch
qiawaria,bladder of kaluga fish
"sekse, sëkse",blood
xonggiqta,blood vessel
"giandin, hegden, herbor, nengian",blue
