Other,English
Da li govorite engleski?,Do you speak English?
Da li mi možete pomoci?,Can you help me?
Da li mi možeš pomoci?,Can you help me? (1)
Danas autobusi ne sobracyaju,There is no bus service today
Danas je...,Today it's...
Dobar sam student,I am a good student
Dobiti pismo,To get (receive ) a letter
Dobiti potvrdu,To get a receipt
Dobro sam; hvala,Fine; thank you
Drago mi je.,Nice to meet you.
Evo dolazi naš tramvaj,Here comes our tram
Gdje je WC?,Where is the toilet?
Gdje je najbliža banka?,Where is the nearest bank?
Gdje mogu zamijeniti,Where can I change my money?
Gdje trebam platiti?,Where shall I pay?
Hvala lijepo,Thank you very much
Iate li lokalni specijalitet?,Is there a local specialty?
Ima li ta tkanina dva lica?,Is this material reversible?
Imate li specijalitet kuche?,Is there a house specialty?
Izvagati paket,To weight a parcel
Ja ne jedem svinjetinu,I don't eat pork
Ja sam ______.,I am _____.
Ja sam dobar student,I am a good student
Ja sam vegetarijanac,I'm a vegetarian
Jan e jedem govedinu,I don't eat beef
Je li on student?,Is he a student?
Je li ovo mjesto zauzeto?,Is this place taken?
Jedan metar ovog; molim,One meter of this please
Kako je vani?,What's it like today?
Kakvo mi je stanje na rachunu?,What is my balance?
Koji je sadašnji techaj?,What's day rate of exchange?
Koji mi je saldo?,What is my balance?
Kolika je cijena karte?,How much is the ticket?
Koliko staje karta?,How much is the ticket?
Koliko to košta,How much is it?
Merhaba,Hello
Mi se redovno dopisujemo,We correspond regularly
Mogu li dobiti osiguranje?,Can I get insurance?
Mogu li pogledati kuhinju?,Can I look in the kitchen?
Molim Vas upakujte sve zajedno,Please wrap all these together
Napisati puno ime i prezime,To write one's name in full
Ne govorim dobro bosanski,I can't speak Bosnian
Odvezite me do stanice; molim,Take me to the station please
On cye chitati.,He will read
Ovo je previše dugo (kratko),This is too large (short)
Pazite!,Look out!
Potpisati za nešto,To sign for something
Prichekajte me ovdje molim,Wait for me here; please
Razumijete li bosniak?,Do you understand Bosnian?
Sa koje strane je izlaz?,At which side is the exit?
Sad je...,It's...
Student sam,I am a student
Svicha mi se,I like it
Techaj che pasti,The exchange will be worse
To mi ne stoji dobro,It doesnt't suit me
Upomoch!,Help!
Uzmite karte molim,Fares please.
Vozite brže; molim,Drive faster please
Vozite sporije; molim,Drive slower; please
