Other,English
'Ywa oapo iroi'yma,the tree makes shadow
'Ywa re tatara'yra,match wood
'Ywy'oma inemete,edge of the river is smelly
'a,to cover with earth
'a xawa,Is this one?
"'a, 'o, eomi, eomia, eomia, mia, mia, oga",this
"'a, a'yni",seed
'ag,take off
'agawoho,crooked head
"'akwer, 'akwer, akyg, akyñ",head
'am,to lay on the net
'an,born
'aopaw,uterus
'apaw,lay down
"'apyter, axexo, myter",half
'aw,hair
"'awakyw, kyw, nymykyron",louse
'awakywa ropi'a,nit
"'awamakaw, 'awamanakaw",scissors
'awamanakar,hair cut machine
"'awapokatotaw, awapokatotawa",comb
'awoho,hairy
"'in, hem, kwa",to leave
'na,to born
'og,to have feather
"'ol, -mokon, mokon",to ingest
'y,water
"'yo, -'y, -'y'yo, o'y'o",to drink
"'yra, a'yn, a'yr, awapa'i, awapa'i, gake",son
'yw,tree
- kwer,Shovels
-'am,to lie down
"-'o, karo",to eat
-'om,to stand up
"-a'yi, a'yi",to sit down
-agaw,similar
-ahy,with force
"-akape, eweg",belly
-akom,warm
"-akwaham, akwaham",to know
"-ame, rame",now
-aow,declarative
-ar,function of a person
-ata,gerund
-e'a,eye
"-eme, aoxe, ina",no
"-enom, enoi, enop, enow, enox",to hear
-er,passed time
-hy,suffix of emphasis
"-ihi, -il",negative suffix
"-ihi, ma-",not
"-ime, -ipe",Punctual
-imo,Difuso
-kan,Causative Prepositional
"-ke, ke",to enter
-keke,to enter one after another
"-ken, ker, mogen",to sleep
-ko,tongue
-koape,claw
"-kom, kom",breast
-kwer,it was
"-mano, kyi",to die
-mokomokon,to ingest several times
-mome'o,to say
"-mon, ero-ton, eron, me'eg",to give
"-nami, apy",ear
"-nopo, onopá",to hit
-noponopo,to beat intensely
"-owy, owya",blood
-pa,hand
-poko,height
-py'a,liver
"-py, my",foot
-wewe,to fly
A'e omoapym,He ripened
A'e emo'an,Then I make to be born you
A'e hypyrame,it goes first
A'e omoapyterakwa,He piled up it
A'e xemopo'ogatoete,He did me to erect truly
Aexag wehya,I saw my own mother
Aexag xerehyke,I saw our mothers
Aexagawa awa wetota,I saw you when I arrieved
Aexakatoete,I see very well
Aexipota wetopawa,I will tie my own net
"Agamia agami, Honete haka'ia",the socó is dark
Aha aatao,I walked around
Aha goamoxepominara pyri,I'm going to the diver's house
Aha ipirare Korona,Korona was to fish
Aha kotoete,He escaped
Aha oata toxokane tapi'ira,He went to hunt a tapir
Aixag iketawa,I saw his entrance
Aixag xawara xexopiawa,I saw sniffing of the dog
Akapi'ywara 'yaremeyware oina,Capybara's seating in the edge
Akaxym xeky'e,I lost my knife
Akoma'e omopen wenywa,The man broke the chin
Akykya hyke,Akykya is mother of him
Altamira,Altamira
Amana mo'aga Karaxa,I gave him medicine for Karaxa
Amoge toria,I made to enter toria
Amohomohog ta,I will water
Amoka'epota Karowara,I go to roast paca
Amoomog ywa,I holed the ball
Amoronta xoporemo,I will wander everything
Amote xe'ega xaenowy'ymta,Other word we won't hear
Amoxepirata herota weapei aron,I brought in mine backs
Amoxym konomia wexeohi,I went down boy of me
Amoxypam tapi'ira tata,I roasted tapir in the fire
Amyna wyrimo erexan,You arrived under the rain
Amynime heta ma'ea'ya,In the winter has diseases
Ana neopi i'i,he called the fathar with you
Anywa hatowa'e xowe taha,The brave Anywa goes alone
Anywa oexawe'ynia Iatora,Anywa is descending of Iatora
Aoxeoho ikeri nahorywihiete,all sleep sad
Aoxeoho oro'e ixope,let us stay together
Apotan weken tawa,I want to sleep
Apotarete neremimora,I liked a lot what you gave me
Araha oroxorywamo,We went (and) we had happiness
Arahapota Sao Feri pyri,we go to Saint Felix
Araketawa katywara oke,The sun puts in the west
Arakokwe karowarohoa apyhyg,On that day I caught big paca
Arakoriagawa o'o ipira'yna,water chick eats small fish
Arapexiga pinawa iaroete,The straw hat is beautiful
Ararakyga ipytogoho,big head macaw is red
Ararapia ykyxoa o'o,green gecko eats cricket
Araria iga o'o aka,parakeet eats ingá
Arimo ke xaha,today we go out
Aripe 'ya nama'etywihi,in summer there is no water
Awa rhyme opotywo; hexakato,Who'll be that it's helping he
Awaka'yma koxaymyn,Awaka'yma is old
Awakwena Ta'oe renyra,Awakwena is cousin of Ta'oe
Awakywa,People's louse
Awanami,Awanami (proper name)
Awia Tapawa hyarope,Awia is grandfather of Tapawa
Axia awaxia tymara,Axia is corn farmer
Axorigia pyri ipi'o xytaohoa.,The pium of Assurini is big
Axowya Xirirei ramonia,Axowya is grandpa of Xirirei
Axowya remominoetoa hetaete,Axowya has many grandchildren
Axowya renyrymyna Xakoa,Xakoa is older sister of Axowy
Chico y'ara rerowakareteete,Chico is excellent pilot
E'iaroa ywypype itoi,honey is inside of the wood
E'irowa ywa'owowa oxaroete,bees in the termites pricks
E'iwaxa kopi'ia pope imoi,honey left behind is as water
E'og xerehe; i'i,have feather of me
Eewykai i'i neope,he said for you
"Eha xeope, ekwa",Leave
Eharo hypy,she waits first
Ehira retowera,It was honey wax
Ehiraretoma hekwenete,raw brown sugar is pleasant
Ehyweme,Don't clean
Einon emoxowaexag,she makes like this square
Einon; I'i oreope..,It's like this; He said for us
Einoneme,Like this not
Eiporamo xekwawe'eg ipe,Is it that what you tell me?!
Eka'ika'i morexakawa ixeohi,she squeezes your mirror soon
Ekyyxeeme xeohi,is not afraid of me
Ema'ehe'e i'oma,she takes care of him
Emam imokapawa,Spill the oil of him
Emanag kowei xata,she cuts the banana soon
Emenepy i'i,Waits; he said
Emoakypo'a xa'eoma,it Rounds the mud piece
Emoapo'a,Round
Emomaraweme,the mix
Emomyro hexaka,When you searches you find
Emopo'om Kawetoa,she makes to lift
Emowem tata,Turn off him fire
Emowixe xema'exiroa,she increases my merchandise
Emoxapo'o tata,Light the fire
Ene ere'am ero'yramo,You lied when she was cold
Ene ereha xoryweteramo,You left happy
Ene ereron ky'e mo'aga ixope,You brought large knife
Ene ere’am ero’yramo.,You lied down when was cold
Eno'em ma'exiroa yhara i'i.,Remove the things of the canoe
Eno'emam aoxexowe,Everything removes for you
Enog ka,Be here
Eokwe itori,There far away he is coming
Epitom imoaroete,Your own painting he does lots
Epoeme,Shut up
Eraha wynia emawyi,she takes that soon there
Ere eapo kato,Go does well
"Erehexapa, ma'e-, Ma'e ere, maran, Pekwaham",shovel
Erenom xexe'ega,You heard my speech
"Eroken heraha, Eroken heraha",He takes him to sleep
Eron kape oreope,she brings coffee for us
Eron xeratokawa,bring me the hammer
Exagokarypy xeope,Show first for me
Exekaty xema'exiroa,You take care of my things
Exia oporopioho,The bee stings
Goamokatoramo,When he repairs person
Goamoxepominara,The diver of people
Hahyete imemyra ixohi,her son is sick
Hakowete ianomohowa'e,the thick cloth is very hot
Hamamaxa mirona xokatawa,The fern is medicine that kill
"Hapi'ahoma, hekai hywytera ropi",testicle's inside of the egg
Hara'yra ratya,the son's woman
Hatoete Hiratoa,Hiratoa is strong
Hatoete heheweakawa'e,his follower is strong
Hatohoa Tatoraroa,The hero Tatoraroa is powerful
Hatyahya,she is his mother-in-law
Hatykwera,the widow
Hatypywowon,her swollen cheek
Hatyroma,the one who wiil be wife
Hawa,his stomach
Haxywytoga ixytaohoa oroxoka,We killed a big pirarara
He'aokwan tyroa,powder
He'apam,that is blind
He'apawa'e oapyg oina peiwyri,the blind was seating on road
He'e erenoemawapo xeohi,Enough!; Leave a little for me
He'yi goa henoina tokaro,lot of people were seated
He'yxowe ixokai tare'yra,He killed ten trairões (fish)
Heekwara heny,her forehead shone
Hekai enemya ka'ape,she has chameleon in the bush
Hekwa kaworoho,His forehead is shining
Hemaoa pirarara xokatara,thick screen of fishing pirara
Herewera,His corpse
Herohara,He is the loader
Herowakara,He is pilot
Herowarowag pi,The ring is small
Heta gyge ixeari otemonamo,The woman is joining to count
Heta orotym kara kapope,planted yam in our country
Hetaete ita'ywa Werem pyri,it has streets asphalted in Belém
Hetaete itatywa paranoa pope,it has stones in the river
Hetomimewara,The resident of the village
Hetymoxi'a,the potato of his leg
Hexagokahara,he's a treacherous
Hexagokatawoma haro aka,He waited his future betrayal
Hiratoa te'onarohoete,Hiratoa is glutton
Hoimokoa haxowete aka oreope,The fish dog has pricked us
Hopepogaoho iga,The ingá is ripe
I'agamwa'e,Daniel
I'awa ipionete,your hair is dark
I'i agam,He spoke ugly
I'i hy'ym,He didn't say
I'ioho oxoope goa,people spoke hard some others
Iapapawowe ywyra,the stick is crooked
Iapo'a pipi Ikoreria,Ikoreria is low
Iapykawa,it is his bank
"Iator, irawa, itainy, karamo, karamo, kare, konomi, konomi'i",Own
Iatora remominowa'e,Iotara's descendants
Iatora way'yma,the dead Iatora
Iawyrimo ihai,He's to be there at the house
Iaxag,He sobs
Ihai hopi,He was with him
Ihykeroma,She will be mother of him
Ihykweroma,She's his future former-mother
Ihymete o'na werehe Mere,Mere almost fell in the flat
Ika'ika'i torixa'e,glass broke in pieces
Ikaka oxoroa,The window is preached
Ikawepam xaoxia,The land turtle is thin
Ikeramo axe'egan,While he sleeps; I sang
Ikopyta hekoxa,He knelt down
Ikwawe'egahyo,she swore
Imanakoa ikatoete,The big basket is very good
Imemyran Chico ratya,Chico's woman is of protection
Imi'opetyma itapema pope aka,cari is inside of the stones
Imiaga moromopo'omara,His father is medicine man
Imimoapykara,He is a cook
Imoapykawa,his bank
Imopinimawa naipohoi,The pencil is not weighed
Imoroyrohoetepota,He will be one great same boss
Imowawag otyroa,He shook yours own clothes
Imoxokyrete ipira,ther fish is salty
Inamoa Anywa raxywena,Inamoa is son-in-law of Anywa
Inamoeteohoa eimi ixytaoho,inhambu's the true big inhambu
Inamoxiraka'ia ypytonimo,inambu only peeps at night
Inata'a toria remityma,coconut's plantation of toria
Inaxa omo'om awaete i'o,Parakanã uses coconut to eat
Inaxa'ywa heta 'yarapypa'ome.,in the island has inajazeiro
Innate rexonia ware'ia,Ware'ia is the sprout of the innate
Inymykyrona hemonete,Louse scratches a lot
Ipihe oeton,He smells well
Ipinipinim haka,The atobá is spoted
Ipira omoxokyrete,He salted the fish
Ipira warara oxonoho iema ropi,curimatá is entering the river
Ipiraximokoa nahoihi heme xowe,fish duck doesn't have tooth
Ipiroxe'ira omanahag awa,bee Ipiroxe'ira cuts hair
Ipixawa ixoro'i pee,The piau has small mouth
Ita'ea itakwara ropi aka,fish is inside of the stone
Ita'ia paranome ropi,it has gravel in the river
Ita'onia Niwao weron,Nivaldo brought fishhook
Itagara ywa o'o,tangará eats fruit
Itainya oma'eapoete aka oreope,Itainya works a lot for us
Itainya omoxemamarete motoa,Itainya accelerates the motor
Itainya rarary'yma Tapoxa'yra,Tapoxa'yra is stepson of Itain
Itakoipa ewo'ia xowewara wawa,The fork is to eat pasta
Itakonia powder xakaro xereka,spoon it is for us to eat
Itakyrona itawatawa,The black stone is weak
Itaohoa honoho oina,The purple rock is there
Itapema omana hepyytywa'e,He gave coin it's little value
Itarawewaxiga arara kanine,macaw canindé is yellow
Itaxowa aga kakawa,The nail is to nail house
Itaxowoho y'ara retymoa,pole of the boat's a long iron
Itoa oxyke,The shell of the river opened
Itoni oawyripe,He was inside of house
Itotyte remiroa,one that the husband brought
Itowirawa tyxoga wyri aka,fish sarapó's alone in the mud
Ixe oromo'an,I dropped you
Ixe amoapyg tere'o,I cooked it for you
Ixe amoka'e nepirona,I treated your wound
Ixe amotowyn maniaga,I dried the cassava
Ixe axahog ta xekaxiremete,I will take a bath because I am smelly
Ixytahoa John amotahawa,John's moustache is big
Ka'ia heta o'o iga,The monkey eats a lot of ingá
Kaiapó oxeapyterag i'apinera,Kaiapó scrapes the head
Kaina hewegohoa,Kaina is pot bellied
Kakaty eykewe'eg,it deviates for here
Kanynia re'aynia,Peck of flashlight
Kanynia renyxiga,The clarity of the light
Kanynio'ao toepe ypytona,The pile illuminates the dark
Kapewa ka'awyri hekai,The hornet's below of the leaf
Kapia'ia tokanyra xowe,the ant
Karamoa i'awamanakara,Karamoa is hair cutter
Karamoa i'awamanakaramo hekai,Karamoa has a hair cutter
