Other,English
(di-)kee-naa,up above
(di-)kée,up above
(di-)kín-dei,up above
(di-)yee-naa,down below
(di-)yée,down below
(di-)yín-dei,down below
Analahash yu xhat duwasakw,in Tlingit my name's Analahash
Deslinx' khuxha'u,i live in Teslin
Doug xhande e ya nxhagut,i'm walking to Doug's place
Doug yu duwasakw,his name is Doug
Ghunana,Athabaskan
Lingit gi xh'iya'axhch?,do you know Tlingit?
Lingit l'exhda x'uwu awe,it is a Tlingit dance blanket
Lingit xh'axha'axhch,i know Tlingit
Sam yu xhat duwasakw,my name is Sam
Whitehorse khuxha'u,i live in Whitehorse
Xunk' jiyis akhes',she is sewing them for Xunk
a,yes
a sa awe iyatin?,who do you see?
a sawe?,"who is this?, who is this person?"
a we dlet ya nachetl,the snow is melting off
a yaxhde ya nxhagut,i'm going to the lakeside
adetx'i,child
adetx'i awe,this is a child
adeya xhagut,i am walking around
adu jiyis sa?,who for?
ahx ik' xhatin,i see my older brother
al'exh,he is dancing
al'exh awe we kha,the man is dancing
altu,pocket
amdigan,it is sunny
at a,he is sitting
at a we shak'iyatsk'u,the girl is sitting there
at awe wugut,he is walking around
at dugu awe alxwacht,he is tanning a hide
at dugu awe xhalaxwacht,i am tanning a hide
at han,he is standing
at kha awe,he is eating
at ta,he is sleeping
at wiwhu we gaxw,the duck is swimming around
at wudikhin we gaxw,the duck is flying around
at wudikhin we tlelu,the butterfly is flying around
at wugut we t'awakh,the goose is walking around
at xh'ishi awe axha,he is eating salmon
at xh'ishi du tuwa sigu,he wants dry salmon
at xha' we yel,the raven is eating
at xhaxha awe,i am eating
awe,this is
axh,my
axh a'ix'i awe,this is my plate
axh dlak' xhatin,i see my sister
axh guk awe,this is my ear
axh gux'a awe,this is my cup
axh hidi awe,this is my house
axh hunxh xhantin,i see my older brother
axh hunxk xhatin,i see my older brother
axh i khuwat'a,it is warm for me
axh ik' xhatin,"i see my older brother, i see my brother"
axh ish awe,this is my father
axh it yan uwaha,i am hungry
axh it yatawaha,i am sleepy
axh kik' xhatin,i see my younger brother
axh kik' xhatin,i see my younger sister
axh kiyn awe,this is my knee
axh lilk'w awe,this is my grandmother
axh lu awe,this is my nose
axh lîlk'w awe,this is my grandfather
axh sha yanikw,i have a headache
axh shali awe,this is my spoon
axh shatxh xhatin,O see my older sister
axh tla du x'uwu awe,this is my mother's blanket
axh tlaa awe,this is my mother
axh tuwu yak'e,i am happy
axh uxh awe,this is my tooth
axh wakh awe,this is my eye
axh x'uwu awe,this is my blanket
