Other,English
"junne, junni",1000
fukki junni,10000
téeméeri junni,100000
"million, tamndareet",1000000
téeméer ak benn,101
téeméer ak juróom-benn,106
téeméer ak fukk,110
junni ak téeméer,1100
junni ak juróom-benni téeméer,1600
ñaari téeméer,200
ñaari junni,2000
ñetti téeméer,300
ñetti junni,3000
ñeenti téeméer,400
ñeenti junni,4000
juróomi téeméer,500
juróomi junni,5000
juróom-benni téeméer,600
juróom-benni junni,6000
juróom-ñaari téeméer,700
juróom-ñaari junni,7000
juróom-ñetti téeméer,800
juróom-ñetti junni,8000
juróom-ñeenti téeméer,900
juróom-ñeenti junni,9000
neene,a baby
cof,a barely touch
"bang, tooj",a bench
fita,a blow
buteél,a bottle
say,a bundle
mbootu,a carrer
muus,a cat
xale,a child
peñe,a comb
fécca,a dance
féccakat,a dancer
jëf,a dead
kamba,a ditch
naan,a drink
ximaleku,a faint
njukka,a favor
tuuti,a few
juux,a fluke
jaloore,a great deal
kal,a hole in a ship
waane,a hypocrite
"caaxaan, kaf",a joke
"caaxaankat, kafkat",a joker
pas,a knot
yaay,a lady's name
"day, gat",a lie
kasiloor,a light cooking pan
rëdda,a line
kallentaan,a little
tuuti,A little
sër,a locally woven cloth
sax,a loft
lu bari,A lot
donja,a lump
geño,a mads belt
goór,a man
umpa,a mistery
julit,a muslim
mbal,a naughtly child
kaana,a palm wine
"jal, say",a pile
teeru,a port
gafaka,a pouch
njukka,a present
kalpe,a purse
neexal,a reward
dag,a royal servant
gafaka,a sachet
Njampe,a scrubber
jéneer,a shaft of light
"seegukaay, tame",a sieve
gapareku,a sitting position
dog,a slice
këlla,a small jar
feelit,a splinter
tabax,a stone wall
rëdda,a strip
meego,a stub
tëxa-tëxa,a stumbling block
jamkat,a tapper
xar-xar,a tear
jëlkat,a thief
ganaar,a timid
kallentaan,a tiny bit
"kadda, kadda, kel",a tree
seereer,a tribe from Senegal
keppa,a vice grip
aaluwa,a wooden writing tablet
sax,a worm
"gaañu gaañu, jam-jam",a wound
