Other,English
-ti,(infinitive)
-či,(infinitive)
0,zero
3 polni konektor,3 prong connector
4 valji v vrsti,4 cylinder inline
Albanija,Albania
Amerika,"America, U.S.A."
Američan,American (male)
Američanka,American (female)
Anglež,Englishman
Angležinja,English woman
Anglija,England
Ankara,Ankara
Atena,Athens
Avstralija,Australia
Avstrija,Austria
Avstrijec,Austrian (m)
Avstrijka,Austrian (f)
Belgija,Belgium
Benetke,Venice
Berlin,Berlin
Bolgarija,Bulgaria
Bratislava,Bratislava
Britanija,Britain
Bruselj,Brussels
Budimpešta,Budapest
Bukarešta,Bucarest
Danska,Denmark
Dublin,Dublin
Dunaj,Vienna
Finska,Finland
Francija,France
Francoz,french man
Francozinja,french woman
Grčija,Greece
Hag,Hague ...the
Helsinki,Helsinki
Indija,India
Irec,Irish (m)
Irka,Irish (f)
Irska,"Ireland, Eire"
Italija,Italy
Italijan,Italian (m)
Italijanka,Italian (f)
Kanada,Canada
Kopenagen,Copenhagen
Lizbona,Lisbon
Ljubljana,"Ljubljana, Laibach"
London,London
Madrid,Madrid
Madžar,Hungarian (man)
Madžarka,hungarian (lady)
Madžarska,Hungary
McPhersonove noge,McPherson struts
Nemec,german man
Nemka,german woman
Nemčija,Germany
Nizozemska,Netherlands (The..)
Norveška,Norwegian
Nova Zelandija,New Zeland
Oslo,Oslo
Pariz,Paris
Poljska,Poland
Portugalska,Portugal
Praga,Prague
Rim,Rome
Romunija,Romania
Rus,russian (m)
Rusija,Russia
Rusinja,russian (f)
Severna Irska,Northern Ireland
Skloniti se,bend down (v)
Slovaška,Slovakia
Slovenec,Slovenian man
Slovenija,Slovenia
Slovenka,Slovenian woman
Sofija,Sofia
Sredozemsko morje,"Mediterranian, Sea"
Turek,Turk (m)
Turkinja,Turk (f)
Turčija,Turkey
Varšava,Warsaw
Velika Britanija,Great Britain
Velika noč,Easter
ZDA,USA
Združene Države Amerike,United States of America
a,"but, do you? (colloq)"
abeceda,alphabet
abonma,"subscription, abonnement"
administracija,administration
adresar,address book (pc)
advokat,advocate
aerodrom,airport
afna,ape (coloq)
agencija,agency
agresija,agression
akord,chord
aktivna matrika,active matrix
aktivnost,activity
aktovka,"briefcase, attache case, sachel"
akumulator,"battery (car, boat, etc.)"
ali,"or, do you... (in asking a question)"
alkohol,alcohol
alkoholik,alcoholic
alpsko smučanje,alpine skiing
alternator,alternator
amortizer,"shock absorber, shock (car)"
ampak,"but, however"
amper,ampere
amplitudna modulacija,amplitude modulation
ananas,pineapple
angleški rog,english horn
angleško,english language
angleščina,english language
anketa,"questionnaire, survey"
anoda (elek),"anode (elec), plate (elec)"
antena,antenna
antibiotik,antibiotic
anything,karkoli
aparat,"machine, camera"
apartma,"apartment, condo"
apno,lime
april,april
arhitekt,architect
armatura (avto),dash (car)
artritis,arthritis
asfalt,"asphalt, bitumen, tarmac"
asistent,assistant (m)
asistentka,assistant (f)
aspirin,aspirin
astrologija,astrology
astronavt,astronaut
ata,father
avdio,audio
avgust,august
avt,"out, out of bounds"
avto,"car, automobile"
avtobus,bus
avtobusna postaja,bus stop
avtocesta,"autoroute, highway"
avtomatičen,automatic
avtor,author (m)
avtorica,author (f)
babica,grandmother
baje,supposedly
baker,copper
balkon,balcony
banana,banana
banka,bank
bankovec,banknote
bančni račun,bank account
bar,"bar, café (lieu)"
barka,"boat, ark"
barva,"colour, color"
barvati,"to paint, colour, paint (to ...)"
baršun,"felt, velour"
baterija,battery (electric)
baza,base
because,ker
bedak,fool
begonija,begonia
bel,white (m)
bela,white (f)
beležka,"note, notebook"
beležnica,"note, notebook"
beljak,egg white
beljakovine,proteins
beluš,asparagus
bencin,"gas, petrol"
beseda,word
besedilo (glasba),lyrics
besedna zveza,phrase
