Bahamaans,Bahamian
Bahamas,Bahamas
Bahrein,Bahrein
Bahreins,Bahraini
Balinees,Balinese
Balkan,Balkans
Baltische Zee,Baltic
Bangkok,Bangkok
Bantoe-,Bantu
Barbadaans,Barbadian
Barbados,Barbados
Barbarije,Barbary
Barcelona,Barcelona
Barnabas,Barnabas
Baskisch,Basque
Basra,"Busra, Busrah, Basrah, Basra"
Bataafs,Batavian
Batavia,Djakarta
Bazel,"Basle, Basel"
Baäl,Baal
Bedoeïen,"Bedouin, Beduin"
Beetsjoeanaland,"Botswana, Bechuanaland"
Beier,Bavarian
Beieren,Bavaria
Beiroet,"Beyrout, Beirut, Beyrouth"
Belgisch,Belgian
België,Belgium
Belgrado,Belgrade
Belizaans,Belizian
Belize,Belize
Belle,Bailleul
Benedictijner monnik,Benedictine
Benelux,Benelux
Bengaals,Bangladesh
Bengaals vuur,"bengal-light, bengal-lights"
Bengalen,Bengal
Benin,Benin
Benins,Beninese
Berber,Berber
Bergen,Mons
Bergum,Bergum
Berkel,Berkel
Berlijn,Berlin
Berlijner,Berliner
Bermuda Eilanden,Bermudas
Bern,"Berne, Bern"
Berner,Bernese
Bessarabië,Bessarabia
Bethlehem,Bethlehem
Bhoetaans,Bhutanese
Bijbel,Bible
Birma,Burma
Birmaans,Burmese
Bissau,Bissau
Blauwbaard,Bluebeard
Bloemfontein,Bloemfontein
Bodenmeer,"Bodensee, Constance"
Boedapest,Budapest
Boeddha,Buddha
Boeg,Bug
Boekarest,Bucharest
Boer,"Afrikander, Boer"
Boer,Afrikaner
Boeroendi,Burundi
Boeroendisch,Burundian
Boethan,Bhutan
Boheems,Bohemian
Bohemen,Bohemia
Bolivia,Bolivia
Boliviaans,Bolivian
Bombay,Bombay
Boogschutter,Sagittarius
Bordeaux,Bordeaux
Borgloon,Looz
Borneo,Borneo
Bosjesman,Bushman
Bosnisch,Bosnian
Bosnië,Bosnia
Bosnië-Hercegovina,Bosnia-Hercegovina
Bosporus,Bosporus
Botswaans,Botswanan
Botswana,"Botswana, Bechuanaland"
Bourgondisch,Burgundian
Bourgondië,Burgundy
Brabant,Brabant
Brabants,Brabantine
Braziliaans,Brazilian
Brazilië,Brazil
Bretagne,"Brittany, Bretagne"
Breton,Breton
Brit,Briton
Brits,British
Brittannië,Britain
Brugge,Bruges
Brunei,Brunei
Bruneis,Bruneian
Brunhilde,"Brünnhilde, Brunhild"
Brunswijk,"Brunswick, Braunschweig"
Brussel,Brussels
Buitenzorg,"Bogor, Buitenzorg"
Bulgaar,Bulgar
Bulgaars,Bulgarian
Bulgarije,Bulgaria
Byzantijns,Byzantine
Byzantium,Byzantium
Caesar,Caesar
Cairo,Cairo
Calabrië,Calabria
Californisch,Californian
Californië,California
Callisto,Callisto
Calvijn,Calvin
Calypso,Calypso
Cambodja,Cambodia
Cambodjaans,Cambodian
Camelot,Camelot
Canada,Canada
Canadees,Canadian
Canarisch,Canary
Cantabrisch,Cantabrian
Capitool,Capitol
Carboon,Carboniferous
Carmelieter non,Carmelite
Carthaags,Carthaginian
Carthago,Carthage
Cassandra,Cassandra
Cassiopea,Cassiopeia
Cassiopeia,Cassiopeia
Castiliaan,Castilian
Castilliaans,Castillian
Castillië,Castile
Castor,Castor
Catalaans,Catalonian
Catalonië,Catalonia
Caïro,Cairo
Celebes,Celebes
Celsius,Celsius
Cerberus,Cerberus
Ceres,Ceres
Ceylon,Ceylon
Ceylons,Ceylonese
Chaldea,Chaldea
Charkov,Kharkov
Charon,Charon
Chartoem,"Khartoum, Khartum"
Charybdis,Charybdis
Chicago,Chicago
Chileens,Chilean
Chili,Chile
Chimaera,Chimera
China,China
Chinees,Chinese
Chinees klokje,forsythia
Christus,Christ
Cicero,Cicero
Circe,Circe
Cleopatra,Cleopatra
Colombia,Colombia
Colombiaans,Colombian
Columbus,Columbus
Confucius,Confucius
Congo,"Congo, Zaire"
Congolees,Congolese
Corantijn,Corantin
Corinthe,Corinth
Corinthisch,Corinthian
Corsica,Corsica
Corsicaans,Corsican
Cronus,Cronus
Cuba,Cuba
Cubaans,Cuban
Cupido,"Cupid, Eros"
Curaçao,Curaçao
Cycladen,Cyclades
Cypriotisch,"Cypriote, Cypriot"
Cyprus,Cyprus
D-snaar,D-chord
D-trein,corridor-train
DDR,GDR
DNA,DNA
Dacca,Dacca
Dagestan,"Dagestan, Daghestan"
Dagon,Dagon
Dahomey,Dahomey
Dakar,Dakar
Dalmatië,Dalmatia
Dalmatiër,Dalmatian
Damascus,Damascus
Damocles,Damocles
Daphne,Daphne
Dardanellen,Dardanelles
David,David
Deen,Dane
Deens,Danish
Delft,Delft
Delhi,Delhi
Delphi,Delphi
Demeter,Demeter
Dender,Dender
Denemarken,Denmark
Deuteronomium,Deuteronomy
Deventer,Deventer
Devoon,Devon
Diana,Diana
Diluvium,Diluvium
Dinkel,Dinkel
Djakarta,Djakarta
Djibouti,"Jibuti, Djibouti"
Dollard,Dollard
Dolomieten,Dolomites
Dominicaans,Dominican
Don,Don
Don Juan,woman-chaser
Donau,Danube
Donjets,Donetz
Dordrecht,Dordrecht
Dorisch,"Dorian, Doric"
Driekoningen,"Epiphany, Twelfth-night"
Drieëenheid,Trinity
Duinkerken,Dunkirk
Duits,German
Duitse Democratische Republiek,GDR
Duitsgezind,pro-German
Duitsland,Germany
Dzjoengarije,Dzungaria
E-snaar,E-chord
EHBO,first-aid
EHBO-er,first-aider
Ebro,Ebro
Echo,Echo
Ecuador,Ecuador
Ecuadoriaans,Ecuadorian
Edam,Edam
Eden,Eden
Eems,Ems
Eernewoude,"Eernewoude, Earnewald"
Egypte,Egypt
Egyptisch,Egyptian
Eindhoven,Eindhoven
Elbe,"Elba, Elbe"
Elyzeese Velden,Elysium
Elzas,"Elsass, Alsace"
Elzas-Lotharingen,Alsace-Lorraine
Elzassisch,Alsatian
Emmerik,Emmerich
Engeland,"England, Albion"
Engels,English
Engelse,Englishwoman
Engelse sleutel,monkey-wrench
Engelsgezind,pro-English
Engelsman,"Englishman, Sassenach"
Eoceen,Eocene
Eos,Eos
Eris,Eris
Eritrea,Eritrea
Eskimo,Eskimo
Esperantist,Esperantist
Esperanto,Esperanto
Essen,Essen
Estland,Estonia
Estlands,Estonian
Ethiopisch,Abyssinian
Ethiopië,"Ethiopia, Abyssinia"
Ethiopiër,Ethiopian
Etna,Etna
Etrurisch,"Etrurian, Etruscan"
Etrurië,Etruria
Etruskisch,"Etruscan, Etrurian"
Eufraat,Euphrates
Europa,Europe
Europeaan,European
Eva,Eva
Exodus,Exodus
Fafner,Fafner
Fenrir,Fenris
Filippijn,Filipino
Filippijnen,Philippines
Filippijns,Philippine
Filippino,Filipino
Filistijn,Philistine
Fin,Finn
Finland,Finland
Fins,Finnish
Flevoland,Flevoland
Florence,Florence
Florida,Florida
Formosa,Formosa
Fortuna,Fortune
Frankenland,Franconia
Frankfort,"Frankfurt, Frankfort"
Frankisch,Frankish
Frankrijk,France
Frans,French
Franse,Frenchwoman
Franse Rivièra,Riviera
Fransman,Frenchman
Française,Frenchwoman
Fries,Frisian
Friesland,Friesland
Gabon,Gabon
Galicië,Galicia
Galilea,Galilee
Gallicisch,Galician
Gallisch,"Gallic, Gaulish"
Gallië,Gaul
Gambia,Gambia
Ganges,Ganges
Ganymedes,Ganymede
Gardameer,Garda
Gasconjer,Gascon
Gelderland,"Guelders, Guelderland"
Gelderse roos,guelder-rose
Genesis,Genesis
Genil,Genil
Gent,Ghent
Genua,Genoa
Genève,Geneva
Georgië,Georgia
Georgiër,Georgian
Geraardsbergen,Grammont
Germaan,Teuton
Germaans,"Teutonic, Germanic"
Ghana,Ghana
Ghanees,Ghanaian
Gibraltar,Gibraltar
Giekerk,"Giekerk, Gytsjerk"
Gilgamesj,Gilgamesh
God,God
Gog,Gog
Golgotha,"Golgotha, Calvary"
Goliath,Goliath
Gordiaans,Gordian
Gorinchem,"Gorcum, Gorinchem"
Gorkum,"Gorcum, Gorinchem"
Gotenburg,Gothenburg
Gotisch,Gothic
Gouda,Gouda
Graal,Grail
Gratie,Grace
Grebbe,"Grift, Grebbe"
Grendel,Grendel
Griekenland,Greece
Grieks,Greek
Griekse y,Y
Grift,"Grift, Grebbe"
Groenland,Greenland
Groenlander,Greenlander
Groezië,Georgia
Groeziër,Georgian
Groningen,Groningen
Groot-Brittannië,Britain
Groot-Mokum,Amsterdam
Grote Oceaan,Pacific
Grouw,"Grou, Grouw"
Guatemala,Guatemala
Guatemalteeks,Guatemalan
Guinea,Guinea
Guinees biggetje,guinea-pig
H-bom,H-bomb
Haags,Hague
Haarlem,"Haarlem, Harlem"
Hamburg,Hamburg
Hannibal,Hannibal
Hannover,Hanover
Hanoi,Hanoi
Hanze,Hanse
Hardegarijp,"Hurdegaryp, Hardegarijp"
Harkov,Kharkov
Havanna,Havana
Hawaii,Hawaii
Hawaiiaans,Hawaiian
Haïti,Haiti
Hebreeuws,"Jewish, Hebrew"
Hebreeër,Jew
Hebriden,Hebrides
Hecate,Hecate
Hector,Hector
Heerenveen,"Heerenveen, Hearrenfean"
Helena,Helen
Hellas,Hellas
Helleens,"Hellenian, Hellenic"
Helsinki,Helsinki
Helvetië,Helvetia
Helvetiër,Helvetian
Henegouwen,Henegovia
Hera,Hera
Hercules,"Hercules, Heracles"
Hermes,Hermes
Hernhutter,Moravian
Hervorming,Reformation
Hesperus,Hesperus
Hestia,Hestia
Hilversum,Hilversum
Himalaya,Himalayas
Hippocrates,Hippocrates
Hispaniola,Hispaniola
Holland,Holland
Hollander,"Hollander, Dutchman"
Hollands,Dutch
Homerus,Homer
Honduras,Honduras
Hondurees,Honduran
Hong Kong,Hongkong
Hongaars,Hungarian
Hongarije,Hungary
Hongkong,Hongkong
Hooglander,Highlander
Hooglied,Canticles
Horus,Horus
Hunze,"Hunze, Oostermoersevaart"
Hydra,Hydra
Hypnos,Hypnos
IJsland,Iceland
IJslander,Icelander
IJslands,Icelandic
IJssel,Issel
IQ,I.Q.
Iberisch,Iberian
Idaard,"Idaard, Idaerd"
Ieper,Ypres
Ier,Irishman
Ierland,Ireland
Iers,Irish
Ierse,Iriswoman
Ilias,Iliad
Imhotep,Imhotep
India,India
Indiaas,Indian
Indisch,"Indonesian, Indian"
Indische vijgenboom,banyan
Indo-China,Indo-China
Indo-europees,Indo-European
Indogermaans,Indo-Germanic
Indonesisch,Indonesian
Indonesië,Indonesia
Indra,Indra
Indus,Indus
Ingoesj,Ingush
Ingoesjië,Ingushia
Io,Io
Iraaks,"Iraki, Iraquian, Iraqi"
Iraans,Iranian
Irak,"Iraq, Irak"
Iran,Iran
Irene,Irene
Iris,Iris
Irnsum,"Irnsum, Jirnsum"
Isis,Isis
Isjtar,Ishtar
Israel,Israel
Israelisch,"Israelian, Israeli"
Israelitisch,"Israelite, Israelitish"
Israël,Israel
Israëlisch,"Israelian, Israeli"
Istanboel,Istanbul
Italiaans,Italian
Italië,Italy
Ithaca,Ithaca
Jakarta,Djakarta
Jakob,Jacob
Jalta,Yalta
Jamaica,Jamaica
Jan Klaassen,Punch
Janus,Janus
Jap,Jap
Japan,Japan
Japans,Japanese
Jari,Jari
Jason,Jason
Java,Java
Javaans,"Javanese, Javan"
Jehova,Jehovah
Jemen,Yemen
Jemenitisch,Yemeni
Jericho,Jericho
Jersey,Jersey
Jeruzalem,Jerusalem
Jezus,Jesus
Jiddisch,Yiddish
Joegoslavisch,"Yugoslav, Yugoslavian"
Joegoslavië,Yugoslavia
Joelfeest,Yule
Johannesburg,Johannesburg
Jongere Steentijd,Neolithic
Jonisch,Ionian
Jordanië,Jordan
Jozef,Joseph
Juneau,Juneau
Juno,Juno
Jupijn,Jove
Jupiter,"Jove, Jupiter"
Jura,"Jura, Jurassic"
Justitia,Justice
Kaaps,Cape
Kaapse ezel,zebra
Kaboel,Kabul
Kameroen,"Cameroon, Cameroun"
Kanaän,Canaan
Karelië,Karelia
Karpaten,Carpathians
Kasjmir,Kashmir
Katar,"Katar, Qatar"
Kattegat,Kattegat
Kaukasus,Caucasus
Kazachstaans,"Kazakh, Kazak"
Kazachstan,Kazakhstan
Kaïn,Cain
Kelt,Celt
Keltisch,"Celtic, Gaelic"
Kenia,Kenya
Keniaans,Kenyan
Kenozoïcum,"Caenozoic, Cenozoic"
Kenyaans,Kenyan
Kerguelen,Kerguelen
Kerstfeest,"Christmas, Yule"
Keulen,Cologne
Kirgizisch,Kyrgyz
Kirgizië,Kirghizia
Kiëv,"Kieff, Kiev"
Kleef,Kleve
Klein-Mokum,Rotterdam
Koerd,Kurd
Koerdisch,Kurdish
Koerdistan,Kurdistan
Koeweit,Kuwait
Komen,Comine
Kongo,"Zaire, Congo"
Kongolees,Congolese
Kopenhagen,Copenhagen
Koran,Koran
Korea,Korea
Koreaans,Korean
Kortrijk,Courtrai
Kosovo,Kosovo
Kremlin,Kremlin
Kreta,Crete
Kretenzer,Cretan
Krijt,Cretaceous
Krim,Crimea
Krisjna,Krishna
Kroaat,Croat
Kroatisch,Croatian
Kroatië,Croatia
Kuinder,"Tjonger, Kuinder"
L.P.G.,LPG
LP,LP
LPG,LPG
Laccadiven,Laccadives
Laos,Laos
Laotiaans,"Laotian, Lao"
Laotiaanse taal,Lao
Lap,Laplander
Lapland,Lapland
Laplander,Laplander
Laplands,"Lapp, Lappish"
Latijns,Latin
Leda,Leda
Leiden,"Leiden, Leyden"
Leitmotiv,"leitmotif, leitmotiv"
Lesotho,Lesotho
Let,Lett
Lethe,Lethe
Letland,Latvia
Lets,"Lettish, Latvian"
Leuven,Louvain
Levant,Levant
Levantijns,Levantine
Leviet,Levite
Lias,Lias
Libanees,Lebanese
Libanon,Lebanon
Libanongebergte,Lebanon
Liberia,Liberia
Liberiaans,Liberian
Libisch,Libyan
Libië,Libya
Liechtenstein,Liechtenstein
Lier,Lyra
Lijfland,Livonia
Lijflands,Livonian
Limburg,"Limbourg, Limburg"
Lissabon,Lisbon
Litouwen,Lithuania
Litouws,Lithuanian
Lofoten,Lofoten
Londen,London
Lorelei,Lorelei
Lotharingen,"Lorraine, Lothringen"
Lucifer,Lucifer
Lucifer,Satan
Luik,Liège
Luxemburg,"Luxemburg, Luxembourg"
Luxemburger,"Luxembourger, Luxemburger"
Luxor,Luxor
Lycische,Lycian
Lycië,Lycia
Lydisch,Lydian
Lydië,Lydia
Maagd,Virgo
Maas,Meuse
Maasstad,Rotterdam
Maastricht,"Maastricht, Maestricht"
Macao,Macao
Macau,Macau
Macedonisch,Macedonian
Macedonië,Macedonia
Machiavelli,Machiavelli
Madagascar,Madagascar
Madagaskisch,Madagascan
Madeira,Madeira
Madonna,Madonna
Madrid,Madrid
Magdalena,Magdalena
Magdalenien,Magdalenian
Magog,Magog
Magyaar,Magyar
Majorca,"Majorca, Mallorca"
Makkabeeën,Maccabees
Malakka,Malacca
Malawi,"Nyasaland, Malawi"
Malawisch,Malawian
Malediven,Maldives
Maledivisch,Maldivian
Maleis,Malay
Maleisisch,Malaysian
Maleisië,Malaysia
Mali,Mali
Malinees,Malian
Malisch,Malian
Malta,Malta
Maltezer,Maltese
Mammon,Mammon
Manilla,Manila
Mantsjoerije,Manchuria
Mantsjoerijns,Manchurian
Maori,Maori
Maori-taal,Maori
Maria,Mary
Maria-Boodschap,Annunciation
Maria-Hemelvaart,Assumption
Maria-Lichtmis,Candlemas
Marokkaans,Moroccan
Marokko,Morocco
Marowijne,Marowine
Mars,Mars
Marsbewoner,Martian
Martiaan,Martian
Matterhorn,Matterhorn
Mauretanisch,"Mauretanian, Moorish, Moresque"
Mauretanië,Mauritania
Mauretaniër,"Moor, Mauritanian"
Mauritius,Mauritius
Maya,Maya
Mechelen,"Malines, Mechlin"
Medina,Medina
Medusa,Medusa
Mefistofeles,Mephistopheles
Mekka,Mecca
Mekong,Mekong
Melanesisch,Melanesian
Melanesië,Melanesia
Mercurius,Mercury
Mesolithicum,Mesolithic
Mesozoïcum,Mesozoic
Methusalem,Methuselah
Mexicaans,Mexican
Mexico,Mexico
Micronesië,Micronesia
Midas,Midas
Middellandse Zee,Mediterranean
Milaan,Milan
Minerva,Minerva
Mioceen,Miocene
Moezel,Moselle
Moezelwijn,moselle
Mohammed,"Muhammad, Mohammed"
Mokum,Amsterdam
Moldavisch,Moldavian
Moldavië,Moldavia
Moloch,Moloch
Molukken,Moluccas
Moluks,Moluccan
Monaco,Monaco
Monegask,Monacan
Monegaskisch,Monegasque
Mongolië,Mongolia
Mongool,Mongol
Mongools,Mongolian
Montenegrijns,Montenegrin
Montenegro,Montenegro
Moor,"Moor, Mauritanian"
Moors,"Moorish, Mauretanian, Moresque"
Moravië,Moravia
Moriaan,"Moor, Mauritanian"
Morpheus,Morpheus
Moskou,Moscow
Moskovitisch,Muscovite
Mount Everest,Everist
Mozambiquaans,Mozambican
Mozambique,Mozambique
Mozes,Moses
Moçambiquaans,Mozambican
Moçambique,Mozambique
Mycene,Mycenae
Namen,Namur
Namibisch,Namibian
Namibië,Namibia
Napels,Naples
Napolitaans,Neapolitan
Natal,Natal
Navajo,Navajo
Ndebele,Ndebele
Ndebele-taal,Ndebele
Nebucadnezar,Nebuchadnezzar
Nederrijn,Nether-Rhine
Neolithicum,Neolithic
Nepal,Nepal
Nepalees,Nepalese
Neptunus,Neptune
Neurenberg,Nuremberg
Nguni,Nguni
Nicaragua,Nicaragua
Nicaraguaans,Nicaraguan
Niger,Niger
Nigerees,Nigerien
Nigeria,Nigeria
Nigeriaans,Nigerian
Nigerijns,Nigerien
Nijl,Nile
Nijmegen,"Nimwegen, Nijmegen"
Nimrod,Nimrod
Noach,Noah
Noordpoolgebied,Arctic
Noorman,"Northman, Norseman"
Noors,Norwegian
Noorwegen,Norway
Normandisch,Norman
Normandië,Normandy
Noëh,Noah
Nubisch,Nubian
Nubië,Nubia
Ob,Ob
Oberon,Oberon
Oceanië,"Oceanica, Oceania"
Oceanus,Oceanus
Oder,Oder
Odin,Odin
Odyssee,Odyssey
Odysseus,Ulysses
Oedipus,Oedipus
Oeganda,Uganda
Oegandees,Ugandan
Oekraïens,Ukrainian
Oekraïne,Ukraine
Oeral,Ural
Oezbeek,Uzbek
Oezbekistan,Uzbekistan
Oligoceen,Oligocene
Olympische Spelen,Olympics
Olympus,Olympus
Oman,Oman
Oostende,"Ostend, Ostende"
Oostenrijk,Austria
Oostenrijks,Austrian
Oostermeer,"Eastermar, Oostermeer"
Oostermoersevaart,"Hunze, Oostermoersevaart"
Oostgoot,Ostrogoth
Oostindisch,East-Indian
Oostindische kers,nasturtium
Openbaring van Johannes,Apocalypse
Oranje,Orange
Orion,Orion
Orkney Eilanden,Orkneys
Orpheus,Orpheus
Osiris,Osiris
Oslo,Oslo
Osmaans,Ottoman
Osseet,Ossetian
Ossetië,Ossetia
Oudere Steentijd,"Palaeolithic, Paleolithic"
PVC,PVC
Pakistan,Pakistan
Paleolithicum,"Paleolithic, Palaeolithic"
Paleozoïcum,"Paleozoic, Palaeozoic"
Palestijns,Palestinian
Palestina,Palestine
Pan,Pan
Panama,Panama
Panamees,Panamanian
Pandora,Pandora
Papoea,Papuan
Paraguay,Paraguay
Paraguayaans,Paraguayan
Paris,Paris
Parnassus,Parnassus
Pasen,Easter
Patagonië,Patagonia
Pedi,Pedi
Pedi-taal,Pedi
Pegasus,Pegasus
Peking,"Peiping, Peking"
Penelope,Penelope
Pentateuch,Pentateuch
Perm,Perm
Persephone,Persephone
Perseus,Perseus
Peru,Peru
Peruaans,Peruvian
Peruviaans,Peruvian
Perzisch,Persian
Perzië,"Persia, Iran"
Phaëthon,Phaeton
Pietermaritzburg,Pietermaritzburg
Pinksteren,"Pentecost, Whitsunday"
Pinksterfeest,"Whitsunday, Pentecost"
Plato,Plato
Pleistoceen,Pleistocene
Plioceen,Pliocene
Pluto,Pluto
Po,Po
Poerimfeest,Purim
Polen,Poland
Polynesisch,Polynesian
Polynesië,Polynesia
Pommeren,Pomerania
Pool,Pole
Pools,Polish
Poppingawier,"Poppingawier, Poppenwier"
Portugal,Portugal
Portugees,Portuguese
Poseidon,Poseidon
Praag,Prague
Pretoria,Pretoria
Prometheus,Prometheus
Proteus,Proteus
Pruisen,Prussia
Pruisisch,Prussian
Psyche,Psyche
Purimfeest,Purim
Pyreneeën,Pyrenees
Python,Python
Q,Q
Quaker-,Quaker
ROM,ROM
Rajasthan,Rajasthan
Rauwerd,"Rauwerd, Raerd"
Reformatie,Reformation
Retoromaans,"Rhaeto-Romance, Romanche"
Rhodesië,Rhodesia
Riaad,Riyadh
Rijn,Rhine
Rijnland,Rhineland
Rijnwijn,"hock, Rhine-wine"
Rivièra,Riviera
Roemeens,"Rumanian, Romanian"
Roemenië,"Romania, Rumania"
Roer,Ruhr
Romaans,"Romance, Romanesque"
Rome,Rome
Romeins,Roman
Rotterdam,Rotterdam
Rubicon,Rubicon
Rusland,Russia
Russisch,Russian
Saarland,Saarland
Sahara,Sahara
Saksen,"Saxe, Saxony"
Saksisch,Saxon
Salomon,Salomon
Samaria,Samaria
Samaritaans,Samaritan
Sanskriet,Sanskrit
Sardinië,"Sardina, Sardinia"
Sardisch,Sardinian
Satan,Satan
Saturnaliën,Saturnalia
Saturnus,Saturn
Scandinavisch,Scandinavian
Scandinavië,Scandinavia
Schelde,Scheldt
Scheppingsboek,Genesis
Schot,"Scot, Scotsman"
Schotland,Scotland
Schots,Scottish
Schotse,Scotswoman
Schotse rok,kilt
Scylla,Scylla
Semiet,Semite
Semitisch,Semitic
Senegal,Senegal
Senegalees,Senegalese
Seoel,Seoul
Servisch,Serb
Servië,Serbia
Seth,Seth
Seychellen,Seychelles
Siam,"Thailand, Siam"
Siamees,Siamese
Siberisch,Siberian
Siberië,Siberia
Siciliaans,Sicilian
Sicilië,Sicily
Sijbrandaburen,"Sijbrandaburen, Sybrandabuorren"
Silezië,Silesia
Silurium,Silurian
Singapore,Singapore
Singaporees,Singaporean
Sinhalees,"Sinhalese, Singhalese"
Sioux,Sioux
Sjanghai,Shanghai
Slaaf,Slav
Slavisch,Slavic
Slavonisch,Slavonian
Slavonië,Slavonia
Sleeswijk-Holstein,Schleswig-Holstein
Sloveen,Slovene
Sloveens,Slovenian
Sloveniër,Slovene
Slowaaks,Slovak
Slowakije,Slovakia
Soedan,Sudan
Soedanees,Sudanese
Sofia,Sofia
Somaliland,Somalia
Somalisch,"Somali, Somalian"
Somalië,Somalia
Sotho,Sotho
Sotho-taal,Sotho
Sovjet-Unie,USSR
Spaans,Spanish
Spaanse peper,chilli
Spaanse vlieg,cantharides
Spanjaard,Spaniard
Spanje,Spain
Sparta,Sparta
St.,St.
Steenbok,Capricorn
Stiermarken,Styria
Stille Oceaan,Pacific
Stockholm,Stockholm
Straatsburg,"Strassburg, Strasbourg, Strassbourg"
Styx,Styx
Sumatra,Sumatra
Surinaams,Surinamese
Suriname,Surinam
Surinamer,Surinamer
Swahili-,Swahili
Swazi,Swazi
Swazi-taal,Swazi
Swaziland,Swaziland
Syrisch,Syrian
Syrië,Syria
T-shirt,T-shirt
Taag,Tagus
Tadzjikistan,Tadzhikistan
Tahiti,Tahiti
Taiwan,Taiwan
Taiwanees,Taiwanese
Talmoed,Talmud
Tanger,Tangier
Tantalus,Tantalus
Tanzania,Tanzania
Tanzaniaans,Tanzanian
Tasjkent,"Tashkent, Tashkend"
Tasmaans,Tasmanian
Tasmanië,Tasmania
Tataar,Tartar
Tataars,Tatar
Tchad,Chad
Teheran,Teheran
Terzool,"Terzool, Tersoal"
Texaan,Texan
Texas,Texas
Thailand,"Thailand, Siam"
Thais,Thai
Theems,Thames
Thracië,"Thracia, Thrace"
Tiber,Tiber
Tiberius,Tiberius
Tibet,Tibet
Tibetaans,Tibetan
Tigris,Tigris
Timor,Timor
Titan,Titan
Tjonger,"Kuinder, Tjonger"
Togo,"Togo, Togoland"
Toscane,Tuscany
Transkei,Transkei
Transsylvanië,Transylvania
Transvaal,Transvaal
Trier,Treves
Tripoli,Tripoli
Triton,Triton
Triëst,Trieste
Trojaan,Trojan
Troje,Troy
Tsjaad,Chad
Tsjechisch,Czech
Tsjechoslowaaks,"Czechoslovak, Czechoslovakian"
Tsjechoslowakije,Czechoslovakia
Tsjetsjeens,Chechen
Tsjetsjenië,Chechenia
Tsonga,Tsonga
Tsonga-taal,Tsonga
Tswana,Tswana
Tswana-taal,Tswana
Tunesië,Tunisia
Tunesiër,Tunisian
Tunis,Tunis
Turijn,Turin
Turk,Turk
