Other,English
baineadh siar as,aback
tréig,abandon
síothlaigh,abate
mainistir,abbey
tabhair suas,abdicate
bolg,abdomen
fuadaigh,abduct
cloígh,abide
ábaltacht,ability
ar dearglasadh,ablaze
ábalta,able
mínormálta,abnormal
ar bord,aboard
áitreabh,abode
éirigh as,abort
ginmhilleadh,abortion
bheith ag cur thar maoil le,abound
thart ar,about
"thuas, thuas",above
scríobach,abrasive
gualainn,abreast
"ar an gcoigríoch, thar sáile",abroad
tobann,abrupt
maslach,abusive
duibheagán,abyss
acadúil,academic
acadamh,academy
luathaigh,accelerate
luasaire,accelerator
blas,accent
glac,accept
bealach isteach,access
gabhálas,accessory
taisme,accident
clóigh le,acclimatize
tabhair lóistín do,accommodate
tionlaic,accompany
comhchoirí,accomplice
comhaontú,accord
da réir,accordingly
bosca ceoil,accordion
"cuntas, cuntas",account
cuntasóir,accountant
tiomsaigh,accumulate
beachtas,accuracy
gearán,accusation
coitianta,accustomed
aon,ace
pian,ache
saothraigh,achieve
aigéad,acid
admhaigh,acknowledge
aicne,acne
dearcán,acorn
fuaimiúil,acoustic
duine aitheantais,acquaintance
faigh,acquire
acra,acre
cleasaí,acrobat
trasna,across
gníomh,act
cuir ar obair,activate
gníomhaí,activist
aisteoir,actor
banaisteoir,actress
fíor,actual
grinneas,acumen
snáthaidpholladh,acupuncture
dáigh,adamant
rud a chur in oiriúint,adapt
cuir le,add
nathair,adder
andúileach,addict
seoladh,address
adanóidí,adenoids
innealta,adept
sásúil,adequate
greamú do,adhere
greamachán,adhesive
cóngarach,adjacent
tadhlach,adjoining
cuir ar atráth,adjourn
ceartaigh,adjust
riar,administer
inmholta,admirable
aimiréal,admiral
meas mór,admire
cead,admission
glac le,admit
tabhair achasán,admonish
óigeantacht,adolescence
glac le,adopt
gráigh,adore
aidréanailín,adrenaline
ag imeacht le sruth,adrift
duine fásta,adult
adhaltranas,adultery
airleacan,advance
buntáiste,advantage
eachtra,adventure
dobhriathar,adverb
céile,adversary
fógra,advert
fógair,advertise
comhairle,advice
cosantóir,advocate
"aeróg, aéróg",aerial
aeróbaíocht,aerobics
eitléan,aeroplane
aerasól,aerosol
"aeistéitiúil, anaesthetic",aesthetic
chonaic siad i bhfad uathu é,afar
lách,affable
gnó,affair
téigh i bhfeidhm ar,affect
cion,affection
dáimh a bheith agat le,affinity
dearfach,affirmative
caith ar,afflict
rathúnas,affluence
tá sé de ghustal aici,afford
masla,affront
i bhfad ó bhaile,afield
ar snámh,afloat
tá rud éigin ar cois,afoot
eaglach,afraid
