Other,English
a'netl'u,he is sewing
a'nihtl'u,i am sewing
a zhik dhedla,where are the snowshoes?
agak,he is running along
ah'a dahonch'e?,how is it outside?
ah'a doghor,he is playing outside
ah'a et'a naje,outside; the leaves're falling
ah'a hohcha,it is raining
ah'a hohtr'ey,it is windy
ah'a hontl'at hohtr'ey,it is really windy
ah'a k'o holay,it is cloudy
ah'a sra ni'a,it is sunny
ah'a ya hohcha?,it it raining?
ah'a ya wenedek'at?,is it cold outside?
aha',yes
an,"go away, scram"
ana,don't
anay,come here!
bal sh-dehla,i am sleepy
bat ihday,i have mitts
ch'adrek honlay,the moon is shining
ch'adrek nak-'ay,i see the moon
ch'ahle ihday,i have pants
ch'azrek ihday',i have shavings
ch'e'al,he is eating
ch'edat,old person
ch'egedza,i am dancing
ch'ihal,i am eating
ch'odza,he is dancing
ch'uket zho ta'a' ahal,he's walking to the store
ch'uket zho ts'a' ihal?,are you awalking to the store?
ch'uket zho ts'a'ihshal,i'm walking to the store
cha,boy
cha ahal,the boy is walking along
cha cha tadedak ts'a' netay,boy got played and fell asleep
cha daday?,what is the boy doing?
cha in huzhudintsay,the boys are hungry
cha nach'ar'i'yak,the boy is fishing
cha tsul daday?,what is the boy doing?
cha tsul trät dàdozhek,young boy is paccking wood
cha yach'ar e'yak,the boy is fishing
chak,three
chehluk,ling cod
chel dhohchu,a rug is lying on the floor
chi'a,axe
chi'a o,hand me the axe
cho,big
chu adena,you (pl) are drinking water
chu dah'ay?,are you packing water?
chu dek-ay,i am packing water
chu dena,he is drinking water
chu doh'ay,he is packing water
chu eshna,i am drinking water
chu hedena,they are drinking water
chu ina,you are drinking water
chu k'at adena,you're drinkin' cold water (pl
chu k'at dena,he is drinking cold water
chu k'at eshna,i am drinking cold water
chu k'at hedena,they are drinking cold water
chu k'at ina,you are dinking cold water
chu k'at tr'edena,we are drinking cold water
chu nihthan,i want water
chu nihthan ko,i don't want water
chu nindhan?,do you want water?
chu sh-tl'inka,give the water
chu tr'edena,we are drinking water
chuga,bird
chuga edeh'a,this is a brid singing
chuga natenit'a,the bird is flying around
daday?,what is he doing?
dadhahnay,be quiet
dadhinay,be quiet
dahsro dek ik nadochu,he's wearing a canvas coat
dahtl'a sh-tl'ahchu,give me the paper
dang,four
Dawson huhch'in,i live in Dawson
day cha gu nohshe,plants grow in the spring time
day cha wega holay,the young one borned in spring
dazhik dik'a dhecha,here is the gun
ddhal ts'a ihshal,i'm going to the mountain
ddhalh kak natejak,he's walkin' round a mountain
debe,sheep
debe nah'ay?,do you see any sheep?
debe nedla nak-'ay,i see a lot of sheep
dech'ahch'at kwan' kanecha,he looks in pocket for matches
deche' cha dohta,he's also wagging his tail
dechil he doghor,she's playing with brother
dedhatth'it,sit down
degeghor,i am playing
dek ek ihday,i have a shirt
dets'an natibek,the duck is swimming around
detsik,calf moose
detsik nak-'ay,i see a calf moose
dey det'o ohtsey,the grouse is making a nest
dhaja,sit down
dheja,he is sitting
dhek'al,white
dhetay,he is sleeping
dhezray,black
dhija,i am sitting
dhinja,sit down
dhitay,i am sleeping
dik'a yanday?,where is the gun?
dinday'?,what are you doing?
do'o nihba' ko,around here aren't salmonberry
do nats'egang,a cold north wind is blowing
