Other,English
"""dh""","""dh"""
3alâ qalbak!,"(in reply to ""bless you"")"
shahr,(one) month
ajal,(yes)it is so.
3ishrîn sana.,20 years.
qabla qalîl,a short time ago
mawDhu3 lil munâqasha,a topic for discussion
marra ukhra,again
aljaza`irî,Algerian (person)
al-kull,all
sâbiqan,already
"aiDan, kamân",also
"""H""","also transcribed with ""7"""
abadan,always
amrikiy,american (person)
adab il-amrikî,american literature
tuffaH,apple
maw3id,appointment
hurûf il-3arabî,arabic letters
Anta fil-3utla?,Are you on holiday?
kamâ turîd,as you wish.
"""H""","aspirated ""h"" for ""ha"""
3alal `aqall,at least
fi-l bidâya,at the beginning
fî nafs al waqt,at the same time
3alâ sâ3a....,at.......o'clock.
muHît il-atlas,atlas ocean
3amma,aunt
awstraliy,Australian
yaqdhân,awake
yaqadha,awakening
mawz,banana
fâsûlyâ,bean
jamâl,beauty
li`annî / li`annak,because
3ashan,because of
3ashan al 3amal,because of my job
bi sabab il wad,because of the condition
3ashan al baHr,because of the sea
min qabl,before
aHsan/afDal,better
baHr-il-aswad,Black Sea
saHHa!,Bless you! (atchoo!)
al-malâl,boredom
mumill,boring
ithnayn,both of you
dimâgh,brain
akh,brother
shughl,business
bas (mid.east),but
ba3an an tadrus kul yawm,by studying (you) everyday
3alâ fikra,by the way
rusûm (mutaharrika),cartoon(s)
mu3yan,certain
kursî,chair
rakhîS,cheap
al-kimyâ,chemistry
al-dajaj,chicken
at-Tifl,child
at-Tfoolah,childhood
aTfâl,children
Sîniy,Chinese (person)
sinemâ,cinema
"al-faSl, as-Saf",class
zamîl,classmate
dhakî (zekî),clever
bard,cold
bârid,cold (adj.)
al-lawn,colour
ta3âla ma3î!,come with me!
tamâman,completely
al-Hâsûb / kompyûter,computer
*note: for exact pronunciation,consult the original arabic script.
hal lâ + verb past tense,could you +verb
hal lâ tarjamta hâthâ?,could you translate this?
hal lâ katabta hâthâ?,could you write it down?
bilâd,countries
timsâH,crocodile
muzdaHim,crowded
tamr,dates
qisas bolisiyya,detective stories
mukhtalif,different
Sa3b,difficult
al-3ashâ,dinner
aturîd an tashrib shay`an?,do you want to drink something?
dumya,doll
rasm,drawing
athnâ,during
athnâ al munâqasha,during the discussion
mubakkir,early
sahl,easy
ibtidâî,elementary school
al-fîl,elephant
tanwîr,enlightment
bas (mid.east),enough
khusûsan,especially
"aSlan (in tr. ""aslen"")",essentially
kulli sayf,every summer
"al-kull, kulli wâHid",everyone
al-kull yafham inglizî hunâ.,everyone understands english here.
bi-ddabt,exactly
mukallif,expensive
3uyûn,eyes
ba3îd,far
abb,father
mu`annath,feminine
aT'ima,foods
aT3ima al khassa bi ramaDân.,foods special to ramadan.
min ajl...,for / for the sake of (smb.)
min zamân,for a long time
awwal marra,for the first time
min ajli sâdiqî,for the sake of my friend
li hâdhâ,for this (reason).
li hâdhâ-ssabab.,for this reason.
mamnû3,forbidden
al-ghâba,forest
insâ dhâlik.,forget it.
adab-il-faransî,french literature
tâzaja,fresh (fruits etc.)
saHib/saHibti(f)(mid.east),friend
"asdiqâ, asHâb",friends
mustaqbal,future
lu3ba,game
al-jughrâfiya,geography
"""3""","glottal ""a"""
imshî !,go away!
imshû!,go away! (plural)
nikammal.,go on.
bit-tawfîq!,good luck!
natâ`ij Hasana,good results
jadd,grandfather
jadda,grandmother
mumtâz,great.
`,hamza / glottal stop
Hadath,happened
sana sa3îda!,happy new year!
Sa3b,hard
hal akalti al-ghadâ?,have you had lunch?
hal zurta Lubnân?,have you visited Lebanon?
atâ,he came
yughayyar (transitive),he changes
qarrar an...,he decided to...
"sâma, sâma",he fasted
baHatha,he looked for
yaHkum...,he rules
yabdû na3san.,he seems sleepy.
yanâm,he sleeps
dhanna...,he thought...
sawwat,he voted
"akhadha/kâna yaf3al..., kâna yaf3al...",he was doing...
yushâhid,he watches
istayqadh,he woke up
hwa/hya sâkit/a. (male/female),he/she is silent.
harâra,heat
"""D""","heavy ""d"""
"""T""","heavy ""t"""
tafaDDal / tafaDDalî (m./f.),here you are/ please
al-baTal,hero
murtafi3,high
al-thanawiyya,high school
harâra murtafi3a,high temperature
hiwâyat,hobbies
waTan,homeland
harr,hot
sa3ât (pl.),hours
kîf (mid.east),how
shlawnak? (syrian),how are you?
kaifak/kaifik?,How are you?
kam muddat,how long (time)
kam 3umrak?,how old are you?
wsh sawaiti fil madrasa?(mid.e,how was it at school?
wsh tsawîn? (f),how's it going?
kaif al jaw hunâk?,how's the weather there?
mutawâdhi3,humble
ana,I
ana ash3ur bil-malâl.,"I am bored. (lt. ""I feel boredom"")"
amzaH faqaT.,I am just joking.
ana abHath 3an 3amal.,I am looking for a job.
antadhiru,I am waiting (I wait)
akaltu Ta3âman yâbâniyya.,I ate a japanese food.
ana sirtu Sherlock Holmes.,I became Sherlock Holmes.
ana sirtu...,I became...
a3taqid,I believe
ashtarî,I buy
ataytu,I came
ataytu huna li at3allam 3arabî,I came here to learn arabic.
astaTi3u,I can
yumkin an...,I can/it is possible...
"ughayyar, ughayyar",I change
"attî, attî",I come
abkî,I cry
akrahu aflâm faransiyya.,I dislike french movies.
akrahu...,I dislike..
lâ akhâfu min'l imtiHân!,I don't fear the exam!
la a3raf biddabt.,I don't know exactly.
ana la a3raf ghayr IsTanbûl.,I don't know except for Istanbul.
lâ adrî ba3d.,I don't know yet.
lâ aqsad thâlik.,I don't mean that.
sumtu,I fasted
ash3aru bil-Huzn.,I feel sorrowful.
"akmil (or ukmil), ukmil",I finish
kamaltu hâthal kitâb.,I finished this book.
Nasa`tu an aghayyarhû.,I forgot to change it.
Nasa`tu mâthâ kuntu sa-aqûl.,I forgot was I was going to say.
attî,I get connected (comp.)
akhruju ilal riyâDat kul yawm,I go out to do sports every day.
ukhriju ilal-riyâDat kull yawm,I go out to do sports everyday.
ana rayeH (mid.east),I go.
ta3abtu,I got tired
kâna 3indî imtiHân ams.,I had an exam yesterday.
akaltu al-ifTâr.,I had breakfast.
akaltu al-3ashâ.,I had dinner.
akaltu al-ghadâ.,I had lunch.
ana qultu hâthâ sâbiqan.,I had said this already.
kâna 3indî sulHufât.,I had turtles
kâna 3indî...,I had...
3indî faslun al-yawm.,I have class today.
Lâ adrî.,I have no idea.
yajib 3alayya,I have to
lâ budda an athhab.,I have to go.
lam ukmil al qissa ba'd.,I haven't finished the story yet.
lam ajidhû.,I haven't found it (yet).
Lam azûrhâ.,I haven't visited there.
lam af'al.,I haven't. (in reply to any question)
usâ3id,I help
mazaHtu.,I joked.
urabbî,I keep (a pet etc.)
ana a3rafhâ min zamân.,I know it (or her) for a long time.
atruk...,I leave...
ufaDDilu aflâm amrikiyya.,I like American films.
ana ufaDDil al-riwâyât.,I like novels.
ana uHibbu as-safar.,I like travelling.
ufaDDilu..,I like...
Ana a3îshu fi Turkiyya.,I live in Turkiye.
a3îshu...,I live...
baHathtu al kalima fi al-qâmûs,I looked for the word in the dictionary.
"3amaltu sâdiq al-yawm., kasabtu sâdiq al yawm.",I made a friend today.
a3mal asdiqâ kathîr hunâ.,I make a lot of friends here.
aqsad...,I mean...
lâ budda an...,I must...
ahtâj an athhab,I need to go
