Other,English
A la gurda,Refuge
"ABOTONADO, ABROCHADO, ACOYARADO, Casoriado",Married
"ABOTONARSE, ABROCHARSE, ACOYARARSE, Acoyarse, Casiorarse, Matrimoniarse",To marry
"ABRANCAR, AGRAMPAR, Añapar, Catar, Engarfiar, Rascar",To catch
"ABRELATAS, APARATO, ARMA, AS DE BASTOS, AS DE BASTOS, el asunto",Punish
"ABRIBOCA, Abricola",Distracted
ABRIRSE,To desist of a company
ACABAR,To ejaculate
"ACAMALADOR, AMARRETE, AMARRO, AMARROTO, Empacador, Marroquero",Tight
ACAMALAR,To maintain
ACAMALAR,To monopolize
ACAMALAR,To protect
"ACAMALARSE, AMACHIMBRARSE",To live together
"ACEITADO, ADORNADO, ARREGLADO, Engrasado, Tocado",Bribed
"ACEITAR, ADORNAR, ARREGLAR, Untar",To bribe
ACEITE,to give the Discharge
"ACEITE, ACEITE, ADORNO, ARREGLO, Betún",Bribe
"ACEITE, ACEITUNAS",to take Leaving quickly
"ACEITOSA, ALTILLO, ALTIYO, Baldosa, balero, Zapayo",Head
ACEITUNAS,change the water urinating
ACEITUNAS,they gave him the Discharge
"ACEITUNAS, ACEITUNAS, Coquitos, Huevos, Kinotos",Testicles
"ACHACADO, Bichoco, Cachusiento, Cachuso, Cachuso, Calandraca, Cascote, chota, Choto, Descangayado, Escashato, Escoñado, Filtrado, Filtrado, Fundido, Jodido, Jodido, Jugado, Listo",Unhealthy
"ACHACADOR, Chacador, de avería",Malefactor
"ACHACO, afano, Chacamento, Choreo, Escruche, Shacamento, Shacamento, Solfeo",Robbery
ACHUCHARSE,Afraid
"ACHUMARSE, ADOBARSE, APEDARSE, Empedarse, Empedarse, Empinarse, Entrancarse, Entrancarse, Envinarse",To be intoxicated
"ACHURADO, AFIAMBRADO, AMASIJADO, Boleteado, Liquidado",Murdered
ACHURAR,To kill to knife
"ACHURAR, Liquidar",To murder
ACOGOTAR,To strangle
"ACOMODADO, ACUÑADO",Recommended
"ACOMODAR, ACUÑAR",To recommend
ACOMODO,Privilege situation
ACOMODO,influences favorable
ACOMPAÑAR,In soccer
ADICÓN,Invoice of restaurant expenses
ADOQUÍN,rude
"AFANANCIO, Chorizo, Chorro, Descuidista, Grata",Thief
"AFIAMBRAR, AMASIJAR, hacer la boleta",To kill
"AFILADOR, Dragoneante",Cortejante
"AFILADOR, Gabion",lover
AFILAR,To celebrate
AFILAR,To court
"AFLOJAR, ALCAGÜETEAR, Batir, Dechavar",To accuse
"AFRECHO, Calentura",Sexual appetite
AFRECHUDO,Rijoso
AGACHADA,Giving up
"AGACHADA, hijoputada, Hijoputez",Infidelity
AGARRADA,It disputes
AGARRADA,disputes
AGARRARSE,To dispute
"AGAYAS, AGAYUDO, Cascarudo, Corajudo, Encarador, Guapo, Mariano, Sobrador",Brave
"AGRANDADO, Banderudo, Escombrero, Escombrero, Espamentoso",Ostentatious
AGUA Y AJO,invitation to the patience
AGUANTADERO,Criminals' refuge
AGUANTE,solidarity
"AGUANTIÑAR, Copar, Guapear",To confront
AINENTI,Stones (children's Game)
AL PEDO,useless
AL PELO,exactly
"ALACLANEAR, Alacransar",To speak bad
ALACRANEAR,Chismosear
ALACRANEO,Chismerío
"ALACRÁN, ALCAUCIL",Gossiper
"ALAMBRADA, Borbona, Encordada, Encornada, Viola",Guitar
"ALCA, ALCACHOFA, ALCAUCIL, Batidor, Batidor, Batilana, Botonazo, Campaniya, Dedo, Entregador",Pimp
"ALCAGÜETERÍA, APUNTE, Batida, Batida, Batimento, Botoneo",Delation
"ALCAHUETE, Apuntador",informer
"ALCANCIA, AMURO, Buzón, Cafúa, Canasta, Canasta, Canela",Jail
"ALCE, Baratieri, Baratieri, Bolada, Chance, Chaucha, High, Tanga, un barato, Yeite",Occasion
"ALFAGÍA, Alfajía, Largo, lunfa, Lunfo",High
"ALFILER, Escarbadientes, Escarbadientes, Faca, Fariñera, Naife",Steel
ALMANAQUES,Age
ALPEDOLOGÍA,talk about a topic not knowing
ALPEDÓLOGO,one who talks without knowing
"ALPISTE, Beberaje, Bebestible, Chupe, chupi",Alcoholic drink
"ALPISTERÍA, Borrachería, Chupería, Mamadero",Bar
"ALTIYERO, Chipola, está un kilo, muy de la banana",Excellent
"ALUMBRANTE, Brique, Fulminante",Match
ALUMBRAR,To provide money
"ALUMBRAR, tirar una serpentina",To help
"AMACHIMBRADO, arrimada, ARRIMADO, Rejuntado",Lived together
"AMARGO, Gayina, Maula",Coward
AMARRETEAR,to be greedy
AMARRETEAR,to greed
AMARRETISMO,Meanness
AMARROCADOR,tight
AMARROCAR,To keep with avarice
AMARROCAR,To store
AMASIJAR,To punish very difficultly
AMASIJO,punish violent
"AMASIJO, Cascada, Leña, leñada",thrashes
"AMBIDEXTRO, Mixto",Pederast
