Other,English
Add-on,add-on
Add-on,addition
Add-on,improver
GB,Britain
GB,Great Britain
GB,U.K.
GB,UK
GB,United Kingdom
GB,United Kingdom of Great Britain and Northern Ireland
กฎข้อบังคับ,regulation
กฎข้อบังคับ,rule
กด,press
กรกฎาคม,July
กรด,acid
กรรไกร,pair of scissors
กรรไกร,scissors
กรอบ,frame
กระจก,glass
กระจก,mirror
กระดาษ,paper
กระดูก,bone
กระดูก,os
กระป๋อง,can
กระป๋อง,tin
กระป๋อง,tin can
กระเทียม,ail
กระเทียม,garlic
กระเป๋า,bag
กระเป๋า,handbag
กระเป๋า,pocketbook
กระเป๋า,purse
กระเป๋าเดินทาง,bag
กระเป๋าเดินทาง,grip
กระเป๋าเดินทาง,suitcase
กระเป๋าเดินทาง,traveling bag
กระเป๋าเดินทาง,travelling bag
กระเพาะ,breadbasket
กระเพาะ,stomach
กระเพาะ,tum
กระเพาะ,tummy
กระแสน้ำ,current
กระแสน้ำ,flow
กระแสน้ำ,stream
กระโดด,bound
กระโดด,jump
กระโดด,leap
กระโดด,spring
กลม ๆ,circular
กลม ๆ,round
กลางคืน,dark
กลางคืน,night
กลางคืน,nighttime
กลิ่น,aroma
กลิ่น,odor
กลิ่น,odour
กลิ่น,olfactory property
กลิ่น,scent
กลิ่น,smell
กลุ่ม,group
กลุ่ม,grouping
กลุ่มคนทำงานหรือเล่นกีฬาในกลุ่มเดียวกัน,squad
กลุ่มคนทำงานหรือเล่นกีฬาในกลุ่มเดียวกัน,team
กลุ่มควัน,cloud
กล่อง,box
กล่าวถึง,advert
กล่าวถึง,bring up
กล่าวถึง,cite
กล่าวถึง,mention
กล่าวถึง,name
กล่าวถึง,refer
กล่าวหา,accuse
กล่าวหา,charge
กล้วย,banana
กล้องถ่ายภาพ,camera
กล้องถ่ายภาพ,television camera
กล้องถ่ายภาพ,tv camera
กล้องถ่ายรูป,camera
กล้องถ่ายรูป,photographic camera
กล้ามเนื้อ,muscle
กล้ามเนื้อ,musculus
กว่า,than
กว้าง,broad
กว้าง,wide
กษัตริย์,Rex
กษัตริย์,king
กษัตริย์,male monarch
กองทัพบก,army
กองทัพบก,ground forces
กองทัพบก,regular army
กอด,hold
กอด,take hold
กะลาสี,crewman
กะลาสี,sailor
กันยายน,Sep
กันยายน,Sept
กันยายน,September
กับ,with
กับ,with
การกระทำ,act
การกระทำ,deed
การกระทำ,human action
การกระทำ,human activity
การกระทำผิดกฎหมาย,crime
การกระทำผิดกฎหมาย,criminal offence
การกระทำผิดกฎหมาย,criminal offense
