Other,English
povorod,bend
povorod,curve
poпробовать,savor
poпробовать,savour
poпробовать,taste
tакже,also
tакже,as well
tакже,besides
tакже,likewise
tакже,too
Англия,Britain
Англия,Great Britain
Англия,U.K.
Англия,UK
Англия,United Kingdom
Англия,United Kingdom of Great Britain and Northern Ireland
Великобритания,Britain
Великобритания,Great Britain
Великобритания,U.K.
Великобритания,UK
Великобритания,United Kingdom
Великобритания,United Kingdom of Great Britain and Northern Ireland
Германия,Deutschland
Германия,FRG
Германия,Federal Republic of Germany
Германия,Germany
Земля,Earth
Земля,earth
Земля,globe
Земля,world
Индия,Bharat
Индия,India
Индия,Republic of India
Испания,Espana
Испания,Kingdom of Spain
Испания,Spain
Италия,Italia
Италия,Italian Republic
Италия,Italy
США,America
США,U.S.
США,U.S.A.
США,US
США,USA
США,United States
США,United States of America
США,the States
Соединенные Штаты Америки,America
Соединенные Штаты Америки,U.S.
Соединенные Штаты Америки,U.S.A.
Соединенные Штаты Америки,US
Соединенные Штаты Америки,USA
Соединенные Штаты Америки,United States
Соединенные Штаты Америки,United States of America
Соединенные Штаты Америки,the States
Франция,France
Франция,French Republic
Чехия,Czech Republic
Чешская Республика,Czech Republic
Япония,Japan
Япония,Nihon
Япония,Nippon
абрикос,apricot
авария,accident
август,Aug
август,August
автобус,autobus
автобус,bus
автобус,charabanc
автобус,coach
автобус,double-decker
автобус,jitney
автобус,motorbus
автобус,motorcoach
автобус,omnibus
автобус,passenger vehicle
автоматический,automatic
автомобиль,auto
автомобиль,automobile
автомобиль,car
автомобиль,machine
автомобиль,motorcar
авторитет,authorisation
авторитет,authority
авторитет,authorization
авторитет,dominance
авторитет,potency
авторитет,say-so
адрес,address
актриса,actress
актёр,actor
актёр,histrion
актёр,player
актёр,role player
актёр,thespian
акция,share
альтернатива,alternative
альтернатива,choice
альтернатива,option
ананас,ananas
ананас,pineapple
английский язык,English
английский язык,English language
апельсин,orange
апрель,Apr
апрель,April
аргумент,argument
аргумент,statement
армия,army
армия,ground forces
армия,regular army
атаковать,assail
атаковать,assault
атаковать,attack
атаковать,set on
атмосфера,air
атмосфера,atmosphere
аэродром,aerodrome
аэродром,airdrome
аэродром,airport
аэродром,drome
аэропорт,aerodrome
аэропорт,airdrome
аэропорт,airport
аэропорт,drome
базар,market
базар,market place
базар,marketplace
баланц,balance
банан,banana
банк,bank
банк,banking company
банк,banking concern
банк,depository financial institution
банкнот,Federal Reserve note
банкнот,bank bill
банкнот,bank note
банкнот,banker's bill
банкнот,banknote
банкнот,bill
банкнот,government note
банкнот,greenback
банкнот,note
бдительный,awake
бедный,poor
бежать,run
без,without
безобразный,ugly
безработный,unemployed
бейсбол,baseball
бейсбол,baseball game
белый,white
берег,bank
беседа,discussion
беседа,give-and-take
беседа,interview
беседа,word
бесплатный,complimentary
бесплатный,costless
бесплатный,free
бесплатный,gratis
бесплатный,gratuitous
библиотека,library
бизнес,business
бизнес,business concern
бизнес,business organisation
бизнес,business organization
бизнес,concern
бизнесмен,businessman
бизнесмен,man of affairs
билет,ticket
биология,biological science
биология,biology
бич,whip
благодарить,give thanks
благодарить,thank
близкий,close
близкий,near
близкий,nigh
блюдо,food
блюдо,meal
блюдо,nutrient
блюдо,repast
боб,bean
боб,edible bean
богатый,rich
более,more
более,more than
более,to a greater extent
болезнь,disease
болше,more
болше,more than
болше,to a greater extent
боль,hurting
боль,pain
больница,hospital
больница,infirmary
больной,ill
больной,patient
больной,sick
большинство,bulk
большинство,majority
большое спасибо,many thanks
большое спасибо,thank you very much
большой,big
большой,great
большой,large
большой палец,pollex
большой палец,thumb
большой чан,back
большой чан,dorsum
борьба,combat
борьба,fight
борьба,fighting
борьба,scrap
ботинок,boot
ботинок,shoe
брак,hymeneals
брак,marriage
брак,marriage ceremony
брак,matrimony
брак,nuptials
брак,spousal relationship
брак,union
брак,wedding
брак,wedding ceremony
брак,wedlock
брат,blood brother
брат,brother
брать,get hold of
брать,take
брешь,cleft
брешь,crack
брешь,crevice
брешь,fissure
брешь,scissure
бросание,throw
бросать,throw
бсё,all
будущее,future
будущее,futurity
будущее,hereafter
будущее,time to come
будущий,future
буква,alphabetic character
буква,letter
буква,letter of the alphabet
буксовка,sideslip
буксовка,skid
буксовка,slip
булавка,pin
бумага,paper
буря,storm
буря,violent storm
бутерброд,sandwich
бутылка,bottle
бывший,erstwhile
бывший,former
бывший,old
бывший,one-time
бывший,onetime
бывший,quondam
бывший,sometime
быстро,apace
быстро,chop-chop
быстро,quickly
быстро,rapidly
быстро,speedily
быстрый,fast
быть,be
быть,exist
в,in
в,into
в,inward
в,inwards
важный,important
важный,significant
ванная,bath
ванная,bathroom
варить,cook
вверх,up
вверх,upward
вверх,upwardly
вверх,upwards
вдоль,along
вдруг,all of a sudden
вдруг,of a sudden
вдруг,suddenly
век,century
великий,great
велосипед,bicycle
велосипед,bike
велосипед,cycle
велосипед,wheel
верить,believe
вернуть,render
вернуть,return
верный,certain
верный,sure
вероисповедание,faith
вероисповедание,religion
вероисповедание,religious belief
вероятно,belike
вероятно,in all likelihood
вероятно,in all probability
вероятно,likely
вероятно,probably
вероятный,likely
вероятный,probable
верхушка,acme
верхушка,elevation
верхушка,height
верхушка,meridian
верхушка,peak
верхушка,pinnacle
верхушка,summit
верхушка,superlative
верхушка,tiptop
верхушка,top
вес,weight
веселье,amusement
веселье,entertainment
весна,spring
весна,springtime
вести,care
вести,deal
вести,handle
вести,manage
вестибюль,antechamber
вестибюль,anteroom
вестибюль,entrance hall
вестибюль,foyer
вестибюль,hall
вестибюль,lobby
вестибюль,vestibule
весь,full
весь,total
весь,whole
ветвь,branch
ветер,air current
ветер,current of air
ветер,wind
вечер,eve
вечер,even
вечер,evening
вечер,eventide
вечеринка,party
вещество,matter
вещь,thing
взвешивать(ся),weigh
взгляд,aspect
взгляд,expression
взгляд,face
взгляд,facial expression
взгляд,look
взгорье,hill
взять,get hold of
взять,take
вид,aspect
вид,expression
вид,face
вид,facial expression
вид,form
вид,kind
вид,look
вид,sort
вид,variety
видеть,see
визит,visit
вилка,fork
вино,vino
вино,wine
вишня,cherry
включать,imply
включать,involve
включить,include
включённый,on
вкус,gustation
вкус,gustatory modality
вкус,sense of taste
вкус,taste
владелец,owner
владелец,possessor
владеть,have
владеть,own
владеть,possess
влажность,moisture
влажность,wet
вместе,together
вместо,alternatively
вместо,instead
вместо,or else
внешность,exterior
внешность,outside
вниз,down
вниз,downward
вниз,downwardly
вниз,downwards
внимание,attending
внимание,attention
внутри,inside
внутри,within
внутрь,in
внутрь,inward
внутрь,inwards
во время,during
вода,H2O
вода,water
водить,drive
военная база,base
военная база,base of operations
военный,military
возврат,homecoming
возврат,return
возглас,call
возглас,cry
возглас,outcry
возглас,shout
возглас,vociferation
возглас,yell
воздух,air
возможность,chance
возможность,opportunity
возможный,possible
возражать,protest
возраст,age
война,state of war
война,war
вокруг,about
вокруг,around
волна,moving ridge
волна,wave
волна,wool
волос,hair
волос,pilus
волосы,hair
