Other,English
(meidän,our
(sinä,yourself
-sta,from
-sta,from
Alas,down
Espanjan kuningaskunta,Espana
Espanjan kuningaskunta,Kingdom of Spain
Espanjan kuningaskunta,Spain
Gb,Britain
Gb,Great Britain
Gb,U.K.
Gb,UK
Gb,United Kingdom
Gb,United Kingdom of Great Britain and Northern Ireland
Heinäkuu,July
Helmikuu,Feb
Helmikuu,February
Huhtikuu,Apr
Huhtikuu,April
Intian tasavalta,Bharat
Intian tasavalta,India
Intian tasavalta,Republic of India
Italia,Italia
Italia,Italian Republic
Italia,Italy
Japani,Japan
Japani,Nihon
Japani,Nippon
Joulukuu,Dec
Joulukuu,December
Keltainen,xanthous
Keltainen,yellow
Keltainen,yellowish
Keskiviikko,Midweek
Keskiviikko,Wed
Keskiviikko,Wednesday
Kesäkuu,June
Kiina,Cathay
Kiina,China
Kiina,Communist China
Kiina,PRC
Kiina,People's Republic of China
Kiina,Red China
Kiina,mainland China
Lauantai,Sabbatum
Lauantai,Sat
Lauantai,Saturday
Lokakuu,Oct
Lokakuu,October
Maa,Earth
Maa,earth
Maa,globe
Maa,world
Maanantai,Mon
Maanantai,Monday
Marraskuu,Nov
Marraskuu,November
Perjantai,Fri
Perjantai,Friday
Ranskan tasavalta,France
Ranskan tasavalta,French Republic
Saksan liittotasavalta,Deutschland
Saksan liittotasavalta,FRG
Saksan liittotasavalta,Federal Republic of Germany
Saksan liittotasavalta,Germany
Sunnuntai,Dominicus
Sunnuntai,Lord's Day
Sunnuntai,Sun
Sunnuntai,Sunday
Syyskuu,Sep
Syyskuu,Sept
Syyskuu,September
Tammikuu,Jan
Tammikuu,January
Tiistai,Tues
Tiistai,Tuesday
Torstai,Th
Torstai,Thursday
Tšekin tasavalta,Czech Republic
Yhdysvallat,America
Yhdysvallat,U.S.
Yhdysvallat,U.S.A.
Yhdysvallat,US
Yhdysvallat,USA
Yhdysvallat,United States
Yhdysvallat,United States of America
Yhdysvallat,the States
aalto,moving ridge
aalto,wave
aamiainen,breakfast
aamu,forenoon
aamu,morn
aamu,morning
aamu,morning time
aava,open
aava,unfastened
aihe,subject
aihe,theme
aihe,topic
aika,fourth dimension
aika,patch
aika,period
aika,period of time
aika,piece
aika,spell
aika,time
aika,time period
aika,while
aikakauslehti,mag
aikakauslehti,magazine
aikoa,intend
aikoa,mean
aikoa,think
aina,always
aina,e'er
aina,ever
aine,matter
aito,sincere
aivot,brain
aivot,encephalon
ajaa,drive
ajan,during
ajankohta,bit
ajankohta,minute
ajankohta,mo
ajankohta,moment
ajankohta,second
ajatus,idea
ajatus,thought
alas,down
alas,downward
alas,downwardly
alas,downwards
alku,beginning
alku,commencement
alku,first
alku,get-go
alku,kickoff
alku,offset
alku,outset
alku,showtime
alku,start
alku,starting time
alkuaine,chemical element
alkuaine,component
alkuaine,constituent
alkuaine,element
alkuaine,element
alkuaine,factor
alkuaine,ingredient
alkuperäinen,original
alla,nether
alla,under
alue,part
alue,region
ammatillinen,professional
ammatti,business
ammatti,job
ammatti,line
ammatti,line of work
ammatti,occupation
ammattilainen,professional
ammattilainen,professional person
ampua,fire
ampua,open fire
ampuma-ase,gun
ananas,ananas
ananas,pineapple
antaa,give
antaa,let
antaa anteeksi,forgive
anteeksi,sorry
anteeksi,sorry
apina,monkey
appelsiini,orange
aprikoosi,apricot
apu,aid
apu,assist
apu,assistance
apu,help
armeija,army
armeija,ground forces
armeija,regular army
arvioida,approximate
arvioida,estimate
arvioida,gauge
arvioida,guess
arvioida,judge
arvo,value
arvosana,grade
arvosana,mark
arvosana,score
arvostaa,grade
arvostaa,order
arvostaa,place
arvostaa,range
arvostaa,rank
arvostaa,rate
asema,station
asenne,attitude
asenne,mental attitude
asia,affair
asia,business
asia,business concern
asia,business organisation
asia,business organization
asia,concern
asia,issue
asia,matter
asia,thing
asiakas,client
asiakas,customer
asiantuntija,expert
askel,footstep
askel,pace
askel,step
askel,stride
aste,degree
asti,until
astua sisään,come in
astua sisään,enter
astua sisään,get in
astua sisään,get into
astua sisään,go in
astua sisään,go into
astua sisään,move into
ateria,meal
ateria,repast
auktoriteetti,authorisation
auktoriteetti,authority
auktoriteetti,authorization
auktoriteetti,dominance
auktoriteetti,potency
auktoriteetti,say-so
aurinko,Sun
aurinko,sun
auto,auto
auto,automobile
auto,car
auto,machine
auto,motorcar
automaattinen,automatic
autotalli,garage
avain,key
avaruus,infinite
avaruus,space
avata,open
avata,open up
avioliitto,marriage
avioliitto,matrimony
avioliitto,spousal relationship
avioliitto,union
avioliitto,wedlock
aviomies,hubby
aviomies,husband
aviomies,married man
avustaa,aid
avustaa,assist
avustaa,help
avustus,support
banaani,banana
baseball,baseball
baseball,baseball game
biologia,biological science
biologia,biology
bussi,autobus
bussi,bus
bussi,charabanc
bussi,coach
bussi,double-decker
bussi,jitney
bussi,motorbus
bussi,motorcoach
bussi,omnibus
bussi,passenger vehicle
detalji,detail
detalji,item
detalji,particular
divisioona,division
divisioona,part
divisioona,section
edellinen,old
edellinen,previous
edespäin,forrad
edespäin,forrard
edespäin,forward
edespäin,forwards
edespäin,frontward
edespäin,frontwards
edustaa,correspond
edustaa,represent
edustaa,stand for
edustaja,representative
ehdottaa,advise
ehdottaa,propose
ehdottaa,suggest
ehkä,maybe
ehkä,mayhap
ehkä,peradventure
ehkä,perchance
