Other,English
acz,er
arka,er
arz,er
awy,ous
awy,ish
by,ould
centryzm,centrism
cept,cept
czyńca,maker
dram,drama
dło,er
ek,"t
e"
fagia,phagy
fil,"phil
phile"
filia,philia
fob,"phobe
phobiac
phobic"
fobia,phobia
gamia,gamy
graf,grapher
grafia,graphy
gram,gram
iatria,iatry
izm,ism
jad,eater
lit,lithos
log,logist
logia,logy
mab,mab
mierz,meter
nauta,naut
naście,teen
ość,ness
sk,ish
skop,scope
terapia,therapy
tomia,tomy
żer,eater
;,;
a & r man,a & r man
a-dur,a major
aa,aa
abs,abs
abt,abt
acth,acth
ad,ad
afp,afp
aids,aids
apś,asf
arpa,arpa
asf,asf
aws,eas
aar,ahr
aare,aar
aaron,aaron
abadan,abadan
abakan,abakan
abaza,abaza
abchaz,"abkhaz
abkhazian"
abchazja,abkhazia
abdera,abdera
abdiasz,obadiah
abdon,abdon
abdul,abdul
abel,abel
abelard,abelard
aberdeen,aberdeen
abidżan,abidjan
abigail,abigail
abisynia,abyssinia
abisyńczyk,abyssinian
abraham,abraham
abraham,"abraham
abe"
abram,abram
abruzja,abruzzo
absalom,absalom
abu zabi,abu dhabi
abudża,abuja
abwehra,abwehr
acapulco,acapulco
achaj,achaean
achaja,achaea
achalciche,akhaltsikhe
achilles,achilles
achitofel,ahitophel
achtuba,akhtuba
ad-dauha,doha
ada,ada
adalbert,adalbert
adam,adam
adamawa,adamawa
adamstown,adamstown
addis abeba,addis abeba
adela,adela
adelajda,adelaide
aden,aden
adolf,"adolf
adolph"
adonis,adonis
adrastea,adrastea
adria,adria
adrian,adrian
adriana,adriana
adrianna,adriana
adriatyk,adriatic
adygeja,adygea
adygejsk,adygeysk
adżar,adjarian
adżaria,adjara
aedon,aëdon
afganistan,afghanistan
afganka,afghan
afgańczyk,afghan
afroamerykanin,"afro-american
african-american"
afrodyta,aphrodite
afrodyzja,aphrodisias
afryka,africa
afryka południowa,south africa
afryka północna,"north africa
northern africa"
afryka wschodnia,"east africa
eastern africa"
afrykanin,african
aga,nessie
agadir,agadir
agamemnon,agamemnon
agapit,agapetus
agata,agatha
agaton,agatho
agesilaos,agesilaus
aggeusz,haggai
aginskoje,aginskoe
aglaja,aglaja
aglaja,aglaea
aglaja,aglaia
agnieszka,agnes
agrigento,agrigento
agryz,agryz
ahura mazda,ahura mazda
ahwaz,ahvaz
aimée,"aimee
amy"
aj,ai
aj,ay
ajschylos,aeschylus
akadia,acadia
akka,acre
akra,accra
aksu,aksu
akwileja,aquileia
akwitania,aquitaine
